filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,prediction
1df1530b9b8d.png,0.773196,0.069010,0.096668,0.031190,0.029936,anodr
1e742358e0b9.png,0.738719,0.073262,0.112424,0.039353,0.036242,anodr
1e7ccd4a1c87.png,0.787825,0.043999,0.106725,0.034606,0.026845,anodr
1ec95179cdfe.png,0.593451,0.111543,0.185599,0.055880,0.053527,anodr
1f31701dd61b.png,0.405632,0.101447,0.310235,0.078803,0.103884,anodr
1f5496352859.png,0.722971,0.067029,0.127260,0.042608,0.040132,anodr
218c822a3dd9.png,0.674406,0.073225,0.160878,0.051088,0.040403,anodr
224c14366e11.png,0.639127,0.079491,0.166254,0.050624,0.064504,anodr
226c6ceb9185.png,0.491939,0.120949,0.231629,0.064497,0.090985,anodr
237aa50edc34.png,0.796634,0.052680,0.091330,0.031052,0.028304,anodr
248dec89b3a2.png,0.738749,0.077986,0.116967,0.035604,0.030694,anodr
253e96488cfb.png,0.339311,0.179713,0.308776,0.081250,0.090949,anodr
2682e6da9050.png,0.837505,0.051223,0.068629,0.023159,0.019484,anodr
27933cdbe0cc.png,0.633628,0.090027,0.168384,0.051943,0.056019,anodr
283c3aeba594.png,0.669196,0.088843,0.150727,0.044490,0.046744,anodr
28503940d10b.png,0.613357,0.102806,0.175979,0.051208,0.056650,anodr
28f73575e1f2.png,0.673985,0.099516,0.143143,0.042333,0.041023,anodr
2923971566fe.png,0.369654,0.162512,0.297061,0.072724,0.098048,anodr
2927665214e1.png,0.617334,0.106617,0.171360,0.051914,0.052776,anodr
29a13e666266.png,0.728688,0.065785,0.119690,0.040314,0.045523,anodr
2a4520f1f9a3.png,0.795261,0.060380,0.085174,0.030302,0.028883,anodr
2b4c7b5f1f1e.png,0.495531,0.128320,0.232863,0.064648,0.078638,anodr
2b5bb6d33959.png,0.689849,0.096656,0.130553,0.042406,0.040536,anodr
2bb3c492d6d3.png,0.802510,0.043733,0.092933,0.032654,0.028171,anodr
2c8101f14723.png,0.683279,0.082583,0.143467,0.043424,0.047246,anodr
2c827005b8f8.png,0.797063,0.066207,0.080185,0.027660,0.028885,anodr
2cacdb0dffae.png,0.784872,0.062992,0.093210,0.030715,0.028212,anodr
2cdcc910778d.png,0.723248,0.073268,0.128845,0.039719,0.034921,anodr
2d04cead4d3a.png,0.716914,0.090621,0.112945,0.040253,0.039267,anodr
2d07162a13b1.png,0.517324,0.089238,0.249391,0.076061,0.067987,anodr
2db0cd3e30da.png,0.822432,0.040742,0.089185,0.027001,0.020640,anodr
2dc647e00ad3.png,0.714477,0.062925,0.144202,0.041161,0.037236,anodr
2dd28ac497d2.png,0.450348,0.142230,0.257509,0.066755,0.083158,anodr
2ef10194e80d.png,0.696883,0.087402,0.127703,0.043578,0.044434,anodr
2ef4a04aed1b.png,0.807842,0.054269,0.083653,0.028240,0.025995,anodr
2ef955d6d9ff.png,0.457128,0.173217,0.232061,0.062506,0.075088,anodr
2f143453bb71.png,0.801393,0.049886,0.094010,0.029469,0.025242,anodr
2f7fbdcc9a4b.png,0.652301,0.080028,0.169776,0.050991,0.046905,anodr
2fefb720869a.png,0.611289,0.095921,0.188223,0.051584,0.052982,anodr
3286073a976e.png,0.531624,0.099343,0.223500,0.071689,0.073843,anodr
331121c65e88.png,0.738725,0.068804,0.116359,0.039321,0.036791,anodr
33b91def2035.png,0.689246,0.090057,0.142852,0.040373,0.037472,anodr
33b978734eab.png,0.693970,0.074769,0.143886,0.045500,0.041875,anodr
345b1f0abbba.png,0.871516,0.035046,0.058050,0.019370,0.016019,anodr
348598d01e18.png,0.463698,0.115155,0.261490,0.076261,0.083396,anodr
35362d43e753.png,0.582041,0.085049,0.204313,0.058008,0.070589,anodr
35ac70c0d08f.png,0.841859,0.047399,0.065419,0.023447,0.021876,anodr
35df2bc6ae95.png,0.774729,0.073387,0.088919,0.030704,0.032262,anodr
360832d84ce0.png,0.282905,0.205642,0.329692,0.076049,0.105712,cmoderatedr
37c523296d42.png,0.855301,0.043737,0.058278,0.021809,0.020876,anodr
387138ddf43d.png,0.648693,0.076230,0.181766,0.047994,0.045317,anodr
389552047476.png,0.708523,0.073327,0.136032,0.040909,0.041209,anodr
393fa5a023a5.png,0.640360,0.114357,0.153801,0.043194,0.048288,anodr
3a4cfea0a766.png,0.733002,0.070571,0.124526,0.038235,0.033667,anodr
3b2b91590590.png,0.836184,0.044686,0.068307,0.026090,0.024733,anodr
3bf2deaa5ef0.png,0.865143,0.035819,0.057405,0.021991,0.019642,anodr
3bf3085ac167.png,0.808641,0.049359,0.083765,0.029762,0.028473,anodr
3c42512c81e0.png,0.710601,0.075442,0.136172,0.037423,0.040362,anodr
3ce2f8a77a32.png,0.522182,0.121580,0.225365,0.063799,0.067074,anodr
3f0d3629d69e.png,0.689325,0.074334,0.148593,0.045986,0.041762,anodr
3f44d749cd0b.png,0.333848,0.204760,0.299251,0.071964,0.090177,anodr
3f6c627e2ff2.png,0.577457,0.096982,0.203945,0.060092,0.061524,anodr
3fd45879afe6.png,0.819685,0.049938,0.076448,0.025330,0.028600,anodr
401fdfd0db07.png,0.710434,0.083398,0.120528,0.039470,0.046170,anodr
41345cec5957.png,0.794757,0.067160,0.077342,0.029271,0.031470,anodr
415d5c5e785f.png,0.768079,0.065284,0.103547,0.031422,0.031668,anodr
41ab357d103f.png,0.810960,0.062136,0.079646,0.024881,0.022377,anodr
4276b82e4489.png,0.623096,0.097980,0.176040,0.048579,0.054305,anodr
42b9c1977681.png,0.768955,0.054134,0.107591,0.036348,0.032972,anodr
42c65af5ab16.png,0.686591,0.085493,0.134339,0.043696,0.049881,anodr
436e7a7af761.png,0.643689,0.100461,0.162951,0.044265,0.048633,anodr
43823561c3f0.png,0.723477,0.062799,0.136035,0.039735,0.037954,anodr
43bc7c066dfb.png,0.646482,0.085076,0.162620,0.048417,0.057404,anodr
445a8a6da55c.png,0.770563,0.065322,0.101994,0.032941,0.029179,anodr
44a4d04162cc.png,0.763704,0.068010,0.100979,0.034541,0.032766,anodr
44a86263117b.png,0.754682,0.063128,0.106102,0.037249,0.038839,anodr
4554062fa836.png,0.776326,0.063122,0.101845,0.031123,0.027584,anodr
475300735b7f.png,0.750249,0.071572,0.108575,0.035898,0.033706,anodr
478fc46eaa49.png,0.751803,0.067877,0.105911,0.034961,0.039448,anodr
4826d10030b3.png,0.600461,0.098247,0.180469,0.054810,0.066013,anodr
4a05f81b3aba.png,0.642318,0.106029,0.150446,0.050167,0.051040,anodr
4a4cb731f91a.png,0.496735,0.130861,0.233834,0.066776,0.071794,anodr
4a589edaea60.png,0.672198,0.097456,0.144433,0.042514,0.043399,anodr
4ad8d3ec8789.png,0.600128,0.106925,0.171518,0.052034,0.069396,anodr
4d1e7def7624.png,0.663086,0.082535,0.171042,0.046420,0.036917,anodr
4dd4a4bf2421.png,0.726629,0.068393,0.122914,0.039865,0.042199,anodr
4e1e252317b5.png,0.810530,0.051630,0.083261,0.027821,0.026758,anodr
4fd5ec0dca09.png,0.536694,0.145582,0.189640,0.051970,0.076114,anodr
500aad15b7c8.png,0.690666,0.079191,0.145892,0.042468,0.041783,anodr
501c319f7a9f.png,0.703537,0.089275,0.126512,0.038518,0.042158,anodr
504a69096fcb.png,0.811182,0.056495,0.080134,0.028042,0.024146,anodr
5069feccd866.png,0.793543,0.053492,0.084018,0.032232,0.036716,anodr
50915e2329a1.png,0.634109,0.113831,0.161090,0.045504,0.045466,anodr
50916d67bb51.png,0.588179,0.115135,0.187392,0.054409,0.054884,anodr
50d8249f7bc9.png,0.722625,0.082197,0.124267,0.037247,0.033664,anodr
50ddd7d976df.png,0.679664,0.077763,0.158465,0.045631,0.038477,anodr
521b5377a727.png,0.479439,0.118413,0.253586,0.069580,0.078982,anodr
5257cb536da2.png,0.413757,0.153308,0.279104,0.083022,0.070809,anodr
5299a532f0e0.png,0.556903,0.129428,0.199813,0.051690,0.062167,anodr
52edbe29d655.png,0.714827,0.079393,0.120543,0.039976,0.045261,anodr
5321ab64f9ea.png,0.843721,0.046004,0.066846,0.022741,0.020689,anodr
53c874dbc594.png,0.391564,0.137508,0.304955,0.069351,0.096622,anodr
54038e56131d.png,0.791648,0.059626,0.089714,0.031358,0.027654,anodr
54f57cf26126.png,0.416227,0.151241,0.263032,0.075742,0.093759,anodr
5511f114e7ee.png,0.685942,0.090644,0.132091,0.044831,0.046492,anodr
555d0bef3c5b.png,0.843510,0.040798,0.067624,0.024271,0.023796,anodr
55f7f018c61c.png,0.837357,0.040532,0.075926,0.024954,0.021231,anodr
568455854a11.png,0.676295,0.110694,0.132503,0.040335,0.040173,anodr
586f5c56081e.png,0.745155,0.068465,0.110229,0.038639,0.037511,anodr
58a9e0d7f7af.png,0.807345,0.058760,0.077627,0.027004,0.029264,anodr
58eb3809f456.png,0.826452,0.048079,0.070953,0.027457,0.027060,anodr
58f07741ee3b.png,0.688104,0.078801,0.142961,0.043846,0.046289,anodr
59928f999ae7.png,0.694017,0.080747,0.125703,0.046162,0.053371,anodr
5995321563b7.png,0.747143,0.064763,0.111189,0.039516,0.037389,anodr
59bd19c1c5bb.png,0.789566,0.059574,0.087604,0.031108,0.032148,anodr
5a27b9b2a9c1.png,0.603307,0.111515,0.182448,0.054058,0.048672,anodr
5b1c4cefeb24.png,0.455255,0.141550,0.258459,0.066395,0.078340,anodr
5b994ff78547.png,0.721719,0.070641,0.118848,0.038955,0.049838,anodr
5ba156a35ff2.png,0.771174,0.067829,0.099691,0.031432,0.029874,anodr
5baed382f062.png,0.464553,0.136309,0.246383,0.067222,0.085533,anodr
5c85d22bd0de.png,0.688045,0.098292,0.128841,0.040252,0.044570,anodr
5ca73d28f17f.png,0.772127,0.065659,0.096464,0.033046,0.032704,anodr
5cbe88914a72.png,0.742886,0.073702,0.110704,0.036365,0.036342,anodr
5d4e5fd34d91.png,0.547195,0.133851,0.198548,0.056598,0.063809,anodr
5de4615a5161.png,0.729859,0.070361,0.120479,0.039552,0.039749,anodr
5e505e25cd3e.png,0.577710,0.098041,0.213316,0.055563,0.055370,anodr
5e97cb2b0888.png,0.332759,0.169645,0.318844,0.088355,0.090397,anodr
5f6db235c04d.png,0.498727,0.155817,0.203995,0.061901,0.079559,anodr
609be3ca5ddf.png,0.476998,0.121419,0.264062,0.071639,0.065882,anodr
60aa4e649abf.png,0.751395,0.055733,0.122819,0.038115,0.031938,anodr
6180920bc224.png,0.454553,0.110127,0.253715,0.077323,0.104281,anodr
61a62b1dcc36.png,0.779167,0.064671,0.088028,0.031634,0.036499,anodr
61da799bf0aa.png,0.561294,0.132384,0.194764,0.056363,0.055195,anodr
628b581aa905.png,0.600822,0.094457,0.187070,0.060130,0.057522,anodr
6294b378d09f.png,0.498881,0.164082,0.214229,0.057032,0.065776,anodr
633fe9dbaf39.png,0.751150,0.067556,0.116890,0.035355,0.029051,anodr
63b71347e95d.png,0.742546,0.067578,0.113097,0.037826,0.038953,anodr
63e041a757eb.png,0.770538,0.052253,0.114886,0.034337,0.027986,anodr
6504b703c429.png,0.627804,0.104224,0.169736,0.044250,0.053985,anodr
65a3b13ad9a0.png,0.640390,0.094063,0.161385,0.055445,0.048717,anodr
65a7fe9482fe.png,0.699684,0.089847,0.126388,0.041442,0.042639,anodr
65dda202653d.png,0.572386,0.097307,0.214328,0.060875,0.055104,anodr
66393d8c60ba.png,0.819359,0.055998,0.074392,0.026013,0.024238,anodr
66b88a4bc474.png,0.814528,0.060184,0.072340,0.027838,0.025109,anodr
68ddb15a74de.png,0.784732,0.071819,0.089338,0.027555,0.026556,anodr
69b3a00927fc.png,0.690705,0.084993,0.127398,0.043961,0.052943,anodr
69c4cbb630de.png,0.502323,0.153983,0.221626,0.057571,0.064497,anodr
6a2642131e4a.png,0.780467,0.067607,0.092391,0.029731,0.029805,anodr
6a57a3db3eff.png,0.802214,0.055200,0.083638,0.029378,0.029570,anodr
6a905a7202d2.png,0.650874,0.105454,0.141785,0.044000,0.057887,anodr
6b30767595d8.png,0.645890,0.073950,0.179153,0.054014,0.046992,anodr
6b66b0e86f7e.png,0.813003,0.047707,0.081744,0.028495,0.029051,anodr
6bf2a81a5d91.png,0.803685,0.063817,0.073989,0.027914,0.030595,anodr
6c6505a0c637.png,0.781160,0.064816,0.090558,0.031691,0.031775,anodr
6d4f6c9a8406.png,0.778609,0.067977,0.090494,0.031215,0.031705,anodr
6d5a8362dd1e.png,0.641334,0.105449,0.162815,0.046098,0.044304,anodr
6d9effbcde78.png,0.830632,0.048858,0.073389,0.025353,0.021768,anodr
6dc0281f11e3.png,0.666852,0.099646,0.144626,0.043465,0.045411,anodr
6df8b7b6e837.png,0.725410,0.057585,0.133671,0.046423,0.036911,anodr
6e0f78e188ff.png,0.809150,0.048632,0.084668,0.030114,0.027436,anodr
6e1db8711879.png,0.774547,0.084160,0.081074,0.029311,0.030908,anodr
6fbaaf8eb67a.png,0.448795,0.128248,0.258244,0.076256,0.088457,anodr
7131bf4c9e6f.png,0.529144,0.117518,0.219646,0.064669,0.069023,anodr
726dff37edc0.png,0.529462,0.123674,0.215431,0.065180,0.066253,anodr
735836b1ffa6.png,0.347581,0.115386,0.356461,0.091472,0.089101,cmoderatedr
737ef6226677.png,0.738457,0.081441,0.110420,0.034098,0.035584,anodr
73d40ce06a67.png,0.770633,0.065863,0.100940,0.033173,0.029391,anodr
73ef3c3dcbe4.png,0.723248,0.061285,0.138814,0.042455,0.034198,anodr
74211a2b6dcf.png,0.803614,0.044539,0.099402,0.029260,0.023185,anodr
74898f372d2b.png,0.839881,0.041746,0.073968,0.024292,0.020113,anodr
757e39293591.png,0.666548,0.069111,0.151028,0.053158,0.060154,anodr
75a071608ea6.png,0.831122,0.049196,0.070566,0.026221,0.022895,anodr
76516f828d88.png,0.642337,0.085658,0.164082,0.054512,0.053411,anodr
76bc31e0d3be.png,0.698786,0.089211,0.126985,0.041892,0.043125,anodr
76cab26493f1.png,0.574836,0.101467,0.184818,0.063390,0.075490,anodr
76cb010f7aa0.png,0.631286,0.110873,0.162721,0.047838,0.047282,anodr
780f9c237c56.png,0.663209,0.082441,0.151173,0.044333,0.058844,anodr
7831ce1d895e.png,0.698759,0.086389,0.130118,0.040672,0.044063,anodr
789f0ec1eab8.png,0.841800,0.046416,0.062850,0.023427,0.025507,anodr
79ade634c633.png,0.760741,0.067414,0.094272,0.036393,0.041181,anodr
7a06ea127e02.png,0.699658,0.089951,0.124154,0.039437,0.046801,anodr
7a12f49e29df.png,0.716473,0.089108,0.117796,0.040353,0.036270,anodr
7a9f45fdf29b.png,0.845361,0.041286,0.065232,0.024343,0.023778,anodr
7aabd768abff.png,0.768116,0.065346,0.103743,0.035114,0.027681,anodr
7ad0c4975890.png,0.449341,0.154521,0.251398,0.068262,0.076479,anodr
7af4d8704032.png,0.742114,0.071999,0.111111,0.036495,0.038281,anodr
7b691d9ced34.png,0.602695,0.110799,0.184339,0.050863,0.051304,anodr
7b9d519cbd66.png,0.800772,0.054456,0.088981,0.030138,0.025652,anodr
7ba6b23c4b46.png,0.495364,0.119613,0.255144,0.068795,0.061085,anodr
7bc00e58d419.png,0.708129,0.064777,0.136121,0.046642,0.044331,anodr
7da558d92100.png,0.631009,0.109105,0.166531,0.043682,0.049673,anodr
7ec0e61a7e29.png,0.566308,0.109407,0.186995,0.059976,0.077314,anodr
7f1f3269f546.png,0.619984,0.097042,0.172082,0.056561,0.054331,anodr
7fc3a8bb40de.png,0.824937,0.053850,0.071691,0.026357,0.023165,anodr
7fe7309d0b4f.png,0.813311,0.054944,0.078713,0.028400,0.024632,anodr
810ed108f5b7.png,0.490290,0.113337,0.252702,0.070366,0.073304,anodr
81914ceb4e74.png,0.758254,0.074432,0.101237,0.033800,0.032277,anodr
8329e80c10ac.png,0.789901,0.059355,0.091270,0.030693,0.028780,anodr
837acf120946.png,0.430332,0.108018,0.289494,0.091354,0.080802,anodr
83a63c4a3e4a.png,0.801425,0.055891,0.084236,0.029942,0.028507,anodr
83d81ba5959c.png,0.675998,0.124485,0.118261,0.039351,0.041905,anodr
83fda7c0500b.png,0.848223,0.037863,0.071428,0.023767,0.018719,anodr
840a06a9c690.png,0.768216,0.068805,0.101459,0.032475,0.029044,anodr
847b04287c9c.png,0.741791,0.057162,0.122371,0.038571,0.040104,anodr
84b88e8d3bca.png,0.589512,0.104520,0.190647,0.059210,0.056112,anodr
851e40a21f81.png,0.484788,0.121340,0.236025,0.069471,0.088376,anodr
8650d32f4a9e.png,0.648327,0.112214,0.152548,0.043354,0.043558,anodr
8693ab1fd2be.png,0.676580,0.093079,0.144350,0.043726,0.042266,anodr
875d2ffcbf47.png,0.874654,0.036719,0.051812,0.019025,0.017790,anodr
876deb29f000.png,0.497233,0.133118,0.219143,0.071871,0.078635,anodr
87b671c6d4c5.png,0.818826,0.047287,0.078374,0.028246,0.027266,anodr
883c6a184f16.png,0.731656,0.086133,0.109861,0.035349,0.037001,anodr
883ddb650967.png,0.766788,0.064813,0.102151,0.034860,0.031388,anodr
88e5051f65bd.png,0.732066,0.087568,0.109218,0.035355,0.035793,anodr
8af50c9d0a86.png,0.786629,0.047892,0.102977,0.034282,0.028220,anodr
8b079e79035f.png,0.252088,0.122368,0.392293,0.091910,0.141341,cmoderatedr
8bf2d925dc0c.png,0.659869,0.099442,0.150205,0.044492,0.045991,anodr
8c4ceddeb1c6.png,0.776216,0.070269,0.086698,0.030933,0.035885,anodr
8d13c46e7d75.png,0.658341,0.098453,0.145023,0.047000,0.051184,anodr
8d4ff745a409.png,0.767652,0.073873,0.096479,0.032184,0.029811,anodr
8e6df9eedcd8.png,0.832444,0.037618,0.083973,0.026141,0.019824,anodr
8e76054f0831.png,0.862194,0.039240,0.057144,0.021710,0.019711,anodr
8f06ca4642bd.png,0.671879,0.101744,0.137541,0.040229,0.048606,anodr
8f14bca04b47.png,0.687220,0.078818,0.144165,0.044371,0.045426,anodr
8fbb2ca39911.png,0.754764,0.063724,0.105632,0.036733,0.039147,anodr
90a9a41eec6d.png,0.609518,0.102611,0.184840,0.053417,0.049614,anodr
90bde2ff8953.png,0.690005,0.098730,0.127300,0.041727,0.042238,anodr
912fbe06407e.png,0.875289,0.036188,0.049669,0.018875,0.019979,anodr
916915f01e17.png,0.785392,0.070598,0.089287,0.027757,0.026966,anodr
91b7a4179ecf.png,0.637384,0.100712,0.156499,0.052208,0.053198,anodr
9274e75dc4d5.png,0.781155,0.065799,0.091660,0.030065,0.031321,anodr
92e3d608fd3c.png,0.894135,0.030245,0.043156,0.016292,0.016172,anodr
92fcf50b3562.png,0.613830,0.094346,0.184596,0.050501,0.056727,anodr
93802d1e3c41.png,0.682923,0.075251,0.146017,0.045799,0.050009,anodr
94076a9fb9b5.png,0.770383,0.064745,0.100729,0.032864,0.031279,anodr
946545473380.png,0.681933,0.094167,0.134567,0.042642,0.046690,anodr
949710bead24.png,0.734278,0.079424,0.113010,0.035754,0.037535,anodr
94b9ccc73bb9.png,0.625001,0.124622,0.151577,0.045097,0.053702,anodr
94f9ecf4b8d2.png,0.570494,0.096817,0.204951,0.065234,0.062505,anodr
96793edb1003.png,0.564257,0.089503,0.212911,0.071301,0.062028,anodr
96ea316ed0ab.png,0.725012,0.104277,0.104027,0.033320,0.033363,anodr
973b0facfa9b.png,0.869037,0.036273,0.054384,0.021440,0.018865,anodr
97fdee242fea.png,0.481102,0.125809,0.254077,0.071730,0.067283,anodr
983c98354e9c.png,0.720013,0.081091,0.121761,0.037355,0.039780,anodr
98441214557f.png,0.729044,0.081326,0.116758,0.037262,0.035611,anodr
98d41bce73a8.png,0.615935,0.110878,0.176759,0.046681,0.049749,anodr
99c626e58464.png,0.678999,0.074991,0.155013,0.047811,0.043186,anodr
9a1029536d78.png,0.813311,0.048956,0.080295,0.029515,0.027922,anodr
9ab18a4a957f.png,0.660373,0.109483,0.138170,0.042196,0.049777,anodr
9be71d6d7e59.png,0.778064,0.065790,0.093164,0.031302,0.031679,anodr
9c514d2d5b3f.png,0.792450,0.066545,0.084163,0.028362,0.028480,anodr
9ce46d400cd6.png,0.280581,0.146610,0.370750,0.090380,0.111680,cmoderatedr
9de9421f17e3.png,0.545030,0.114436,0.208146,0.059126,0.073261,anodr
9e2058917304.png,0.617197,0.087274,0.189512,0.055258,0.050759,anodr
9e5737f771c3.png,0.604756,0.104085,0.182255,0.054068,0.054837,anodr
9e99ae6ee7af.png,0.536797,0.167058,0.178576,0.054717,0.062852,anodr
9f1b14dfa14c.png,0.424224,0.190720,0.234041,0.064525,0.086491,anodr
a06b353e7bed.png,0.556525,0.113146,0.207511,0.062575,0.060242,anodr
a0fd94e2ad76.png,0.829009,0.048785,0.071049,0.024317,0.026839,anodr
a11c62cb3f86.png,0.788142,0.054091,0.100893,0.031825,0.025050,anodr
a12ca80bb8c7.png,0.628910,0.091541,0.169872,0.052657,0.057020,anodr
a188c60b93fb.png,0.856504,0.037049,0.066448,0.022169,0.017830,anodr
a1b28bcbce00.png,0.566564,0.117103,0.198537,0.059179,0.058616,anodr
a247961a5cd9.png,0.701499,0.076990,0.133358,0.046019,0.042133,anodr
a2b97d98f130.png,0.822586,0.044646,0.082723,0.026683,0.023361,anodr
a34fc5376669.png,0.694923,0.079603,0.133956,0.043888,0.047630,anodr
a419fcb2dfb5.png,0.307107,0.219483,0.296672,0.073525,0.103214,anodr
a44345b27804.png,0.786369,0.064729,0.088178,0.030518,0.030207,anodr
a484bdf85b4c.png,0.792995,0.052412,0.091987,0.032139,0.030467,anodr
a528be013a04.png,0.819529,0.051396,0.075078,0.027039,0.026959,anodr
a6356a3c5d11.png,0.643508,0.095873,0.166097,0.049671,0.044851,anodr
a673193cd5a9.png,0.519740,0.132646,0.209228,0.060658,0.077728,anodr
a6b6d27c1b32.png,0.587949,0.123103,0.181300,0.052115,0.055532,anodr
a70d0f12a641.png,0.832738,0.048671,0.074436,0.023953,0.020201,anodr
a73d012c4c38.png,0.589604,0.107333,0.179954,0.056483,0.066626,anodr
a8263d248523.png,0.798565,0.028452,0.111438,0.036440,0.025104,anodr
a8b637abd96b.png,0.437889,0.150491,0.255926,0.068985,0.086707,anodr
a94da3d3b5c0.png,0.736164,0.062058,0.123519,0.038522,0.039737,anodr
a963ac561580.png,0.715964,0.081967,0.123479,0.039034,0.039557,anodr
a9b3177f01c0.png,0.687163,0.081597,0.150884,0.040339,0.040017,anodr
a9bc2f892cb3.png,0.662535,0.093768,0.149312,0.046788,0.047596,anodr
aa4407aab872.png,0.761863,0.068559,0.105118,0.033474,0.030986,anodr
aa60813e1a8d.png,0.823066,0.047229,0.081008,0.026405,0.022293,anodr
aa6242f9e08c.png,0.729333,0.087942,0.113406,0.034036,0.035283,anodr
aa8a1e814811.png,0.495915,0.109155,0.247561,0.068691,0.078678,anodr
aaaadb174012.png,0.444673,0.120101,0.262760,0.070814,0.101651,anodr
aafb0c944f14.png,0.841604,0.051913,0.064927,0.022001,0.019555,anodr
