filename,true_label,predicted_label,true_class,predicted_class,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_070_212.jpg,0,0,anormal,anormal,0.88724434,0.11275566
../../../data/data_VEIRC/test/anormal/image_071_154.jpg,0,0,anormal,anormal,0.88525265,0.1147474
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,0,0,anormal,anormal,0.8874039,0.11259605
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,0,0,anormal,anormal,0.8861108,0.11388917
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,0,0,anormal,anormal,0.88660896,0.11339104
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,0,0,anormal,anormal,0.8802656,0.119734414
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,0,0,anormal,anormal,0.8819445,0.11805548
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,0,0,anormal,anormal,0.8899594,0.11004062
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,0,0,anormal,anormal,0.8883839,0.11161603
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,0,0,anormal,anormal,0.88821226,0.1117877
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,0,0,anormal,anormal,0.8838577,0.116142265
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,0,0,anormal,anormal,0.8917296,0.10827047
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,0,0,anormal,anormal,0.89001966,0.10998029
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,0,0,anormal,anormal,0.8816906,0.11830938
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,0,0,anormal,anormal,0.8869155,0.113084495
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,0,0,anormal,anormal,0.88361466,0.11638541
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,0,0,anormal,anormal,0.88905346,0.11094652
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,0,0,anormal,anormal,0.8838425,0.1161574
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,0,0,anormal,anormal,0.88821226,0.111787744
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,0,0,anormal,anormal,0.88399327,0.116006725
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,0,0,anormal,anormal,0.8902261,0.10977388
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,0,0,anormal,anormal,0.8878196,0.112180404
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,0,0,anormal,anormal,0.885808,0.114192024
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,0,0,anormal,anormal,0.89001966,0.10998029
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,0,0,anormal,anormal,0.8927369,0.107263006
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,0,0,anormal,anormal,0.88907564,0.11092443
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,0,0,anormal,anormal,0.8864182,0.11358175
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,0,0,anormal,anormal,0.8881599,0.111840084
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,0,0,anormal,anormal,0.8843834,0.11561661
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,0,0,anormal,anormal,0.87840384,0.121596195
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,0,0,anormal,anormal,0.88755774,0.11244232
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,0,0,anormal,anormal,0.8889678,0.11103221
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,0,0,anormal,anormal,0.884095,0.11590504
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,0,0,anormal,anormal,0.8875436,0.1124564
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,0,0,anormal,anormal,0.8845073,0.115492724
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,0,0,anormal,anormal,0.8888126,0.1111874
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,0,0,anormal,anormal,0.88920206,0.11079789
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,0,0,anormal,anormal,0.882499,0.11750101
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,0,0,anormal,anormal,0.8838325,0.11616751
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,0,0,anormal,anormal,0.8885372,0.11146279
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,0,0,anormal,anormal,0.883926,0.11607397
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,0,0,anormal,anormal,0.88348293,0.116517
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,0,0,anormal,anormal,0.8802673,0.11973269
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,0,0,anormal,anormal,0.88770545,0.112294555
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,0,0,anormal,anormal,0.89183235,0.10816768
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,0,0,anormal,anormal,0.88705117,0.11294884
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,0,0,anormal,anormal,0.88249016,0.11750987
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,0,0,anormal,anormal,0.8771931,0.12280689
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,0,0,anormal,anormal,0.8870366,0.11296339
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,0,0,anormal,anormal,0.88740075,0.11259922
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,0,0,anormal,anormal,0.89119935,0.10880071
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,0,0,anormal,anormal,0.8856852,0.11431483
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,0,0,anormal,anormal,0.8862904,0.11370961
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,0,0,anormal,anormal,0.8884361,0.11156399
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,0,0,anormal,anormal,0.8857743,0.11422569
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,0,0,anormal,anormal,0.88293666,0.117063396
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,0,0,anormal,anormal,0.8790867,0.12091335
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,0,0,anormal,anormal,0.8867552,0.113244765
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,0,0,anormal,anormal,0.88750213,0.11249791
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,0,0,anormal,anormal,0.88313836,0.1168617
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,0,0,anormal,anormal,0.8868555,0.113144584
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,0,0,anormal,anormal,0.88383573,0.11616422
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,0,0,anormal,anormal,0.8837941,0.11620592
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,0,0,anormal,anormal,0.8933472,0.1066528
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,0,0,anormal,anormal,0.8867668,0.113233246
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,0,0,anormal,anormal,0.8832122,0.11678781
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,0,0,anormal,anormal,0.8803985,0.11960151
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,0,0,anormal,anormal,0.88543934,0.11456061
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,0,0,anormal,anormal,0.8850753,0.114924744
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,0,0,anormal,anormal,0.8784133,0.12158666
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,0,0,anormal,anormal,0.8875805,0.11241942
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,0,0,anormal,anormal,0.88705766,0.112942286
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,0,0,anormal,anormal,0.8786214,0.12137862
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,0,0,anormal,anormal,0.8859722,0.11402784
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,0,0,anormal,anormal,0.8875038,0.11249613
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,0,0,anormal,anormal,0.88326716,0.116732866
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,0,0,anormal,anormal,0.8830852,0.1169148
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,0,0,anormal,anormal,0.87902015,0.120979875
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,0,0,anormal,anormal,0.87629825,0.1237017
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,0,0,anormal,anormal,0.87800837,0.12199167
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,0,0,anormal,anormal,0.87811583,0.121884175
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,0,0,anormal,anormal,0.8882432,0.1117568
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,0,0,anormal,anormal,0.8853325,0.11466751
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,0,0,anormal,anormal,0.8866635,0.113336496
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,0,0,anormal,anormal,0.88550794,0.11449209
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,0,0,anormal,anormal,0.8785562,0.12144382
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,0,0,anormal,anormal,0.8787918,0.121208206
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,0,0,anormal,anormal,0.8878148,0.11218515
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,0,0,anormal,anormal,0.88765633,0.11234368
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,0,0,anormal,anormal,0.8866318,0.11336823
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,0,0,anormal,anormal,0.88715416,0.11284578
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,0,0,anormal,anormal,0.8799247,0.12007528
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,0,0,anormal,anormal,0.8806013,0.119398735
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,0,0,anormal,anormal,0.87593246,0.12406759
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,0,0,anormal,anormal,0.87437475,0.1256252
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,0,0,anormal,anormal,0.88850045,0.111499585
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,0,0,anormal,anormal,0.8886356,0.11136444
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,0,0,anormal,anormal,0.89007086,0.109929174
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,0,0,anormal,anormal,0.8879054,0.112094566
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,0,0,anormal,anormal,0.8920277,0.107972294
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,0,0,anormal,anormal,0.8914258,0.10857424
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,0,0,anormal,anormal,0.8895181,0.11048191
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,0,0,anormal,anormal,0.89022464,0.109775394
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,0,0,anormal,anormal,0.8866943,0.113305666
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,0,0,anormal,anormal,0.88786745,0.112132594
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,0,0,anormal,anormal,0.8836125,0.11638751
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,0,0,anormal,anormal,0.8848313,0.11516862
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,0,0,anormal,anormal,0.8880353,0.111964725
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,0,0,anormal,anormal,0.8818768,0.118123226
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,0,0,anormal,anormal,0.88965267,0.110347345
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,0,0,anormal,anormal,0.8860717,0.113928355
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,0,0,anormal,anormal,0.88401914,0.11598086
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,0,0,anormal,anormal,0.88790196,0.112098105
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,0,0,anormal,anormal,0.88591504,0.11408499
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,0,0,anormal,anormal,0.8861323,0.11386763
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,0,0,anormal,anormal,0.8895524,0.11044761
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,0,0,anormal,anormal,0.88914365,0.11085638
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,0,0,anormal,anormal,0.8918373,0.10816275
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,0,0,anormal,anormal,0.8848377,0.11516233
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,0,0,anormal,anormal,0.8903174,0.109682634
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,0,0,anormal,anormal,0.8920034,0.10799656
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,0,0,anormal,anormal,0.8799435,0.12005644
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,0,0,anormal,anormal,0.8751649,0.12483511
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,0,0,anormal,anormal,0.89176816,0.108231865
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,0,0,anormal,anormal,0.89130735,0.10869263
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,0,0,anormal,anormal,0.89005685,0.10994316
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,0,0,anormal,anormal,0.87561154,0.12438851
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,0,0,anormal,anormal,0.8897225,0.11027755
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,0,0,anormal,anormal,0.89020574,0.10979422
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,0,0,anormal,anormal,0.8848405,0.11515958
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,0,0,anormal,anormal,0.8787031,0.121296816
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,0,0,anormal,anormal,0.8778169,0.12218309
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,0,0,anormal,anormal,0.88942724,0.110572726
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,0,0,anormal,anormal,0.8892954,0.11070458
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,0,0,anormal,anormal,0.89025146,0.109748535
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,0,0,anormal,anormal,0.8869535,0.11304653
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,0,0,anormal,anormal,0.8914422,0.10855779
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,0,0,anormal,anormal,0.88907856,0.11092143
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,0,0,anormal,anormal,0.89231855,0.10768149
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,0,0,anormal,anormal,0.88848275,0.11151725
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,0,0,anormal,anormal,0.8860717,0.113928355
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,0,0,anormal,anormal,0.88401914,0.11598086
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,0,0,anormal,anormal,0.88378274,0.11621717
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,0,0,anormal,anormal,0.887911,0.11208899
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,0,0,anormal,anormal,0.88882107,0.11117895
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,0,0,anormal,anormal,0.88165456,0.11834544
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,0,0,anormal,anormal,0.88421243,0.115787566
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,0,0,anormal,anormal,0.88412637,0.11587365
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,0,0,anormal,anormal,0.8858507,0.11414927
../../../data/data_VEIRC/test/anormal/image_219_21.jpg,0,0,anormal,anormal,0.88062346,0.11937654
../../../data/data_VEIRC/test/anormal/image_220_86.jpg,0,0,anormal,anormal,0.88846505,0.11153499
../../../data/data_VEIRC/test/anormal/image_221_132.jpg,0,0,anormal,anormal,0.88804895,0.11195107
../../../data/data_VEIRC/test/anormal/image_222_174.jpg,0,0,anormal,anormal,0.8732137,0.12678623
../../../data/data_VEIRC/test/anormal/image_223_172.jpg,0,0,anormal,anormal,0.8829407,0.117059305
../../../data/data_VEIRC/test/anormal/image_224_165.jpg,0,0,anormal,anormal,0.87890494,0.121095076
../../../data/data_VEIRC/test/anormal/image_225_148.jpg,0,0,anormal,anormal,0.88140935,0.118590705
../../../data/data_VEIRC/test/cglaucoma/image_001_250.jpg,1,0,cglaucoma,anormal,0.88928765,0.1107123
../../../data/data_VEIRC/test/cglaucoma/image_002_252.jpg,1,0,cglaucoma,anormal,0.878324,0.121676005
../../../data/data_VEIRC/test/cglaucoma/image_003_234.jpg,1,0,cglaucoma,anormal,0.8796486,0.12035142
../../../data/data_VEIRC/test/cglaucoma/image_004_238.jpg,1,0,cglaucoma,anormal,0.8773801,0.12261996
../../../data/data_VEIRC/test/cglaucoma/image_005_228.jpg,1,0,cglaucoma,anormal,0.87890697,0.121093035
../../../data/data_VEIRC/test/cglaucoma/image_006_225.jpg,1,0,cglaucoma,anormal,0.8890716,0.11092844
../../../data/data_VEIRC/test/cglaucoma/image_007_226.jpg,1,0,cglaucoma,anormal,0.8710005,0.12899949
../../../data/data_VEIRC/test/cglaucoma/image_008_245.jpg,1,0,cglaucoma,anormal,0.8913633,0.10863671
../../../data/data_VEIRC/test/cglaucoma/image_009_247.jpg,1,0,cglaucoma,anormal,0.884355,0.115645
../../../data/data_VEIRC/test/cglaucoma/image_010_232.jpg,1,0,cglaucoma,anormal,0.88435495,0.11564502
../../../data/data_VEIRC/test/cglaucoma/image_011_254.jpg,1,0,cglaucoma,anormal,0.8868446,0.11315545
../../../data/data_VEIRC/test/cglaucoma/image_012_236.jpg,1,0,cglaucoma,anormal,0.8820928,0.11790719
../../../data/data_VEIRC/test/cglaucoma/image_013_239.jpg,1,0,cglaucoma,anormal,0.8859172,0.11408287
../../../data/data_VEIRC/test/cglaucoma/image_014_237.jpg,1,0,cglaucoma,anormal,0.87854576,0.121454224
../../../data/data_VEIRC/test/cglaucoma/image_015_253.jpg,1,0,cglaucoma,anormal,0.8817977,0.11820238
../../../data/data_VEIRC/test/cglaucoma/image_016_240.jpg,1,0,cglaucoma,anormal,0.892473,0.107527025
../../../data/data_VEIRC/test/cglaucoma/image_017_241.jpg,1,0,cglaucoma,anormal,0.8864553,0.11354472
../../../data/data_VEIRC/test/cglaucoma/image_018_246.jpg,1,0,cglaucoma,anormal,0.8896433,0.11035668
../../../data/data_VEIRC/test/cglaucoma/image_019_249.jpg,1,0,cglaucoma,anormal,0.88517195,0.11482803
../../../data/data_VEIRC/test/cglaucoma/image_020_227.jpg,1,0,cglaucoma,anormal,0.88581455,0.11418541
../../../data/data_VEIRC/test/cglaucoma/image_021_229.jpg,1,0,cglaucoma,anormal,0.8877977,0.11220232
../../../data/data_VEIRC/test/cglaucoma/image_022_235.jpg,1,0,cglaucoma,anormal,0.88526845,0.11473161
../../../data/data_VEIRC/test/cglaucoma/image_023_244.jpg,1,0,cglaucoma,anormal,0.8896433,0.11035668
../../../data/data_VEIRC/test/cglaucoma/image_024_251.jpg,1,0,cglaucoma,anormal,0.88866127,0.11133868
../../../data/data_VEIRC/test/cglaucoma/image_025_243.jpg,1,0,cglaucoma,anormal,0.8877977,0.112202294
../../../data/data_VEIRC/test/cglaucoma/image_026_248.jpg,1,0,cglaucoma,anormal,0.88547784,0.11452211
../../../data/data_VEIRC/test/cglaucoma/image_027_230.jpg,1,0,cglaucoma,anormal,0.88553953,0.11446051
../../../data/data_VEIRC/test/cglaucoma/image_028_242.jpg,1,0,cglaucoma,anormal,0.884847,0.11515302
../../../data/data_VEIRC/test/cglaucoma/image_029_255.jpg,1,0,cglaucoma,anormal,0.8896921,0.11030784
../../../data/data_VEIRC/test/cglaucoma/image_030_256.jpg,1,0,cglaucoma,anormal,0.8782231,0.12177689
../../../data/data_VEIRC/test/cglaucoma/image_031_233.jpg,1,0,cglaucoma,anormal,0.8942801,0.105719954
../../../data/data_VEIRC/test/cglaucoma/image_032_231.jpg,1,0,cglaucoma,anormal,0.88696724,0.113032706
