filename,true_class,predicted_class,score_class_0,score_class_1
image_189_149.jpg,anormal,anormal,0.783610,0.216391
image_190_7.jpg,anormal,anormal,0.780308,0.219692
image_191_8.jpg,anormal,anormal,0.739403,0.260597
image_192_68.jpg,anormal,anormal,0.716820,0.283180
image_193_51.jpg,anormal,anormal,0.802693,0.197307
image_194_88.jpg,anormal,anormal,0.802161,0.197839
image_195_106.jpg,anormal,anormal,0.789868,0.210132
image_196_80.jpg,anormal,anormal,0.735323,0.264677
image_197_28.jpg,anormal,anormal,0.743249,0.256751
image_198_66.jpg,anormal,anormal,0.754380,0.245620
image_199_94.jpg,anormal,anormal,0.731333,0.268668
image_200_45.jpg,anormal,anormal,0.670598,0.329402
image_201_81.jpg,anormal,anormal,0.668420,0.331580
image_202_14.jpg,anormal,anormal,0.796298,0.203702
image_203_181.jpg,anormal,anormal,0.722796,0.277204
image_204_208.jpg,anormal,anormal,0.752540,0.247460
image_205_29.jpg,anormal,anormal,0.786428,0.213572
image_206_186.jpg,anormal,anormal,0.770421,0.229579
image_207_221.jpg,anormal,anormal,0.752577,0.247423
image_208_20.jpg,anormal,anormal,0.766227,0.233773
image_209_42.jpg,anormal,anormal,0.781215,0.218785
image_210_73.jpg,anormal,anormal,0.769657,0.230343
image_211_152.jpg,anormal,anormal,0.797236,0.202764
image_212_47.jpg,anormal,anormal,0.794497,0.205503
image_213_144.jpg,anormal,anormal,0.801676,0.198324
image_214_89.jpg,anormal,anormal,0.782400,0.217600
image_215_147.jpg,anormal,anormal,0.669024,0.330976
image_216_74.jpg,anormal,anormal,0.808383,0.191617
image_217_117.jpg,anormal,anormal,0.787505,0.212495
image_218_122.jpg,anormal,anormal,0.705307,0.294693
image_219_21.jpg,anormal,anormal,0.697256,0.302744
image_220_86.jpg,anormal,anormal,0.699337,0.300662
image_221_132.jpg,anormal,anormal,0.741359,0.258641
image_222_174.jpg,anormal,anormal,0.653264,0.346736
image_223_172.jpg,anormal,anormal,0.774673,0.225327
image_224_165.jpg,anormal,anormal,0.790950,0.209050
image_225_148.jpg,anormal,anormal,0.743495,0.256505
image_001_250.jpg,cglaucoma,anormal,0.776392,0.223608
image_002_252.jpg,cglaucoma,anormal,0.761515,0.238485
image_003_234.jpg,cglaucoma,anormal,0.750701,0.249299
image_004_238.jpg,cglaucoma,anormal,0.699387,0.300613
image_005_228.jpg,cglaucoma,anormal,0.752124,0.247876
image_006_225.jpg,cglaucoma,anormal,0.741678,0.258322
image_007_226.jpg,cglaucoma,anormal,0.749542,0.250458
image_008_245.jpg,cglaucoma,anormal,0.720818,0.279182
image_009_247.jpg,cglaucoma,anormal,0.772170,0.227830
image_010_232.jpg,cglaucoma,anormal,0.772170,0.227830
image_011_254.jpg,cglaucoma,anormal,0.740482,0.259518
image_012_236.jpg,cglaucoma,anormal,0.771779,0.228220
image_013_239.jpg,cglaucoma,anormal,0.776941,0.223059
image_014_237.jpg,cglaucoma,anormal,0.789351,0.210649
image_015_253.jpg,cglaucoma,anormal,0.734550,0.265450
image_016_240.jpg,cglaucoma,anormal,0.771791,0.228209
image_017_241.jpg,cglaucoma,anormal,0.737778,0.262222
image_018_246.jpg,cglaucoma,anormal,0.792732,0.207268
image_019_249.jpg,cglaucoma,anormal,0.750507,0.249493
image_020_227.jpg,cglaucoma,anormal,0.778428,0.221572
image_021_229.jpg,cglaucoma,anormal,0.799293,0.200707
image_022_235.jpg,cglaucoma,anormal,0.737492,0.262508
image_023_244.jpg,cglaucoma,anormal,0.792732,0.207268
image_024_251.jpg,cglaucoma,anormal,0.787513,0.212487
image_025_243.jpg,cglaucoma,anormal,0.799293,0.200707
image_026_248.jpg,cglaucoma,anormal,0.793610,0.206390
image_027_230.jpg,cglaucoma,anormal,0.794493,0.205507
image_028_242.jpg,cglaucoma,anormal,0.754234,0.245766
image_029_255.jpg,cglaucoma,anormal,0.760979,0.239021
image_030_256.jpg,cglaucoma,anormal,0.707961,0.292039
image_031_233.jpg,cglaucoma,anormal,0.772199,0.227801
image_032_231.jpg,cglaucoma,anormal,0.735068,0.264932
