filename,true_class,predicted_class,score_class_0,score_class_1
T0160.jpg,a_noamd,a_noamd,0.624025,0.375975
T0161.jpg,a_noamd,a_noamd,0.866726,0.133274
T0162.jpg,a_noamd,b_amd,0.259798,0.740202
T0163.jpg,a_noamd,a_noamd,0.589743,0.410257
T0167.jpg,a_noamd,b_amd,0.410076,0.589924
T0168.jpg,a_noamd,b_amd,0.298544,0.701456
T0169.jpg,a_noamd,b_amd,0.226695,0.773305
T0171.jpg,a_noamd,b_amd,0.307621,0.692379
T0173.jpg,a_noamd,b_amd,0.159463,0.840537
T0174.jpg,a_noamd,a_noamd,0.738038,0.261962
T0175.jpg,a_noamd,b_amd,0.237062,0.762938
T0177.jpg,a_noamd,b_amd,0.164604,0.835396
T0178.jpg,a_noamd,a_noamd,0.585473,0.414527
T0179.jpg,a_noamd,a_noamd,0.792374,0.207626
T0180.jpg,a_noamd,a_noamd,0.840342,0.159658
T0181.jpg,a_noamd,a_noamd,0.697523,0.302477
T0182.jpg,a_noamd,a_noamd,0.855165,0.144835
T0184.jpg,a_noamd,a_noamd,0.576426,0.423574
T0185.jpg,a_noamd,a_noamd,0.857853,0.142147
T0186.jpg,a_noamd,a_noamd,0.819188,0.180812
T0187.jpg,a_noamd,b_amd,0.248099,0.751901
T0191.jpg,a_noamd,b_amd,0.186199,0.813801
T0192.jpg,a_noamd,b_amd,0.416227,0.583773
T0194.jpg,a_noamd,a_noamd,0.895856,0.104144
T0195.jpg,a_noamd,b_amd,0.474121,0.525879
T0196.jpg,a_noamd,b_amd,0.173026,0.826974
T0197.jpg,a_noamd,b_amd,0.177788,0.822212
T0199.jpg,a_noamd,a_noamd,0.840610,0.159390
T0200.jpg,a_noamd,a_noamd,0.604530,0.395470
T0202.jpg,a_noamd,a_noamd,0.661891,0.338109
T0203.jpg,a_noamd,a_noamd,0.840822,0.159178
T0204.jpg,a_noamd,b_amd,0.469960,0.530040
T0205.jpg,a_noamd,a_noamd,0.858131,0.141869
T0206.jpg,a_noamd,b_amd,0.231384,0.768615
T0207.jpg,a_noamd,b_amd,0.143875,0.856125
T0208.jpg,a_noamd,a_noamd,0.686494,0.313506
T0210.jpg,a_noamd,b_amd,0.406642,0.593358
T0211.jpg,a_noamd,b_amd,0.208753,0.791247
