filename,pred_class,pred_index,anodr_prob,bmilddr_prob,cmoderatedr_prob,dseveredr_prob,eproliferativedr_prob
anodr/20051109_60136_0400_PP_905.png,anodr,0,0.924570,0.024269,0.016041,0.017059,0.018061
anodr/20051110_33960_0400_PP_35.png,anodr,0,0.924454,0.026398,0.015629,0.016379,0.017140
anodr/20051110_34013_0400_PP_151.png,anodr,0,0.923229,0.024127,0.017790,0.015532,0.019321
anodr/20051110_35239_0400_PP_836.png,anodr,0,0.928560,0.021912,0.015171,0.017090,0.017267
anodr/20051110_35279_0400_PP_1033.png,anodr,0,0.913462,0.034556,0.018483,0.016279,0.017220
anodr/20051110_35332_0400_PP_497.png,anodr,0,0.927308,0.023158,0.016326,0.016778,0.016430
anodr/20051110_37992_0400_PP_1043.png,anodr,0,0.923583,0.028281,0.015312,0.016548,0.016276
anodr/20051110_38111_0400_PP_429.png,anodr,0,0.928224,0.024140,0.014247,0.016976,0.016414
anodr/20051110_38156_0400_PP_477.png,anodr,0,0.925014,0.026968,0.015231,0.016017,0.016769
anodr/20051110_38280_0400_PP_83.png,anodr,0,0.930465,0.019740,0.014379,0.017686,0.017730
anodr/20051110_38313_0400_PP_1041.png,anodr,0,0.929261,0.018620,0.015573,0.018358,0.018189
anodr/20051110_38352_0400_PP_934.png,anodr,0,0.928483,0.019950,0.015170,0.018860,0.017537
anodr/20051110_38472_0400_PP_1127.png,anodr,0,0.925202,0.024416,0.016569,0.016036,0.017776
anodr/20051110_38507_0400_PP_1190.png,anodr,0,0.925139,0.025611,0.015779,0.016082,0.017389
anodr/20051116_43388_0400_PP_344.png,anodr,0,0.926586,0.023712,0.016433,0.015904,0.017365
anodr/20051116_43585_0400_PP_950.png,anodr,0,0.927176,0.023531,0.015883,0.015821,0.017589
anodr/20051116_43710_0400_PP_95.png,anodr,0,0.922790,0.027845,0.018481,0.015389,0.015495
anodr/20051116_43721_0400_PP_363.png,anodr,0,0.930510,0.020851,0.014226,0.017618,0.016795
anodr/20051116_43785_0400_PP_445.png,anodr,0,0.922958,0.025802,0.016345,0.017146,0.017750
anodr/20051116_43801_0400_PP_325.png,anodr,0,0.925968,0.023340,0.015831,0.017311,0.017549
anodr/20051116_44648_0400_PP_1036.png,anodr,0,0.872482,0.061479,0.024213,0.022868,0.018958
anodr/20051117_37042_0400_PP_1119.png,anodr,0,0.924081,0.023915,0.016253,0.016703,0.019048
anodr/20051117_37051_0400_PP_1136.png,anodr,0,0.924448,0.024372,0.015659,0.016677,0.018843
anodr/20051117_37078_0400_PP_559.png,anodr,0,0.930502,0.019674,0.015292,0.017852,0.016680
anodr/20051117_37100_0400_PP_1083.png,anodr,0,0.926889,0.020658,0.017490,0.017861,0.017101
anodr/20051117_37130_0400_PP_938.png,anodr,0,0.929786,0.021039,0.014767,0.017527,0.016881
anodr/20051117_37155_0400_PP_84.png,anodr,0,0.926132,0.024536,0.017037,0.016273,0.016021
anodr/20051117_37185_0400_PP_404.png,anodr,0,0.927975,0.022927,0.015029,0.017163,0.016905
anodr/20051117_37321_0400_PP_947.png,anodr,0,0.922819,0.024140,0.018142,0.016730,0.018169
anodr/20051130_53586_0400_PP_1121.png,anodr,0,0.907034,0.044037,0.015852,0.015945,0.017132
anodr/20051130_53623_0400_PP_894.png,anodr,0,0.930042,0.020618,0.015033,0.017455,0.016852
anodr/20051130_53663_0400_PP_510.png,anodr,0,0.930453,0.020061,0.014691,0.017895,0.016901
anodr/20051130_53991_0400_PP_277.png,anodr,0,0.928856,0.022005,0.014637,0.017289,0.017213
anodr/20051130_54030_0400_PP_946.png,anodr,0,0.928154,0.022313,0.015032,0.017267,0.017234
anodr/20051130_54077_0400_PP_1117.png,anodr,0,0.929010,0.022564,0.015821,0.015523,0.017082
anodr/20051130_54121_0400_PP_1281.png,anodr,0,0.928500,0.021965,0.016054,0.015720,0.017761
anodr/20051130_54257_0400_PP_506.png,anodr,0,0.929312,0.019822,0.015966,0.017079,0.017820
anodr/20051130_54301_0400_PP_93.png,anodr,0,0.931745,0.018908,0.014856,0.017275,0.017216
anodr/20051130_54323_0400_PP_978.png,anodr,0,0.923051,0.026793,0.015499,0.017290,0.017366
anodr/20051130_54476_0400_PP_394.png,anodr,0,0.931076,0.019976,0.014845,0.016781,0.017322
anodr/20051130_54498_0400_PP_1217.png,anodr,0,0.931446,0.020151,0.014199,0.016960,0.017244
anodr/20051130_54595_0400_PP_940.png,bmilddr,1,0.180365,0.677375,0.098255,0.014562,0.029444
anodr/20051130_54802_0400_PP_550.png,anodr,0,0.929526,0.021658,0.014619,0.017378,0.016818
anodr/20051130_54846_0400_PP_289.png,anodr,0,0.929160,0.020750,0.014931,0.017567,0.017593
anodr/20051130_54943_0400_PP_1044.png,anodr,0,0.930504,0.018920,0.014592,0.018080,0.017904
anodr/20051130_54956_0400_PP_875.png,anodr,0,0.930776,0.019186,0.014826,0.017623,0.017589
anodr/20051130_55004_0400_PP_1259.png,anodr,0,0.925585,0.023183,0.015941,0.017245,0.018046
anodr/20051130_55012_0400_PP_865.png,anodr,0,0.915712,0.033298,0.017262,0.016415,0.017313
anodr/20051130_55037_0400_PP_443.png,anodr,0,0.929290,0.021422,0.014473,0.017272,0.017544
anodr/20051130_55048_0400_PP_921.png,anodr,0,0.930670,0.019735,0.014738,0.017467,0.017391
anodr/20051130_55074_0400_PP_986.png,anodr,0,0.906163,0.040858,0.021022,0.015729,0.016228
anodr/20051130_55086_0400_PP_1152.png,anodr,0,0.926359,0.023157,0.016688,0.016679,0.017117
anodr/20051130_55107_0400_PP_316.png,anodr,0,0.925583,0.022035,0.016471,0.016682,0.019229
anodr/20051130_55160_0400_PP_1182.png,anodr,0,0.930225,0.020946,0.015191,0.016425,0.017213
anodr/20051130_55269_0400_PP_820.png,anodr,0,0.929070,0.022499,0.016245,0.015547,0.016639
anodr/20051130_55311_0400_PP_896.png,anodr,0,0.927587,0.022104,0.015289,0.017014,0.018006
anodr/20051130_55323_0400_PP_883.png,anodr,0,0.928884,0.021444,0.014411,0.017502,0.017760
anodr/20051130_55381_0400_PP_504.png,anodr,0,0.929036,0.021135,0.014259,0.017902,0.017668
anodr/20051130_55393_0400_PP_1251.png,anodr,0,0.927457,0.023665,0.014802,0.016838,0.017238
anodr/20051130_58716_0400_PP_355.png,anodr,0,0.924770,0.026614,0.017864,0.015819,0.014933
anodr/20051130_58824_0400_PP_1181.png,anodr,0,0.919645,0.021670,0.021990,0.019818,0.016877
anodr/20051130_58874_0400_PP_1359.png,anodr,0,0.929024,0.019623,0.015268,0.018007,0.018078
anodr/20051130_58888_0400_PP_284.png,anodr,0,0.924072,0.022831,0.016476,0.018096,0.018525
anodr/20051130_58962_0400_PP_973.png,anodr,0,0.922513,0.027027,0.015688,0.017365,0.017407
anodr/20051130_58998_0400_PP_543.png,anodr,0,0.930287,0.019101,0.015296,0.017813,0.017503
anodr/20051130_59029_0400_PP_270.png,anodr,0,0.930932,0.018827,0.014556,0.018221,0.017463
anodr/20051130_59186_0400_PP_350.png,anodr,0,0.926186,0.024442,0.015866,0.016250,0.017256
anodr/20051130_59284_0400_PP_853.png,anodr,0,0.927038,0.024168,0.015265,0.016257,0.017272
anodr/20051130_59374_0400_PP_410.png,anodr,0,0.930266,0.019621,0.014731,0.017683,0.017700
anodr/20051130_59404_0400_PP_392.png,anodr,0,0.930639,0.019034,0.014780,0.017986,0.017561
anodr/20051130_59457_0400_PP_1053.png,anodr,0,0.924906,0.025642,0.014891,0.017512,0.017048
anodr/20051130_59464_0400_PP_1141.png,anodr,0,0.922394,0.029650,0.015533,0.016567,0.015855
anodr/20051130_59749_0400_PP_965.png,anodr,0,0.930302,0.019383,0.014920,0.017265,0.018129
anodr/20051130_59775_0400_PP_1224.png,anodr,0,0.929899,0.019479,0.015163,0.017495,0.017963
anodr/20051130_59793_0400_PP_926.png,anodr,0,0.926322,0.022620,0.015830,0.017133,0.018096
anodr/20051130_59802_0400_PP_430.png,anodr,0,0.925368,0.024007,0.015523,0.017157,0.017945
anodr/20051130_59850_0400_PP_36.png,anodr,0,0.931780,0.018918,0.014329,0.017798,0.017175
anodr/20051130_59869_0400_PP_520.png,anodr,0,0.931453,0.018285,0.014380,0.018090,0.017792
anodr/20051130_59964_0400_PP_312.png,anodr,0,0.925980,0.024580,0.015724,0.016640,0.017076
anodr/20051130_59993_0400_PP_439.png,bmilddr,1,0.194748,0.500230,0.241188,0.023881,0.039954
anodr/20051130_60040_0400_PP_1355.png,anodr,0,0.929885,0.020225,0.015104,0.017300,0.017486
anodr/20051130_60066_0400_PP_1170.png,anodr,0,0.929848,0.019979,0.014667,0.017848,0.017657
anodr/20051130_60186_0400_PP_1365.png,anodr,0,0.921964,0.027564,0.016082,0.016763,0.017628
anodr/20051130_60234_0400_PP_453.png,anodr,0,0.925384,0.024915,0.015045,0.017040,0.017616
anodr/20051130_60448_0400_PP_860.png,anodr,0,0.929729,0.019419,0.015919,0.017424,0.017509
anodr/20051130_60490_0400_PP_828.png,anodr,0,0.931383,0.018608,0.015047,0.017328,0.017635
anodr/20051130_60532_0400_PP_1052.png,anodr,0,0.921203,0.025967,0.016807,0.016345,0.019678
anodr/20051130_60562_0400_PP_121.png,anodr,0,0.862891,0.067856,0.022573,0.020432,0.026249
anodr/20051130_60601_0400_PP_146.png,anodr,0,0.926237,0.023691,0.015759,0.017274,0.017039
anodr/20051130_60630_0400_PP_60.png,anodr,0,0.928994,0.020088,0.015252,0.017385,0.018281
anodr/20051130_60691_0400_PP_939.png,anodr,0,0.928614,0.020080,0.015715,0.017548,0.018043
anodr/20051130_60715_0400_PP_555.png,anodr,0,0.926410,0.021523,0.016018,0.017541,0.018509
anodr/20051130_60740_0400_PP_1166.png,anodr,0,0.923862,0.026660,0.015788,0.016138,0.017552
anodr/20051130_60794_0400_PP_280.png,anodr,0,0.927904,0.021886,0.015505,0.017162,0.017543
anodr/20051130_60822_0400_PP_980.png,anodr,0,0.926183,0.022972,0.015743,0.016832,0.018271
anodr/20051201_37312_0400_PP_1333.png,anodr,0,0.923267,0.026063,0.016199,0.016697,0.017774
anodr/20051201_37337_0400_PP_839.png,anodr,0,0.921273,0.029120,0.016219,0.016046,0.017341
anodr/20051201_37382_0400_PP_1350.png,anodr,0,0.930205,0.020915,0.015006,0.016602,0.017272
anodr/20051201_37390_0400_PP_833.png,anodr,0,0.928383,0.023230,0.015392,0.016337,0.016659
anodr/20051201_37409_0400_PP_1340.png,anodr,0,0.916205,0.031466,0.018118,0.015826,0.018385
anodr/20051201_37462_0400_PP_357.png,anodr,0,0.923354,0.028074,0.014780,0.016731,0.017061
anodr/20051201_37534_0400_PP_906.png,anodr,0,0.923763,0.025811,0.015956,0.016335,0.018134
anodr/20051201_37557_0400_PP_1336.png,anodr,0,0.926513,0.022230,0.016051,0.016731,0.018474
anodr/20051201_38041_0400_PP_1312.png,anodr,0,0.926533,0.022847,0.015872,0.016920,0.017828
anodr/20051201_38081_0400_PP_963.png,anodr,0,0.927579,0.022018,0.015304,0.017014,0.018085
anodr/20051201_38103_0400_PP_81.png,anodr,0,0.921811,0.026934,0.016484,0.015954,0.018817
anodr/20051201_38137_0400_PP_391.png,anodr,0,0.915336,0.034890,0.015857,0.015904,0.018013
anodr/20051201_38155_0400_PP_112.png,cmoderatedr,2,0.042778,0.292476,0.590242,0.030497,0.044007
anodr/20051201_38164_0400_PP_881.png,bmilddr,1,0.220131,0.535598,0.175847,0.033577,0.034847
anodr/20051201_38199_0400_PP_1329.png,anodr,0,0.925398,0.024505,0.015760,0.016858,0.017479
anodr/20051201_38211_0400_PP_1174.png,anodr,0,0.927836,0.022067,0.015572,0.016829,0.017697
anodr/20051201_38246_0400_PP_1063.png,anodr,0,0.930793,0.019689,0.014942,0.017123,0.017452
anodr/20051201_38262_0400_PP_335.png,anodr,0,0.927720,0.021871,0.016190,0.016934,0.017285
anodr/20051201_38280_0400_PP_1103.png,anodr,0,0.925352,0.023611,0.016046,0.017393,0.017598
anodr/20051201_38291_0400_PP_468.png,anodr,0,0.927850,0.021451,0.015526,0.017380,0.017792
anodr/20051201_38321_0400_PP_903.png,anodr,0,0.925360,0.023121,0.017157,0.015875,0.018488
anodr/20051201_38349_0400_PP_892.png,anodr,0,0.925197,0.023979,0.016265,0.015803,0.018757
anodr/20051201_38466_0400_PP_572.png,anodr,0,0.929880,0.019747,0.014899,0.017495,0.017980
anodr/20051201_38475_0400_PP_560.png,anodr,0,0.929636,0.020339,0.015203,0.017177,0.017645
anodr/20051202_37162_0400_PP_29.png,anodr,0,0.580921,0.328102,0.038768,0.023652,0.028557
anodr/20051202_51599_0400_PP_966.png,anodr,0,0.922456,0.026477,0.016821,0.016609,0.017637
anodr/20051202_51616_0400_PP_1018.png,anodr,0,0.926934,0.023919,0.015159,0.017027,0.016961
anodr/20051205_57651_0400_PP_52.png,anodr,0,0.926469,0.022723,0.015995,0.016616,0.018196
anodr/20051205_57704_0400_PP_1167.png,anodr,0,0.925331,0.023496,0.016315,0.016800,0.018059
anodr/20051205_57757_0400_PP_1100.png,anodr,0,0.926358,0.023157,0.016373,0.016253,0.017859
anodr/20051205_57780_0400_PP_1102.png,anodr,0,0.927502,0.022748,0.015680,0.016610,0.017459
anodr/20051205_57799_0400_PP_868.png,anodr,0,0.894908,0.054420,0.016780,0.016681,0.017211
anodr/20051205_57809_0400_PP_1228.png,anodr,0,0.921346,0.030527,0.015470,0.015799,0.016859
anodr/20051205_57838_0400_PP_859.png,anodr,0,0.930527,0.019464,0.014924,0.017337,0.017748
anodr/20051205_57879_0400_PP_1254.png,anodr,0,0.930942,0.019654,0.014570,0.017430,0.017404
anodr/20051205_57942_0400_PP_990.png,anodr,0,0.928542,0.023382,0.014718,0.016484,0.016874
anodr/20051205_57988_0400_PP_1112.png,anodr,0,0.931812,0.019798,0.014302,0.017327,0.016761
anodr/20051205_58037_0400_PP_835.png,anodr,0,0.925245,0.022860,0.016659,0.016578,0.018658
anodr/20051205_58060_0400_PP_376.png,anodr,0,0.928537,0.021248,0.015260,0.016957,0.017998
anodr/20051205_58080_0400_PP_1034.png,anodr,0,0.927741,0.022854,0.014937,0.017592,0.016876
anodr/20051205_58091_0400_PP_292.png,anodr,0,0.928554,0.021912,0.014604,0.017815,0.017115
anodr/20051205_58109_0400_PP_1311.png,anodr,0,0.926277,0.024183,0.015387,0.016751,0.017402
anodr/20051205_58125_0400_PP_46.png,anodr,0,0.926049,0.023814,0.015383,0.016953,0.017801
anodr/20051205_58150_0400_PP_393.png,anodr,0,0.929699,0.019879,0.015145,0.017449,0.017828
anodr/20051205_58177_0400_PP_503.png,anodr,0,0.928865,0.020382,0.014868,0.017908,0.017978
anodr/20051205_58354_0400_PP_1282.png,anodr,0,0.927154,0.024504,0.014668,0.016710,0.016965
anodr/20051205_58373_0400_PP_55.png,anodr,0,0.902791,0.044972,0.019916,0.014116,0.018205
anodr/20051205_58409_0400_PP_985.png,anodr,0,0.930073,0.020448,0.015964,0.016263,0.017253
anodr/20051205_58431_0400_PP_493.png,anodr,0,0.930297,0.020523,0.015758,0.016140,0.017282
anodr/20051205_58458_0400_PP_309.png,anodr,0,0.925245,0.023050,0.016651,0.016441,0.018612
anodr/20051205_58502_0400_PP_482.png,anodr,0,0.927872,0.022100,0.015965,0.016296,0.017767
anodr/20051205_58613_0400_PP_843.png,anodr,0,0.929534,0.021722,0.014634,0.017243,0.016868
anodr/20051205_59240_0400_PP_301.png,anodr,0,0.926058,0.023445,0.016552,0.016488,0.017457
anodr/20051205_59337_0400_PP_945.png,anodr,0,0.926244,0.023936,0.015133,0.017073,0.017615
anodr/20051205_59351_0400_PP_332.png,anodr,0,0.928467,0.022375,0.014978,0.016890,0.017290
anodr/20051205_59367_0400_PP_816.png,anodr,0,0.803390,0.078865,0.072370,0.020852,0.024522
anodr/20051205_59379_0400_PP_842.png,anodr,0,0.931029,0.018664,0.013931,0.018205,0.018170
anodr/20051205_59510_0400_PP_329.png,anodr,0,0.919522,0.033719,0.014733,0.015783,0.016244
anodr/20051205_59538_0400_PP_534.png,anodr,0,0.839670,0.092612,0.023245,0.021987,0.022486
anodr/20051205_59617_0400_PP_1000.png,anodr,0,0.926949,0.023149,0.016431,0.015451,0.018020
anodr/20051205_59651_0400_PP_1164.png,anodr,0,0.928325,0.023082,0.015474,0.015474,0.017646
anodr/20051205_59738_0400_PP_119.png,anodr,0,0.929235,0.019898,0.014990,0.017698,0.018179
anodr/20051205_59754_0400_PP_880.png,anodr,0,0.926984,0.021769,0.015204,0.017569,0.018475
anodr/20051205_59833_0400_PP_531.png,anodr,0,0.920959,0.029032,0.016285,0.016064,0.017660
anodr/20051205_59858_0400_PP_523.png,anodr,0,0.926409,0.023650,0.015885,0.016754,0.017302
anodr/20051205_59901_0400_PP_417.png,anodr,0,0.931447,0.019512,0.014450,0.017414,0.017177
anodr/20051205_59923_0400_PP_1307.png,anodr,0,0.931083,0.019514,0.014249,0.017620,0.017535
anodr/20051205_60093_0400_PP_1286.png,anodr,0,0.929115,0.020881,0.014915,0.017159,0.017930
anodr/20051205_60119_0400_PP_451.png,anodr,0,0.929841,0.019120,0.014913,0.017649,0.018478
anodr/20051213_61406_0100_PP_1027.png,cmoderatedr,2,0.283357,0.276793,0.326780,0.051729,0.061340
anodr/20051213_61802_0100_PP_408.png,anodr,0,0.803365,0.128421,0.022634,0.022701,0.022879
anodr/20051213_61892_0100_PP_837.png,anodr,0,0.930846,0.020930,0.014259,0.016875,0.017091
anodr/20051213_61951_0100_PP_983.png,anodr,0,0.931056,0.019657,0.014165,0.017767,0.017355
anodr/20051213_62251_0100_PP_27.png,anodr,0,0.927416,0.022969,0.015049,0.016912,0.017654
anodr/20051213_62314_0100_PP_1325.png,anodr,0,0.926312,0.023647,0.015493,0.016958,0.017590
anodr/20051213_62518_0100_PP_821.png,anodr,0,0.926564,0.021887,0.015826,0.017020,0.018702
anodr/20051213_62572_0100_PP_1176.png,anodr,0,0.925870,0.024386,0.015915,0.016324,0.017505
anodr/20051214_40529_0100_PP_1120.png,anodr,0,0.929546,0.020901,0.015291,0.017353,0.016909
anodr/20051214_40767_0100_PP_1039.png,anodr,0,0.919638,0.031622,0.015247,0.016334,0.017159
anodr/20051214_40994_0100_PP_435.png,anodr,0,0.926242,0.021445,0.015945,0.017971,0.018397
anodr/20051214_41055_0100_PP_41.png,anodr,0,0.926104,0.022026,0.015857,0.017484,0.018530
anodr/20051214_42133_0100_PP_462.png,anodr,0,0.920946,0.026719,0.016461,0.017158,0.018716
anodr/20051214_42197_0100_PP_1288.png,anodr,0,0.922430,0.027971,0.015100,0.017169,0.017329
anodr/20051214_42323_0100_PP_845.png,anodr,0,0.925194,0.022220,0.015780,0.017986,0.018821
anodr/20051214_42363_0100_PP_42.png,anodr,0,0.924214,0.022845,0.016415,0.018276,0.018250
anodr/20051214_51178_0100_PP_1380.png,anodr,0,0.930512,0.019350,0.014535,0.018036,0.017567
anodr/20051214_51211_0100_PP_511.png,anodr,0,0.930408,0.019207,0.014633,0.017955,0.017798
anodr/20051214_51308_0100_PP_1342.png,anodr,0,0.773932,0.135875,0.045225,0.021551,0.023416
anodr/20051214_51342_0100_PP_970.png,anodr,0,0.927215,0.023178,0.015653,0.016687,0.017267
anodr/20051214_51442_0100_PP_28.png,anodr,0,0.924230,0.025474,0.015902,0.016895,0.017499
anodr/20051214_51469_0100_PP_1060.png,anodr,0,0.912551,0.037928,0.018429,0.014394,0.016698
anodr/20051214_56242_0100_PP_337.png,anodr,0,0.926319,0.022520,0.016452,0.016364,0.018345
anodr/20051214_56392_0100_PP_1037.png,anodr,0,0.931025,0.019163,0.014262,0.017732,0.017818
anodr/20051214_56438_0100_PP_22.png,anodr,0,0.930727,0.019373,0.014638,0.017683,0.017579
anodr/20051214_56636_0100_PP_128.png,anodr,0,0.927269,0.021188,0.015494,0.017369,0.018680
anodr/20051214_56688_0100_PP_120.png,anodr,0,0.928689,0.021035,0.015011,0.017168,0.018098
anodr/20051214_57761_0100_PP_356.png,anodr,0,0.916980,0.032326,0.016721,0.015670,0.018302
anodr/20051214_57817_0100_PP_876.png,anodr,0,0.914101,0.034589,0.017249,0.014978,0.019083
anodr/20051216_43913_0200_PP_1367.png,anodr,0,0.928411,0.020134,0.015719,0.016757,0.018979
anodr/20051216_44066_0200_PP_426.png,anodr,0,0.930145,0.019869,0.017153,0.015512,0.017321
anodr/20051216_44092_0200_PP_1090.png,cmoderatedr,2,0.240315,0.059673,0.566995,0.053439,0.079577
anodr/20051216_44221_0200_PP_548.png,anodr,0,0.932421,0.018766,0.015271,0.016448,0.017095
anodr/20051216_44252_0200_PP_952.png,anodr,0,0.932475,0.018666,0.015072,0.016473,0.017314
anodr/20051216_44398_0200_PP_1235.png,anodr,0,0.926784,0.023395,0.015395,0.017276,0.017150
anodr/20051216_44420_0200_PP_379.png,anodr,0,0.928031,0.022507,0.015326,0.017072,0.017064
anodr/20051216_44635_0200_PP_415.png,anodr,0,0.928768,0.021399,0.015656,0.016375,0.017801
anodr/20051216_44660_0200_PP_888.png,anodr,0,0.926929,0.022634,0.016066,0.016343,0.018028
anodr/20051216_44811_0200_PP_567.png,anodr,0,0.930609,0.019475,0.015049,0.017220,0.017646
anodr/20051216_44832_0200_PP_1082.png,anodr,0,0.930113,0.019888,0.015063,0.017161,0.017775
anodr/20051216_45076_0200_PP_818.png,anodr,0,0.925145,0.020519,0.018197,0.015879,0.020260
anodr/20051216_45499_0200_PP_1071.png,anodr,0,0.931671,0.018586,0.015379,0.016998,0.017367
anodr/20051216_45781_0200_PP_320.png,anodr,0,0.930118,0.020751,0.015771,0.015663,0.017697
anodr/20051216_45873_0200_PP_832.png,anodr,0,0.926940,0.021831,0.016649,0.016105,0.018474
anodr/20051216_45992_0200_PP_341.png,anodr,0,0.924605,0.024773,0.016770,0.015878,0.017974
anodr/20051216_46018_0200_PP_1216.png,anodr,0,0.924346,0.026119,0.016037,0.015581,0.017917
anodr/20051216_46183_0200_PP_1204.png,anodr,0,0.930087,0.020831,0.015308,0.016215,0.017559
anodr/20051216_47514_0200_PP_110.png,anodr,0,0.927256,0.022032,0.016301,0.016333,0.018079
anodr/20051216_47536_0200_PP_1339.png,anodr,0,0.925409,0.023613,0.016736,0.016032,0.018211
anodr/20060407_38711_0200_PP_283.png,anodr,0,0.927919,0.022188,0.017373,0.015138,0.017381
anodr/20060407_38970_0200_PP_1111.png,anodr,0,0.929581,0.021596,0.016246,0.015442,0.017134
anodr/20060407_39155_0200_PP_855.png,anodr,0,0.931686,0.018200,0.014928,0.017589,0.017598
anodr/20060407_39184_0200_PP_373.png,anodr,0,0.932045,0.018039,0.014810,0.017613,0.017493
anodr/20060407_39306_0200_PP_1074.png,anodr,0,0.931884,0.019664,0.014916,0.016583,0.016952
anodr/20060407_39328_0200_PP_893.png,anodr,0,0.931468,0.018241,0.015488,0.016853,0.017949
anodr/20060407_39435_0200_PP_1214.png,anodr,0,0.928711,0.019867,0.017068,0.016795,0.017558
anodr/20060407_39546_0200_PP_545.png,anodr,0,0.926289,0.023647,0.016492,0.015922,0.017650
anodr/20060407_39567_0200_PP_1168.png,anodr,0,0.928102,0.021093,0.016220,0.016524,0.018060
