filename,a_noamd_score,b_amd_score,predicted_class
N0081.jpg,0.775137,0.224863,a_noamd
N0082.jpg,0.776013,0.223987,a_noamd
N0083.jpg,0.831146,0.168854,a_noamd
N0084.jpg,0.766067,0.233933,a_noamd
N0085.jpg,0.728574,0.271426,a_noamd
N0086.jpg,0.630820,0.369180,a_noamd
N0087.jpg,0.801149,0.198851,a_noamd
N0088.jpg,0.809049,0.190951,a_noamd
N0089.jpg,0.729960,0.270040,a_noamd
N0090.jpg,0.739060,0.260940,a_noamd
N0091.jpg,0.812802,0.187198,a_noamd
N0092.jpg,0.740126,0.259873,a_noamd
N0093.jpg,0.756782,0.243218,a_noamd
N0094.jpg,0.774894,0.225106,a_noamd
N0095.jpg,0.776045,0.223955,a_noamd
N0096.jpg,0.737229,0.262771,a_noamd
N0097.jpg,0.671159,0.328841,a_noamd
N0098.jpg,0.618074,0.381926,a_noamd
N0099.jpg,0.625173,0.374827,a_noamd
N0100.jpg,0.633794,0.366206,a_noamd
N0101.jpg,0.743030,0.256970,a_noamd
N0102.jpg,0.754977,0.245023,a_noamd
N0103.jpg,0.772837,0.227163,a_noamd
N0104.jpg,0.738149,0.261851,a_noamd
N0105.jpg,0.764436,0.235564,a_noamd
N0106.jpg,0.710561,0.289439,a_noamd
N0107.jpg,0.696942,0.303058,a_noamd
N0108.jpg,0.691754,0.308246,a_noamd
N0109.jpg,0.617404,0.382597,a_noamd
N0110.jpg,0.758406,0.241594,a_noamd
N0111.jpg,0.792127,0.207873,a_noamd
N0112.jpg,0.718509,0.281491,a_noamd
N0113.jpg,0.777449,0.222550,a_noamd
N0114.jpg,0.792228,0.207772,a_noamd
N0115.jpg,0.768179,0.231821,a_noamd
N0116.jpg,0.723499,0.276502,a_noamd
N0117.jpg,0.731815,0.268185,a_noamd
N0118.jpg,0.754755,0.245245,a_noamd
N0119.jpg,0.774054,0.225946,a_noamd
N0120.jpg,0.719479,0.280521,a_noamd
N0121.jpg,0.701090,0.298910,a_noamd
N0122.jpg,0.657086,0.342914,a_noamd
N0123.jpg,0.709202,0.290798,a_noamd
N0124.jpg,0.707078,0.292922,a_noamd
N0125.jpg,0.805680,0.194320,a_noamd
N0126.jpg,0.757623,0.242377,a_noamd
N0127.jpg,0.745957,0.254043,a_noamd
N0128.jpg,0.768479,0.231521,a_noamd
N0129.jpg,0.756448,0.243552,a_noamd
N0130.jpg,0.749801,0.250199,a_noamd
N0131.jpg,0.709110,0.290890,a_noamd
N0132.jpg,0.778919,0.221081,a_noamd
N0133.jpg,0.762667,0.237333,a_noamd
N0134.jpg,0.739330,0.260670,a_noamd
N0135.jpg,0.727103,0.272897,a_noamd
N0136.jpg,0.660501,0.339499,a_noamd
N0137.jpg,0.647266,0.352734,a_noamd
N0138.jpg,0.686520,0.313480,a_noamd
N0139.jpg,0.704753,0.295247,a_noamd
N0140.jpg,0.742987,0.257013,a_noamd
N0141.jpg,0.742021,0.257979,a_noamd
N0142.jpg,0.807832,0.192168,a_noamd
N0143.jpg,0.661730,0.338270,a_noamd
N0144.jpg,0.708324,0.291676,a_noamd
N0145.jpg,0.617385,0.382615,a_noamd
N0146.jpg,0.835259,0.164741,a_noamd
N0147.jpg,0.807832,0.192168,a_noamd
N0148.jpg,0.661730,0.338270,a_noamd
N0149.jpg,0.708324,0.291676,a_noamd
N0150.jpg,0.751105,0.248895,a_noamd
N0151.jpg,0.732599,0.267401,a_noamd
N0152.jpg,0.701878,0.298122,a_noamd
N0153.jpg,0.606081,0.393919,a_noamd
N0154.jpg,0.615766,0.384234,a_noamd
N0155.jpg,0.682107,0.317893,a_noamd
N0156.jpg,0.769341,0.230659,a_noamd
N0157.jpg,0.800636,0.199364,a_noamd
N0158.jpg,0.712900,0.287100,a_noamd
N0159.jpg,0.737551,0.262449,a_noamd
N0160.jpg,0.646860,0.353140,a_noamd
N0161.jpg,0.726545,0.273455,a_noamd
N0162.jpg,0.688645,0.311355,a_noamd
N0163.jpg,0.643021,0.356979,a_noamd
N0164.jpg,0.793328,0.206672,a_noamd
N0165.jpg,0.761424,0.238576,a_noamd
N0166.jpg,0.772794,0.227206,a_noamd
N0167.jpg,0.738272,0.261728,a_noamd
N0168.jpg,0.763457,0.236543,a_noamd
N0169.jpg,0.729364,0.270636,a_noamd
N0170.jpg,0.741664,0.258336,a_noamd
N0171.jpg,0.754055,0.245945,a_noamd
N0172.jpg,0.759766,0.240234,a_noamd
N0173.jpg,0.745499,0.254501,a_noamd
N0174.jpg,0.687374,0.312626,a_noamd
N0175.jpg,0.681749,0.318251,a_noamd
N0176.jpg,0.741633,0.258367,a_noamd
N0177.jpg,0.739768,0.260232,a_noamd
N0178.jpg,0.712254,0.287746,a_noamd
N0179.jpg,0.691379,0.308621,a_noamd
N0180.jpg,0.531089,0.468911,a_noamd
N0181.jpg,0.595960,0.404040,a_noamd
N0182.jpg,0.821922,0.178078,a_noamd
N0183.jpg,0.720044,0.279956,a_noamd
N0184.jpg,0.687459,0.312541,a_noamd
N0185.jpg,0.772246,0.227754,a_noamd
N0186.jpg,0.742522,0.257478,a_noamd
N0187.jpg,0.785629,0.214371,a_noamd
N0188.jpg,0.764883,0.235117,a_noamd
N0189.jpg,0.757834,0.242166,a_noamd
N0190.jpg,0.715941,0.284059,a_noamd
N0191.jpg,0.621050,0.378950,a_noamd
N0192.jpg,0.605157,0.394843,a_noamd
N0193.jpg,0.650247,0.349753,a_noamd
N0194.jpg,0.752843,0.247157,a_noamd
N0195.jpg,0.669436,0.330564,a_noamd
N0196.jpg,0.733852,0.266148,a_noamd
N0197.jpg,0.782867,0.217133,a_noamd
N0198.jpg,0.697687,0.302313,a_noamd
N0199.jpg,0.777085,0.222915,a_noamd
N0200.jpg,0.747208,0.252793,a_noamd
N0201.jpg,0.646179,0.353821,a_noamd
N0202.jpg,0.695120,0.304880,a_noamd
N0203.jpg,0.757824,0.242176,a_noamd
N0204.jpg,0.745661,0.254339,a_noamd
N0205.jpg,0.679051,0.320949,a_noamd
N0206.jpg,0.699147,0.300853,a_noamd
N0207.jpg,0.673400,0.326600,a_noamd
N0208.jpg,0.680930,0.319070,a_noamd
N0209.jpg,0.725505,0.274495,a_noamd
N0210.jpg,0.720708,0.279292,a_noamd
N0211.jpg,0.746600,0.253400,a_noamd
N0212.jpg,0.763483,0.236517,a_noamd
N0213.jpg,0.735862,0.264138,a_noamd
N0214.jpg,0.743975,0.256025,a_noamd
N0215.jpg,0.766548,0.233452,a_noamd
N0216.jpg,0.747210,0.252790,a_noamd
N0217.jpg,0.718190,0.281810,a_noamd
N0218.jpg,0.718456,0.281544,a_noamd
N0219.jpg,0.722016,0.277984,a_noamd
N0220.jpg,0.790410,0.209590,a_noamd
N0221.jpg,0.730208,0.269792,a_noamd
N0222.jpg,0.718178,0.281822,a_noamd
N0223.jpg,0.796691,0.203309,a_noamd
N0224.jpg,0.812754,0.187246,a_noamd
N0225.jpg,0.812161,0.187839,a_noamd
N0226.jpg,0.826464,0.173536,a_noamd
N0227.jpg,0.767826,0.232174,a_noamd
N0228.jpg,0.761613,0.238387,a_noamd
N0229.jpg,0.800609,0.199391,a_noamd
N0230.jpg,0.800900,0.199100,a_noamd
N0231.jpg,0.805173,0.194827,a_noamd
N0232.jpg,0.776789,0.223211,a_noamd
N0233.jpg,0.759836,0.240164,a_noamd
N0234.jpg,0.784047,0.215953,a_noamd
N0235.jpg,0.804142,0.195858,a_noamd
N0236.jpg,0.725199,0.274801,a_noamd
N0237.jpg,0.734383,0.265617,a_noamd
N0238.jpg,0.778407,0.221593,a_noamd
N0239.jpg,0.720743,0.279257,a_noamd
N0240.jpg,0.692219,0.307781,a_noamd
N0241.jpg,0.638894,0.361106,a_noamd
N0242.jpg,0.675615,0.324385,a_noamd
N0243.jpg,0.610995,0.389005,a_noamd
N0244.jpg,0.686888,0.313112,a_noamd
N0245.jpg,0.697730,0.302270,a_noamd
N0246.jpg,0.752186,0.247814,a_noamd
N0247.jpg,0.689862,0.310138,a_noamd
N0248.jpg,0.674046,0.325954,a_noamd
N0249.jpg,0.787667,0.212333,a_noamd
N0250.jpg,0.768407,0.231593,a_noamd
N0251.jpg,0.666752,0.333248,a_noamd
N0252.jpg,0.704784,0.295216,a_noamd
N0253.jpg,0.687231,0.312769,a_noamd
N0254.jpg,0.704766,0.295234,a_noamd
N0255.jpg,0.622414,0.377586,a_noamd
N0256.jpg,0.774939,0.225061,a_noamd
N0257.jpg,0.611518,0.388482,a_noamd
N0258.jpg,0.755170,0.244830,a_noamd
N0259.jpg,0.764863,0.235137,a_noamd
N0260.jpg,0.693406,0.306594,a_noamd
N0261.jpg,0.780578,0.219422,a_noamd
N0262.jpg,0.827529,0.172471,a_noamd
N0263.jpg,0.815843,0.184157,a_noamd
N0264.jpg,0.786983,0.213017,a_noamd
N0265.jpg,0.755956,0.244044,a_noamd
N0266.jpg,0.757817,0.242183,a_noamd
N0267.jpg,0.725785,0.274215,a_noamd
N0268.jpg,0.663896,0.336104,a_noamd
N0269.jpg,0.648024,0.351976,a_noamd
N0270.jpg,0.781655,0.218345,a_noamd
N0271.jpg,0.757599,0.242401,a_noamd
N0272.jpg,0.730170,0.269830,a_noamd
N0273.jpg,0.757278,0.242722,a_noamd
N0274.jpg,0.736401,0.263599,a_noamd
N0275.jpg,0.723747,0.276253,a_noamd
N0276.jpg,0.706463,0.293537,a_noamd
N0277.jpg,0.760422,0.239578,a_noamd
N0278.jpg,0.783393,0.216607,a_noamd
N0279.jpg,0.731618,0.268382,a_noamd
N0280.jpg,0.745909,0.254091,a_noamd
N0281.jpg,0.570281,0.429719,a_noamd
N0282.jpg,0.821260,0.178740,a_noamd
N0283.jpg,0.829768,0.170232,a_noamd
N0284.jpg,0.792589,0.207411,a_noamd
N0285.jpg,0.820923,0.179077,a_noamd
N0286.jpg,0.790862,0.209138,a_noamd
N0287.jpg,0.743399,0.256601,a_noamd
N0288.jpg,0.749648,0.250352,a_noamd
N0289.jpg,0.705512,0.294488,a_noamd
N0290.jpg,0.820812,0.179188,a_noamd
N0291.jpg,0.759638,0.240362,a_noamd
N0292.jpg,0.766796,0.233204,a_noamd
N0293.jpg,0.712470,0.287530,a_noamd
N0294.jpg,0.778834,0.221165,a_noamd
N0295.jpg,0.752093,0.247907,a_noamd
N0296.jpg,0.720140,0.279860,a_noamd
N0297.jpg,0.730375,0.269625,a_noamd
N0298.jpg,0.793274,0.206726,a_noamd
N0299.jpg,0.782867,0.217133,a_noamd
N0300.jpg,0.772385,0.227615,a_noamd
N0301.jpg,0.826743,0.173257,a_noamd
N0302.jpg,0.780689,0.219311,a_noamd
N0303.jpg,0.801178,0.198822,a_noamd
N0304.jpg,0.710784,0.289216,a_noamd
N0305.jpg,0.763458,0.236542,a_noamd
N0306.jpg,0.771579,0.228421,a_noamd
N0307.jpg,0.793660,0.206340,a_noamd
N0308.jpg,0.768232,0.231768,a_noamd
N0309.jpg,0.723278,0.276722,a_noamd
N0310.jpg,0.796424,0.203576,a_noamd
N0311.jpg,0.747524,0.252476,a_noamd
T0001.jpg,0.832479,0.167521,a_noamd
T0002.jpg,0.806013,0.193987,a_noamd
T0005.jpg,0.701127,0.298873,a_noamd
T0006.jpg,0.700289,0.299711,a_noamd
T0007.jpg,0.761408,0.238592,a_noamd
T0008.jpg,0.802599,0.197401,a_noamd
T0009.jpg,0.778205,0.221795,a_noamd
T0011.jpg,0.832300,0.167700,a_noamd
T0012.jpg,0.804182,0.195818,a_noamd
T0013.jpg,0.776639,0.223361,a_noamd
T0014.jpg,0.717232,0.282768,a_noamd
T0016.jpg,0.795176,0.204824,a_noamd
T0017.jpg,0.745585,0.254415,a_noamd
T0018.jpg,0.729820,0.270180,a_noamd
T0019.jpg,0.728227,0.271773,a_noamd
T0020.jpg,0.702748,0.297252,a_noamd
T0022.jpg,0.750678,0.249322,a_noamd
T0023.jpg,0.733161,0.266839,a_noamd
T0025.jpg,0.763704,0.236296,a_noamd
T0027.jpg,0.774626,0.225374,a_noamd
T0028.jpg,0.676647,0.323353,a_noamd
T0029.jpg,0.748907,0.251093,a_noamd
T0031.jpg,0.787906,0.212094,a_noamd
T0032.jpg,0.701127,0.298873,a_noamd
T0033.jpg,0.776541,0.223459,a_noamd
T0034.jpg,0.697444,0.302556,a_noamd
T0035.jpg,0.717701,0.282299,a_noamd
T0036.jpg,0.678531,0.321469,a_noamd
T0037.jpg,0.812258,0.187742,a_noamd
T0039.jpg,0.774674,0.225326,a_noamd
T0040.jpg,0.707771,0.292229,a_noamd
T0041.jpg,0.749152,0.250848,a_noamd
T0042.jpg,0.752849,0.247151,a_noamd
T0044.jpg,0.768151,0.231849,a_noamd
T0046.jpg,0.835583,0.164416,a_noamd
T0047.jpg,0.801582,0.198418,a_noamd
T0049.jpg,0.743733,0.256267,a_noamd
T0050.jpg,0.773890,0.226110,a_noamd
T0054.jpg,0.743390,0.256610,a_noamd
T0055.jpg,0.729709,0.270291,a_noamd
T0058.jpg,0.642233,0.357767,a_noamd
T0060.jpg,0.723176,0.276824,a_noamd
T0061.jpg,0.781031,0.218969,a_noamd
T0062.jpg,0.764973,0.235027,a_noamd
T0063.jpg,0.757282,0.242718,a_noamd
T0064.jpg,0.715732,0.284268,a_noamd
T0065.jpg,0.763679,0.236321,a_noamd
T0066.jpg,0.767999,0.232001,a_noamd
T0067.jpg,0.677869,0.322131,a_noamd
T0068.jpg,0.656616,0.343384,a_noamd
T0069.jpg,0.695645,0.304355,a_noamd
T0070.jpg,0.708736,0.291264,a_noamd
T0074.jpg,0.788604,0.211396,a_noamd
T0075.jpg,0.803458,0.196542,a_noamd
T0076.jpg,0.743666,0.256334,a_noamd
T0077.jpg,0.768004,0.231996,a_noamd
T0078.jpg,0.727755,0.272245,a_noamd
T0079.jpg,0.827303,0.172697,a_noamd
T0080.jpg,0.748610,0.251390,a_noamd
T0081.jpg,0.730826,0.269174,a_noamd
T0082.jpg,0.553364,0.446636,a_noamd
T0084.jpg,0.686985,0.313015,a_noamd
T0085.jpg,0.653487,0.346513,a_noamd
T0087.jpg,0.701076,0.298924,a_noamd
T0088.jpg,0.740753,0.259247,a_noamd
T0090.jpg,0.718832,0.281168,a_noamd
T0091.jpg,0.546718,0.453282,a_noamd
T0092.jpg,0.831656,0.168344,a_noamd
T0093.jpg,0.679375,0.320624,a_noamd
T0094.jpg,0.716347,0.283653,a_noamd
T0095.jpg,0.709276,0.290724,a_noamd
T0096.jpg,0.780920,0.219080,a_noamd
T0097.jpg,0.731956,0.268044,a_noamd
T0098.jpg,0.762115,0.237884,a_noamd
T0099.jpg,0.732140,0.267860,a_noamd
T0100.jpg,0.801181,0.198819,a_noamd
T0101.jpg,0.772991,0.227009,a_noamd
T0102.jpg,0.741938,0.258062,a_noamd
T0103.jpg,0.799341,0.200659,a_noamd
T0104.jpg,0.706396,0.293604,a_noamd
T0106.jpg,0.801021,0.198979,a_noamd
T0108.jpg,0.704164,0.295836,a_noamd
T0109.jpg,0.747235,0.252765,a_noamd
T0110.jpg,0.775381,0.224619,a_noamd
T0111.jpg,0.765721,0.234279,a_noamd
T0113.jpg,0.653069,0.346931,a_noamd
T0114.jpg,0.745188,0.254812,a_noamd
T0115.jpg,0.699779,0.300221,a_noamd
T0116.jpg,0.728389,0.271611,a_noamd
T0117.jpg,0.844802,0.155198,a_noamd
T0119.jpg,0.752682,0.247318,a_noamd
T0121.jpg,0.796717,0.203283,a_noamd
T0122.jpg,0.775929,0.224071,a_noamd
T0123.jpg,0.570514,0.429486,a_noamd
T0124.jpg,0.706031,0.293969,a_noamd
T0125.jpg,0.759021,0.240979,a_noamd
T0126.jpg,0.748515,0.251485,a_noamd
T0128.jpg,0.666651,0.333349,a_noamd
T0130.jpg,0.723648,0.276352,a_noamd
T0131.jpg,0.536507,0.463493,a_noamd
T0132.jpg,0.699890,0.300110,a_noamd
T0133.jpg,0.754380,0.245620,a_noamd
T0135.jpg,0.802433,0.197567,a_noamd
T0136.jpg,0.767317,0.232683,a_noamd
T0137.jpg,0.786168,0.213832,a_noamd
T0138.jpg,0.797726,0.202274,a_noamd
T0139.jpg,0.790634,0.209366,a_noamd
T0140.jpg,0.750906,0.249094,a_noamd
T0141.jpg,0.753845,0.246155,a_noamd
T0142.jpg,0.786655,0.213345,a_noamd
T0143.jpg,0.745540,0.254460,a_noamd
T0144.jpg,0.709523,0.290477,a_noamd
T0145.jpg,0.664440,0.335560,a_noamd
T0146.jpg,0.720211,0.279789,a_noamd
T0149.jpg,0.776727,0.223273,a_noamd
T0151.jpg,0.746679,0.253321,a_noamd
T0153.jpg,0.800435,0.199565,a_noamd
T0155.jpg,0.810373,0.189627,a_noamd
T0156.jpg,0.814025,0.185975,a_noamd
T0157.jpg,0.739227,0.260773,a_noamd
T0158.jpg,0.817670,0.182330,a_noamd
T0160.jpg,0.769567,0.230433,a_noamd
T0161.jpg,0.805613,0.194387,a_noamd
T0162.jpg,0.758040,0.241960,a_noamd
T0163.jpg,0.647454,0.352546,a_noamd
T0167.jpg,0.739370,0.260630,a_noamd
T0168.jpg,0.808250,0.191750,a_noamd
T0169.jpg,0.789333,0.210667,a_noamd
T0171.jpg,0.729599,0.270401,a_noamd
T0173.jpg,0.675548,0.324452,a_noamd
T0174.jpg,0.763226,0.236774,a_noamd
T0175.jpg,0.844629,0.155371,a_noamd
T0177.jpg,0.734024,0.265976,a_noamd
T0178.jpg,0.807114,0.192886,a_noamd
T0179.jpg,0.801151,0.198849,a_noamd
T0180.jpg,0.728601,0.271399,a_noamd
T0181.jpg,0.781128,0.218872,a_noamd
T0182.jpg,0.815410,0.184590,a_noamd
T0184.jpg,0.744177,0.255823,a_noamd
T0185.jpg,0.751455,0.248545,a_noamd
T0186.jpg,0.791911,0.208089,a_noamd
T0187.jpg,0.711185,0.288815,a_noamd
T0191.jpg,0.752570,0.247430,a_noamd
T0192.jpg,0.711275,0.288725,a_noamd
T0194.jpg,0.756881,0.243119,a_noamd
T0195.jpg,0.754361,0.245639,a_noamd
T0196.jpg,0.704290,0.295710,a_noamd
T0197.jpg,0.719922,0.280078,a_noamd
T0199.jpg,0.770110,0.229890,a_noamd
T0200.jpg,0.737994,0.262006,a_noamd
T0202.jpg,0.697523,0.302477,a_noamd
T0203.jpg,0.818033,0.181967,a_noamd
T0204.jpg,0.752768,0.247232,a_noamd
T0205.jpg,0.766079,0.233921,a_noamd
T0206.jpg,0.753302,0.246698,a_noamd
T0207.jpg,0.649497,0.350502,a_noamd
T0208.jpg,0.674109,0.325891,a_noamd
T0210.jpg,0.616768,0.383232,a_noamd
T0211.jpg,0.794453,0.205547,a_noamd
T0212.jpg,0.760989,0.239011,a_noamd
T0213.jpg,0.762159,0.237841,a_noamd
T0214.jpg,0.746345,0.253655,a_noamd
T0215.jpg,0.710120,0.289880,a_noamd
T0216.jpg,0.675628,0.324372,a_noamd
T0217.jpg,0.729968,0.270032,a_noamd
T0218.jpg,0.768912,0.231088,a_noamd
T0220.jpg,0.676009,0.323991,a_noamd
T0221.jpg,0.842379,0.157621,a_noamd
T0222.jpg,0.736000,0.264000,a_noamd
T0223.jpg,0.793678,0.206322,a_noamd
T0224.jpg,0.669543,0.330457,a_noamd
T0225.jpg,0.703665,0.296335,a_noamd
T0228.jpg,0.769779,0.230221,a_noamd
T0229.jpg,0.728869,0.271131,a_noamd
T0230.jpg,0.738006,0.261994,a_noamd
T0231.jpg,0.772705,0.227295,a_noamd
T0232.jpg,0.779431,0.220569,a_noamd
T0233.jpg,0.707522,0.292478,a_noamd
T0234.jpg,0.751639,0.248361,a_noamd
T0235.jpg,0.684562,0.315438,a_noamd
T0236.jpg,0.768163,0.231837,a_noamd
T0238.jpg,0.729107,0.270893,a_noamd
T0239.jpg,0.652735,0.347265,a_noamd
T0240.jpg,0.606884,0.393116,a_noamd
T0241.jpg,0.713848,0.286152,a_noamd
T0242.jpg,0.743390,0.256610,a_noamd
T0243.jpg,0.806539,0.193461,a_noamd
T0246.jpg,0.782804,0.217196,a_noamd
T0248.jpg,0.739880,0.260120,a_noamd
T0249.jpg,0.736721,0.263279,a_noamd
T0250.jpg,0.723404,0.276596,a_noamd
T0251.jpg,0.686928,0.313072,a_noamd
T0253.jpg,0.636147,0.363853,a_noamd
T0256.jpg,0.769595,0.230405,a_noamd
T0257.jpg,0.739548,0.260452,a_noamd
T0259.jpg,0.784478,0.215522,a_noamd
T0260.jpg,0.679283,0.320717,a_noamd
T0262.jpg,0.738047,0.261952,a_noamd
T0263.jpg,0.777425,0.222575,a_noamd
T0264.jpg,0.759208,0.240792,a_noamd
T0265.jpg,0.617809,0.382190,a_noamd
T0266.jpg,0.727684,0.272316,a_noamd
T0267.jpg,0.686586,0.313414,a_noamd
T0268.jpg,0.763555,0.236445,a_noamd
T0269.jpg,0.762482,0.237518,a_noamd
T0270.jpg,0.627503,0.372497,a_noamd
T0271.jpg,0.738245,0.261755,a_noamd
T0272.jpg,0.704587,0.295413,a_noamd
T0273.jpg,0.728412,0.271588,a_noamd
T0274.jpg,0.766309,0.233691,a_noamd
T0275.jpg,0.776201,0.223799,a_noamd
T0276.jpg,0.684289,0.315711,a_noamd
T0277.jpg,0.711158,0.288842,a_noamd
T0278.jpg,0.788300,0.211700,a_noamd
T0279.jpg,0.724652,0.275348,a_noamd
T0280.jpg,0.736532,0.263468,a_noamd
T0281.jpg,0.724033,0.275967,a_noamd
T0282.jpg,0.817548,0.182452,a_noamd
T0283.jpg,0.576595,0.423405,a_noamd
T0284.jpg,0.661229,0.338771,a_noamd
T0285.jpg,0.682968,0.317032,a_noamd
T0287.jpg,0.778897,0.221103,a_noamd
T0288.jpg,0.701567,0.298433,a_noamd
T0289.jpg,0.676145,0.323855,a_noamd
T0290.jpg,0.756575,0.243425,a_noamd
T0292.jpg,0.766329,0.233671,a_noamd
T0293.jpg,0.790642,0.209358,a_noamd
T0294.jpg,0.697677,0.302323,a_noamd
T0295.jpg,0.765782,0.234218,a_noamd
T0296.jpg,0.780989,0.219011,a_noamd
T0297.jpg,0.750386,0.249614,a_noamd
T0299.jpg,0.823653,0.176347,a_noamd
T0300.jpg,0.749809,0.250191,a_noamd
T0302.jpg,0.751809,0.248191,a_noamd
T0303.jpg,0.754055,0.245945,a_noamd
T0304.jpg,0.743736,0.256264,a_noamd
T0305.jpg,0.737319,0.262681,a_noamd
T0306.jpg,0.733712,0.266288,a_noamd
T0308.jpg,0.664286,0.335714,a_noamd
T0309.jpg,0.753318,0.246682,a_noamd
T0310.jpg,0.703842,0.296158,a_noamd
T0311.jpg,0.646634,0.353366,a_noamd
T0312.jpg,0.786506,0.213494,a_noamd
T0313.jpg,0.638182,0.361818,a_noamd
T0314.jpg,0.653025,0.346975,a_noamd
T0315.jpg,0.652085,0.347915,a_noamd
T0316.jpg,0.696618,0.303382,a_noamd
T0317.jpg,0.733614,0.266386,a_noamd
T0318.jpg,0.804216,0.195784,a_noamd
T0319.jpg,0.763184,0.236816,a_noamd
T0320.jpg,0.682473,0.317527,a_noamd
T0321.jpg,0.758450,0.241550,a_noamd
T0322.jpg,0.709142,0.290858,a_noamd
T0324.jpg,0.714402,0.285598,a_noamd
T0327.jpg,0.632501,0.367499,a_noamd
T0328.jpg,0.771880,0.228120,a_noamd
T0330.jpg,0.769498,0.230502,a_noamd
T0331.jpg,0.702427,0.297573,a_noamd
T0332.jpg,0.778181,0.221819,a_noamd
T0333.jpg,0.779283,0.220717,a_noamd
T0334.jpg,0.823854,0.176146,a_noamd
T0335.jpg,0.761980,0.238020,a_noamd
T0336.jpg,0.766009,0.233991,a_noamd
T0337.jpg,0.747175,0.252825,a_noamd
T0338.jpg,0.730119,0.269881,a_noamd
T0339.jpg,0.728601,0.271399,a_noamd
T0340.jpg,0.801306,0.198694,a_noamd
T0341.jpg,0.657335,0.342665,a_noamd
T0342.jpg,0.749451,0.250549,a_noamd
T0343.jpg,0.754170,0.245830,a_noamd
