filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,prediction,prediction_index
20060530_54242_0100_PP_265.png,0.017440682,0.028897794,0.6533977,0.20873977,0.0915241,cmoderatedr,2
IM001372_800.png,0.017753363,0.0227887,0.47652256,0.2804611,0.2024743,cmoderatedr,2
20051212_41169_0400_PP_792.png,0.015148282,0.02628725,0.5982666,0.2380765,0.122221306,cmoderatedr,2
20051021_36208_0100_PP_805.png,0.017837932,0.041815553,0.73131263,0.12610352,0.08293028,cmoderatedr,2
20060523_50790_0100_PP_778.png,0.0130803725,0.03852505,0.77118325,0.11224551,0.06496583,cmoderatedr,2
20051216_47000_0200_PP_254.png,0.019532697,0.030511023,0.7036284,0.16348559,0.08284227,cmoderatedr,2
20051020_64007_0100_PP_776.png,0.026265841,0.06973377,0.7420762,0.08808027,0.07384382,cmoderatedr,2
20060530_53271_0100_PP_788.png,0.042646818,0.13245536,0.7055103,0.061889336,0.057498194,cmoderatedr,2
20060411_61624_0200_PP_253.png,0.020148851,0.042921316,0.72857934,0.12751979,0.080830805,cmoderatedr,2
20051214_57154_0100_PP_7.png,0.016972791,0.017261734,0.49102545,0.32663316,0.14810681,cmoderatedr,2
20060523_49875_0100_PP_260.png,0.1299564,0.22034399,0.53699917,0.055311117,0.05738933,cmoderatedr,2
20051020_45050_0100_PP_789.png,0.02788448,0.05207828,0.71696764,0.1189162,0.08415341,cmoderatedr,2
20060412_51952_0200_PP_780.png,0.016951295,0.029412273,0.7064303,0.1442427,0.10296339,cmoderatedr,2
20051214_51569_0100_PP_259.png,0.016713327,0.035668902,0.70367616,0.14939141,0.0945502,cmoderatedr,2
20060412_52520_0200_PP_256.png,0.015156165,0.025603244,0.5699964,0.25868604,0.13055812,cmoderatedr,2
20060412_52668_0200_PP_795.png,0.7639879,0.061576664,0.07885827,0.030420568,0.065156616,anodr,0
20051020_62385_0100_PP_2.png,0.032047834,0.052915275,0.7123836,0.11051237,0.092140876,cmoderatedr,2
20060523_50539_0100_PP_252.png,0.014820233,0.02903978,0.68374395,0.18663451,0.08576152,cmoderatedr,2
20060411_61478_0200_PP_808.png,0.028270558,0.17419313,0.70203876,0.04994752,0.045550063,cmoderatedr,2
20051020_55346_0100_PP_781.png,0.013516499,0.012862805,0.30181417,0.46923485,0.20257169,dseveredr,3
20060412_52497_0200_PP_248.png,0.018382518,0.02013739,0.45116764,0.33334288,0.17696959,cmoderatedr,2
20051214_52204_0100_PP_801.png,0.016089967,0.017785799,0.40910926,0.39584208,0.16117287,cmoderatedr,2
20051020_45068_0100_PP_4.png,0.016532099,0.031360682,0.6728809,0.18246137,0.09676495,cmoderatedr,2
20051213_62383_0100_PP_772.png,0.016177105,0.016509244,0.5103199,0.32482085,0.13217285,cmoderatedr,2
20051216_47024_0200_PP_262.png,0.014428189,0.018192053,0.5024717,0.33120248,0.13370562,cmoderatedr,2
20051212_41144_0400_PP_10.png,0.13347805,0.21318713,0.5290592,0.05508356,0.06919203,cmoderatedr,2
20060529_57030_0100_PP_803.png,0.014396727,0.04019545,0.721671,0.15174723,0.07198968,cmoderatedr,2
20051214_52242_0100_PP_9.png,0.013509396,0.011461632,0.21007086,0.525192,0.23976612,dseveredr,3
20060530_53421_0100_PP_787.png,0.014670106,0.023796428,0.60391337,0.24679522,0.11082493,cmoderatedr,2
20060523_48499_0100_PP_255.png,0.01642985,0.04106272,0.7809338,0.10801226,0.053561386,cmoderatedr,2
20060523_48199_0100_PP_6.png,0.106603086,0.43511337,0.38486204,0.032642405,0.040779196,bmilddr,1
20060523_50489_0100_PP_261.png,0.016678696,0.01581283,0.36351404,0.43399563,0.1699988,dseveredr,3
20051021_52075_0100_PP_794.png,0.1022161,0.13219866,0.63423854,0.07123271,0.060113873,cmoderatedr,2
20051020_53178_0100_PP_779.png,0.013503561,0.027147913,0.7459871,0.1412147,0.07214664,cmoderatedr,2
20060412_62960_0200_PP_775.png,0.019304702,0.041866437,0.7184026,0.12039266,0.10003358,cmoderatedr,2
20060530_55724_0100_PP_8.png,0.0494313,0.19997463,0.6368648,0.056233812,0.057495475,cmoderatedr,2
20051216_46660_0200_PP_812.png,0.023200946,0.035099663,0.61583704,0.18825614,0.13760625,cmoderatedr,2
20051021_51804_0100_PP_250.png,0.8631445,0.049817823,0.036982458,0.021057568,0.02899757,anodr,0
20051214_57125_0100_PP_263.png,0.029002164,0.038842533,0.63278097,0.18862459,0.11074979,cmoderatedr,2
20060523_50556_0100_PP_258.png,0.013372624,0.023041243,0.5787826,0.27285376,0.11194972,cmoderatedr,2
20051130_59802_0400_PP_430.png,0.8812841,0.04514319,0.032016985,0.01845948,0.02309617,anodr,0
20051205_59367_0400_PP_816.png,0.86399895,0.05561035,0.037959184,0.02013936,0.022292119,anodr,0
20051130_59029_0400_PP_270.png,0.90855134,0.027320664,0.026171442,0.017094396,0.020862162,anodr,0
IM003110_311.png,0.80798054,0.085232265,0.055216733,0.022282988,0.029287474,anodr,0
20051201_38081_0400_PP_963.png,0.871617,0.04834606,0.03574894,0.019989874,0.024298048,anodr,0
IM001174_556.png,0.8997066,0.0337618,0.026869386,0.018393522,0.021268826,anodr,0
IM004686_87.png,0.2386838,0.13264655,0.4891571,0.071574986,0.067937516,cmoderatedr,2
IM004027_104.png,0.8662852,0.048080374,0.038971886,0.021467036,0.025195494,anodr,0
IM001272_1328.png,0.90724903,0.032868464,0.024590109,0.015819473,0.019472932,anodr,0
20060412_52351_0200_PP_944.png,0.85638773,0.062084507,0.03967419,0.01842362,0.023429982,anodr,0
20060407_46257_0200_PP_827.png,0.7971325,0.0972653,0.05816779,0.021038167,0.026396217,anodr,0
20051201_38199_0400_PP_1329.png,0.855323,0.05939449,0.03983626,0.020027578,0.0254187,anodr,0
20060411_58494_0200_PP_452.png,0.894271,0.032875825,0.031198462,0.019299423,0.022355292,anodr,0
IM000191_1289.png,0.86208504,0.05601268,0.036366437,0.020214647,0.025321238,anodr,0
IM000859_1241.png,0.87285227,0.050062,0.035269774,0.019791855,0.022024136,anodr,0
IM004013_507.png,0.83894646,0.06533564,0.047674835,0.02288965,0.025153337,anodr,0
IM000567_278.png,0.7508007,0.11230463,0.09056314,0.024114026,0.022217462,anodr,0
IM004177_1042.png,0.8099637,0.085936695,0.055102956,0.022598432,0.026398161,anodr,0
20051216_46183_0200_PP_1204.png,0.8770712,0.04765672,0.033458594,0.018974,0.022839496,anodr,0
IM001102_1098.png,0.88699967,0.04394881,0.029698104,0.018437097,0.020916399,anodr,0
IM000350_1264.png,0.87695897,0.041826732,0.035372365,0.020701062,0.025140801,anodr,0
20051201_37312_0400_PP_1333.png,0.8226332,0.074837126,0.05658778,0.020562751,0.025379075,anodr,0
IM001027_460.png,0.87516046,0.049589925,0.033459637,0.018893728,0.02289624,anodr,0
20051205_58373_0400_PP_55.png,0.8660058,0.055921413,0.035243846,0.01858589,0.024243085,anodr,0
IM000220_910.png,0.8882253,0.035252456,0.03477484,0.020530373,0.021217007,anodr,0
IM002336_1076.png,0.87662226,0.0497352,0.032883134,0.018279796,0.022479484,anodr,0
IM003215_139.png,0.90179867,0.031052658,0.027508842,0.018010216,0.02162957,anodr,0
IM002697_959.png,0.86363024,0.053405687,0.03616485,0.020264216,0.02653502,anodr,0
IM002852_456.png,0.8669295,0.04370653,0.041494124,0.022049746,0.025820086,anodr,0
20060407_45852_0200_PP_287.png,0.87858516,0.045871835,0.033808663,0.019064764,0.02266959,anodr,0
IM001514_500.png,0.84050834,0.067078434,0.047010273,0.02166507,0.023737852,anodr,0
20051205_58458_0400_PP_309.png,0.8564286,0.059346575,0.039371163,0.019533932,0.02531978,anodr,0
IM003595_485.png,0.874886,0.04459089,0.03495207,0.021161804,0.024409281,anodr,0
20051130_55393_0400_PP_1251.png,0.8892252,0.041084997,0.029113743,0.0178813,0.022694841,anodr,0
20060523_42953_0100_PP_409.png,0.8796648,0.04641167,0.032881103,0.018511517,0.022530956,anodr,0
IM001089_115.png,0.8190427,0.07657237,0.05459982,0.021702062,0.028082978,anodr,0
IM001636_374.png,0.86967623,0.048995983,0.037489247,0.019928787,0.023909671,anodr,0
IM001912_850.png,0.8972944,0.030396497,0.029866032,0.019976549,0.022466589,anodr,0
20060412_61365_0200_PP_274.png,0.8813117,0.046331324,0.031901557,0.018584622,0.021870794,anodr,0
IM000319_1341.png,0.8522622,0.061042603,0.040230602,0.020945692,0.025518853,anodr,0
20051116_44648_0400_PP_1036.png,0.8444327,0.066768885,0.04382086,0.021022268,0.023955295,anodr,0
IM002803_297.png,0.6185251,0.18756957,0.1268221,0.029030113,0.03805313,anodr,0
20060530_53742_0100_PP_1137.png,0.87231904,0.050984602,0.03488795,0.018629067,0.023179378,anodr,0
20051021_57798_0100_PP_1322.png,0.86241454,0.05476633,0.036662247,0.020117685,0.026039217,anodr,0
IM001211_539.png,0.8104976,0.08425659,0.058501918,0.02331472,0.02342917,anodr,0
IM004093_554.png,0.86785066,0.051198795,0.036529765,0.020234993,0.024185855,anodr,0
20051021_51476_0100_PP_150.png,0.855824,0.059984677,0.039947968,0.021195982,0.023047276,anodr,0
20051020_62577_0100_PP_479.png,0.8892228,0.040255457,0.03016257,0.019056069,0.02130299,anodr,0
IM001217_13.png,0.8732959,0.049465034,0.03469445,0.01962658,0.022918012,anodr,0
20060410_39229_0200_PP_1372.png,0.88302374,0.043526188,0.0322443,0.01893287,0.022272846,anodr,0
20060523_49515_0100_PP_375.png,0.82797366,0.07510076,0.050976735,0.020691792,0.025257092,anodr,0
IM000426_1210.png,0.6876277,0.16830495,0.09271348,0.023252312,0.028101612,anodr,0
20051110_38111_0400_PP_429.png,0.8633749,0.05405641,0.03812805,0.020180713,0.024259886,anodr,0
IM003950_362.png,0.8624955,0.05322013,0.038127683,0.021538362,0.024618309,anodr,0
20060407_39687_0200_PP_101.png,0.88072306,0.04405616,0.03364132,0.018625544,0.022953888,anodr,0
20051117_37078_0400_PP_559.png,0.87469524,0.044241898,0.035403423,0.021273103,0.024386406,anodr,0
20051130_53991_0400_PP_277.png,0.88013977,0.047069687,0.032078587,0.018374087,0.022337884,anodr,0
IM003035_1337.png,0.87292594,0.04403089,0.03507702,0.021475656,0.026490476,anodr,0
IM002665_305.png,0.20223868,0.281664,0.42514417,0.041375868,0.049577277,cmoderatedr,2
20051216_44811_0200_PP_567.png,0.8906569,0.039325424,0.029817963,0.018396132,0.021803569,anodr,0
20051130_59793_0400_PP_926.png,0.88274616,0.046672627,0.031186428,0.01777843,0.021616312,anodr,0
20051214_57761_0100_PP_356.png,0.8654551,0.052021034,0.033544324,0.019083831,0.02989569,anodr,0
20060407_43594_0200_PP_140.png,0.8908566,0.04236719,0.028581271,0.017236715,0.0209581,anodr,0
IM001293_1316.png,0.87630486,0.046407603,0.03376901,0.019586291,0.02393222,anodr,0
IM000938_1326.png,0.879557,0.041910347,0.0362049,0.020559346,0.021768445,anodr,0
20051205_59510_0400_PP_329.png,0.7393954,0.14668582,0.06866763,0.019744743,0.025506306,anodr,0
IM002321_20.png,0.031149453,0.07651692,0.7592499,0.07317343,0.059910186,cmoderatedr,2
IM001096_389.png,0.53645355,0.099373765,0.24534455,0.058540843,0.06028732,anodr,0
20051130_54323_0400_PP_978.png,0.8576653,0.056553904,0.03852066,0.020763557,0.026496528,anodr,0
IM004169_1293.png,0.86318475,0.047654383,0.036278307,0.022092564,0.030790025,anodr,0
IM004240_1001.png,0.8347694,0.07023625,0.0466366,0.021871412,0.026486294,anodr,0
IM000806_1346.png,0.8766494,0.04354842,0.035580207,0.020297095,0.023924848,anodr,0
IM000190_367.png,0.8723975,0.049228426,0.035792757,0.019525781,0.0230555,anodr,0
20060523_50631_0100_PP_91.png,0.8752968,0.051225513,0.032157924,0.017428,0.023891784,anodr,0
IM004343_1171.png,0.87809646,0.045563973,0.03324338,0.019947601,0.023148503,anodr,0
20060410_39994_0200_PP_1378.png,0.8886703,0.04109343,0.030772706,0.017549258,0.021914296,anodr,0
IM000412_840.png,0.88108844,0.041489508,0.03307433,0.020101098,0.02424657,anodr,0
IM001737_1155.png,0.88399446,0.04307848,0.031328727,0.01922145,0.022376921,anodr,0
20060412_57952_0200_PP_388.png,0.88532776,0.04414672,0.029948408,0.017934894,0.022642298,anodr,0
IM000690_1157.png,0.8091595,0.06059066,0.06888999,0.026164027,0.035195798,anodr,0
IM000762_979.png,0.8963067,0.035562806,0.027435204,0.018947199,0.02174804,anodr,0
IM003625_143.png,0.8551206,0.05667847,0.03814417,0.021168008,0.028888663,anodr,0
IM004639_1318.png,0.86231315,0.054431487,0.037277777,0.020191155,0.025786527,anodr,0
IM000998_1244.png,0.56766474,0.07155113,0.07383186,0.04144884,0.24550343,anodr,0
20051020_62461_0100_PP_76.png,0.845759,0.054265745,0.04930688,0.022032442,0.028635938,anodr,0
20060410_44601_0200_PP_1013.png,0.88891065,0.043065947,0.029273883,0.017583964,0.021165587,anodr,0
IM000887_1187.png,0.7181157,0.11524403,0.11370246,0.024579551,0.028358227,anodr,0
20051205_57879_0400_PP_1254.png,0.86431974,0.051632095,0.038091958,0.020384401,0.02557178,anodr,0
20060407_39184_0200_PP_373.png,0.89239,0.03561275,0.031685438,0.018651871,0.021659933,anodr,0
IM000704_1130.png,0.86417395,0.05037887,0.0395609,0.021115156,0.024771238,anodr,0
20051201_37337_0400_PP_839.png,0.87118244,0.051231466,0.035591032,0.019425532,0.022569465,anodr,0
IM003759_1223.png,0.81790847,0.07535157,0.052300986,0.023064578,0.03137439,anodr,0
IM001440_1078.png,0.8994067,0.033815656,0.027931329,0.017785016,0.021061338,anodr,0
IM001153_1291.png,0.8674064,0.053312615,0.036950372,0.01982084,0.022509687,anodr,0
IM004012_1285.png,0.87541837,0.04668933,0.034166668,0.020421281,0.023304338,anodr,0
IM001630_851.png,0.86756265,0.055827126,0.037400037,0.018125696,0.021084568,anodr,0
IM000833_1161.png,0.87968,0.041422233,0.034606628,0.020889647,0.023401432,anodr,0
20051214_56438_0100_PP_22.png,0.8933231,0.042109936,0.027587935,0.01656822,0.020410785,anodr,0
IM004529_1024.png,0.8687758,0.050174184,0.035002634,0.020001065,0.026046295,anodr,0
20051205_57651_0400_PP_52.png,0.86867386,0.05151338,0.035356563,0.019471683,0.02498455,anodr,0
20060411_61687_0200_PP_431.png,0.8911852,0.03909167,0.029097704,0.017854994,0.022770405,anodr,0
20051110_38313_0400_PP_1041.png,0.89681417,0.034199413,0.02823429,0.018497147,0.022254912,anodr,0
20051020_44692_0100_PP_419.png,0.8961646,0.03665785,0.027112955,0.017456483,0.022607982,anodr,0
20060412_59259_0200_PP_364.png,0.89367926,0.0386836,0.02872028,0.017755205,0.021161607,anodr,0
IM002853_1180.png,0.8739891,0.04407643,0.036600925,0.021538718,0.023794763,anodr,0
20051205_58354_0400_PP_1282.png,0.86785513,0.05025043,0.03747733,0.019977277,0.024439836,anodr,0
IM001103_569.png,0.5417672,0.23082507,0.16728882,0.026875768,0.033243094,anodr,0
IM001034_492.png,0.39900467,0.1768212,0.31984296,0.04795665,0.056374505,anodr,0
IM000560_1233.png,0.78787136,0.08403255,0.0672892,0.025488583,0.035318326,anodr,0
IM004569_1249.png,0.88544244,0.042223748,0.0309868,0.01893925,0.022407787,anodr,0
20060523_48709_0100_PP_541.png,0.88137007,0.048705626,0.030362459,0.017975995,0.021585826,anodr,0
20051130_55107_0400_PP_316.png,0.8792713,0.047726836,0.031223498,0.01776541,0.02401287,anodr,0
20060529_56563_0100_PP_100.png,0.84904236,0.06252961,0.03935717,0.020524831,0.028546065,anodr,0
20051130_55323_0400_PP_883.png,0.8734348,0.04951639,0.033128638,0.019169653,0.024750523,anodr,0
20051130_58998_0400_PP_543.png,0.90815973,0.028497195,0.025741031,0.016649365,0.020952579,anodr,0
IM003857_386.png,0.8380352,0.07219291,0.042731702,0.019759748,0.027280439,anodr,0
IM000703_1175.png,0.6905923,0.063844904,0.13505049,0.04249552,0.068016805,anodr,0
20060407_45107_0200_PP_1345.png,0.8712951,0.05162538,0.034632906,0.018514922,0.023931665,anodr,0
IM002725_1132.png,0.48021793,0.12582213,0.2986937,0.044849213,0.050417114,anodr,0
IM001758_360.png,0.8423149,0.05908343,0.049253684,0.02309931,0.026248692,anodr,0
IM000450_459.png,0.90060365,0.03127125,0.027194377,0.018614575,0.022316145,anodr,0
IM003596_1314.png,0.86918825,0.051102497,0.036116533,0.020115532,0.023477199,anodr,0
20060407_39546_0200_PP_545.png,0.8724049,0.05059209,0.03353469,0.019190812,0.02427758,anodr,0
20060530_53954_0100_PP_103.png,0.865538,0.053961374,0.03795963,0.01894453,0.023596438,anodr,0
IM004227_318.png,0.87828666,0.04816521,0.03197309,0.018719291,0.02285576,anodr,0
20060523_43354_0100_PP_1093.png,0.8686422,0.05197238,0.036594324,0.019421967,0.023369096,anodr,0
IM003794_1134.png,0.84833485,0.059179965,0.045926657,0.022137132,0.02442136,anodr,0
IM001513_913.png,0.8799384,0.04727641,0.031066172,0.01799045,0.023728527,anodr,0
20051130_59964_0400_PP_312.png,0.863798,0.056044832,0.037612073,0.019310324,0.023234744,anodr,0
20051201_38291_0400_PP_468.png,0.8298621,0.07997418,0.046725467,0.019370394,0.02406792,anodr,0
20051201_38475_0400_PP_560.png,0.87106556,0.047932167,0.034928758,0.019698964,0.026374498,anodr,0
20051130_54301_0400_PP_93.png,0.84512734,0.059311002,0.0466623,0.02167247,0.027226875,anodr,0
IM003840_1265.png,0.8499427,0.051719647,0.043029,0.024132602,0.031176016,anodr,0
IM001797_1280.png,0.86644155,0.049930103,0.037821848,0.02123896,0.024567548,anodr,0
IM004035_972.png,0.8813476,0.044459052,0.032095045,0.01931281,0.022785554,anodr,0
IM001185_935.png,0.9017606,0.031142136,0.025851948,0.017860254,0.02338511,anodr,0
20060523_49663_0100_PP_455.png,0.85198385,0.061518356,0.039632246,0.01986154,0.027004072,anodr,0
20051213_62572_0100_PP_1176.png,0.6738283,0.18315095,0.09624688,0.02138026,0.025393626,anodr,0
20060410_44802_0200_PP_1069.png,0.78005075,0.07002509,0.062883094,0.027641252,0.059399907,anodr,0
IM001138_1019.png,0.8572967,0.060186855,0.039680332,0.019566223,0.023269951,anodr,0
IM000306_997.png,0.8771488,0.04435014,0.035381753,0.020501273,0.022618042,anodr,0
IM001984_909.png,0.89413166,0.03719158,0.029133312,0.018002741,0.021540692,anodr,0
20060523_45548_0100_PP_1229.png,0.8628934,0.05459962,0.037136327,0.020241981,0.02512871,anodr,0
IM003207_1256.png,0.877118,0.040972438,0.03552514,0.021339707,0.025044762,anodr,0
IM002322_54.png,0.8700904,0.052591372,0.033982214,0.019369476,0.023966487,anodr,0
IM004553_446.png,0.7682877,0.106529586,0.07090919,0.025527902,0.028745562,anodr,0
IM002845_1101.png,0.6745189,0.16288124,0.10307819,0.02410635,0.035415273,anodr,0
20051021_39845_0100_PP_315.png,0.8854383,0.043531954,0.030231345,0.017951088,0.022847267,anodr,0
IM000537_405.png,0.87743264,0.047177713,0.033930574,0.019605232,0.021853818,anodr,0
IM004798_1025.png,0.87801087,0.041731026,0.034627203,0.020436892,0.025194038,anodr,0
IM003208_564.png,0.786655,0.054623388,0.08623188,0.033739556,0.038750187,anodr,0
20051130_54476_0400_PP_394.png,0.8777314,0.046373185,0.032928072,0.019131161,0.023836145,anodr,0
20060411_58469_0200_PP_982.png,0.90856636,0.028206775,0.02610934,0.017032102,0.020085495,anodr,0
IM001336_470.png,0.8938133,0.037154343,0.02808955,0.01846923,0.022473497,anodr,0
IM003826_490.png,0.8568615,0.05725596,0.04116231,0.020738803,0.023981364,anodr,0
20051020_64836_0100_PP_1270.png,0.8883964,0.043254554,0.02964712,0.017899377,0.020802656,anodr,0
IM003787_848.png,0.8738406,0.04567137,0.034819584,0.020971933,0.024696475,anodr,0
20051205_58037_0400_PP_835.png,0.88903236,0.040149145,0.030263072,0.018596899,0.021958476,anodr,0
IM002493_306.png,0.8618761,0.044316787,0.043635454,0.022921523,0.027250148,anodr,0
20051201_38211_0400_PP_1174.png,0.8650301,0.057491537,0.036117353,0.01821917,0.023141751,anodr,0
20060407_43258_0200_PP_118.png,0.883983,0.04143794,0.032935776,0.018995179,0.022648001,anodr,0
IM004154_501.png,0.8926295,0.03601521,0.030271124,0.019297164,0.021786993,anodr,0
20060410_41880_0200_PP_1266.png,0.89007866,0.039989736,0.02886254,0.018473024,0.022596085,anodr,0
IM000761_433.png,0.8730159,0.04722213,0.036870502,0.01994113,0.022950431,anodr,0
20051130_54121_0400_PP_1281.png,0.8688601,0.050301697,0.035441484,0.020019041,0.02537765,anodr,0
20051216_44420_0200_PP_379.png,0.88678515,0.04413073,0.030448547,0.018107023,0.02052859,anodr,0
IM002251_1169.png,0.73428386,0.085116036,0.099243775,0.03160364,0.049752716,anodr,0
20060407_41980_0200_PP_1347.png,0.8855058,0.044124063,0.030588914,0.017909992,0.021871272,anodr,0
IM000595_884.png,0.89838636,0.027625257,0.028333474,0.017698608,0.02795633,anodr,0
20051216_47536_0200_PP_1339.png,0.87523085,0.048837595,0.03297498,0.01904648,0.023910094,anodr,0
IM001321_1239.png,0.88007915,0.044255204,0.033323567,0.019849151,0.022492941,anodr,0
IM001453_31.png,0.885887,0.040536407,0.03214648,0.019749867,0.021680241,anodr,0
20060523_45316_0100_PP_1213.png,0.8559092,0.055974267,0.039660756,0.021021146,0.027434574,anodr,0
IM003474_138.png,0.86999017,0.049106926,0.034390334,0.019900665,0.026611943,anodr,0
20051205_59754_0400_PP_880.png,0.89065987,0.038898434,0.029286182,0.01856934,0.022586038,anodr,0
20060522_45796_0100_PP_1360.png,0.87627107,0.050253354,0.033343054,0.018553073,0.02157942,anodr,0
IM004621_891.png,0.8145698,0.08055377,0.051341724,0.02239913,0.031135622,anodr,0
IM002822_348.png,0.87812936,0.044854444,0.034086075,0.019679174,0.023250952,anodr,0
20060523_43123_0100_PP_123.png,0.8862517,0.040963497,0.031986106,0.019238258,0.021560453,anodr,0
IM002466_900.png,0.4938358,0.21956876,0.21399376,0.03200167,0.04059998,anodr,0
IM001745_107.png,0.2996291,0.10744856,0.49447906,0.058258638,0.040184688,cmoderatedr,2
IM002516_24.png,0.7572684,0.092504196,0.08833107,0.025889615,0.03600662,anodr,0
20051201_37390_0400_PP_833.png,0.86559445,0.05118374,0.038568947,0.020696975,0.023955872,anodr,0
IM000056_1358.png,0.8752897,0.04794638,0.034510735,0.01953669,0.022716539,anodr,0
20051216_44252_0200_PP_952.png,0.8599116,0.054266654,0.041796915,0.020327937,0.023696862,anodr,0
IM004737_438.png,0.81358105,0.08370876,0.055346053,0.021502549,0.025861569,anodr,0
20060522_46104_0100_PP_1302.png,0.87006545,0.052541334,0.0345013,0.019297106,0.023594817,anodr,0
IM002939_427.png,0.8537463,0.05127056,0.043858938,0.02227861,0.028845644,anodr,0
IM001461_1186.png,0.8715513,0.05005171,0.036410455,0.01979676,0.022189664,anodr,0
20060523_45449_0100_PP_1269.png,0.8745104,0.0429632,0.036141377,0.020514026,0.025870916,anodr,0
IM002894_1099.png,0.89749765,0.03194173,0.029017642,0.01853273,0.023010282,anodr,0
IM001423_465.png,0.8460041,0.050563455,0.04279754,0.02309336,0.03754153,anodr,0
20051020_44338_0100_PP_547.png,0.8124446,0.073431864,0.063121475,0.02413819,0.026863871,anodr,0
20060411_61702_0200_PP_1040.png,0.7640732,0.07220115,0.10269934,0.028510254,0.032515995,anodr,0
20060522_46149_0100_PP_1012.png,0.8582938,0.056487706,0.04009834,0.020862024,0.024258178,anodr,0
IM004028_147.png,0.8531627,0.054992564,0.045558095,0.022262963,0.02402365,anodr,0
IM004276_1147.png,0.80715555,0.06371973,0.05506205,0.02415167,0.04991097,anodr,0
