image_name,anormal_score,cglaucoma_score,predicted_class,true_class,correct
image_038_95.jpg,0.5474165678024292,0.4525834321975708,anormal,anormal,True
image_039_12.jpg,0.46536701917648315,0.5346330404281616,cglaucoma,anormal,False
image_040_16.jpg,0.49552667140960693,0.5044732689857483,cglaucoma,anormal,False
image_041_108.jpg,0.508979320526123,0.49102067947387695,anormal,anormal,True
image_042_63.jpg,0.47338345646858215,0.5266165733337402,cglaucoma,anormal,False
image_043_54.jpg,0.47967568039894104,0.5203243494033813,cglaucoma,anormal,False
image_044_70.jpg,0.45891663432121277,0.5410833358764648,cglaucoma,anormal,False
image_045_182.jpg,0.5125657916069031,0.4874342083930969,anormal,anormal,True
image_046_64.jpg,0.56273353099823,0.43726643919944763,anormal,anormal,True
image_047_143.jpg,0.5076535940170288,0.4923463761806488,anormal,anormal,True
image_048_130.jpg,0.5176683664321899,0.48233166337013245,anormal,anormal,True
image_049_105.jpg,0.496107280254364,0.5038927793502808,cglaucoma,anormal,False
image_050_163.jpg,0.48988401889801025,0.5101160407066345,cglaucoma,anormal,False
image_051_190.jpg,0.5407229661941528,0.45927703380584717,anormal,anormal,True
image_052_3.jpg,0.5149899125099182,0.4850100874900818,anormal,anormal,True
image_053_136.jpg,0.5240607261657715,0.4759392738342285,anormal,anormal,True
image_054_158.jpg,0.49120089411735535,0.5087990760803223,cglaucoma,anormal,False
image_055_139.jpg,0.5551548600196838,0.4448450803756714,anormal,anormal,True
image_056_142.jpg,0.47805190086364746,0.5219480991363525,cglaucoma,anormal,False
image_057_109.jpg,0.5161542892456055,0.48384571075439453,anormal,anormal,True
image_058_118.jpg,0.47217369079589844,0.5278263688087463,cglaucoma,anormal,False
image_059_220.jpg,0.4870063364505768,0.5129936933517456,cglaucoma,anormal,False
image_060_79.jpg,0.5386923551559448,0.46130767464637756,anormal,anormal,True
image_061_44.jpg,0.5329275727272034,0.4670724868774414,anormal,anormal,True
image_062_135.jpg,0.4717990756034851,0.5282009243965149,cglaucoma,anormal,False
image_063_110.jpg,0.4753548204898834,0.5246451497077942,cglaucoma,anormal,False
image_064_164.jpg,0.5025975704193115,0.4974023997783661,anormal,anormal,True
image_065_92.jpg,0.5227715969085693,0.47722840309143066,anormal,anormal,True
image_066_218.jpg,0.521440863609314,0.4785591661930084,anormal,anormal,True
image_067_127.jpg,0.5096011757850647,0.4903987944126129,anormal,anormal,True
image_068_173.jpg,0.4777316451072693,0.5222683548927307,cglaucoma,anormal,False
image_069_184.jpg,0.5030370354652405,0.4969629943370819,anormal,anormal,True
image_070_212.jpg,0.4930526614189148,0.5069473385810852,cglaucoma,anormal,False
image_071_154.jpg,0.48312854766845703,0.516871452331543,cglaucoma,anormal,False
image_072_102.jpg,0.48988401889801025,0.5101160407066345,cglaucoma,anormal,False
image_073_179.jpg,0.4966113269329071,0.5033887028694153,cglaucoma,anormal,False
image_074_37.jpg,0.4677753746509552,0.5322246551513672,cglaucoma,anormal,False
image_075_195.jpg,0.5653074383735657,0.4346925616264343,anormal,anormal,True
image_076_33.jpg,0.5004109144210815,0.49958908557891846,anormal,anormal,True
image_077_201.jpg,0.43066808581352234,0.5693318843841553,cglaucoma,anormal,False
image_078_67.jpg,0.4205719232559204,0.5794281363487244,cglaucoma,anormal,False
image_079_15.jpg,0.42253461480140686,0.5774653553962708,cglaucoma,anormal,False
image_080_157.jpg,0.4070194661617279,0.5929805040359497,cglaucoma,anormal,False
image_081_153.jpg,0.4296885132789612,0.5703114867210388,cglaucoma,anormal,False
image_082_9.jpg,0.43479931354522705,0.565200686454773,cglaucoma,anormal,False
image_083_30.jpg,0.5366836190223694,0.4633163809776306,anormal,anormal,True
image_084_34.jpg,0.4610714912414551,0.5389285087585449,cglaucoma,anormal,False
image_085_61.jpg,0.4907282888889313,0.5092717409133911,cglaucoma,anormal,False
image_086_24.jpg,0.49349579215049744,0.5065041780471802,cglaucoma,anormal,False
image_087_210.jpg,0.5452137589454651,0.4547862410545349,anormal,anormal,True
image_088_175.jpg,0.42253461480140686,0.5774653553962708,cglaucoma,anormal,False
image_089_38.jpg,0.5077291131019592,0.49227088689804077,anormal,anormal,True
image_090_145.jpg,0.4495781362056732,0.5504218339920044,cglaucoma,anormal,False
image_091_223.jpg,0.4777190089225769,0.5222809910774231,cglaucoma,anormal,False
image_092_1.jpg,0.5419348478317261,0.4580652117729187,anormal,anormal,True
image_093_140.jpg,0.43479931354522705,0.565200686454773,cglaucoma,anormal,False
image_094_150.jpg,0.45871502161026,0.54128497838974,cglaucoma,anormal,False
image_095_11.jpg,0.5034931302070618,0.496506929397583,anormal,anormal,True
image_096_98.jpg,0.47016245126724243,0.5298375487327576,cglaucoma,anormal,False
image_097_176.jpg,0.47563207149505615,0.5243679285049438,cglaucoma,anormal,False
image_098_205.jpg,0.5247308015823364,0.4752691984176636,anormal,anormal,True
image_099_22.jpg,0.49261346459388733,0.5073865652084351,cglaucoma,anormal,False
image_100_196.jpg,0.42952999472618103,0.5704700350761414,cglaucoma,anormal,False
image_101_222.jpg,0.44150662422180176,0.5584933757781982,cglaucoma,anormal,False
image_102_155.jpg,0.4668075740337372,0.5331923961639404,cglaucoma,anormal,False
image_103_204.jpg,0.47976621985435486,0.5202338099479675,cglaucoma,anormal,False
image_104_2.jpg,0.5081023573875427,0.49189767241477966,anormal,anormal,True
image_105_0.jpg,0.46606341004371643,0.533936619758606,cglaucoma,anormal,False
image_106_141.jpg,0.48764634132385254,0.5123536586761475,cglaucoma,anormal,False
image_107_166.jpg,0.4910142421722412,0.5089858174324036,cglaucoma,anormal,False
image_108_188.jpg,0.46781474351882935,0.5321852564811707,cglaucoma,anormal,False
image_109_76.jpg,0.4651441276073456,0.5348559021949768,cglaucoma,anormal,False
image_110_199.jpg,0.4937075078487396,0.5062925219535828,cglaucoma,anormal,False
image_111_58.jpg,0.5253769159317017,0.47462308406829834,anormal,anormal,True
image_112_111.jpg,0.49518468976020813,0.5048153400421143,cglaucoma,anormal,False
image_113_224.jpg,0.4764009714126587,0.5235990881919861,cglaucoma,anormal,False
image_114_57.jpg,0.46091461181640625,0.539085328578949,cglaucoma,anormal,False
image_115_121.jpg,0.5078234076499939,0.4921765923500061,anormal,anormal,True
image_116_69.jpg,0.5064464807510376,0.4935535192489624,anormal,anormal,True
image_117_211.jpg,0.55690598487854,0.44309401512145996,anormal,anormal,True
image_118_101.jpg,0.4523317813873291,0.5476682186126709,cglaucoma,anormal,False
image_119_194.jpg,0.44309094548225403,0.5569090247154236,cglaucoma,anormal,False
image_120_17.jpg,0.46616730093955994,0.5338326692581177,cglaucoma,anormal,False
image_121_189.jpg,0.4615043103694916,0.538495659828186,cglaucoma,anormal,False
image_122_6.jpg,0.47888004779815674,0.5211198925971985,cglaucoma,anormal,False
image_123_35.jpg,0.4726223945617676,0.5273776650428772,cglaucoma,anormal,False
image_124_126.jpg,0.5185193419456482,0.4814806282520294,anormal,anormal,True
image_125_183.jpg,0.5306035876274109,0.4693963825702667,anormal,anormal,True
image_126_177.jpg,0.5257973670959473,0.4742026627063751,anormal,anormal,True
image_127_43.jpg,0.49868085980415344,0.5013191103935242,cglaucoma,anormal,False
image_128_60.jpg,0.47753527760505676,0.5224647521972656,cglaucoma,anormal,False
image_129_156.jpg,0.5386282205581665,0.4613717496395111,anormal,anormal,True
image_130_104.jpg,0.4599362909793854,0.540063738822937,cglaucoma,anormal,False
image_131_131.jpg,0.4927549362182617,0.5072450637817383,cglaucoma,anormal,False
image_132_52.jpg,0.4869888424873352,0.51301109790802,cglaucoma,anormal,False
image_133_75.jpg,0.4713318347930908,0.5286681652069092,cglaucoma,anormal,False
image_134_97.jpg,0.44723591208457947,0.5527641177177429,cglaucoma,anormal,False
image_135_90.jpg,0.46502530574798584,0.5349746942520142,cglaucoma,anormal,False
image_136_128.jpg,0.47153958678245544,0.5284604430198669,cglaucoma,anormal,False
image_137_87.jpg,0.5324142575263977,0.4675857722759247,anormal,anormal,True
image_138_19.jpg,0.4957849085330963,0.5042151212692261,cglaucoma,anormal,False
image_139_167.jpg,0.4762735366821289,0.5237264633178711,cglaucoma,anormal,False
image_140_27.jpg,0.510217010974884,0.48978298902511597,anormal,anormal,True
image_141_18.jpg,0.4709011912345886,0.5290988087654114,cglaucoma,anormal,False
image_142_159.jpg,0.5202512145042419,0.47974878549575806,anormal,anormal,True
image_143_107.jpg,0.41910985112190247,0.5808901786804199,cglaucoma,anormal,False
image_144_180.jpg,0.45839524269104004,0.54160475730896,cglaucoma,anormal,False
image_145_78.jpg,0.47334009408950806,0.5266599655151367,cglaucoma,anormal,False
image_146_85.jpg,0.4421995282173157,0.5578005313873291,cglaucoma,anormal,False
image_147_193.jpg,0.43194741010665894,0.5680526494979858,cglaucoma,anormal,False
image_148_216.jpg,0.4319099485874176,0.56809002161026,cglaucoma,anormal,False
image_149_134.jpg,0.4317004680633545,0.5682995319366455,cglaucoma,anormal,False
image_150_198.jpg,0.4259059727191925,0.5740940570831299,cglaucoma,anormal,False
image_151_31.jpg,0.4502248466014862,0.5497751832008362,cglaucoma,anormal,False
image_152_169.jpg,0.5007992386817932,0.4992007613182068,anormal,anormal,True
image_153_213.jpg,0.4684726893901825,0.5315272808074951,cglaucoma,anormal,False
image_154_23.jpg,0.47208407521247864,0.527915894985199,cglaucoma,anormal,False
image_155_151.jpg,0.4442932903766632,0.5557066798210144,cglaucoma,anormal,False
image_156_72.jpg,0.44737088680267334,0.5526291131973267,cglaucoma,anormal,False
image_157_115.jpg,0.48195862770080566,0.5180413722991943,cglaucoma,anormal,False
image_158_191.jpg,0.4677317440509796,0.5322682857513428,cglaucoma,anormal,False
image_159_162.jpg,0.48429879546165466,0.515701174736023,cglaucoma,anormal,False
image_160_124.jpg,0.4758686125278473,0.5241313576698303,cglaucoma,anormal,False
image_161_62.jpg,0.5517715215682983,0.44822847843170166,anormal,anormal,True
image_162_48.jpg,0.5282281041145325,0.47177183628082275,anormal,anormal,True
image_163_206.jpg,0.4737895131111145,0.5262104272842407,cglaucoma,anormal,False
image_164_215.jpg,0.5253690481185913,0.4746309518814087,anormal,anormal,True
image_165_77.jpg,0.48979538679122925,0.5102046132087708,cglaucoma,anormal,False
image_166_129.jpg,0.501871645450592,0.49812832474708557,anormal,anormal,True
image_167_138.jpg,0.47281044721603394,0.5271894931793213,cglaucoma,anormal,False
image_168_113.jpg,0.498253732919693,0.5017462372779846,cglaucoma,anormal,False
image_169_119.jpg,0.46356329321861267,0.5364367365837097,cglaucoma,anormal,False
image_170_133.jpg,0.4589032530784607,0.5410967469215393,cglaucoma,anormal,False
image_171_203.jpg,0.44287243485450745,0.5571275949478149,cglaucoma,anormal,False
image_172_137.jpg,0.4398099184036255,0.5601900815963745,cglaucoma,anormal,False
image_173_83.jpg,0.4455290734767914,0.554470956325531,cglaucoma,anormal,False
image_174_123.jpg,0.44057056307792664,0.5594294667243958,cglaucoma,anormal,False
image_175_91.jpg,0.4674045145511627,0.5325955152511597,cglaucoma,anormal,False
image_176_161.jpg,0.4805883467197418,0.5194116830825806,cglaucoma,anormal,False
image_177_112.jpg,0.4785953760147095,0.5214046239852905,cglaucoma,anormal,False
image_178_46.jpg,0.4429308772087097,0.5570691227912903,cglaucoma,anormal,False
image_179_84.jpg,0.46521398425102234,0.5347860455513,cglaucoma,anormal,False
image_180_53.jpg,0.474406898021698,0.525593101978302,cglaucoma,anormal,False
image_181_207.jpg,0.4723443388938904,0.5276556611061096,cglaucoma,anormal,False
image_182_171.jpg,0.4627356231212616,0.537264347076416,cglaucoma,anormal,False
image_183_40.jpg,0.4615955352783203,0.5384044051170349,cglaucoma,anormal,False
image_184_197.jpg,0.44749149680137634,0.5525084733963013,cglaucoma,anormal,False
image_185_185.jpg,0.46882662177085876,0.5311733484268188,cglaucoma,anormal,False
image_186_114.jpg,0.4564703106880188,0.5435296893119812,cglaucoma,anormal,False
image_187_100.jpg,0.4530133903026581,0.5469866394996643,cglaucoma,anormal,False
image_188_192.jpg,0.5299596786499023,0.47004029154777527,anormal,anormal,True
image_189_149.jpg,0.4605686068534851,0.5394313931465149,cglaucoma,anormal,False
image_190_7.jpg,0.47248226404190063,0.5275177359580994,cglaucoma,anormal,False
image_191_8.jpg,0.5573500990867615,0.4426499307155609,anormal,anormal,True
image_192_68.jpg,0.4454658031463623,0.5545341968536377,cglaucoma,anormal,False
image_193_51.jpg,0.4919617176055908,0.5080382823944092,cglaucoma,anormal,False
image_194_88.jpg,0.4622381627559662,0.5377618074417114,cglaucoma,anormal,False
image_195_106.jpg,0.42975541949272156,0.5702446103096008,cglaucoma,anormal,False
image_196_80.jpg,0.41999661922454834,0.5800033807754517,cglaucoma,anormal,False
image_197_28.jpg,0.4867991507053375,0.5132008194923401,cglaucoma,anormal,False
image_198_66.jpg,0.48799070715904236,0.51200932264328,cglaucoma,anormal,False
image_199_94.jpg,0.44085994362831116,0.5591400265693665,cglaucoma,anormal,False
image_200_45.jpg,0.43053966760635376,0.5694603323936462,cglaucoma,anormal,False
image_201_81.jpg,0.43915435671806335,0.560845673084259,cglaucoma,anormal,False
image_202_14.jpg,0.46061643958091736,0.5393835306167603,cglaucoma,anormal,False
image_203_181.jpg,0.4358471632003784,0.5641528964042664,cglaucoma,anormal,False
image_204_208.jpg,0.4479289650917053,0.5520710349082947,cglaucoma,anormal,False
image_205_29.jpg,0.44694215059280396,0.553057849407196,cglaucoma,anormal,False
image_206_186.jpg,0.46821168065071106,0.5317883491516113,cglaucoma,anormal,False
image_207_221.jpg,0.4671057164669037,0.5328942537307739,cglaucoma,anormal,False
image_208_20.jpg,0.495469868183136,0.504530131816864,cglaucoma,anormal,False
image_209_42.jpg,0.4369496703147888,0.5630502700805664,cglaucoma,anormal,False
image_210_73.jpg,0.474406898021698,0.525593101978302,cglaucoma,anormal,False
image_211_152.jpg,0.4723443388938904,0.5276556611061096,cglaucoma,anormal,False
image_212_47.jpg,0.4592145085334778,0.5407854914665222,cglaucoma,anormal,False
image_213_144.jpg,0.43465444445610046,0.5653455257415771,cglaucoma,anormal,False
image_214_89.jpg,0.4498540759086609,0.5501459836959839,cglaucoma,anormal,False
image_215_147.jpg,0.5375660061836243,0.46243396401405334,anormal,anormal,True
image_216_74.jpg,0.45207202434539795,0.5479279160499573,cglaucoma,anormal,False
image_217_117.jpg,0.4609355926513672,0.5390644073486328,cglaucoma,anormal,False
image_218_122.jpg,0.48598209023475647,0.5140179395675659,cglaucoma,anormal,False
image_219_21.jpg,0.5219408273696899,0.47805914282798767,anormal,anormal,True
image_220_86.jpg,0.4696210026741028,0.5303789973258972,cglaucoma,anormal,False
image_221_132.jpg,0.5500444769859314,0.449955552816391,anormal,anormal,True
image_222_174.jpg,0.5168871283531189,0.48311281204223633,anormal,anormal,True
image_223_172.jpg,0.498708039522171,0.5012919306755066,cglaucoma,anormal,False
image_224_165.jpg,0.5791231393814087,0.4208768308162689,anormal,anormal,True
image_225_148.jpg,0.5391489863395691,0.4608510136604309,anormal,anormal,True
image_001_250.jpg,0.4936770796775818,0.5063229203224182,cglaucoma,cglaucoma,True
image_002_252.jpg,0.505696177482605,0.494303822517395,anormal,cglaucoma,False
image_003_234.jpg,0.5274274945259094,0.4725725054740906,anormal,cglaucoma,False
image_004_238.jpg,0.5218997597694397,0.4781002402305603,anormal,cglaucoma,False
image_005_228.jpg,0.529305100440979,0.4706949293613434,anormal,cglaucoma,False
image_006_225.jpg,0.5098947286605835,0.49010521173477173,anormal,cglaucoma,False
image_007_226.jpg,0.47721418738365173,0.5227858424186707,cglaucoma,cglaucoma,True
image_008_245.jpg,0.41520586609840393,0.5847941040992737,cglaucoma,cglaucoma,True
image_009_247.jpg,0.4949708878993988,0.5050291419029236,cglaucoma,cglaucoma,True
image_010_232.jpg,0.4949708878993988,0.5050291419029236,cglaucoma,cglaucoma,True
image_011_254.jpg,0.5072203278541565,0.49277961254119873,anormal,cglaucoma,False
image_012_236.jpg,0.5157066583633423,0.4842933416366577,anormal,cglaucoma,False
image_013_239.jpg,0.5248766541481018,0.4751233160495758,anormal,cglaucoma,False
image_014_237.jpg,0.5369671583175659,0.4630328416824341,anormal,cglaucoma,False
image_015_253.jpg,0.4945671558380127,0.5054328441619873,cglaucoma,cglaucoma,True
image_016_240.jpg,0.4770510196685791,0.5229489803314209,cglaucoma,cglaucoma,True
image_017_241.jpg,0.4405553936958313,0.5594446063041687,cglaucoma,cglaucoma,True
image_018_246.jpg,0.4347701966762543,0.5652297735214233,cglaucoma,cglaucoma,True
image_019_249.jpg,0.48569196462631226,0.5143080353736877,cglaucoma,cglaucoma,True
image_020_227.jpg,0.44051462411880493,0.5594853758811951,cglaucoma,cglaucoma,True
image_021_229.jpg,0.4287160038948059,0.5712839961051941,cglaucoma,cglaucoma,True
image_022_235.jpg,0.4968941807746887,0.5031058192253113,cglaucoma,cglaucoma,True
image_023_244.jpg,0.4347701966762543,0.5652297735214233,cglaucoma,cglaucoma,True
image_024_251.jpg,0.4001256227493286,0.5998743176460266,cglaucoma,cglaucoma,True
image_025_243.jpg,0.4287160038948059,0.5712839961051941,cglaucoma,cglaucoma,True
image_026_248.jpg,0.46541664004325867,0.534583330154419,cglaucoma,cglaucoma,True
image_027_230.jpg,0.4668779671192169,0.5331220030784607,cglaucoma,cglaucoma,True
image_028_242.jpg,0.46540549397468567,0.5345945358276367,cglaucoma,cglaucoma,True
image_029_255.jpg,0.47749799489974976,0.5225020051002502,cglaucoma,cglaucoma,True
image_030_256.jpg,0.46550458669662476,0.5344954133033752,cglaucoma,cglaucoma,True
image_031_233.jpg,0.4998333156108856,0.500166654586792,cglaucoma,cglaucoma,True
image_032_231.jpg,0.5019688010215759,0.4980311989784241,anormal,cglaucoma,False
