filename,prob_a_noamd,prob_b_amd,pred_label
N0058.jpg,0.768820,0.231180,a_noamd
N0059.jpg,0.734501,0.265499,a_noamd
N0060.jpg,0.751830,0.248170,a_noamd
N0061.jpg,0.719728,0.280272,a_noamd
N0062.jpg,0.749179,0.250821,a_noamd
N0063.jpg,0.726037,0.273963,a_noamd
N0064.jpg,0.753648,0.246352,a_noamd
N0065.jpg,0.758511,0.241489,a_noamd
N0066.jpg,0.782164,0.217836,a_noamd
N0067.jpg,0.753739,0.246261,a_noamd
N0068.jpg,0.759761,0.240239,a_noamd
N0069.jpg,0.749912,0.250088,a_noamd
N0070.jpg,0.747800,0.252200,a_noamd
N0071.jpg,0.777469,0.222531,a_noamd
N0072.jpg,0.783326,0.216674,a_noamd
N0073.jpg,0.760740,0.239260,a_noamd
N0074.jpg,0.768212,0.231788,a_noamd
N0075.jpg,0.780412,0.219588,a_noamd
N0076.jpg,0.750095,0.249905,a_noamd
N0077.jpg,0.778565,0.221435,a_noamd
N0078.jpg,0.759582,0.240418,a_noamd
N0079.jpg,0.743261,0.256739,a_noamd
N0080.jpg,0.758779,0.241221,a_noamd
N0081.jpg,0.792464,0.207536,a_noamd
N0082.jpg,0.775690,0.224310,a_noamd
N0083.jpg,0.782496,0.217504,a_noamd
N0084.jpg,0.786049,0.213951,a_noamd
N0085.jpg,0.816845,0.183155,a_noamd
N0086.jpg,0.780579,0.219421,a_noamd
N0087.jpg,0.794704,0.205296,a_noamd
N0088.jpg,0.790773,0.209227,a_noamd
N0089.jpg,0.746786,0.253214,a_noamd
N0090.jpg,0.761627,0.238373,a_noamd
N0091.jpg,0.758779,0.241221,a_noamd
N0092.jpg,0.740831,0.259169,a_noamd
N0093.jpg,0.756807,0.243193,a_noamd
N0094.jpg,0.739328,0.260672,a_noamd
N0095.jpg,0.756717,0.243283,a_noamd
N0096.jpg,0.738009,0.261991,a_noamd
N0097.jpg,0.781914,0.218086,a_noamd
N0098.jpg,0.785638,0.214362,a_noamd
N0099.jpg,0.773901,0.226099,a_noamd
N0100.jpg,0.771930,0.228071,a_noamd
N0101.jpg,0.758332,0.241668,a_noamd
N0102.jpg,0.790369,0.209631,a_noamd
N0103.jpg,0.775945,0.224055,a_noamd
N0104.jpg,0.776453,0.223547,a_noamd
N0105.jpg,0.758689,0.241311,a_noamd
N0106.jpg,0.763396,0.236604,a_noamd
N0107.jpg,0.746509,0.253491,a_noamd
N0108.jpg,0.768212,0.231788,a_noamd
N0109.jpg,0.744378,0.255622,a_noamd
N0110.jpg,0.737442,0.262558,a_noamd
N0111.jpg,0.723261,0.276739,a_noamd
N0112.jpg,0.739799,0.260201,a_noamd
N0113.jpg,0.749087,0.250913,a_noamd
N0114.jpg,0.783988,0.216012,a_noamd
N0115.jpg,0.777722,0.222278,a_noamd
N0116.jpg,0.774157,0.225843,a_noamd
N0117.jpg,0.753104,0.246896,a_noamd
N0118.jpg,0.762689,0.237311,a_noamd
N0119.jpg,0.776114,0.223886,a_noamd
N0120.jpg,0.758063,0.241937,a_noamd
N0121.jpg,0.755005,0.244995,a_noamd
N0122.jpg,0.743447,0.256553,a_noamd
N0123.jpg,0.751830,0.248170,a_noamd
N0124.jpg,0.751375,0.248625,a_noamd
N0125.jpg,0.790449,0.209551,a_noamd
N0126.jpg,0.796134,0.203866,a_noamd
N0127.jpg,0.792544,0.207455,a_noamd
N0128.jpg,0.804021,0.195978,a_noamd
N0129.jpg,0.810554,0.189446,a_noamd
N0130.jpg,0.751648,0.248352,a_noamd
N0131.jpg,0.723358,0.276642,a_noamd
N0132.jpg,0.754101,0.245899,a_noamd
N0133.jpg,0.745213,0.254787,a_noamd
N0134.jpg,0.780997,0.219003,a_noamd
N0135.jpg,0.755817,0.244183,a_noamd
N0136.jpg,0.749546,0.250454,a_noamd
N0137.jpg,0.755997,0.244003,a_noamd
N0138.jpg,0.744378,0.255622,a_noamd
N0139.jpg,0.752286,0.247714,a_noamd
N0140.jpg,0.753557,0.246443,a_noamd
N0141.jpg,0.738669,0.261331,a_noamd
N0142.jpg,0.758153,0.241847,a_noamd
N0143.jpg,0.768733,0.231267,a_noamd
N0144.jpg,0.758153,0.241847,a_noamd
N0145.jpg,0.765418,0.234582,a_noamd
N0146.jpg,0.738103,0.261897,a_noamd
N0147.jpg,0.758153,0.241847,a_noamd
N0148.jpg,0.768733,0.231267,a_noamd
N0149.jpg,0.758153,0.241847,a_noamd
N0150.jpg,0.797636,0.202364,a_noamd
N0151.jpg,0.795975,0.204025,a_noamd
N0152.jpg,0.770896,0.229104,a_noamd
N0153.jpg,0.769860,0.230140,a_noamd
N0154.jpg,0.782496,0.217504,a_noamd
N0155.jpg,0.752286,0.247714,a_noamd
N0156.jpg,0.722625,0.277375,a_noamd
N0157.jpg,0.744935,0.255065,a_noamd
N0158.jpg,0.748995,0.251005,a_noamd
N0159.jpg,0.761982,0.238018,a_noamd
N0160.jpg,0.754915,0.245085,a_noamd
N0161.jpg,0.742328,0.257672,a_noamd
N0162.jpg,0.733738,0.266262,a_noamd
N0163.jpg,0.699049,0.300951,a_noamd
N0164.jpg,0.765067,0.234933,a_noamd
N0165.jpg,0.731538,0.268462,a_noamd
N0166.jpg,0.770810,0.229190,a_noamd
N0167.jpg,0.771413,0.228587,a_noamd
N0168.jpg,0.762159,0.237841,a_noamd
N0169.jpg,0.733547,0.266453,a_noamd
N0170.jpg,0.750187,0.249813,a_noamd
N0171.jpg,0.756447,0.243552,a_noamd
N0172.jpg,0.769254,0.230746,a_noamd
N0173.jpg,0.750004,0.249996,a_noamd
N0174.jpg,0.740362,0.259638,a_noamd
N0175.jpg,0.748720,0.251280,a_noamd
N0176.jpg,0.754101,0.245899,a_noamd
N0177.jpg,0.753920,0.246080,a_noamd
N0178.jpg,0.761539,0.238462,a_noamd
N0179.jpg,0.743634,0.256366,a_noamd
N0180.jpg,0.761982,0.238018,a_noamd
N0181.jpg,0.772702,0.227298,a_noamd
N0182.jpg,0.780412,0.219588,a_noamd
N0183.jpg,0.744378,0.255622,a_noamd
N0184.jpg,0.762424,0.237576,a_noamd
N0185.jpg,0.755997,0.244003,a_noamd
N0186.jpg,0.764100,0.235900,a_noamd
N0187.jpg,0.718841,0.281159,a_noamd
N0188.jpg,0.780579,0.219421,a_noamd
N0189.jpg,0.778649,0.221351,a_noamd
N0190.jpg,0.757256,0.242744,a_noamd
N0191.jpg,0.735452,0.264548,a_noamd
N0192.jpg,0.735737,0.264263,a_noamd
N0193.jpg,0.738386,0.261614,a_noamd
N0194.jpg,0.752013,0.247987,a_noamd
N0195.jpg,0.734310,0.265690,a_noamd
N0196.jpg,0.766381,0.233619,a_noamd
N0197.jpg,0.735547,0.264453,a_noamd
N0198.jpg,0.762778,0.237222,a_noamd
N0199.jpg,0.755817,0.244183,a_noamd
N0200.jpg,0.754373,0.245627,a_noamd
N0201.jpg,0.751010,0.248990,a_noamd
N0202.jpg,0.738858,0.261142,a_noamd
N0203.jpg,0.746509,0.253491,a_noamd
N0204.jpg,0.758511,0.241489,a_noamd
N0205.jpg,0.761006,0.238994,a_noamd
N0206.jpg,0.753829,0.246171,a_noamd
N0207.jpg,0.753285,0.246715,a_noamd
N0208.jpg,0.754192,0.245808,a_noamd
N0209.jpg,0.749729,0.250271,a_noamd
N0210.jpg,0.751466,0.248534,a_noamd
N0211.jpg,0.784649,0.215351,a_noamd
N0212.jpg,0.788502,0.211498,a_noamd
N0213.jpg,0.752377,0.247623,a_noamd
N0214.jpg,0.743820,0.256180,a_noamd
N0215.jpg,0.756447,0.243552,a_noamd
N0216.jpg,0.743913,0.256087,a_noamd
N0217.jpg,0.782081,0.217919,a_noamd
N0218.jpg,0.795817,0.204183,a_noamd
N0219.jpg,0.734596,0.265404,a_noamd
N0220.jpg,0.793586,0.206414,a_noamd
N0221.jpg,0.781997,0.218003,a_noamd
N0222.jpg,0.791176,0.208824,a_noamd
N0223.jpg,0.777807,0.222193,a_noamd
N0224.jpg,0.795499,0.204501,a_noamd
N0225.jpg,0.789721,0.210279,a_noamd
N0226.jpg,0.772702,0.227298,a_noamd
N0227.jpg,0.777469,0.222531,a_noamd
N0228.jpg,0.799599,0.200401,a_noamd
N0229.jpg,0.784649,0.215351,a_noamd
N0230.jpg,0.799755,0.200245,a_noamd
N0231.jpg,0.811078,0.188922,a_noamd
N0232.jpg,0.780997,0.219003,a_noamd
N0233.jpg,0.771585,0.228415,a_noamd
N0234.jpg,0.718249,0.281751,a_noamd
N0235.jpg,0.768125,0.231875,a_noamd
N0236.jpg,0.740925,0.259075,a_noamd
N0237.jpg,0.760295,0.239705,a_noamd
N0238.jpg,0.785884,0.214116,a_noamd
N0239.jpg,0.779658,0.220342,a_noamd
N0240.jpg,0.781414,0.218586,a_noamd
N0241.jpg,0.760295,0.239705,a_noamd
N0242.jpg,0.742982,0.257018,a_noamd
N0243.jpg,0.771499,0.228501,a_noamd
N0244.jpg,0.752286,0.247714,a_noamd
N0245.jpg,0.728314,0.271686,a_noamd
N0246.jpg,0.761893,0.238107,a_noamd
N0247.jpg,0.762601,0.237399,a_noamd
N0248.jpg,0.742328,0.257672,a_noamd
N0249.jpg,0.774413,0.225587,a_noamd
N0250.jpg,0.768038,0.231962,a_noamd
N0251.jpg,0.758421,0.241579,a_noamd
N0252.jpg,0.764540,0.235460,a_noamd
N0253.jpg,0.772273,0.227727,a_noamd
N0254.jpg,0.752922,0.247078,a_noamd
N0255.jpg,0.768560,0.231440,a_noamd
N0256.jpg,0.734215,0.265785,a_noamd
N0257.jpg,0.771930,0.228071,a_noamd
N0258.jpg,0.774754,0.225246,a_noamd
N0259.jpg,0.777553,0.222447,a_noamd
N0260.jpg,0.746324,0.253676,a_noamd
N0261.jpg,0.796530,0.203470,a_noamd
N0262.jpg,0.781497,0.218503,a_noamd
N0263.jpg,0.776962,0.223038,a_noamd
N0264.jpg,0.776962,0.223038,a_noamd
N0265.jpg,0.766905,0.233095,a_noamd
N0266.jpg,0.745769,0.254231,a_noamd
N0267.jpg,0.752286,0.247714,a_noamd
N0268.jpg,0.734405,0.265595,a_noamd
N0269.jpg,0.746416,0.253584,a_noamd
N0270.jpg,0.752468,0.247532,a_noamd
N0271.jpg,0.771155,0.228845,a_noamd
N0272.jpg,0.757974,0.242026,a_noamd
N0273.jpg,0.750095,0.249905,a_noamd
N0274.jpg,0.734405,0.265595,a_noamd
N0275.jpg,0.757974,0.242026,a_noamd
N0276.jpg,0.759225,0.240775,a_noamd
N0277.jpg,0.772959,0.227041,a_noamd
N0278.jpg,0.773473,0.226527,a_noamd
N0279.jpg,0.764188,0.235812,a_noamd
N0280.jpg,0.756088,0.243912,a_noamd
N0281.jpg,0.763572,0.236428,a_noamd
N0282.jpg,0.744192,0.255808,a_noamd
N0283.jpg,0.779574,0.220426,a_noamd
N0284.jpg,0.763836,0.236164,a_noamd
N0285.jpg,0.780579,0.219421,a_noamd
N0286.jpg,0.810929,0.189071,a_noamd
N0287.jpg,0.813016,0.186984,a_noamd
N0288.jpg,0.777975,0.222025,a_noamd
N0289.jpg,0.769946,0.230054,a_noamd
N0290.jpg,0.773986,0.226014,a_noamd
N0291.jpg,0.766731,0.233269,a_noamd
N0292.jpg,0.740831,0.259169,a_noamd
N0293.jpg,0.753104,0.246896,a_noamd
N0294.jpg,0.743447,0.256553,a_noamd
N0295.jpg,0.747524,0.252476,a_noamd
N0296.jpg,0.753557,0.246443,a_noamd
N0297.jpg,0.749546,0.250454,a_noamd
N0298.jpg,0.757615,0.242385,a_noamd
N0299.jpg,0.791499,0.208501,a_noamd
N0300.jpg,0.758868,0.241132,a_noamd
N0301.jpg,0.787278,0.212722,a_noamd
N0302.jpg,0.768820,0.231180,a_noamd
N0303.jpg,0.757256,0.242744,a_noamd
N0304.jpg,0.778565,0.221435,a_noamd
N0305.jpg,0.741861,0.258139,a_noamd
N0306.jpg,0.732400,0.267600,a_noamd
N0307.jpg,0.753920,0.246080,a_noamd
N0308.jpg,0.782663,0.217338,a_noamd
N0309.jpg,0.732305,0.267695,a_noamd
N0310.jpg,0.781997,0.218003,a_noamd
N0311.jpg,0.736021,0.263979,a_noamd
T0001.jpg,0.780077,0.219923,a_noamd
T0002.jpg,0.778649,0.221351,a_noamd
T0005.jpg,0.770637,0.229363,a_noamd
T0006.jpg,0.752013,0.247987,a_noamd
T0007.jpg,0.774413,0.225587,a_noamd
T0008.jpg,0.784979,0.215021,a_noamd
T0009.jpg,0.762070,0.237930,a_noamd
T0011.jpg,0.771585,0.228415,a_noamd
T0012.jpg,0.771499,0.228501,a_noamd
T0013.jpg,0.781080,0.218920,a_noamd
T0014.jpg,0.762689,0.237311,a_noamd
T0016.jpg,0.773730,0.226270,a_noamd
T0017.jpg,0.813461,0.186539,a_noamd
T0018.jpg,0.776453,0.223547,a_noamd
T0019.jpg,0.759671,0.240329,a_noamd
T0020.jpg,0.788665,0.211335,a_noamd
T0022.jpg,0.778313,0.221687,a_noamd
T0023.jpg,0.791660,0.208340,a_noamd
T0025.jpg,0.789477,0.210523,a_noamd
T0027.jpg,0.764979,0.235021,a_noamd
T0028.jpg,0.750827,0.249173,a_noamd
T0029.jpg,0.754734,0.245266,a_noamd
T0031.jpg,0.793506,0.206494,a_noamd
T0032.jpg,0.770637,0.229363,a_noamd
T0033.jpg,0.785309,0.214691,a_noamd
T0034.jpg,0.752468,0.247532,a_noamd
T0035.jpg,0.756088,0.243912,a_noamd
T0036.jpg,0.742702,0.257298,a_noamd
T0037.jpg,0.779238,0.220762,a_noamd
T0039.jpg,0.769600,0.230400,a_noamd
T0040.jpg,0.783243,0.216757,a_noamd
T0041.jpg,0.785226,0.214774,a_noamd
T0042.jpg,0.775180,0.224820,a_noamd
T0044.jpg,0.784154,0.215846,a_noamd
T0046.jpg,0.791821,0.208179,a_noamd
T0047.jpg,0.767428,0.232571,a_noamd
T0049.jpg,0.779238,0.220762,a_noamd
T0050.jpg,0.782995,0.217005,a_noamd
T0054.jpg,0.775350,0.224650,a_noamd
T0055.jpg,0.745120,0.254880,a_noamd
T0058.jpg,0.765681,0.234319,a_noamd
T0060.jpg,0.757525,0.242475,a_noamd
T0061.jpg,0.794225,0.205775,a_noamd
T0062.jpg,0.793506,0.206494,a_noamd
T0063.jpg,0.790369,0.209631,a_noamd
T0064.jpg,0.741674,0.258326,a_noamd
T0065.jpg,0.777975,0.222025,a_noamd
T0066.jpg,0.782829,0.217171,a_noamd
T0067.jpg,0.763924,0.236076,a_noamd
T0068.jpg,0.759850,0.240150,a_noamd
T0069.jpg,0.786787,0.213213,a_noamd
T0070.jpg,0.773559,0.226441,a_noamd
T0074.jpg,0.773644,0.226356,a_noamd
T0075.jpg,0.760651,0.239349,a_noamd
T0076.jpg,0.754373,0.245627,a_noamd
T0077.jpg,0.786131,0.213869,a_noamd
T0078.jpg,0.777300,0.222700,a_noamd
T0079.jpg,0.781747,0.218253,a_noamd
T0080.jpg,0.767690,0.232310,a_noamd
T0081.jpg,0.783988,0.216012,a_noamd
T0082.jpg,0.755186,0.244814,a_noamd
T0084.jpg,0.744192,0.255808,a_noamd
T0085.jpg,0.750553,0.249447,a_noamd
T0087.jpg,0.791338,0.208662,a_noamd
T0088.jpg,0.777722,0.222278,a_noamd
T0090.jpg,0.778144,0.221856,a_noamd
T0091.jpg,0.780913,0.219087,a_noamd
T0092.jpg,0.797241,0.202759,a_noamd
T0093.jpg,0.762601,0.237399,a_noamd
T0094.jpg,0.774328,0.225672,a_noamd
T0095.jpg,0.782164,0.217836,a_noamd
T0096.jpg,0.780328,0.219672,a_noamd
T0097.jpg,0.783243,0.216757,a_noamd
T0098.jpg,0.763924,0.236076,a_noamd
T0099.jpg,0.752377,0.247623,a_noamd
T0100.jpg,0.786049,0.213951,a_noamd
T0101.jpg,0.789396,0.210604,a_noamd
T0102.jpg,0.779825,0.220175,a_noamd
T0103.jpg,0.776369,0.223631,a_noamd
T0104.jpg,0.750736,0.249264,a_noamd
T0106.jpg,0.772531,0.227469,a_noamd
T0108.jpg,0.765330,0.234670,a_noamd
T0109.jpg,0.763572,0.236428,a_noamd
T0110.jpg,0.758779,0.241221,a_noamd
T0111.jpg,0.770896,0.229104,a_noamd
T0113.jpg,0.761361,0.238639,a_noamd
T0114.jpg,0.775775,0.224225,a_noamd
T0115.jpg,0.758958,0.241042,a_noamd
T0116.jpg,0.775860,0.224140,a_noamd
T0117.jpg,0.765944,0.234056,a_noamd
T0119.jpg,0.791982,0.208018,a_noamd
T0121.jpg,0.779825,0.220175,a_noamd
T0122.jpg,0.794704,0.205296,a_noamd
T0123.jpg,0.775690,0.224310,a_noamd
T0124.jpg,0.763307,0.236693,a_noamd
T0125.jpg,0.774071,0.225929,a_noamd
T0126.jpg,0.773559,0.226441,a_noamd
T0128.jpg,0.740456,0.259544,a_noamd
T0130.jpg,0.754463,0.245537,a_noamd
T0131.jpg,0.755817,0.244183,a_noamd
T0132.jpg,0.757166,0.242834,a_noamd
T0133.jpg,0.771069,0.228931,a_noamd
T0135.jpg,0.784402,0.215598,a_noamd
T0136.jpg,0.782829,0.217171,a_noamd
T0137.jpg,0.755637,0.244363,a_noamd
T0138.jpg,0.752649,0.247351,a_noamd
T0139.jpg,0.761716,0.238284,a_noamd
T0140.jpg,0.792865,0.207135,a_noamd
T0141.jpg,0.763219,0.236781,a_noamd
T0142.jpg,0.783658,0.216342,a_noamd
T0143.jpg,0.779490,0.220510,a_noamd
T0144.jpg,0.727782,0.272218,a_noamd
T0145.jpg,0.782496,0.217504,a_noamd
T0146.jpg,0.773045,0.226955,a_noamd
T0149.jpg,0.775945,0.224055,a_noamd
T0151.jpg,0.758153,0.241847,a_noamd
T0153.jpg,0.753194,0.246806,a_noamd
T0155.jpg,0.770206,0.229794,a_noamd
T0156.jpg,0.776962,0.223038,a_noamd
T0157.jpg,0.770033,0.229967,a_noamd
T0158.jpg,0.784154,0.215846,a_noamd
T0160.jpg,0.787931,0.212069,a_noamd
T0161.jpg,0.796372,0.203628,a_noamd
T0162.jpg,0.761893,0.238107,a_noamd
T0163.jpg,0.794385,0.205615,a_noamd
T0167.jpg,0.762513,0.237487,a_noamd
T0168.jpg,0.780412,0.219588,a_noamd
T0169.jpg,0.770896,0.229104,a_noamd
T0171.jpg,0.801625,0.198375,a_noamd
T0173.jpg,0.787441,0.212559,a_noamd
T0174.jpg,0.774924,0.225076,a_noamd
T0175.jpg,0.760562,0.239438,a_noamd
T0177.jpg,0.775435,0.224565,a_noamd
T0178.jpg,0.779741,0.220259,a_noamd
T0179.jpg,0.785966,0.214034,a_noamd
T0180.jpg,0.757525,0.242475,a_noamd
T0181.jpg,0.771843,0.228156,a_noamd
T0182.jpg,0.771413,0.228587,a_noamd
T0184.jpg,0.783326,0.216674,a_noamd
T0185.jpg,0.763484,0.236516,a_noamd
T0186.jpg,0.781581,0.218419,a_noamd
T0187.jpg,0.784814,0.215186,a_noamd
T0191.jpg,0.786950,0.213050,a_noamd
T0192.jpg,0.734310,0.265690,a_noamd
T0194.jpg,0.786787,0.213213,a_noamd
T0195.jpg,0.772531,0.227469,a_noamd
T0196.jpg,0.768386,0.231614,a_noamd
T0197.jpg,0.767254,0.232746,a_noamd
T0199.jpg,0.773644,0.226356,a_noamd
T0200.jpg,0.796055,0.203945,a_noamd
T0202.jpg,0.759939,0.240061,a_noamd
T0203.jpg,0.792062,0.207938,a_noamd
T0204.jpg,0.789234,0.210766,a_noamd
T0205.jpg,0.780997,0.219003,a_noamd
T0206.jpg,0.790207,0.209793,a_noamd
T0207.jpg,0.767254,0.232746,a_noamd
T0208.jpg,0.787850,0.212150,a_noamd
T0210.jpg,0.776623,0.223377,a_noamd
T0211.jpg,0.772359,0.227641,a_noamd
T0212.jpg,0.764188,0.235812,a_noamd
T0213.jpg,0.774328,0.225672,a_noamd
T0214.jpg,0.762336,0.237664,a_noamd
T0215.jpg,0.782247,0.217753,a_noamd
T0216.jpg,0.763043,0.236957,a_noamd
T0217.jpg,0.772273,0.227727,a_noamd
T0218.jpg,0.764452,0.235548,a_noamd
T0220.jpg,0.742982,0.257018,a_noamd
T0221.jpg,0.797399,0.202601,a_noamd
T0222.jpg,0.765506,0.234494,a_noamd
T0223.jpg,0.791902,0.208098,a_noamd
T0224.jpg,0.780077,0.219923,a_noamd
T0225.jpg,0.763924,0.236076,a_noamd
T0228.jpg,0.768993,0.231006,a_noamd
T0229.jpg,0.773131,0.226869,a_noamd
T0230.jpg,0.783160,0.216840,a_noamd
T0231.jpg,0.796134,0.203866,a_noamd
T0232.jpg,0.769773,0.230227,a_noamd
T0233.jpg,0.794704,0.205296,a_noamd
T0234.jpg,0.770465,0.229535,a_noamd
T0235.jpg,0.773901,0.226099,a_noamd
T0236.jpg,0.784236,0.215764,a_noamd
T0238.jpg,0.776623,0.223377,a_noamd
T0239.jpg,0.792143,0.207857,a_noamd
T0240.jpg,0.758153,0.241847,a_noamd
T0241.jpg,0.774157,0.225843,a_noamd
T0242.jpg,0.796609,0.203391,a_noamd
T0243.jpg,0.804252,0.195748,a_noamd
T0246.jpg,0.776792,0.223208,a_noamd
T0248.jpg,0.768820,0.231180,a_noamd
T0249.jpg,0.776962,0.223038,a_noamd
T0250.jpg,0.754373,0.245627,a_noamd
T0251.jpg,0.749637,0.250363,a_noamd
T0253.jpg,0.770292,0.229708,a_noamd
T0256.jpg,0.777131,0.222869,a_noamd
T0257.jpg,0.767080,0.232920,a_noamd
T0259.jpg,0.775605,0.224395,a_noamd
T0260.jpg,0.767428,0.232571,a_noamd
T0262.jpg,0.792304,0.207696,a_noamd
T0263.jpg,0.785555,0.214445,a_noamd
T0264.jpg,0.780244,0.219756,a_noamd
T0265.jpg,0.764892,0.235108,a_noamd
T0266.jpg,0.745213,0.254787,a_noamd
T0267.jpg,0.768212,0.231788,a_noamd
T0268.jpg,0.772445,0.227555,a_noamd
T0269.jpg,0.772531,0.227469,a_noamd
T0270.jpg,0.768820,0.231180,a_noamd
T0271.jpg,0.781581,0.218419,a_noamd
T0272.jpg,0.754644,0.245356,a_noamd
T0273.jpg,0.782912,0.217088,a_noamd
T0274.jpg,0.777975,0.222025,a_noamd
T0275.jpg,0.777300,0.222700,a_noamd
T0276.jpg,0.757525,0.242475,a_noamd
T0277.jpg,0.777638,0.222362,a_noamd
T0278.jpg,0.781997,0.218003,a_noamd
T0279.jpg,0.781997,0.218003,a_noamd
T0280.jpg,0.759939,0.240061,a_noamd
T0281.jpg,0.778144,0.221856,a_noamd
T0282.jpg,0.779741,0.220259,a_noamd
T0283.jpg,0.771155,0.228845,a_noamd
T0284.jpg,0.797004,0.202996,a_noamd
T0285.jpg,0.765681,0.234319,a_noamd
T0287.jpg,0.767428,0.232571,a_noamd
T0288.jpg,0.778313,0.221687,a_noamd
T0289.jpg,0.763572,0.236428,a_noamd
T0290.jpg,0.784319,0.215681,a_noamd
T0292.jpg,0.764540,0.235460,a_noamd
T0293.jpg,0.778144,0.221856,a_noamd
T0294.jpg,0.753648,0.246352,a_noamd
T0295.jpg,0.775350,0.224650,a_noamd
T0296.jpg,0.782330,0.217670,a_noamd
T0297.jpg,0.760562,0.239438,a_noamd
T0299.jpg,0.791499,0.208501,a_noamd
T0300.jpg,0.771327,0.228673,a_noamd
T0302.jpg,0.775180,0.224820,a_noamd
T0303.jpg,0.786295,0.213705,a_noamd
T0304.jpg,0.800380,0.199620,a_noamd
T0305.jpg,0.764100,0.235900,a_noamd
T0306.jpg,0.773730,0.226270,a_noamd
T0308.jpg,0.784236,0.215764,a_noamd
T0309.jpg,0.757346,0.242654,a_noamd
T0310.jpg,0.763396,0.236604,a_noamd
T0311.jpg,0.784154,0.215846,a_noamd
T0312.jpg,0.769600,0.230400,a_noamd
T0313.jpg,0.778649,0.221351,a_noamd
T0314.jpg,0.762866,0.237134,a_noamd
T0315.jpg,0.767864,0.232136,a_noamd
T0316.jpg,0.796213,0.203787,a_noamd
T0317.jpg,0.782663,0.217338,a_noamd
T0318.jpg,0.776877,0.223123,a_noamd
T0319.jpg,0.778649,0.221351,a_noamd
T0320.jpg,0.776962,0.223038,a_noamd
T0321.jpg,0.777215,0.222785,a_noamd
T0322.jpg,0.760562,0.239438,a_noamd
T0324.jpg,0.782663,0.217338,a_noamd
T0327.jpg,0.791660,0.208340,a_noamd
T0328.jpg,0.781497,0.218503,a_noamd
T0330.jpg,0.775435,0.224565,a_noamd
T0331.jpg,0.758779,0.241221,a_noamd
T0332.jpg,0.791982,0.208018,a_noamd
T0333.jpg,0.765769,0.234231,a_noamd
T0334.jpg,0.814938,0.185062,a_noamd
T0335.jpg,0.773644,0.226356,a_noamd
T0336.jpg,0.778144,0.221856,a_noamd
T0337.jpg,0.780746,0.219254,a_noamd
T0338.jpg,0.773559,0.226441,a_noamd
T0339.jpg,0.768907,0.231093,a_noamd
T0340.jpg,0.774157,0.225843,a_noamd
T0341.jpg,0.764628,0.235372,a_noamd
T0342.jpg,0.764012,0.235988,a_noamd
T0343.jpg,0.774498,0.225502,a_noamd
