filename,a_noamd_score,b_amd_score,prediction
N0100.jpg,0.9426369071006775,0.0573631152510643,a_noamd
N0101.jpg,0.9285072684288025,0.0714927539229393,a_noamd
N0102.jpg,0.9351537823677063,0.06484626233577728,a_noamd
N0103.jpg,0.9386165738105774,0.06138342618942261,a_noamd
N0104.jpg,0.9344092011451721,0.06559083610773087,a_noamd
N0105.jpg,0.9413373470306396,0.058662716299295425,a_noamd
N0106.jpg,0.9326738119125366,0.06732619553804398,a_noamd
N0107.jpg,0.8996370434761047,0.10036300867795944,a_noamd
N0108.jpg,0.9332910776138306,0.06670894473791122,a_noamd
N0109.jpg,0.9317291378974915,0.06827084720134735,a_noamd
N0110.jpg,0.9365227222442627,0.06347727030515671,a_noamd
N0111.jpg,0.9377419352531433,0.062258120626211166,a_noamd
N0112.jpg,0.9479917287826538,0.052008237689733505,a_noamd
N0113.jpg,0.9428005814552307,0.057199399918317795,a_noamd
N0114.jpg,0.9374863505363464,0.06251366436481476,a_noamd
N0115.jpg,0.9356746077537537,0.06432537734508514,a_noamd
N0116.jpg,0.9459869265556335,0.05401306226849556,a_noamd
N0117.jpg,0.9462166428565979,0.05378338694572449,a_noamd
N0118.jpg,0.9385179877281189,0.0614820159971714,a_noamd
N0119.jpg,0.9352666735649109,0.06473330408334732,a_noamd
N0120.jpg,0.9407860040664673,0.05921399965882301,a_noamd
N0121.jpg,0.9395459294319153,0.06045406311750412,a_noamd
N0122.jpg,0.9431514739990234,0.05684850737452507,a_noamd
N0123.jpg,0.9382033944129944,0.06179655343294144,a_noamd
N0124.jpg,0.9413475394248962,0.058652378618717194,a_noamd
N0125.jpg,0.866537868976593,0.13346216082572937,a_noamd
N0126.jpg,0.91497403383255,0.08502603322267532,a_noamd
N0127.jpg,0.05964338034391403,0.9403566122055054,b_amd
N0128.jpg,0.04968702793121338,0.9503129124641418,b_amd
N0129.jpg,0.9161112308502197,0.08388873934745789,a_noamd
N0130.jpg,0.9283831119537354,0.07161691039800644,a_noamd
N0131.jpg,0.9300565719604492,0.06994342058897018,a_noamd
N0132.jpg,0.9263933897018433,0.07360657304525375,a_noamd
N0133.jpg,0.9243203401565552,0.07567969709634781,a_noamd
N0134.jpg,0.9467282891273499,0.05327169969677925,a_noamd
N0135.jpg,0.9438695907592773,0.05613037571310997,a_noamd
N0136.jpg,0.9290605783462524,0.07093944400548935,a_noamd
N0137.jpg,0.9344125986099243,0.06558740884065628,a_noamd
N0138.jpg,0.9198129177093506,0.08018713444471359,a_noamd
N0139.jpg,0.9403518438339233,0.05964820086956024,a_noamd
N0140.jpg,0.9400248527526855,0.059975121170282364,a_noamd
N0141.jpg,0.9405212998390198,0.0594787523150444,a_noamd
N0142.jpg,0.9376964569091797,0.062303509563207626,a_noamd
N0143.jpg,0.9334026575088501,0.06659741699695587,a_noamd
N0144.jpg,0.9279664754867554,0.07203356921672821,a_noamd
N0145.jpg,0.9312820434570312,0.06871795654296875,a_noamd
N0146.jpg,0.9422210454940796,0.057778939604759216,a_noamd
N0147.jpg,0.9376964569091797,0.062303509563207626,a_noamd
N0148.jpg,0.9334026575088501,0.06659741699695587,a_noamd
N0149.jpg,0.9279664754867554,0.07203356921672821,a_noamd
N0150.jpg,0.17588502168655396,0.824114978313446,b_amd
N0151.jpg,0.5391771197319031,0.46082285046577454,a_noamd
N0152.jpg,0.9400861859321594,0.05991377308964729,a_noamd
N0153.jpg,0.9532579779624939,0.04674200341105461,a_noamd
N0154.jpg,0.9410743713378906,0.05892567336559296,a_noamd
N0155.jpg,0.9392709136009216,0.0607290156185627,a_noamd
N0156.jpg,0.9286817908287048,0.07131826877593994,a_noamd
N0157.jpg,0.9363928437232971,0.0636071115732193,a_noamd
N0158.jpg,0.9348775744438171,0.06512244045734406,a_noamd
N0159.jpg,0.9387003183364868,0.06129974126815796,a_noamd
N0160.jpg,0.9357873201370239,0.06421270966529846,a_noamd
N0161.jpg,0.9396449327468872,0.0603550560772419,a_noamd
N0162.jpg,0.9451422095298767,0.054857801645994186,a_noamd
N0163.jpg,0.9266443252563477,0.07335563004016876,a_noamd
N0164.jpg,0.9353981018066406,0.06460190564393997,a_noamd
N0165.jpg,0.9280300140380859,0.07196996361017227,a_noamd
N0166.jpg,0.9367610216140747,0.06323900073766708,a_noamd
N0167.jpg,0.934895932674408,0.06510405242443085,a_noamd
N0168.jpg,0.9369101524353027,0.06308986991643906,a_noamd
N0169.jpg,0.9358355402946472,0.0641644075512886,a_noamd
N0170.jpg,0.9439340829849243,0.05606598034501076,a_noamd
N0171.jpg,0.9388480186462402,0.061151985079050064,a_noamd
N0172.jpg,0.9394249320030212,0.060575082898139954,a_noamd
N0173.jpg,0.9432063102722168,0.05679367855191231,a_noamd
N0174.jpg,0.9385168552398682,0.06148320063948631,a_noamd
N0175.jpg,0.9319232106208801,0.0680767297744751,a_noamd
N0176.jpg,0.9438540935516357,0.05614591762423515,a_noamd
N0177.jpg,0.9362782835960388,0.06372173875570297,a_noamd
N0178.jpg,0.9381188154220581,0.06188110634684563,a_noamd
N0179.jpg,0.9354337453842163,0.06456620246171951,a_noamd
N0180.jpg,0.1088310107588768,0.8911689519882202,b_amd
N0181.jpg,0.07412999868392944,0.9258700013160706,b_amd
N0182.jpg,0.9361099004745483,0.06389007717370987,a_noamd
N0183.jpg,0.9487106800079346,0.051289357244968414,a_noamd
N0184.jpg,0.9420033693313599,0.05799660459160805,a_noamd
N0185.jpg,0.9453524947166443,0.0546475388109684,a_noamd
N0186.jpg,0.9420720338821411,0.05792800337076187,a_noamd
N0187.jpg,0.9309293627738953,0.06907065212726593,a_noamd
N0188.jpg,0.9354410767555237,0.06455890089273453,a_noamd
N0189.jpg,0.9342081546783447,0.06579190492630005,a_noamd
N0190.jpg,0.9364273548126221,0.06357267498970032,a_noamd
N0191.jpg,0.9011452794075012,0.09885475039482117,a_noamd
N0192.jpg,0.08571702986955643,0.9142829179763794,b_amd
N0193.jpg,0.5534360408782959,0.4465640187263489,a_noamd
N0194.jpg,0.5772520303726196,0.422747939825058,a_noamd
N0195.jpg,0.15574805438518524,0.8442519307136536,b_amd
N0196.jpg,0.9343518614768982,0.06564819067716599,a_noamd
N0197.jpg,0.9357874393463135,0.0642126202583313,a_noamd
N0198.jpg,0.9393525719642639,0.06064740940928459,a_noamd
N0199.jpg,0.9450209736824036,0.05497899651527405,a_noamd
N0200.jpg,0.05021166056394577,0.9497883915901184,b_amd
N0201.jpg,0.06187369301915169,0.938126266002655,b_amd
N0202.jpg,0.047758549451828,0.9522414207458496,b_amd
N0203.jpg,0.9507046341896057,0.04929538443684578,a_noamd
N0204.jpg,0.9448294639587402,0.05517057329416275,a_noamd
N0205.jpg,0.94133460521698,0.05866546928882599,a_noamd
N0206.jpg,0.9474108815193176,0.05258912965655327,a_noamd
N0207.jpg,0.9453808069229126,0.0546191930770874,a_noamd
N0208.jpg,0.9500939846038818,0.04990597814321518,a_noamd
N0209.jpg,0.9446209669113159,0.05537906289100647,a_noamd
N0210.jpg,0.9486895203590393,0.051310427486896515,a_noamd
N0211.jpg,0.8713155388832092,0.12868446111679077,a_noamd
N0212.jpg,0.920779287815094,0.07922070473432541,a_noamd
N0213.jpg,0.9432119131088257,0.05678809806704521,a_noamd
N0214.jpg,0.9436059594154358,0.05639399215579033,a_noamd
N0215.jpg,0.9427505731582642,0.05724940821528435,a_noamd
N0216.jpg,0.9480462670326233,0.05195372551679611,a_noamd
N0217.jpg,0.9411270618438721,0.05887291952967644,a_noamd
N0218.jpg,0.6059849262237549,0.3940151333808899,a_noamd
N0219.jpg,0.17901276051998138,0.8209872245788574,b_amd
N0220.jpg,0.9404302835464478,0.05956966429948807,a_noamd
N0221.jpg,0.10381826013326645,0.8961817622184753,b_amd
N0222.jpg,0.2293698489665985,0.7706301212310791,b_amd
N0223.jpg,0.930541455745697,0.0694584771990776,a_noamd
N0224.jpg,0.9303929805755615,0.06960702687501907,a_noamd
N0225.jpg,0.9268758296966553,0.07312414795160294,a_noamd
N0226.jpg,0.9296254515647888,0.07037460803985596,a_noamd
N0227.jpg,0.07521460205316544,0.9247853755950928,b_amd
N0228.jpg,0.07426171749830246,0.9257382750511169,b_amd
N0229.jpg,0.7098249793052673,0.29017505049705505,a_noamd
N0230.jpg,0.060690633952617645,0.9393094182014465,b_amd
N0231.jpg,0.0601942241191864,0.939805805683136,b_amd
N0232.jpg,0.08551643788814545,0.9144835472106934,b_amd
N0233.jpg,0.9387791156768799,0.0612209253013134,a_noamd
N0234.jpg,0.9351531267166138,0.06484690308570862,a_noamd
N0235.jpg,0.9340922236442566,0.06590770930051804,a_noamd
N0236.jpg,0.9323558807373047,0.06764408946037292,a_noamd
N0237.jpg,0.8874024152755737,0.11259759217500687,a_noamd
N0238.jpg,0.09466685354709625,0.9053331613540649,b_amd
N0239.jpg,0.8549525737762451,0.14504747092723846,a_noamd
N0240.jpg,0.652240514755249,0.347759485244751,a_noamd
N0241.jpg,0.9323619604110718,0.06763804703950882,a_noamd
N0242.jpg,0.9107940196990967,0.08920601010322571,a_noamd
N0243.jpg,0.9358030557632446,0.06419687718153,a_noamd
N0244.jpg,0.9291245937347412,0.07087543606758118,a_noamd
N0245.jpg,0.9277837872505188,0.07221619039773941,a_noamd
N0246.jpg,0.9375987648963928,0.06240127980709076,a_noamd
N0247.jpg,0.9362342357635498,0.0637657567858696,a_noamd
N0248.jpg,0.9401249289512634,0.0598750039935112,a_noamd
N0249.jpg,0.7626761198043823,0.23732390999794006,a_noamd
N0250.jpg,0.7739892601966858,0.2260107398033142,a_noamd
N0251.jpg,0.39093807339668274,0.6090619564056396,b_amd
N0252.jpg,0.8960045576095581,0.1039954274892807,a_noamd
N0253.jpg,0.8354208469390869,0.1645790934562683,a_noamd
N0254.jpg,0.7025432586669922,0.2974567413330078,a_noamd
N0255.jpg,0.46243271231651306,0.5375673174858093,b_amd
N0256.jpg,0.9204663038253784,0.07953374087810516,a_noamd
N0257.jpg,0.9275357127189636,0.07246427983045578,a_noamd
N0258.jpg,0.9304153323173523,0.06958461552858353,a_noamd
N0259.jpg,0.9288864135742188,0.07111357152462006,a_noamd
N0260.jpg,0.9285532832145691,0.07144675403833389,a_noamd
N0261.jpg,0.15881986916065216,0.8411800861358643,b_amd
N0262.jpg,0.9346893429756165,0.06531066447496414,a_noamd
N0263.jpg,0.9400009512901306,0.0599990114569664,a_noamd
N0264.jpg,0.9314103126525879,0.06858975440263748,a_noamd
N0265.jpg,0.9346214532852173,0.06537851691246033,a_noamd
N0266.jpg,0.9357610940933228,0.06423883885145187,a_noamd
N0267.jpg,0.9365970492362976,0.06340300291776657,a_noamd
N0268.jpg,0.9414641857147217,0.058535829186439514,a_noamd
N0269.jpg,0.9355880618095398,0.0644119530916214,a_noamd
N0270.jpg,0.9412475228309631,0.05875249207019806,a_noamd
N0271.jpg,0.9401629567146301,0.0598369799554348,a_noamd
N0272.jpg,0.9423918724060059,0.05760808289051056,a_noamd
N0273.jpg,0.9366174340248108,0.0633825957775116,a_noamd
N0274.jpg,0.9251487851142883,0.07485126703977585,a_noamd
N0275.jpg,0.9382328987121582,0.06176713481545448,a_noamd
N0276.jpg,0.9364969730377197,0.06350306421518326,a_noamd
N0277.jpg,0.9393220543861389,0.06067793443799019,a_noamd
N0278.jpg,0.9349648952484131,0.06503506749868393,a_noamd
N0279.jpg,0.9330775737762451,0.06692244112491608,a_noamd
N0280.jpg,0.9326529502868652,0.06734703481197357,a_noamd
N0281.jpg,0.9287589192390442,0.07124105095863342,a_noamd
N0282.jpg,0.9081132411956787,0.09188678860664368,a_noamd
N0283.jpg,0.9236353635787964,0.07636462152004242,a_noamd
N0284.jpg,0.9290105700492859,0.07098940759897232,a_noamd
N0285.jpg,0.8960964679718018,0.10390351712703705,a_noamd
N0286.jpg,0.5204320549964905,0.4795679450035095,a_noamd
N0287.jpg,0.8229526877403259,0.1770472675561905,a_noamd
N0288.jpg,0.9417294859886169,0.058270540088415146,a_noamd
N0289.jpg,0.9447727799415588,0.055227216333150864,a_noamd
N0290.jpg,0.910818338394165,0.0891815796494484,a_noamd
N0291.jpg,0.9240502119064331,0.0759497880935669,a_noamd
N0292.jpg,0.7403723001480103,0.25962767004966736,a_noamd
N0293.jpg,0.9363774657249451,0.06362248957157135,a_noamd
N0294.jpg,0.5210651159286499,0.4789348840713501,a_noamd
N0295.jpg,0.9285889863967896,0.07141103595495224,a_noamd
N0296.jpg,0.948722243309021,0.0512777641415596,a_noamd
N0297.jpg,0.9457237124443054,0.05427631363272667,a_noamd
N0298.jpg,0.8364740014076233,0.16352596879005432,a_noamd
N0299.jpg,0.928656816482544,0.07134319096803665,a_noamd
N0300.jpg,0.2355877161026001,0.7644122242927551,b_amd
N0301.jpg,0.9378556609153748,0.06214435398578644,a_noamd
N0302.jpg,0.9377529621124268,0.062247008085250854,a_noamd
N0303.jpg,0.9366159439086914,0.06338401883840561,a_noamd
N0304.jpg,0.9274981617927551,0.0725017786026001,a_noamd
N0305.jpg,0.9353821277618408,0.06461788713932037,a_noamd
N0306.jpg,0.9262340068817139,0.07376600056886673,a_noamd
N0307.jpg,0.9248085021972656,0.07519147545099258,a_noamd
N0308.jpg,0.938154935836792,0.06184506416320801,a_noamd
N0309.jpg,0.9305305480957031,0.06946951895952225,a_noamd
N0310.jpg,0.9386081099510193,0.061391908675432205,a_noamd
N0311.jpg,0.9344869256019592,0.06551309674978256,a_noamd
T0001.jpg,0.9198136925697327,0.08018628507852554,a_noamd
T0002.jpg,0.5240071415901184,0.4759928286075592,a_noamd
T0005.jpg,0.928075909614563,0.07192408293485641,a_noamd
T0006.jpg,0.9335688352584839,0.06643117964267731,a_noamd
T0007.jpg,0.9336423277854919,0.06635773926973343,a_noamd
T0008.jpg,0.9336515665054321,0.06634840369224548,a_noamd
T0009.jpg,0.9396902322769165,0.06030983105301857,a_noamd
T0011.jpg,0.9172784686088562,0.08272154629230499,a_noamd
T0012.jpg,0.6398780345916748,0.3601219356060028,a_noamd
T0013.jpg,0.5930719971656799,0.40692800283432007,a_noamd
T0014.jpg,0.07137428224086761,0.928625762462616,b_amd
T0016.jpg,0.936898410320282,0.0631016194820404,a_noamd
T0017.jpg,0.09120887517929077,0.9087910652160645,b_amd
T0018.jpg,0.24369752407073975,0.7563024759292603,b_amd
T0019.jpg,0.9330174922943115,0.06698249280452728,a_noamd
T0020.jpg,0.9427200555801392,0.05727996677160263,a_noamd
T0022.jpg,0.9415379762649536,0.058462031185626984,a_noamd
T0023.jpg,0.9385968446731567,0.061403147876262665,a_noamd
T0025.jpg,0.12203501909971237,0.8779650330543518,b_amd
T0027.jpg,0.9211546182632446,0.0788453221321106,a_noamd
T0028.jpg,0.9422115087509155,0.05778846889734268,a_noamd
T0029.jpg,0.9431571960449219,0.05684280768036842,a_noamd
T0031.jpg,0.7335003018379211,0.26649966835975647,a_noamd
T0032.jpg,0.928075909614563,0.07192408293485641,a_noamd
T0033.jpg,0.9404792189598083,0.05952077731490135,a_noamd
T0034.jpg,0.9431883692741394,0.0568116158246994,a_noamd
T0035.jpg,0.9454055428504944,0.05459447577595711,a_noamd
T0036.jpg,0.9372320175170898,0.06276798248291016,a_noamd
T0037.jpg,0.9269974231719971,0.07300257682800293,a_noamd
T0039.jpg,0.9346210360527039,0.06537900120019913,a_noamd
T0040.jpg,0.9396031498908997,0.06039683520793915,a_noamd
T0041.jpg,0.9188759922981262,0.08112399280071259,a_noamd
T0042.jpg,0.9373370409011841,0.06266294419765472,a_noamd
T0044.jpg,0.7091803550720215,0.29081961512565613,a_noamd
T0046.jpg,0.9392162561416626,0.0607837438583374,a_noamd
T0047.jpg,0.9220834374427795,0.07791657000780106,a_noamd
T0049.jpg,0.9320371150970459,0.06796287000179291,a_noamd
T0050.jpg,0.9355342388153076,0.06446573138237,a_noamd
T0054.jpg,0.9447689056396484,0.05523107573390007,a_noamd
T0055.jpg,0.9401904940605164,0.05980955436825752,a_noamd
T0058.jpg,0.0926915854215622,0.9073083996772766,b_amd
T0060.jpg,0.9194591045379639,0.08054088056087494,a_noamd
T0061.jpg,0.9227150082588196,0.07728502154350281,a_noamd
T0062.jpg,0.1319282054901123,0.8680717349052429,b_amd
T0063.jpg,0.34856516122817993,0.6514347791671753,b_amd
T0064.jpg,0.9200341105461121,0.07996593415737152,a_noamd
T0065.jpg,0.935356080532074,0.0646439641714096,a_noamd
T0066.jpg,0.9382570385932922,0.06174301356077194,a_noamd
T0067.jpg,0.9316534996032715,0.0683465376496315,a_noamd
T0068.jpg,0.9455867409706116,0.054413340985774994,a_noamd
T0069.jpg,0.9327118396759033,0.06728814542293549,a_noamd
T0070.jpg,0.9040370583534241,0.09596290439367294,a_noamd
T0074.jpg,0.9312824010848999,0.06871763616800308,a_noamd
T0075.jpg,0.927482008934021,0.07251802086830139,a_noamd
T0076.jpg,0.9407445788383484,0.05925542116165161,a_noamd
T0077.jpg,0.9485468864440918,0.051453180611133575,a_noamd
T0078.jpg,0.946476399898529,0.053523581475019455,a_noamd
T0079.jpg,0.9468008279800415,0.05319911986589432,a_noamd
T0080.jpg,0.9440718293190002,0.055928152054548264,a_noamd
T0081.jpg,0.942889392375946,0.05711056664586067,a_noamd
T0082.jpg,0.9033759236335754,0.09662409871816635,a_noamd
T0084.jpg,0.9451082348823547,0.054891690611839294,a_noamd
T0085.jpg,0.9324966073036194,0.06750338524580002,a_noamd
T0087.jpg,0.9340785145759583,0.06592153012752533,a_noamd
T0088.jpg,0.9401310682296753,0.059868913143873215,a_noamd
T0090.jpg,0.9382747411727905,0.06172522157430649,a_noamd
T0091.jpg,0.9316003918647766,0.06839955598115921,a_noamd
T0092.jpg,0.9137073159217834,0.08629268407821655,a_noamd
T0093.jpg,0.9388439059257507,0.06115603446960449,a_noamd
T0094.jpg,0.9448899030685425,0.05511008948087692,a_noamd
T0095.jpg,0.9439866542816162,0.056013308465480804,a_noamd
T0096.jpg,0.9458057880401611,0.05419422313570976,a_noamd
T0097.jpg,0.9408161044120789,0.05918385088443756,a_noamd
T0098.jpg,0.937744677066803,0.062255289405584335,a_noamd
T0099.jpg,0.9322676658630371,0.06773234158754349,a_noamd
T0100.jpg,0.5071201324462891,0.49287983775138855,a_noamd
T0101.jpg,0.05895761772990227,0.9410423636436462,b_amd
T0102.jpg,0.2301737517118454,0.7698262333869934,b_amd
T0103.jpg,0.8464667201042175,0.1535332351922989,a_noamd
T0104.jpg,0.9341409206390381,0.06585901230573654,a_noamd
T0106.jpg,0.9265901446342468,0.0734097808599472,a_noamd
T0108.jpg,0.9341981410980225,0.06580187380313873,a_noamd
T0109.jpg,0.9324068427085876,0.06759313493967056,a_noamd
T0110.jpg,0.9279999136924744,0.07200007140636444,a_noamd
T0111.jpg,0.9278978109359741,0.07210224866867065,a_noamd
T0113.jpg,0.9491970539093018,0.05080290511250496,a_noamd
T0114.jpg,0.931573212146759,0.06842683255672455,a_noamd
T0115.jpg,0.9413962960243225,0.05860374495387077,a_noamd
T0116.jpg,0.9429761171340942,0.05702383816242218,a_noamd
T0117.jpg,0.9298093318939209,0.07019060850143433,a_noamd
T0119.jpg,0.9079895615577698,0.09201043099164963,a_noamd
T0121.jpg,0.9334526062011719,0.06654737889766693,a_noamd
T0122.jpg,0.9215580224990845,0.07844197750091553,a_noamd
T0123.jpg,0.9410421848297119,0.05895783752202988,a_noamd
T0124.jpg,0.922766387462616,0.07723365724086761,a_noamd
T0125.jpg,0.9427972435951233,0.05720283091068268,a_noamd
T0126.jpg,0.9398388862609863,0.06016109883785248,a_noamd
T0128.jpg,0.9317854046821594,0.06821457296609879,a_noamd
T0130.jpg,0.9337713718414307,0.06622865051031113,a_noamd
T0131.jpg,0.10905326902866364,0.8909466862678528,b_amd
T0132.jpg,0.9284048080444336,0.07159518450498581,a_noamd
T0133.jpg,0.9381809234619141,0.06181900575757027,a_noamd
T0135.jpg,0.9289511442184448,0.07104882597923279,a_noamd
T0136.jpg,0.9452735781669617,0.054726459085941315,a_noamd
T0137.jpg,0.9455060362815857,0.05449392646551132,a_noamd
T0138.jpg,0.9308089017868042,0.0691910907626152,a_noamd
T0139.jpg,0.9472679495811462,0.052732061594724655,a_noamd
T0140.jpg,0.9390900731086731,0.060909874737262726,a_noamd
T0141.jpg,0.9333087801933289,0.06669124960899353,a_noamd
T0142.jpg,0.9323245882987976,0.06767542660236359,a_noamd
T0143.jpg,0.9369592070579529,0.06304076313972473,a_noamd
T0144.jpg,0.7828191518783569,0.21718080341815948,a_noamd
T0145.jpg,0.9389498233795166,0.06105011701583862,a_noamd
T0146.jpg,0.11860714852809906,0.8813928365707397,b_amd
T0149.jpg,0.9438608884811401,0.05613907799124718,a_noamd
T0151.jpg,0.7535316944122314,0.24646830558776855,a_noamd
T0153.jpg,0.931207537651062,0.06879251450300217,a_noamd
T0155.jpg,0.9181212186813354,0.08187882602214813,a_noamd
T0156.jpg,0.9239096641540527,0.07609041780233383,a_noamd
T0157.jpg,0.9392980337142944,0.060701992362737656,a_noamd
T0158.jpg,0.9335070252418518,0.06649298965930939,a_noamd
T0160.jpg,0.6634646654129028,0.3365353047847748,a_noamd
T0161.jpg,0.9216880202293396,0.078311987221241,a_noamd
T0162.jpg,0.8985397219657898,0.10146025568246841,a_noamd
T0163.jpg,0.19768011569976807,0.8023198843002319,b_amd
T0167.jpg,0.942915678024292,0.057084303349256516,a_noamd
T0168.jpg,0.9436172246932983,0.05638283118605614,a_noamd
T0169.jpg,0.9368862509727478,0.06311371922492981,a_noamd
