image_path,true_class,predicted_class,correct,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,a_noamd,True,0.8710340857505798,0.12896586954593658
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,a_noamd,True,0.8666497468948364,0.1333501935005188
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,a_noamd,True,0.8659219145774841,0.13407805562019348
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,a_noamd,True,0.8693987727165222,0.130601167678833
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,a_noamd,True,0.8749254941940308,0.12507455050945282
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,True,0.8647663593292236,0.13523365557193756
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,True,0.8668862581253052,0.13311371207237244
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,True,0.8650225400924683,0.13497741520404816
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,a_noamd,True,0.8645452260971069,0.13545480370521545
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,True,0.8649794459342957,0.13502058386802673
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,True,0.8652048110961914,0.1347951889038086
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,True,0.865145206451416,0.13485482335090637
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,True,0.8650302290916443,0.1349697858095169
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,a_noamd,True,0.8728454113006592,0.1271546632051468
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,a_noamd,True,0.8646924495697021,0.13530750572681427
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,True,0.8649997115135193,0.1350003331899643
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,True,0.8653205037117004,0.13467955589294434
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,True,0.8648820519447327,0.13511790335178375
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,True,0.865028440952301,0.13497154414653778
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,True,0.8651652932167053,0.13483469188213348
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,True,0.8649488687515259,0.13505108654499054
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,True,0.8649247288703918,0.13507530093193054
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,True,0.8649141788482666,0.1350858509540558
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,True,0.8652058839797974,0.13479414582252502
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,True,0.8649414777755737,0.13505853712558746
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,True,0.8652744889259338,0.1347254365682602
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,True,0.8649967908859253,0.13500326871871948
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,a_noamd,True,0.8664281964302063,0.1335717737674713
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,a_noamd,True,0.8650787472724915,0.13492125272750854
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,True,0.8651770353317261,0.13482290506362915
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,True,0.870999276638031,0.129000723361969
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,True,0.8722494840621948,0.12775053083896637
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,True,0.8750264048576355,0.1249736100435257
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,True,0.8748237490653992,0.12517622113227844
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,True,0.8667385578155518,0.13326139748096466
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,True,0.8661960363388062,0.13380400836467743
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,True,0.8654292225837708,0.13457076251506805
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,True,0.8658087253570557,0.13419124484062195
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,True,0.8649369478225708,0.1350630521774292
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,True,0.8652786016464233,0.13472135365009308
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,True,0.8648744821548462,0.13512548804283142
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,True,0.8651723265647888,0.13482768833637238
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,True,0.8743377327919006,0.12566226720809937
../../../data/data_ADAM/test/a_noamd/N0082.jpg,a_noamd,a_noamd,True,0.8658736348152161,0.1341264247894287
../../../data/data_ADAM/test/a_noamd/N0083.jpg,a_noamd,a_noamd,True,0.8651897311210632,0.13481028378009796
../../../data/data_ADAM/test/a_noamd/N0084.jpg,a_noamd,a_noamd,True,0.865487277507782,0.1345127373933792
../../../data/data_ADAM/test/a_noamd/N0085.jpg,a_noamd,a_noamd,True,0.8661860227584839,0.1338140219449997
../../../data/data_ADAM/test/a_noamd/N0086.jpg,a_noamd,a_noamd,True,0.8653994798660278,0.13460054993629456
../../../data/data_ADAM/test/a_noamd/N0087.jpg,a_noamd,a_noamd,True,0.8658266067504883,0.13417336344718933
../../../data/data_ADAM/test/a_noamd/N0088.jpg,a_noamd,a_noamd,True,0.8661516904830933,0.13384827971458435
../../../data/data_ADAM/test/a_noamd/N0089.jpg,a_noamd,a_noamd,True,0.864976167678833,0.135023832321167
../../../data/data_ADAM/test/a_noamd/N0090.jpg,a_noamd,a_noamd,True,0.8651924133300781,0.1348075419664383
../../../data/data_ADAM/test/a_noamd/N0091.jpg,a_noamd,a_noamd,True,0.8728983402252197,0.12710164487361908
../../../data/data_ADAM/test/a_noamd/N0092.jpg,a_noamd,a_noamd,True,0.8664336800575256,0.13356630504131317
../../../data/data_ADAM/test/a_noamd/N0093.jpg,a_noamd,a_noamd,True,0.8656659722328186,0.13433398306369781
../../../data/data_ADAM/test/a_noamd/N0094.jpg,a_noamd,a_noamd,True,0.8647519946098328,0.13524803519248962
../../../data/data_ADAM/test/a_noamd/N0095.jpg,a_noamd,a_noamd,True,0.864932656288147,0.135067418217659
../../../data/data_ADAM/test/a_noamd/N0096.jpg,a_noamd,a_noamd,True,0.8651523590087891,0.13484762609004974
../../../data/data_ADAM/test/a_noamd/N0097.jpg,a_noamd,a_noamd,True,0.8746600151062012,0.12533996999263763
../../../data/data_ADAM/test/a_noamd/N0098.jpg,a_noamd,a_noamd,True,0.8742350339889526,0.12576498091220856
../../../data/data_ADAM/test/a_noamd/N0099.jpg,a_noamd,a_noamd,True,0.8722119927406311,0.1277880221605301
../../../data/data_ADAM/test/a_noamd/N0100.jpg,a_noamd,a_noamd,True,0.8687155246734619,0.13128447532653809
../../../data/data_ADAM/test/a_noamd/N0101.jpg,a_noamd,a_noamd,True,0.8725008368492126,0.12749911844730377
../../../data/data_ADAM/test/a_noamd/N0102.jpg,a_noamd,a_noamd,True,0.8722673058509827,0.12773269414901733
../../../data/data_ADAM/test/a_noamd/N0103.jpg,a_noamd,a_noamd,True,0.8706901669502258,0.12930981814861298
../../../data/data_ADAM/test/a_noamd/N0104.jpg,a_noamd,a_noamd,True,0.8714410066604614,0.1285589635372162
../../../data/data_ADAM/test/a_noamd/N0105.jpg,a_noamd,a_noamd,True,0.86783367395401,0.1321663111448288
../../../data/data_ADAM/test/a_noamd/N0106.jpg,a_noamd,a_noamd,True,0.8662064075469971,0.13379356265068054
../../../data/data_ADAM/test/a_noamd/N0107.jpg,a_noamd,a_noamd,True,0.8649569153785706,0.1350431591272354
../../../data/data_ADAM/test/a_noamd/N0108.jpg,a_noamd,a_noamd,True,0.8647546768188477,0.13524535298347473
../../../data/data_ADAM/test/a_noamd/N0109.jpg,a_noamd,a_noamd,True,0.8651292324066162,0.1348707526922226
../../../data/data_ADAM/test/a_noamd/N0110.jpg,a_noamd,a_noamd,True,0.8700023889541626,0.12999768555164337
../../../data/data_ADAM/test/a_noamd/N0111.jpg,a_noamd,a_noamd,True,0.8650387525558472,0.13496124744415283
../../../data/data_ADAM/test/a_noamd/N0112.jpg,a_noamd,a_noamd,True,0.8662760257720947,0.13372403383255005
../../../data/data_ADAM/test/a_noamd/N0113.jpg,a_noamd,a_noamd,True,0.865607738494873,0.13439227640628815
../../../data/data_ADAM/test/a_noamd/N0114.jpg,a_noamd,a_noamd,True,0.8747332692146301,0.12526670098304749
../../../data/data_ADAM/test/a_noamd/N0115.jpg,a_noamd,a_noamd,True,0.8717888593673706,0.1282111555337906
../../../data/data_ADAM/test/a_noamd/N0116.jpg,a_noamd,a_noamd,True,0.8717576265335083,0.12824243307113647
../../../data/data_ADAM/test/a_noamd/N0117.jpg,a_noamd,a_noamd,True,0.8723536729812622,0.1276462823152542
../../../data/data_ADAM/test/a_noamd/N0118.jpg,a_noamd,a_noamd,True,0.8725265264511108,0.12747347354888916
../../../data/data_ADAM/test/a_noamd/N0119.jpg,a_noamd,a_noamd,True,0.8721761703491211,0.12782378494739532
../../../data/data_ADAM/test/a_noamd/N0120.jpg,a_noamd,a_noamd,True,0.8648155331611633,0.1351844072341919
../../../data/data_ADAM/test/a_noamd/N0121.jpg,a_noamd,a_noamd,True,0.8657311797142029,0.13426877558231354
../../../data/data_ADAM/test/a_noamd/N0122.jpg,a_noamd,a_noamd,True,0.8714460730552673,0.12855397164821625
../../../data/data_ADAM/test/a_noamd/N0123.jpg,a_noamd,a_noamd,True,0.870851993560791,0.1291479915380478
../../../data/data_ADAM/test/a_noamd/N0124.jpg,a_noamd,a_noamd,True,0.8695135712623596,0.13048644363880157
../../../data/data_ADAM/test/a_noamd/N0125.jpg,a_noamd,a_noamd,True,0.8659982681274414,0.13400176167488098
../../../data/data_ADAM/test/a_noamd/N0126.jpg,a_noamd,a_noamd,True,0.8658611178398132,0.13413891196250916
../../../data/data_ADAM/test/a_noamd/N0127.jpg,a_noamd,a_noamd,True,0.8646316528320312,0.13536828756332397
../../../data/data_ADAM/test/a_noamd/N0128.jpg,a_noamd,a_noamd,True,0.8646948337554932,0.13530515134334564
../../../data/data_ADAM/test/a_noamd/N0129.jpg,a_noamd,a_noamd,True,0.8652580976486206,0.1347418874502182
../../../data/data_ADAM/test/a_noamd/N0130.jpg,a_noamd,a_noamd,True,0.8651270866394043,0.13487285375595093
../../../data/data_ADAM/test/a_noamd/N0131.jpg,a_noamd,a_noamd,True,0.8651610016822815,0.13483893871307373
../../../data/data_ADAM/test/a_noamd/N0132.jpg,a_noamd,a_noamd,True,0.8653775453567505,0.1346224546432495
../../../data/data_ADAM/test/a_noamd/N0133.jpg,a_noamd,a_noamd,True,0.8649596571922302,0.1350403130054474
../../../data/data_ADAM/test/a_noamd/N0134.jpg,a_noamd,a_noamd,True,0.8667313456535339,0.13326868414878845
../../../data/data_ADAM/test/a_noamd/N0135.jpg,a_noamd,a_noamd,True,0.8672375679016113,0.13276244699954987
../../../data/data_ADAM/test/a_noamd/N0136.jpg,a_noamd,a_noamd,True,0.8719274997711182,0.12807245552539825
../../../data/data_ADAM/test/a_noamd/N0137.jpg,a_noamd,a_noamd,True,0.8720903396606445,0.12790967524051666
../../../data/data_ADAM/test/a_noamd/N0138.jpg,a_noamd,a_noamd,True,0.8647315502166748,0.13526839017868042
../../../data/data_ADAM/test/a_noamd/N0139.jpg,a_noamd,a_noamd,True,0.864520251750946,0.13547977805137634
../../../data/data_ADAM/test/a_noamd/N0140.jpg,a_noamd,a_noamd,True,0.8655410408973694,0.1344590038061142
../../../data/data_ADAM/test/a_noamd/N0141.jpg,a_noamd,a_noamd,True,0.8651520013809204,0.13484804332256317
../../../data/data_ADAM/test/a_noamd/N0142.jpg,a_noamd,a_noamd,True,0.8723006248474121,0.12769940495491028
../../../data/data_ADAM/test/a_noamd/N0143.jpg,a_noamd,a_noamd,True,0.868419885635376,0.1315801441669464
../../../data/data_ADAM/test/a_noamd/N0144.jpg,a_noamd,a_noamd,True,0.8715047240257263,0.12849527597427368
../../../data/data_ADAM/test/a_noamd/N0145.jpg,a_noamd,a_noamd,True,0.866066038608551,0.13393402099609375
../../../data/data_ADAM/test/a_noamd/N0146.jpg,a_noamd,a_noamd,True,0.8660102486610413,0.1339898258447647
../../../data/data_ADAM/test/a_noamd/N0147.jpg,a_noamd,a_noamd,True,0.8723006248474121,0.12769940495491028
../../../data/data_ADAM/test/a_noamd/N0148.jpg,a_noamd,a_noamd,True,0.868419885635376,0.1315801441669464
../../../data/data_ADAM/test/a_noamd/N0149.jpg,a_noamd,a_noamd,True,0.8715047240257263,0.12849527597427368
../../../data/data_ADAM/test/a_noamd/N0150.jpg,a_noamd,a_noamd,True,0.8646755218505859,0.13532444834709167
../../../data/data_ADAM/test/a_noamd/N0151.jpg,a_noamd,a_noamd,True,0.8665286302566528,0.13347135484218597
../../../data/data_ADAM/test/a_noamd/N0152.jpg,a_noamd,a_noamd,True,0.8651060461997986,0.1348939836025238
../../../data/data_ADAM/test/a_noamd/N0153.jpg,a_noamd,a_noamd,True,0.8645123243331909,0.1354876458644867
../../../data/data_ADAM/test/a_noamd/N0154.jpg,a_noamd,a_noamd,True,0.8647432327270508,0.13525672256946564
../../../data/data_ADAM/test/a_noamd/N0155.jpg,a_noamd,a_noamd,True,0.8651904463768005,0.1348094940185547
../../../data/data_ADAM/test/a_noamd/N0156.jpg,a_noamd,a_noamd,True,0.8651678562164307,0.13483211398124695
../../../data/data_ADAM/test/a_noamd/N0157.jpg,a_noamd,a_noamd,True,0.864886999130249,0.13511298596858978
../../../data/data_ADAM/test/a_noamd/N0158.jpg,a_noamd,a_noamd,True,0.8709350824356079,0.12906497716903687
../../../data/data_ADAM/test/a_noamd/N0159.jpg,a_noamd,a_noamd,True,0.8714351058006287,0.12856487929821014
../../../data/data_ADAM/test/a_noamd/N0160.jpg,a_noamd,a_noamd,True,0.864865779876709,0.13513420522212982
../../../data/data_ADAM/test/a_noamd/N0161.jpg,a_noamd,a_noamd,True,0.86577308177948,0.1342269331216812
../../../data/data_ADAM/test/a_noamd/N0162.jpg,a_noamd,a_noamd,True,0.8646726608276367,0.1353273093700409
../../../data/data_ADAM/test/a_noamd/N0163.jpg,a_noamd,a_noamd,True,0.8646717667579651,0.1353282481431961
../../../data/data_ADAM/test/a_noamd/N0164.jpg,a_noamd,a_noamd,True,0.8673660755157471,0.13263387978076935
../../../data/data_ADAM/test/a_noamd/N0165.jpg,a_noamd,a_noamd,True,0.8650793433189392,0.1349206268787384
../../../data/data_ADAM/test/a_noamd/N0166.jpg,a_noamd,a_noamd,True,0.8662980794906616,0.1337018609046936
../../../data/data_ADAM/test/a_noamd/N0167.jpg,a_noamd,a_noamd,True,0.8650018572807312,0.13499820232391357
../../../data/data_ADAM/test/a_noamd/N0168.jpg,a_noamd,a_noamd,True,0.8649217486381531,0.13507819175720215
../../../data/data_ADAM/test/a_noamd/N0169.jpg,a_noamd,a_noamd,True,0.8654648661613464,0.13453516364097595
../../../data/data_ADAM/test/a_noamd/N0170.jpg,a_noamd,a_noamd,True,0.8707844614982605,0.1292155236005783
../../../data/data_ADAM/test/a_noamd/N0171.jpg,a_noamd,a_noamd,True,0.8718230128288269,0.12817694246768951
../../../data/data_ADAM/test/a_noamd/N0172.jpg,a_noamd,a_noamd,True,0.8724700212478638,0.127530038356781
../../../data/data_ADAM/test/a_noamd/N0173.jpg,a_noamd,a_noamd,True,0.8665360808372498,0.13346391916275024
../../../data/data_ADAM/test/a_noamd/N0174.jpg,a_noamd,a_noamd,True,0.8649013638496399,0.1350986361503601
../../../data/data_ADAM/test/a_noamd/N0175.jpg,a_noamd,a_noamd,True,0.8647961020469666,0.13520383834838867
../../../data/data_ADAM/test/a_noamd/N0176.jpg,a_noamd,a_noamd,True,0.8648917078971863,0.13510827720165253
../../../data/data_ADAM/test/a_noamd/N0177.jpg,a_noamd,a_noamd,True,0.8688543438911438,0.131145641207695
../../../data/data_ADAM/test/a_noamd/N0178.jpg,a_noamd,a_noamd,True,0.8651754856109619,0.13482454419136047
../../../data/data_ADAM/test/a_noamd/N0179.jpg,a_noamd,a_noamd,True,0.8657588958740234,0.13424110412597656
../../../data/data_ADAM/test/a_noamd/N0180.jpg,a_noamd,a_noamd,True,0.8706055879592896,0.12939441204071045
../../../data/data_ADAM/test/a_noamd/N0181.jpg,a_noamd,a_noamd,True,0.8727946877479553,0.12720532715320587
../../../data/data_ADAM/test/a_noamd/N0182.jpg,a_noamd,a_noamd,True,0.8647282123565674,0.135271817445755
../../../data/data_ADAM/test/a_noamd/N0183.jpg,a_noamd,a_noamd,True,0.872301459312439,0.12769854068756104
../../../data/data_ADAM/test/a_noamd/N0184.jpg,a_noamd,a_noamd,True,0.8718265891075134,0.12817347049713135
../../../data/data_ADAM/test/a_noamd/N0185.jpg,a_noamd,a_noamd,True,0.8713991045951843,0.1286008507013321
../../../data/data_ADAM/test/a_noamd/N0186.jpg,a_noamd,a_noamd,True,0.8708948493003845,0.1291051208972931
../../../data/data_ADAM/test/a_noamd/N0187.jpg,a_noamd,a_noamd,True,0.8646217584609985,0.13537821173667908
../../../data/data_ADAM/test/a_noamd/N0188.jpg,a_noamd,a_noamd,True,0.872610330581665,0.12738972902297974
../../../data/data_ADAM/test/a_noamd/N0189.jpg,a_noamd,a_noamd,True,0.8723924160003662,0.12760762870311737
../../../data/data_ADAM/test/a_noamd/N0190.jpg,a_noamd,a_noamd,True,0.8701465725898743,0.12985344231128693
../../../data/data_ADAM/test/a_noamd/N0191.jpg,a_noamd,a_noamd,True,0.8663122653961182,0.13368771970272064
../../../data/data_ADAM/test/a_noamd/N0192.jpg,a_noamd,a_noamd,True,0.8657898306846619,0.13421019911766052
../../../data/data_ADAM/test/a_noamd/N0193.jpg,a_noamd,a_noamd,True,0.8664817214012146,0.1335182636976242
../../../data/data_ADAM/test/a_noamd/N0194.jpg,a_noamd,a_noamd,True,0.8682709336280823,0.13172900676727295
../../../data/data_ADAM/test/a_noamd/N0195.jpg,a_noamd,a_noamd,True,0.8665942549705505,0.13340575993061066
../../../data/data_ADAM/test/a_noamd/N0196.jpg,a_noamd,a_noamd,True,0.8723739385604858,0.12762613594532013
../../../data/data_ADAM/test/a_noamd/N0197.jpg,a_noamd,a_noamd,True,0.8700253963470459,0.12997464835643768
../../../data/data_ADAM/test/a_noamd/N0198.jpg,a_noamd,a_noamd,True,0.8666225075721741,0.13337741792201996
../../../data/data_ADAM/test/a_noamd/N0199.jpg,a_noamd,a_noamd,True,0.8722785711288452,0.12772145867347717
../../../data/data_ADAM/test/a_noamd/N0200.jpg,a_noamd,a_noamd,True,0.8713293075561523,0.12867066264152527
../../../data/data_ADAM/test/a_noamd/N0201.jpg,a_noamd,a_noamd,True,0.8651440739631653,0.1348559558391571
../../../data/data_ADAM/test/a_noamd/N0202.jpg,a_noamd,a_noamd,True,0.8716394305229187,0.1283605843782425
../../../data/data_ADAM/test/a_noamd/N0203.jpg,a_noamd,a_noamd,True,0.8716276288032532,0.12837237119674683
../../../data/data_ADAM/test/a_noamd/N0204.jpg,a_noamd,a_noamd,True,0.8729871511459351,0.12701283395290375
../../../data/data_ADAM/test/a_noamd/N0205.jpg,a_noamd,a_noamd,True,0.8664756417274475,0.1335243284702301
../../../data/data_ADAM/test/a_noamd/N0206.jpg,a_noamd,a_noamd,True,0.8724080920219421,0.12759192287921906
../../../data/data_ADAM/test/a_noamd/N0207.jpg,a_noamd,a_noamd,True,0.8651227355003357,0.1348772943019867
../../../data/data_ADAM/test/a_noamd/N0208.jpg,a_noamd,a_noamd,True,0.8668651580810547,0.1331348568201065
../../../data/data_ADAM/test/a_noamd/N0209.jpg,a_noamd,a_noamd,True,0.8663545846939087,0.1336454451084137
../../../data/data_ADAM/test/a_noamd/N0210.jpg,a_noamd,a_noamd,True,0.8663017749786377,0.13369818031787872
../../../data/data_ADAM/test/a_noamd/N0211.jpg,a_noamd,a_noamd,True,0.8650574088096619,0.13494256138801575
../../../data/data_ADAM/test/a_noamd/N0212.jpg,a_noamd,a_noamd,True,0.8661372065544128,0.13386279344558716
../../../data/data_ADAM/test/a_noamd/N0213.jpg,a_noamd,a_noamd,True,0.8698362112045288,0.1301637589931488
../../../data/data_ADAM/test/a_noamd/N0214.jpg,a_noamd,a_noamd,True,0.8663510680198669,0.13364891707897186
../../../data/data_ADAM/test/a_noamd/N0215.jpg,a_noamd,a_noamd,True,0.867262065410614,0.1327378749847412
../../../data/data_ADAM/test/a_noamd/N0216.jpg,a_noamd,a_noamd,True,0.8663794994354248,0.13362044095993042
../../../data/data_ADAM/test/a_noamd/N0217.jpg,a_noamd,a_noamd,True,0.8741563558578491,0.12584365904331207
../../../data/data_ADAM/test/a_noamd/N0218.jpg,a_noamd,a_noamd,True,0.8744311928749084,0.12556883692741394
../../../data/data_ADAM/test/a_noamd/N0219.jpg,a_noamd,a_noamd,True,0.8648679852485657,0.13513201475143433
../../../data/data_ADAM/test/a_noamd/N0220.jpg,a_noamd,a_noamd,True,0.8666374683380127,0.1333625167608261
../../../data/data_ADAM/test/a_noamd/N0221.jpg,a_noamd,a_noamd,True,0.8646653294563293,0.13533470034599304
../../../data/data_ADAM/test/a_noamd/N0222.jpg,a_noamd,a_noamd,True,0.8727696537971497,0.12723033130168915
../../../data/data_ADAM/test/a_noamd/N0223.jpg,a_noamd,a_noamd,True,0.8750088214874268,0.12499122321605682
../../../data/data_ADAM/test/a_noamd/N0224.jpg,a_noamd,a_noamd,True,0.8655052185058594,0.13449473679065704
../../../data/data_ADAM/test/a_noamd/N0225.jpg,a_noamd,a_noamd,True,0.8662424683570862,0.13375750184059143
../../../data/data_ADAM/test/a_noamd/N0226.jpg,a_noamd,a_noamd,True,0.8654453158378601,0.13455474376678467
../../../data/data_ADAM/test/a_noamd/N0227.jpg,a_noamd,a_noamd,True,0.8647529482841492,0.13524702191352844
../../../data/data_ADAM/test/a_noamd/N0228.jpg,a_noamd,a_noamd,True,0.865267813205719,0.13473215699195862
../../../data/data_ADAM/test/a_noamd/N0229.jpg,a_noamd,a_noamd,True,0.8647444844245911,0.13525550067424774
../../../data/data_ADAM/test/a_noamd/N0230.jpg,a_noamd,a_noamd,True,0.8659747242927551,0.13402530550956726
../../../data/data_ADAM/test/a_noamd/N0231.jpg,a_noamd,a_noamd,True,0.8654530644416809,0.13454695045948029
../../../data/data_ADAM/test/a_noamd/N0232.jpg,a_noamd,a_noamd,True,0.8659444451332092,0.13405558466911316
