image_path,true_class,predicted_class,correct,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_018_120.jpg,anormal,anormal,True,0.5189624428749084,0.48103755712509155
../../../data/data_VEIRC/test/anormal/image_019_168.jpg,anormal,anormal,True,0.5202041268348694,0.4797958433628082
../../../data/data_VEIRC/test/anormal/image_020_10.jpg,anormal,anormal,True,0.5190181732177734,0.48098185658454895
../../../data/data_VEIRC/test/anormal/image_021_26.jpg,anormal,anormal,True,0.5195149183273315,0.48048508167266846
../../../data/data_VEIRC/test/anormal/image_022_55.jpg,anormal,anormal,True,0.5191618204116821,0.48083817958831787
../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,anormal,True,0.5186700224876404,0.481330007314682
../../../data/data_VEIRC/test/anormal/image_024_200.jpg,anormal,anormal,True,0.5190026760101318,0.4809972941875458
../../../data/data_VEIRC/test/anormal/image_025_99.jpg,anormal,anormal,True,0.5197461247444153,0.4802539050579071
../../../data/data_VEIRC/test/anormal/image_026_146.jpg,anormal,anormal,True,0.518970251083374,0.4810297191143036
../../../data/data_VEIRC/test/anormal/image_027_32.jpg,anormal,anormal,True,0.519697368144989,0.4803026020526886
../../../data/data_VEIRC/test/anormal/image_028_96.jpg,anormal,anormal,True,0.5192695260047913,0.48073044419288635
../../../data/data_VEIRC/test/anormal/image_029_217.jpg,anormal,anormal,True,0.5190955400466919,0.4809044301509857
../../../data/data_VEIRC/test/anormal/image_030_219.jpg,anormal,anormal,True,0.5188740491867065,0.4811258912086487
../../../data/data_VEIRC/test/anormal/image_031_49.jpg,anormal,anormal,True,0.519144594669342,0.48085540533065796
../../../data/data_VEIRC/test/anormal/image_032_39.jpg,anormal,anormal,True,0.5200742483139038,0.4799257516860962
../../../data/data_VEIRC/test/anormal/image_033_187.jpg,anormal,anormal,True,0.5201541781425476,0.4798457622528076
../../../data/data_VEIRC/test/anormal/image_034_36.jpg,anormal,anormal,True,0.5190658569335938,0.48093417286872864
../../../data/data_VEIRC/test/anormal/image_035_160.jpg,anormal,anormal,True,0.5202034711837769,0.47979652881622314
../../../data/data_VEIRC/test/anormal/image_036_25.jpg,anormal,anormal,True,0.5189310312271118,0.48106902837753296
../../../data/data_VEIRC/test/anormal/image_037_178.jpg,anormal,anormal,True,0.519114077091217,0.48088592290878296
../../../data/data_VEIRC/test/anormal/image_038_95.jpg,anormal,anormal,True,0.5197218656539917,0.4802781343460083
../../../data/data_VEIRC/test/anormal/image_039_12.jpg,anormal,anormal,True,0.5190296173095703,0.4809703528881073
../../../data/data_VEIRC/test/anormal/image_040_16.jpg,anormal,anormal,True,0.5192683339118958,0.48073163628578186
../../../data/data_VEIRC/test/anormal/image_041_108.jpg,anormal,anormal,True,0.5200059413909912,0.4799940884113312
../../../data/data_VEIRC/test/anormal/image_042_63.jpg,anormal,anormal,True,0.5193030834197998,0.4806968867778778
../../../data/data_VEIRC/test/anormal/image_043_54.jpg,anormal,anormal,True,0.5188931822776794,0.48110684752464294
../../../data/data_VEIRC/test/anormal/image_044_70.jpg,anormal,anormal,True,0.5187678933143616,0.48123207688331604
../../../data/data_VEIRC/test/anormal/image_045_182.jpg,anormal,anormal,True,0.5191483497619629,0.4808516800403595
../../../data/data_VEIRC/test/anormal/image_046_64.jpg,anormal,anormal,True,0.5188947916030884,0.481105238199234
../../../data/data_VEIRC/test/anormal/image_047_143.jpg,anormal,anormal,True,0.5190476775169373,0.48095229268074036
../../../data/data_VEIRC/test/anormal/image_048_130.jpg,anormal,anormal,True,0.519107460975647,0.4808925986289978
../../../data/data_VEIRC/test/anormal/image_049_105.jpg,anormal,anormal,True,0.5191026926040649,0.48089733719825745
../../../data/data_VEIRC/test/anormal/image_050_163.jpg,anormal,anormal,True,0.5195533037185669,0.4804467260837555
../../../data/data_VEIRC/test/anormal/image_051_190.jpg,anormal,anormal,True,0.5189830660820007,0.4810168743133545
../../../data/data_VEIRC/test/anormal/image_052_3.jpg,anormal,anormal,True,0.5190078020095825,0.4809921681880951
../../../data/data_VEIRC/test/anormal/image_053_136.jpg,anormal,anormal,True,0.5187844038009644,0.48121556639671326
../../../data/data_VEIRC/test/anormal/image_054_158.jpg,anormal,anormal,True,0.5196186304092407,0.48038139939308167
../../../data/data_VEIRC/test/anormal/image_055_139.jpg,anormal,anormal,True,0.5197330117225647,0.4802669584751129
../../../data/data_VEIRC/test/anormal/image_056_142.jpg,anormal,anormal,True,0.5200169086456299,0.47998306155204773
../../../data/data_VEIRC/test/anormal/image_057_109.jpg,anormal,anormal,True,0.5198915600776672,0.48010843992233276
../../../data/data_VEIRC/test/anormal/image_058_118.jpg,anormal,anormal,True,0.519155740737915,0.4808442294597626
../../../data/data_VEIRC/test/anormal/image_059_220.jpg,anormal,anormal,True,0.5191220641136169,0.48087793588638306
../../../data/data_VEIRC/test/anormal/image_060_79.jpg,anormal,anormal,True,0.5191425085067749,0.4808574914932251
../../../data/data_VEIRC/test/anormal/image_061_44.jpg,anormal,anormal,True,0.5190218687057495,0.4809781014919281
../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,anormal,True,0.519523561000824,0.480476438999176
../../../data/data_VEIRC/test/anormal/image_063_110.jpg,anormal,anormal,True,0.519159197807312,0.4808407425880432
../../../data/data_VEIRC/test/anormal/image_064_164.jpg,anormal,anormal,True,0.5198834538459778,0.48011651635169983
../../../data/data_VEIRC/test/anormal/image_065_92.jpg,anormal,anormal,True,0.519325315952301,0.48067471385002136
../../../data/data_VEIRC/test/anormal/image_066_218.jpg,anormal,anormal,True,0.5195024609565735,0.4804975092411041
../../../data/data_VEIRC/test/anormal/image_067_127.jpg,anormal,anormal,True,0.5192757844924927,0.4807242155075073
../../../data/data_VEIRC/test/anormal/image_068_173.jpg,anormal,anormal,True,0.5191428065299988,0.4808571934700012
../../../data/data_VEIRC/test/anormal/image_069_184.jpg,anormal,anormal,True,0.5198913812637329,0.4801085591316223
../../../data/data_VEIRC/test/anormal/image_070_212.jpg,anormal,anormal,True,0.5196265578269958,0.48037341237068176
../../../data/data_VEIRC/test/anormal/image_071_154.jpg,anormal,anormal,True,0.5193853974342346,0.4806146025657654
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,anormal,anormal,True,0.5195533037185669,0.4804467260837555
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,anormal,anormal,True,0.5197643041610718,0.4802356958389282
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,anormal,anormal,True,0.5198473930358887,0.48015260696411133
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,anormal,anormal,True,0.5202822089195251,0.47971779108047485
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,anormal,anormal,True,0.5197141766548157,0.4802858531475067
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,anormal,anormal,True,0.518818199634552,0.4811817407608032
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,anormal,anormal,True,0.5185496211051941,0.4814503788948059
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,anormal,anormal,True,0.5186828374862671,0.48131710290908813
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,anormal,anormal,True,0.5191512107849121,0.4808488190174103
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,anormal,anormal,True,0.5188547968864441,0.4811452329158783
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,anormal,anormal,True,0.5187661051750183,0.4812338352203369
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,anormal,anormal,True,0.51912921667099,0.48087078332901
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,anormal,anormal,True,0.5189651250839233,0.48103487491607666
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,anormal,anormal,True,0.5187559723854065,0.4812440574169159
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,anormal,anormal,True,0.5189810395240784,0.48101893067359924
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,anormal,anormal,True,0.5190316438674927,0.4809683859348297
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,anormal,anormal,True,0.5186828374862671,0.48131710290908813
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,anormal,anormal,True,0.5191214680671692,0.4808785617351532
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,anormal,anormal,True,0.5190877914428711,0.4809121787548065
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,anormal,anormal,True,0.5190847516059875,0.48091527819633484
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,anormal,anormal,True,0.5188647508621216,0.4811352491378784
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,anormal,anormal,True,0.5187661051750183,0.4812338352203369
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,anormal,anormal,True,0.5186384320259094,0.48136159777641296
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,anormal,anormal,True,0.5187975168228149,0.48120245337486267
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,anormal,anormal,True,0.5191996097564697,0.48080042004585266
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,anormal,anormal,True,0.5188156366348267,0.48118430376052856
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,anormal,anormal,True,0.5190222859382629,0.48097771406173706
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,anormal,anormal,True,0.518711507320404,0.48128849267959595
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,anormal,anormal,True,0.5187731385231018,0.4812268912792206
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,anormal,anormal,True,0.5191258788108826,0.48087412118911743
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,anormal,anormal,True,0.5191713571548462,0.48082858324050903
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,anormal,anormal,True,0.5188151597976685,0.48118481040000916
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,anormal,anormal,True,0.519291877746582,0.4807080924510956
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,anormal,anormal,True,0.5192087888717651,0.48079121112823486
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,anormal,anormal,True,0.5192520618438721,0.48074793815612793
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,anormal,anormal,True,0.5199810266494751,0.4800190329551697
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,anormal,anormal,True,0.5190542340278625,0.48094579577445984
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,anormal,anormal,True,0.519297182559967,0.48070281744003296
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,anormal,anormal,True,0.5190882086753845,0.4809117615222931
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,anormal,anormal,True,0.5189449787139893,0.48105502128601074
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,anormal,anormal,True,0.518731951713562,0.481268048286438
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,anormal,anormal,True,0.5198895335197449,0.48011043667793274
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,anormal,anormal,True,0.5194224119186401,0.4805775284767151
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,anormal,anormal,True,0.5196319818496704,0.4803679883480072
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,anormal,anormal,True,0.5192130208015442,0.4807870090007782
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,anormal,anormal,True,0.5190918445587158,0.4809081554412842
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,anormal,anormal,True,0.5198237895965576,0.48017618060112
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,anormal,anormal,True,0.5189648866653442,0.4810350835323334
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,anormal,anormal,True,0.5198578834533691,0.4801420569419861
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,anormal,anormal,True,0.5189186334609985,0.48108142614364624
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,anormal,anormal,True,0.5198124051094055,0.48018762469291687
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,anormal,anormal,True,0.5195311903953552,0.4804688096046448
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,anormal,anormal,True,0.5189037919044495,0.48109617829322815
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,anormal,anormal,True,0.5190662145614624,0.4809337854385376
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,anormal,anormal,True,0.518704354763031,0.4812956750392914
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,anormal,anormal,True,0.5191224813461304,0.48087748885154724
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,anormal,anormal,True,0.5196090340614319,0.48039090633392334
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,anormal,anormal,True,0.5189312696456909,0.4810687303543091
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,anormal,anormal,True,0.5186617970466614,0.4813382029533386
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,anormal,anormal,True,0.5188175439834595,0.4811825156211853
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,anormal,anormal,True,0.5187824368476868,0.481217622756958
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,anormal,anormal,True,0.5188434720039368,0.48115652799606323
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,anormal,anormal,True,0.5185721516609192,0.4814278185367584
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,anormal,anormal,True,0.5186557769775391,0.48134422302246094
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,anormal,anormal,True,0.5186870694160461,0.4813128709793091
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,anormal,anormal,True,0.5191609263420105,0.4808390736579895
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,anormal,anormal,True,0.5189192891120911,0.48108071088790894
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,anormal,anormal,True,0.5187801122665405,0.4812198579311371
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,anormal,anormal,True,0.5193390250205994,0.48066097497940063
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,anormal,anormal,True,0.5184769630432129,0.4815230667591095
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,anormal,anormal,True,0.5188929438591003,0.48110708594322205
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,anormal,anormal,True,0.518686056137085,0.48131394386291504
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,anormal,anormal,True,0.518657922744751,0.4813421368598938
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,anormal,anormal,True,0.5191318988800049,0.4808681011199951
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,anormal,anormal,True,0.5186953544616699,0.48130467534065247
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,anormal,anormal,True,0.5186163187026978,0.48138362169265747
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,anormal,anormal,True,0.518491804599762,0.4815082252025604
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,anormal,anormal,True,0.5186245441436768,0.48137548565864563
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,anormal,anormal,True,0.5185487866401672,0.48145121335983276
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,anormal,anormal,True,0.5187264680862427,0.4812735617160797
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,anormal,anormal,True,0.5191349983215332,0.4808650314807892
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,anormal,anormal,True,0.5191985368728638,0.48080146312713623
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,anormal,anormal,True,0.5188449025154114,0.4811550974845886
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,anormal,anormal,True,0.5187394618988037,0.4812605381011963
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,anormal,anormal,True,0.5186617374420166,0.4813382625579834
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,anormal,anormal,True,0.5197250843048096,0.4802749454975128
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,anormal,anormal,True,0.5192548036575317,0.48074522614479065
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,anormal,anormal,True,0.519172728061676,0.4808272421360016
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,anormal,anormal,True,0.5189006924629211,0.48109933733940125
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,anormal,anormal,True,0.518799901008606,0.48120009899139404
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,anormal,anormal,True,0.5188218951225281,0.48117807507514954
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,anormal,anormal,True,0.5189334750175476,0.4810665547847748
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,anormal,anormal,True,0.5187295079231262,0.4812704920768738
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,anormal,anormal,True,0.5187742710113525,0.4812256991863251
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,anormal,anormal,True,0.5187349319458008,0.4812650978565216
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,anormal,anormal,True,0.5188366770744324,0.48116335272789
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,anormal,anormal,True,0.5199099183082581,0.48009005188941956
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,anormal,anormal,True,0.5189124345779419,0.4810875654220581
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,anormal,anormal,True,0.5189349055290222,0.4810650944709778
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,anormal,anormal,True,0.5193682312965393,0.4806317687034607
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,anormal,anormal,True,0.5196909308433533,0.4803090989589691
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,anormal,anormal,True,0.518675684928894,0.48132437467575073
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,anormal,anormal,True,0.5186405181884766,0.4813595116138458
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,anormal,anormal,True,0.5186216831207275,0.4813782870769501
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,anormal,anormal,True,0.5186536312103271,0.48134636878967285
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,anormal,anormal,True,0.5187150835990906,0.4812849164009094
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,anormal,anormal,True,0.5187261700630188,0.4812738001346588
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,anormal,anormal,True,0.5190256834030151,0.48097437620162964
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,anormal,anormal,True,0.5190223455429077,0.4809776842594147
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,anormal,anormal,True,0.518783688545227,0.48121628165245056
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,anormal,anormal,True,0.5194641947746277,0.4805358052253723
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,anormal,anormal,True,0.5188959836959839,0.4811040163040161
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,anormal,anormal,True,0.5187874436378479,0.4812125861644745
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,anormal,anormal,True,0.5189263820648193,0.48107361793518066
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,anormal,anormal,True,0.5188698172569275,0.48113012313842773
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,anormal,anormal,True,0.5186824202537537,0.48131754994392395
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,anormal,anormal,True,0.5189068913459778,0.4810931384563446
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,anormal,anormal,True,0.5200871229171753,0.4799128770828247
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,anormal,anormal,True,0.5199121832847595,0.48008784651756287
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,anormal,anormal,True,0.5190609097480774,0.4809390902519226
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,anormal,anormal,True,0.5183658003807068,0.4816342294216156
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,anormal,anormal,True,0.5194011926651001,0.4805987477302551
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,anormal,anormal,True,0.5187323689460754,0.48126766085624695
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,anormal,anormal,True,0.5187147855758667,0.4812852442264557
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,anormal,anormal,True,0.518341600894928,0.48165836930274963
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,anormal,anormal,True,0.5187073945999146,0.48129260540008545
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,anormal,anormal,True,0.5188318490982056,0.48116812109947205
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,anormal,anormal,True,0.518550455570221,0.48144954442977905
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,anormal,anormal,True,0.5185658931732178,0.48143407702445984
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,anormal,anormal,True,0.5185506939888,0.48144927620887756
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,anormal,anormal,True,0.5186221599578857,0.4813777804374695
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,anormal,anormal,True,0.5186570882797241,0.4813429117202759
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,anormal,anormal,True,0.5190452933311462,0.48095470666885376
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,anormal,anormal,True,0.5186825394630432,0.4813174903392792
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,anormal,anormal,True,0.5193800330162048,0.4806199073791504
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,anormal,anormal,True,0.5200214982032776,0.4799784719944
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,anormal,anormal,True,0.5187499523162842,0.4812500476837158
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,anormal,anormal,True,0.5186161398887634,0.4813838601112366
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,anormal,anormal,True,0.5190223455429077,0.4809776842594147
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,anormal,anormal,True,0.518783688545227,0.48121628165245056
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,anormal,anormal,True,0.5186450481414795,0.4813549220561981
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,anormal,anormal,True,0.5188820958137512,0.4811178743839264
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,anormal,anormal,True,0.5188005566596985,0.4811994433403015
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,anormal,anormal,True,0.5189778804779053,0.4810221493244171
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,anormal,anormal,True,0.5186500549316406,0.4813499450683594
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,anormal,anormal,True,0.5185855627059937,0.48141443729400635
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,anormal,anormal,True,0.5189976692199707,0.4810023009777069
../../../data/data_VEIRC/test/anormal/image_219_21.jpg,anormal,anormal,True,0.5192281603813171,0.4807717800140381
../../../data/data_VEIRC/test/anormal/image_220_86.jpg,anormal,anormal,True,0.5188417434692383,0.4811582565307617
../../../data/data_VEIRC/test/anormal/image_221_132.jpg,anormal,anormal,True,0.5190617442131042,0.48093825578689575
../../../data/data_VEIRC/test/anormal/image_222_174.jpg,anormal,anormal,True,0.5187098383903503,0.48129016160964966
../../../data/data_VEIRC/test/anormal/image_223_172.jpg,anormal,anormal,True,0.5189650058746338,0.481035053730011
../../../data/data_VEIRC/test/anormal/image_224_165.jpg,anormal,anormal,True,0.5200857520103455,0.47991421818733215
../../../data/data_VEIRC/test/anormal/image_225_148.jpg,anormal,anormal,True,0.519212543964386,0.4807874262332916
../../../data/data_VEIRC/test/cglaucoma/image_001_250.jpg,cglaucoma,anormal,False,0.5190253853797913,0.48097461462020874
../../../data/data_VEIRC/test/cglaucoma/image_002_252.jpg,cglaucoma,anormal,False,0.5189203023910522,0.48107975721359253
../../../data/data_VEIRC/test/cglaucoma/image_003_234.jpg,cglaucoma,anormal,False,0.5186704397201538,0.4813295602798462
../../../data/data_VEIRC/test/cglaucoma/image_004_238.jpg,cglaucoma,anormal,False,0.5188423991203308,0.4811575710773468
../../../data/data_VEIRC/test/cglaucoma/image_005_228.jpg,cglaucoma,anormal,False,0.5189489722251892,0.4810510575771332
../../../data/data_VEIRC/test/cglaucoma/image_006_225.jpg,cglaucoma,anormal,False,0.5193473696708679,0.4806525707244873
../../../data/data_VEIRC/test/cglaucoma/image_007_226.jpg,cglaucoma,anormal,False,0.5184510350227356,0.4815489947795868
../../../data/data_VEIRC/test/cglaucoma/image_008_245.jpg,cglaucoma,anormal,False,0.5187790989875793,0.48122087121009827
../../../data/data_VEIRC/test/cglaucoma/image_009_247.jpg,cglaucoma,anormal,False,0.5186927914619446,0.4813072085380554
../../../data/data_VEIRC/test/cglaucoma/image_010_232.jpg,cglaucoma,anormal,False,0.5186927914619446,0.4813072383403778
../../../data/data_VEIRC/test/cglaucoma/image_011_254.jpg,cglaucoma,anormal,False,0.5187665224075317,0.48123350739479065
../../../data/data_VEIRC/test/cglaucoma/image_012_236.jpg,cglaucoma,anormal,False,0.5185270309448242,0.4814729690551758
../../../data/data_VEIRC/test/cglaucoma/image_013_239.jpg,cglaucoma,anormal,False,0.5190994143486023,0.4809006154537201
../../../data/data_VEIRC/test/cglaucoma/image_014_237.jpg,cglaucoma,anormal,False,0.5190771818161011,0.4809228479862213
../../../data/data_VEIRC/test/cglaucoma/image_015_253.jpg,cglaucoma,anormal,False,0.518832802772522,0.48116716742515564
../../../data/data_VEIRC/test/cglaucoma/image_016_240.jpg,cglaucoma,anormal,False,0.5187399387359619,0.4812600314617157
../../../data/data_VEIRC/test/cglaucoma/image_017_241.jpg,cglaucoma,anormal,False,0.518717885017395,0.4812820851802826
../../../data/data_VEIRC/test/cglaucoma/image_018_246.jpg,cglaucoma,anormal,False,0.5191169381141663,0.48088306188583374
