image_path,true_class,predicted_class,anormal,cglaucoma
../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,cglaucoma,0.08048205077648163,0.919517993927002
../../../data/data_VEIRC/test/anormal/image_063_110.jpg,anormal,anormal,0.8376938700675964,0.16230611503124237
../../../data/data_VEIRC/test/anormal/image_064_164.jpg,anormal,cglaucoma,0.06869812309741974,0.9313019514083862
../../../data/data_VEIRC/test/anormal/image_065_92.jpg,anormal,cglaucoma,0.2860422730445862,0.7139577269554138
../../../data/data_VEIRC/test/anormal/image_066_218.jpg,anormal,cglaucoma,0.06949794292449951,0.9305020570755005
../../../data/data_VEIRC/test/anormal/image_067_127.jpg,anormal,cglaucoma,0.09736689925193787,0.9026330709457397
../../../data/data_VEIRC/test/anormal/image_068_173.jpg,anormal,anormal,0.7493594288825989,0.2506406009197235
../../../data/data_VEIRC/test/anormal/image_069_184.jpg,anormal,cglaucoma,0.1674654483795166,0.8325345516204834
../../../data/data_VEIRC/test/anormal/image_070_212.jpg,anormal,cglaucoma,0.21301479637622833,0.7869851589202881
../../../data/data_VEIRC/test/anormal/image_071_154.jpg,anormal,anormal,0.8389760851860046,0.16102388501167297
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,anormal,cglaucoma,0.35832056403160095,0.6416794657707214
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,anormal,anormal,0.7084560394287109,0.29154396057128906
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,anormal,cglaucoma,0.1860809177160263,0.8139190673828125
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,anormal,cglaucoma,0.1909996122121811,0.8090004324913025
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,anormal,cglaucoma,0.2965475618839264,0.7034524083137512
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,anormal,anormal,0.8840310573577881,0.1159689649939537
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,anormal,anormal,0.8760315179824829,0.1239684522151947
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,anormal,anormal,0.7872642874717712,0.21273575723171234
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,anormal,cglaucoma,0.13279320299625397,0.867206871509552
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,anormal,anormal,0.9161142110824585,0.08388576656579971
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,anormal,anormal,0.7407001852989197,0.2592998445034027
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,anormal,anormal,0.5515425205230713,0.4484574496746063
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,anormal,anormal,0.8777913451194763,0.1222086101770401
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,anormal,cglaucoma,0.13486571609973907,0.8651342391967773
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,anormal,anormal,0.9076218008995056,0.09237822890281677
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,anormal,cglaucoma,0.3052384853363037,0.6947615742683411
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,anormal,anormal,0.7872649431228638,0.21273502707481384
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,anormal,cglaucoma,0.3224286139011383,0.6775714159011841
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,anormal,anormal,0.6415114998817444,0.3584885597229004
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,anormal,anormal,0.854494571685791,0.14550547301769257
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,anormal,cglaucoma,0.1219467967748642,0.8780532479286194
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,anormal,anormal,0.7407001852989197,0.2592998445034027
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,anormal,anormal,0.9163592457771301,0.08364073932170868
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,anormal,anormal,0.9441230893135071,0.055876974016427994
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,anormal,cglaucoma,0.09216775000095367,0.9078322649002075
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,anormal,cglaucoma,0.38078224658966064,0.6192176938056946
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,anormal,cglaucoma,0.30296415090560913,0.6970359086990356
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,anormal,anormal,0.5864664316177368,0.41353359818458557
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,anormal,anormal,0.6565659046173096,0.3434341251850128
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,anormal,anormal,0.6142972111701965,0.38570281863212585
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,anormal,cglaucoma,0.048919107764959335,0.9510809183120728
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,anormal,cglaucoma,0.4222774803638458,0.5777225494384766
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,anormal,cglaucoma,0.03805654123425484,0.961943507194519
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,anormal,cglaucoma,0.3336333930492401,0.6663665771484375
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,anormal,anormal,0.6156078577041626,0.3843921422958374
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,anormal,cglaucoma,0.04876996949315071,0.951229989528656
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,anormal,cglaucoma,0.02266375906765461,0.9773362278938293
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,anormal,cglaucoma,0.2299809753894806,0.770018994808197
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,anormal,cglaucoma,0.032282907515764236,0.9677170515060425
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,anormal,cglaucoma,0.22936739027500153,0.7706326246261597
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,anormal,cglaucoma,0.1476687639951706,0.8523312211036682
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,anormal,cglaucoma,0.04609401896595955,0.9539059400558472
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,anormal,cglaucoma,0.4873114228248596,0.5126886367797852
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,anormal,cglaucoma,0.4446714222431183,0.5553285479545593
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,anormal,cglaucoma,0.02776562049984932,0.972234308719635
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,anormal,cglaucoma,0.05409662425518036,0.9459033608436584
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,anormal,cglaucoma,0.0674208253622055,0.9325791001319885
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,anormal,cglaucoma,0.05543103814125061,0.944568932056427
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,anormal,anormal,0.7052314281463623,0.2947685718536377
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,anormal,cglaucoma,0.18349279463291168,0.8165072202682495
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,anormal,anormal,0.7480446100234985,0.25195538997650146
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,anormal,cglaucoma,0.18244114518165588,0.8175588250160217
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,anormal,cglaucoma,0.12122417241334915,0.8787758350372314
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,anormal,cglaucoma,0.07032714039087296,0.9296728372573853
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,anormal,cglaucoma,0.03652765974402428,0.9634723663330078
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,anormal,cglaucoma,0.052854038774967194,0.9471458792686462
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,anormal,cglaucoma,0.36995941400527954,0.6300405859947205
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,anormal,cglaucoma,0.19097697734832764,0.8090230822563171
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,anormal,cglaucoma,0.181208074092865,0.8187918663024902
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,anormal,cglaucoma,0.06140141189098358,0.9385986328125
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,anormal,cglaucoma,0.07064375281333923,0.9293562173843384
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,anormal,anormal,0.8303114175796509,0.16968859732151031
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,anormal,cglaucoma,0.48525702953338623,0.514742910861969
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,anormal,cglaucoma,0.259238064289093,0.7407619953155518
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,anormal,cglaucoma,0.05939047038555145,0.9406095147132874
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,anormal,cglaucoma,0.21795934438705444,0.7820407152175903
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,anormal,cglaucoma,0.03447254002094269,0.9655274748802185
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,anormal,cglaucoma,0.4537854790687561,0.5462144613265991
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,anormal,cglaucoma,0.11536364257335663,0.884636402130127
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,anormal,anormal,0.9367084503173828,0.06329161673784256
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,anormal,cglaucoma,0.024935618042945862,0.9750644564628601
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,anormal,cglaucoma,0.4213850200176239,0.5786149501800537
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,anormal,cglaucoma,0.3191864490509033,0.6808135509490967
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,anormal,cglaucoma,0.07120072096586227,0.9287993311882019
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,anormal,cglaucoma,0.2575836479663849,0.7424163222312927
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,anormal,cglaucoma,0.40652936697006226,0.5934706330299377
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,anormal,anormal,0.6502470970153809,0.34975293278694153
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,anormal,cglaucoma,0.3298034369945526,0.6701965928077698
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,anormal,cglaucoma,0.1683434545993805,0.8316565752029419
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,anormal,anormal,0.7192376255989075,0.2807624042034149
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,anormal,cglaucoma,0.32818078994750977,0.6718192100524902
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,anormal,cglaucoma,0.32623282074928284,0.6737672090530396
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,anormal,cglaucoma,0.47718387842178345,0.5228161215782166
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,anormal,cglaucoma,0.08326943963766098,0.916730523109436
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,anormal,cglaucoma,0.11258009076118469,0.8874198794364929
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,anormal,anormal,0.8405335545539856,0.1594664752483368
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,anormal,anormal,0.8885926604270935,0.11140736192464828
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,anormal,anormal,0.7954853773117065,0.20451465249061584
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,anormal,anormal,0.7515273690223694,0.2484726458787918
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,anormal,cglaucoma,0.10530854761600494,0.8946914076805115
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,anormal,cglaucoma,0.1771170049905777,0.8228829503059387
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,anormal,anormal,0.8634820580482483,0.13651792705059052
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,anormal,cglaucoma,0.14225192368030548,0.8577480912208557
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,anormal,cglaucoma,0.25806429982185364,0.7419357299804688
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,anormal,cglaucoma,0.4065319895744324,0.5934679508209229
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,anormal,anormal,0.8985422253608704,0.10145771503448486
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,anormal,anormal,0.7288718223571777,0.27112817764282227
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,anormal,anormal,0.9022775292396545,0.09772249311208725
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,anormal,anormal,0.9116134643554688,0.08838647603988647
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,anormal,cglaucoma,0.19886894524097443,0.8011310696601868
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,anormal,anormal,0.8704742193222046,0.1295257806777954
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,anormal,cglaucoma,0.26417967677116394,0.7358203530311584
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,anormal,anormal,0.8268279433250427,0.17317204177379608
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,anormal,cglaucoma,0.07120878249406815,0.9287911653518677
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,anormal,cglaucoma,0.13256457448005676,0.8674353957176208
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,anormal,anormal,0.8786462545394897,0.12135377526283264
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,anormal,cglaucoma,0.05531179532408714,0.9446881413459778
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,anormal,anormal,0.7235021591186523,0.27649784088134766
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,anormal,anormal,0.6909950971603394,0.30900487303733826
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,anormal,cglaucoma,0.11270038783550262,0.887299656867981
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,anormal,anormal,0.8510169982910156,0.14898306131362915
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,anormal,cglaucoma,0.4594947099685669,0.5405052304267883
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,anormal,cglaucoma,0.14596207439899445,0.854037880897522
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,anormal,anormal,0.81836998462677,0.18163007497787476
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,anormal,anormal,0.7311030626296997,0.2688969075679779
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,anormal,anormal,0.9267640709877014,0.0732359066605568
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,anormal,anormal,0.8900209665298462,0.10997903347015381
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,anormal,anormal,0.682122528553009,0.3178774416446686
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,anormal,anormal,0.6485275626182556,0.351472407579422
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,anormal,cglaucoma,0.110814169049263,0.8891858458518982
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,anormal,cglaucoma,0.14545704424381256,0.8545429706573486
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,anormal,anormal,0.9010306596755981,0.09896937757730484
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,anormal,cglaucoma,0.4262150526046753,0.5737849473953247
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,anormal,cglaucoma,0.2962416410446167,0.7037583589553833
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,anormal,anormal,0.880782961845398,0.11921702325344086
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,anormal,anormal,0.8507484793663025,0.1492515653371811
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,anormal,anormal,0.6270647644996643,0.3729352056980133
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,anormal,anormal,0.8952621221542358,0.10473781824111938
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,anormal,cglaucoma,0.47588977217674255,0.5241101980209351
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,anormal,cglaucoma,0.2208179533481598,0.7791820168495178
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,anormal,anormal,0.9068089723587036,0.09319096803665161
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,anormal,anormal,0.8904587030410767,0.10954134166240692
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,anormal,anormal,0.9211776256561279,0.07882244139909744
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,anormal,anormal,0.9104644656181335,0.08953554183244705
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,anormal,cglaucoma,0.4258221387863159,0.5741778612136841
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,anormal,cglaucoma,0.307791531085968,0.692208468914032
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,anormal,anormal,0.9428231716156006,0.05717676877975464
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,anormal,anormal,0.7185863256454468,0.2814136743545532
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,anormal,anormal,0.6909950971603394,0.30900487303733826
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,anormal,cglaucoma,0.11270038783550262,0.887299656867981
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,anormal,cglaucoma,0.4803525507450104,0.519647479057312
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,anormal,cglaucoma,0.4282667338848114,0.571733295917511
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,anormal,anormal,0.835747480392456,0.16425248980522156
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,anormal,cglaucoma,0.3155820667743683,0.6844179034233093
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,anormal,cglaucoma,0.18285098671913147,0.8171489834785461
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,anormal,anormal,0.5678117871284485,0.4321881830692291
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,anormal,anormal,0.9320352673530579,0.06796471029520035
../../../data/data_VEIRC/test/anormal/image_219_21.jpg,anormal,cglaucoma,0.09926241636276245,0.9007375836372375
../../../data/data_VEIRC/test/anormal/image_220_86.jpg,anormal,anormal,0.9236920475959778,0.0763079896569252
../../../data/data_VEIRC/test/anormal/image_221_132.jpg,anormal,cglaucoma,0.31488892436027527,0.6851110458374023
../../../data/data_VEIRC/test/anormal/image_222_174.jpg,anormal,cglaucoma,0.10646207630634308,0.8935378789901733
../../../data/data_VEIRC/test/anormal/image_223_172.jpg,anormal,cglaucoma,0.09916765242815018,0.9008322954177856
../../../data/data_VEIRC/test/anormal/image_224_165.jpg,anormal,cglaucoma,0.0700654461979866,0.9299346208572388
../../../data/data_VEIRC/test/anormal/image_225_148.jpg,anormal,cglaucoma,0.04741156846284866,0.9525884389877319
../../../data/data_VEIRC/test/cglaucoma/image_001_250.jpg,cglaucoma,anormal,0.7106667757034302,0.28933319449424744
../../../data/data_VEIRC/test/cglaucoma/image_002_252.jpg,cglaucoma,cglaucoma,0.04993949458003044,0.9500605463981628
../../../data/data_VEIRC/test/cglaucoma/image_003_234.jpg,cglaucoma,cglaucoma,0.0530332550406456,0.9469667077064514
../../../data/data_VEIRC/test/cglaucoma/image_004_238.jpg,cglaucoma,cglaucoma,0.02822418324649334,0.9717758297920227
../../../data/data_VEIRC/test/cglaucoma/image_005_228.jpg,cglaucoma,cglaucoma,0.06767721474170685,0.9323228001594543
../../../data/data_VEIRC/test/cglaucoma/image_006_225.jpg,cglaucoma,anormal,0.9191430807113647,0.08085692673921585
../../../data/data_VEIRC/test/cglaucoma/image_007_226.jpg,cglaucoma,cglaucoma,0.321146696805954,0.6788533329963684
../../../data/data_VEIRC/test/cglaucoma/image_008_245.jpg,cglaucoma,anormal,0.9391668438911438,0.060833144932985306
../../../data/data_VEIRC/test/cglaucoma/image_009_247.jpg,cglaucoma,anormal,0.5314979553222656,0.4685020446777344
../../../data/data_VEIRC/test/cglaucoma/image_010_232.jpg,cglaucoma,anormal,0.531471312046051,0.4685286581516266
../../../data/data_VEIRC/test/cglaucoma/image_011_254.jpg,cglaucoma,anormal,0.7736898064613342,0.22631016373634338
../../../data/data_VEIRC/test/cglaucoma/image_012_236.jpg,cglaucoma,anormal,0.5864914059638977,0.4135085344314575
../../../data/data_VEIRC/test/cglaucoma/image_013_239.jpg,cglaucoma,anormal,0.6382508873939514,0.3617491126060486
../../../data/data_VEIRC/test/cglaucoma/image_014_237.jpg,cglaucoma,cglaucoma,0.07229803502559662,0.927702009677887
../../../data/data_VEIRC/test/cglaucoma/image_015_253.jpg,cglaucoma,cglaucoma,0.24029125273227692,0.7597087025642395
../../../data/data_VEIRC/test/cglaucoma/image_016_240.jpg,cglaucoma,anormal,0.8454289436340332,0.1545710563659668
../../../data/data_VEIRC/test/cglaucoma/image_017_241.jpg,cglaucoma,cglaucoma,0.10856323689222336,0.891436755657196
../../../data/data_VEIRC/test/cglaucoma/image_018_246.jpg,cglaucoma,cglaucoma,0.1651691347360611,0.8348308205604553
