filename,prob_anormal,prob_cglaucoma,predicted_class
image_042_63.jpg,0.729095,0.270905,anormal
image_043_54.jpg,0.714034,0.285966,anormal
image_044_70.jpg,0.737942,0.262058,anormal
image_045_182.jpg,0.718944,0.281056,anormal
image_046_64.jpg,0.565001,0.434999,anormal
image_047_143.jpg,0.713180,0.286820,anormal
image_048_130.jpg,0.513512,0.486488,anormal
image_049_105.jpg,0.656182,0.343818,anormal
image_050_163.jpg,0.755437,0.244563,anormal
image_051_190.jpg,0.661111,0.338889,anormal
image_052_3.jpg,0.585211,0.414789,anormal
image_053_136.jpg,0.671879,0.328121,anormal
image_054_158.jpg,0.655848,0.344152,anormal
image_055_139.jpg,0.605895,0.394105,anormal
image_056_142.jpg,0.717228,0.282772,anormal
image_057_109.jpg,0.713575,0.286425,anormal
image_058_118.jpg,0.727791,0.272209,anormal
image_059_220.jpg,0.680223,0.319777,anormal
image_060_79.jpg,0.624324,0.375676,anormal
image_061_44.jpg,0.613624,0.386376,anormal
image_062_135.jpg,0.717532,0.282468,anormal
image_063_110.jpg,0.691502,0.308498,anormal
image_064_164.jpg,0.662558,0.337442,anormal
image_065_92.jpg,0.669616,0.330384,anormal
image_066_218.jpg,0.672281,0.327719,anormal
image_067_127.jpg,0.708590,0.291410,anormal
image_068_173.jpg,0.645155,0.354845,anormal
image_069_184.jpg,0.715528,0.284472,anormal
image_070_212.jpg,0.707963,0.292037,anormal
image_071_154.jpg,0.752799,0.247201,anormal
image_072_102.jpg,0.755437,0.244563,anormal
image_073_179.jpg,0.706336,0.293665,anormal
image_074_37.jpg,0.696017,0.303983,anormal
image_075_195.jpg,0.640536,0.359464,anormal
image_076_33.jpg,0.709390,0.290610,anormal
image_077_201.jpg,0.749372,0.250628,anormal
image_078_67.jpg,0.701242,0.298758,anormal
image_079_15.jpg,0.732096,0.267904,anormal
image_080_157.jpg,0.706495,0.293505,anormal
image_081_153.jpg,0.696252,0.303748,anormal
image_082_9.jpg,0.732212,0.267788,anormal
image_083_30.jpg,0.627261,0.372739,anormal
image_084_34.jpg,0.695029,0.304971,anormal
image_085_61.jpg,0.639436,0.360564,anormal
image_086_24.jpg,0.727475,0.272525,anormal
image_087_210.jpg,0.624265,0.375735,anormal
image_088_175.jpg,0.732096,0.267904,anormal
image_089_38.jpg,0.633411,0.366589,anormal
image_090_145.jpg,0.773334,0.226666,anormal
image_091_223.jpg,0.658170,0.341830,anormal
image_092_1.jpg,0.678178,0.321822,anormal
image_093_140.jpg,0.732212,0.267788,anormal
image_094_150.jpg,0.728615,0.271385,anormal
image_095_11.jpg,0.662445,0.337555,anormal
image_096_98.jpg,0.711282,0.288718,anormal
image_097_176.jpg,0.654237,0.345763,anormal
image_098_205.jpg,0.654874,0.345126,anormal
image_099_22.jpg,0.601963,0.398037,anormal
image_100_196.jpg,0.748918,0.251082,anormal
image_101_222.jpg,0.686473,0.313527,anormal
image_102_155.jpg,0.742587,0.257413,anormal
image_103_204.jpg,0.655674,0.344326,anormal
image_104_2.jpg,0.713498,0.286502,anormal
image_105_0.jpg,0.630951,0.369049,anormal
image_106_141.jpg,0.611163,0.388837,anormal
image_107_166.jpg,0.658523,0.341477,anormal
image_108_188.jpg,0.632490,0.367510,anormal
image_109_76.jpg,0.670528,0.329472,anormal
image_110_199.jpg,0.709231,0.290769,anormal
image_111_58.jpg,0.643673,0.356327,anormal
image_112_111.jpg,0.686224,0.313776,anormal
image_113_224.jpg,0.693168,0.306832,anormal
image_114_57.jpg,0.752790,0.247210,anormal
image_115_121.jpg,0.683210,0.316790,anormal
image_116_69.jpg,0.737943,0.262056,anormal
image_117_211.jpg,0.601066,0.398934,anormal
image_118_101.jpg,0.684407,0.315593,anormal
image_119_194.jpg,0.701372,0.298628,anormal
image_120_17.jpg,0.734789,0.265211,anormal
image_121_189.jpg,0.717319,0.282681,anormal
image_122_6.jpg,0.650776,0.349224,anormal
image_123_35.jpg,0.628557,0.371443,anormal
image_124_126.jpg,0.689435,0.310565,anormal
image_125_183.jpg,0.591626,0.408373,anormal
image_126_177.jpg,0.633166,0.366834,anormal
image_127_43.jpg,0.660172,0.339828,anormal
image_128_60.jpg,0.699467,0.300533,anormal
image_129_156.jpg,0.673539,0.326461,anormal
image_130_104.jpg,0.664357,0.335643,anormal
image_131_131.jpg,0.735607,0.264393,anormal
image_132_52.jpg,0.747701,0.252299,anormal
image_133_75.jpg,0.718595,0.281405,anormal
image_134_97.jpg,0.627306,0.372694,anormal
image_135_90.jpg,0.682399,0.317601,anormal
image_136_128.jpg,0.655449,0.344551,anormal
image_137_87.jpg,0.729796,0.270204,anormal
image_138_19.jpg,0.621037,0.378963,anormal
image_139_167.jpg,0.756271,0.243729,anormal
image_140_27.jpg,0.737175,0.262825,anormal
image_141_18.jpg,0.571631,0.428369,anormal
image_142_159.jpg,0.614604,0.385396,anormal
image_143_107.jpg,0.697138,0.302862,anormal
image_144_180.jpg,0.617639,0.382361,anormal
image_145_78.jpg,0.605105,0.394895,anormal
image_146_85.jpg,0.662605,0.337395,anormal
image_147_193.jpg,0.670123,0.329877,anormal
image_148_216.jpg,0.647251,0.352749,anormal
image_149_134.jpg,0.663669,0.336331,anormal
image_150_198.jpg,0.654004,0.345996,anormal
image_151_31.jpg,0.641758,0.358242,anormal
image_152_169.jpg,0.564807,0.435193,anormal
image_153_213.jpg,0.596654,0.403346,anormal
image_154_23.jpg,0.546777,0.453223,anormal
image_155_151.jpg,0.600611,0.399389,anormal
image_156_72.jpg,0.671635,0.328365,anormal
image_157_115.jpg,0.655243,0.344757,anormal
image_158_191.jpg,0.542919,0.457081,anormal
image_159_162.jpg,0.675560,0.324440,anormal
image_160_124.jpg,0.676198,0.323802,anormal
image_161_62.jpg,0.623168,0.376832,anormal
image_162_48.jpg,0.595361,0.404640,anormal
image_163_206.jpg,0.567834,0.432166,anormal
image_164_215.jpg,0.581034,0.418966,anormal
image_165_77.jpg,0.664365,0.335635,anormal
image_166_129.jpg,0.717582,0.282418,anormal
image_167_138.jpg,0.644697,0.355303,anormal
image_168_113.jpg,0.732077,0.267923,anormal
image_169_119.jpg,0.792403,0.207597,anormal
image_170_133.jpg,0.809215,0.190785,anormal
image_171_203.jpg,0.591355,0.408645,anormal
image_172_137.jpg,0.742860,0.257140,anormal
image_173_83.jpg,0.674915,0.325085,anormal
image_174_123.jpg,0.687762,0.312238,anormal
image_175_91.jpg,0.752283,0.247717,anormal
image_176_161.jpg,0.735150,0.264850,anormal
image_177_112.jpg,0.673744,0.326256,anormal
image_178_46.jpg,0.597157,0.402843,anormal
image_179_84.jpg,0.713948,0.286052,anormal
image_180_53.jpg,0.634352,0.365648,anormal
image_181_207.jpg,0.726955,0.273045,anormal
image_182_171.jpg,0.722070,0.277930,anormal
image_183_40.jpg,0.720979,0.279021,anormal
image_184_197.jpg,0.728900,0.271100,anormal
image_185_185.jpg,0.625303,0.374697,anormal
image_186_114.jpg,0.645326,0.354674,anormal
image_187_100.jpg,0.693083,0.306917,anormal
image_188_192.jpg,0.727125,0.272875,anormal
image_189_149.jpg,0.582840,0.417160,anormal
image_190_7.jpg,0.683936,0.316064,anormal
image_191_8.jpg,0.611158,0.388842,anormal
image_192_68.jpg,0.609629,0.390371,anormal
image_193_51.jpg,0.677698,0.322302,anormal
image_194_88.jpg,0.733881,0.266119,anormal
image_195_106.jpg,0.726468,0.273532,anormal
image_196_80.jpg,0.571294,0.428706,anormal
image_197_28.jpg,0.624094,0.375906,anormal
image_198_66.jpg,0.620118,0.379882,anormal
image_199_94.jpg,0.668256,0.331744,anormal
image_200_45.jpg,0.648271,0.351729,anormal
image_201_81.jpg,0.656272,0.343728,anormal
image_202_14.jpg,0.688817,0.311183,anormal
image_203_181.jpg,0.664128,0.335872,anormal
image_204_208.jpg,0.696243,0.303757,anormal
image_205_29.jpg,0.700995,0.299005,anormal
image_206_186.jpg,0.675493,0.324507,anormal
image_207_221.jpg,0.650821,0.349180,anormal
image_208_20.jpg,0.714684,0.285316,anormal
image_209_42.jpg,0.660463,0.339537,anormal
image_210_73.jpg,0.634352,0.365648,anormal
image_211_152.jpg,0.726955,0.273045,anormal
image_212_47.jpg,0.672452,0.327548,anormal
image_213_144.jpg,0.731982,0.268018,anormal
image_214_89.jpg,0.768030,0.231970,anormal
image_215_147.jpg,0.558801,0.441199,anormal
image_216_74.jpg,0.682096,0.317904,anormal
image_217_117.jpg,0.712358,0.287642,anormal
image_218_122.jpg,0.628461,0.371539,anormal
image_219_21.jpg,0.609202,0.390798,anormal
image_220_86.jpg,0.661669,0.338331,anormal
image_221_132.jpg,0.666180,0.333820,anormal
image_222_174.jpg,0.639287,0.360713,anormal
image_223_172.jpg,0.663885,0.336115,anormal
image_224_165.jpg,0.686340,0.313660,anormal
image_225_148.jpg,0.673756,0.326244,anormal
image_001_250.jpg,0.696158,0.303842,anormal
image_002_252.jpg,0.631478,0.368522,anormal
image_003_234.jpg,0.650975,0.349025,anormal
image_004_238.jpg,0.581193,0.418807,anormal
image_005_228.jpg,0.561772,0.438228,anormal
image_006_225.jpg,0.728302,0.271698,anormal
image_007_226.jpg,0.611350,0.388650,anormal
image_008_245.jpg,0.627508,0.372492,anormal
image_009_247.jpg,0.680858,0.319142,anormal
image_010_232.jpg,0.680858,0.319142,anormal
image_011_254.jpg,0.692416,0.307584,anormal
image_012_236.jpg,0.616623,0.383377,anormal
image_013_239.jpg,0.569350,0.430650,anormal
image_014_237.jpg,0.710771,0.289229,anormal
image_015_253.jpg,0.655086,0.344914,anormal
image_016_240.jpg,0.673783,0.326216,anormal
image_017_241.jpg,0.685161,0.314839,anormal
image_018_246.jpg,0.733755,0.266245,anormal
image_019_249.jpg,0.700390,0.299610,anormal
image_020_227.jpg,0.735791,0.264209,anormal
image_021_229.jpg,0.616734,0.383266,anormal
image_022_235.jpg,0.629179,0.370821,anormal
image_023_244.jpg,0.733755,0.266245,anormal
image_024_251.jpg,0.706768,0.293232,anormal
image_025_243.jpg,0.616734,0.383266,anormal
image_026_248.jpg,0.724654,0.275346,anormal
image_027_230.jpg,0.591233,0.408767,anormal
image_028_242.jpg,0.733994,0.266006,anormal
image_029_255.jpg,0.666474,0.333526,anormal
image_030_256.jpg,0.588935,0.411065,anormal
image_031_233.jpg,0.617845,0.382155,anormal
image_032_231.jpg,0.656524,0.343476,anormal
