filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,predicted_class
20051205_58431_0400_PP_493.png,0.615620,0.077715,0.182112,0.055629,0.068924,anodr
20051205_58458_0400_PP_309.png,0.616012,0.078950,0.173201,0.056804,0.075033,anodr
20051205_58502_0400_PP_482.png,0.557343,0.082395,0.214734,0.065125,0.080403,anodr
20051205_58613_0400_PP_843.png,0.766808,0.059339,0.103501,0.035499,0.034853,anodr
20051205_59240_0400_PP_301.png,0.718951,0.061356,0.129036,0.042963,0.047694,anodr
20051205_59337_0400_PP_945.png,0.686115,0.079743,0.127422,0.054300,0.052421,anodr
20051205_59351_0400_PP_332.png,0.681040,0.074494,0.139167,0.053078,0.052221,anodr
20051205_59367_0400_PP_816.png,0.728532,0.069138,0.118299,0.041097,0.042934,anodr
20051205_59379_0400_PP_842.png,0.728333,0.065727,0.123992,0.042882,0.039067,anodr
20051205_59510_0400_PP_329.png,0.731118,0.064169,0.116037,0.041835,0.046841,anodr
20051205_59538_0400_PP_534.png,0.760597,0.057211,0.099479,0.039197,0.043516,anodr
20051205_59617_0400_PP_1000.png,0.585415,0.097302,0.197470,0.055149,0.064664,anodr
20051205_59651_0400_PP_1164.png,0.593795,0.092373,0.193404,0.054074,0.066353,anodr
20051205_59738_0400_PP_119.png,0.770951,0.056605,0.097662,0.039100,0.035682,anodr
20051205_59754_0400_PP_880.png,0.738888,0.062341,0.111967,0.043648,0.043156,anodr
20051205_59833_0400_PP_531.png,0.726022,0.063818,0.126468,0.038756,0.044936,anodr
20051205_59858_0400_PP_523.png,0.644445,0.078227,0.170184,0.052961,0.054182,anodr
20051205_59901_0400_PP_417.png,0.822947,0.033560,0.089552,0.027624,0.026317,anodr
20051205_59923_0400_PP_1307.png,0.819111,0.036361,0.086809,0.030518,0.027201,anodr
20051205_60093_0400_PP_1286.png,0.617946,0.072942,0.177778,0.058849,0.072485,anodr
20051205_60119_0400_PP_451.png,0.602432,0.072415,0.193827,0.059489,0.071836,anodr
20051213_61406_0100_PP_1027.png,0.581933,0.096084,0.206518,0.056236,0.059228,anodr
20051213_61802_0100_PP_408.png,0.694828,0.074514,0.140623,0.043953,0.046081,anodr
20051213_61892_0100_PP_837.png,0.674544,0.066542,0.154098,0.050298,0.054518,anodr
20051213_61951_0100_PP_983.png,0.730984,0.056318,0.129538,0.040358,0.042802,anodr
20051213_62251_0100_PP_27.png,0.685461,0.066798,0.142261,0.048925,0.056555,anodr
20051213_62314_0100_PP_1325.png,0.539063,0.090156,0.227431,0.062090,0.081260,anodr
20051213_62518_0100_PP_821.png,0.648707,0.066921,0.184115,0.051535,0.048722,anodr
20051213_62572_0100_PP_1176.png,0.672697,0.069756,0.159810,0.057112,0.040624,anodr
20051214_40529_0100_PP_1120.png,0.776371,0.052014,0.103245,0.034639,0.033733,anodr
20051214_40767_0100_PP_1039.png,0.634473,0.091861,0.164050,0.055624,0.053991,anodr
20051214_40994_0100_PP_435.png,0.775411,0.053877,0.102999,0.033867,0.033847,anodr
20051214_41055_0100_PP_41.png,0.773595,0.054016,0.106601,0.036308,0.029479,anodr
20051214_42133_0100_PP_462.png,0.638139,0.078326,0.166500,0.060695,0.056340,anodr
20051214_42197_0100_PP_1288.png,0.577018,0.104091,0.187171,0.066548,0.065171,anodr
20051214_42323_0100_PP_845.png,0.673070,0.075991,0.146990,0.054897,0.049052,anodr
20051214_42363_0100_PP_42.png,0.573122,0.080725,0.210088,0.065034,0.071031,anodr
20051214_51178_0100_PP_1380.png,0.806698,0.044487,0.090088,0.030170,0.028556,anodr
20051214_51211_0100_PP_511.png,0.825076,0.039987,0.081968,0.028609,0.024360,anodr
20051214_51308_0100_PP_1342.png,0.618387,0.068743,0.182107,0.063421,0.067342,anodr
20051214_51342_0100_PP_970.png,0.605407,0.074885,0.184411,0.063379,0.071917,anodr
20051214_51442_0100_PP_28.png,0.686531,0.082259,0.126830,0.051789,0.052591,anodr
20051214_51469_0100_PP_1060.png,0.691423,0.088208,0.129778,0.049437,0.041154,anodr
20051214_56242_0100_PP_337.png,0.558377,0.106658,0.203229,0.065536,0.066200,anodr
20051214_56392_0100_PP_1037.png,0.802882,0.040933,0.092873,0.035019,0.028293,anodr
20051214_56438_0100_PP_22.png,0.743396,0.051463,0.121749,0.041032,0.042360,anodr
20051214_56636_0100_PP_128.png,0.566834,0.095063,0.186760,0.071312,0.080030,anodr
20051214_56688_0100_PP_120.png,0.592620,0.079909,0.195790,0.062196,0.069484,anodr
20051214_57761_0100_PP_356.png,0.504365,0.098405,0.224998,0.070127,0.102105,anodr
20051214_57817_0100_PP_876.png,0.489968,0.091089,0.236342,0.074433,0.108169,anodr
20051216_43913_0200_PP_1367.png,0.527514,0.083699,0.234688,0.068707,0.085393,anodr
20051216_44066_0200_PP_426.png,0.583683,0.073823,0.215775,0.062490,0.064228,anodr
20051216_44092_0200_PP_1090.png,0.566078,0.080690,0.196860,0.074260,0.082112,anodr
20051216_44221_0200_PP_548.png,0.687312,0.064148,0.142614,0.050780,0.055146,anodr
20051216_44252_0200_PP_952.png,0.692910,0.064410,0.143050,0.048968,0.050662,anodr
20051216_44398_0200_PP_1235.png,0.756784,0.062646,0.105227,0.039523,0.035821,anodr
20051216_44420_0200_PP_379.png,0.749753,0.076016,0.096708,0.040469,0.037056,anodr
20051216_44635_0200_PP_415.png,0.600609,0.079713,0.179657,0.063504,0.076517,anodr
20051216_44660_0200_PP_888.png,0.613570,0.079517,0.180615,0.058312,0.067986,anodr
20051216_44811_0200_PP_567.png,0.780910,0.045319,0.104232,0.033354,0.036185,anodr
20051216_44832_0200_PP_1082.png,0.821352,0.037808,0.085936,0.028236,0.026668,anodr
20051216_45076_0200_PP_818.png,0.463525,0.106930,0.258941,0.071703,0.098901,anodr
20051216_45499_0200_PP_1071.png,0.729493,0.065129,0.116277,0.044107,0.044993,anodr
20051216_45781_0200_PP_320.png,0.581276,0.089427,0.197321,0.063792,0.068185,anodr
20051216_45873_0200_PP_832.png,0.698269,0.069076,0.137004,0.045255,0.050396,anodr
20051216_45992_0200_PP_341.png,0.548032,0.093426,0.212093,0.066534,0.079916,anodr
20051216_46018_0200_PP_1216.png,0.517516,0.098813,0.223744,0.072616,0.087311,anodr
20051216_46183_0200_PP_1204.png,0.614524,0.074664,0.179359,0.061692,0.069762,anodr
20051216_47514_0200_PP_110.png,0.534266,0.085756,0.220275,0.068300,0.091403,anodr
20051216_47536_0200_PP_1339.png,0.590213,0.087181,0.175382,0.063975,0.083249,anodr
20060407_38711_0200_PP_283.png,0.586082,0.106462,0.186764,0.054855,0.065837,anodr
20060407_38970_0200_PP_1111.png,0.606100,0.092311,0.188756,0.053376,0.059458,anodr
20060407_39155_0200_PP_855.png,0.825605,0.038580,0.078817,0.029529,0.027469,anodr
20060407_39184_0200_PP_373.png,0.783328,0.040207,0.100666,0.039130,0.036669,anodr
20060407_39306_0200_PP_1074.png,0.809009,0.037814,0.092194,0.031876,0.029107,anodr
20060407_39328_0200_PP_893.png,0.691950,0.050994,0.158474,0.044611,0.053971,anodr
20060407_39435_0200_PP_1214.png,0.424936,0.106427,0.278624,0.081175,0.108838,anodr
20060407_39546_0200_PP_545.png,0.532618,0.085085,0.230784,0.070497,0.081016,anodr
20060407_39567_0200_PP_1168.png,0.525719,0.085272,0.229153,0.068790,0.091066,anodr
20060407_39687_0200_PP_101.png,0.613283,0.087301,0.174630,0.056524,0.068262,anodr
20060407_39761_0200_PP_518.png,0.585975,0.086837,0.194569,0.058549,0.074070,anodr
20060407_39780_0200_PP_1006.png,0.573667,0.080327,0.202387,0.062979,0.080639,anodr
20060407_40740_0200_PP_314.png,0.545048,0.085013,0.216339,0.071108,0.082492,anodr
20060407_40761_0200_PP_282.png,0.568427,0.079061,0.213068,0.062317,0.077127,anodr
20060407_41149_0200_PP_26.png,0.786453,0.031249,0.114834,0.035852,0.031612,anodr
20060407_41177_0200_PP_1104.png,0.709653,0.043116,0.166524,0.043639,0.037068,anodr
20060407_41312_0200_PP_895.png,0.826538,0.047662,0.075599,0.025860,0.024340,anodr
20060407_41980_0200_PP_1347.png,0.690660,0.068189,0.139919,0.048506,0.052727,anodr
20060407_42099_0200_PP_77.png,0.515424,0.093428,0.236869,0.071834,0.082446,anodr
20060407_42133_0200_PP_488.png,0.619396,0.082054,0.178489,0.054771,0.065290,anodr
20060407_42290_0200_PP_1107.png,0.775169,0.034344,0.115640,0.039069,0.035777,anodr
20060407_42308_0200_PP_1278.png,0.729021,0.042336,0.136066,0.046590,0.045987,anodr
20060407_43223_0200_PP_47.png,0.435640,0.092896,0.284512,0.084194,0.102758,anodr
20060407_43258_0200_PP_118.png,0.627155,0.071955,0.177973,0.054621,0.068296,anodr
20060407_43594_0200_PP_140.png,0.696906,0.067378,0.140946,0.047336,0.047435,anodr
20060407_43618_0200_PP_867.png,0.659833,0.075253,0.160347,0.050514,0.054053,anodr
20060407_43726_0200_PP_1128.png,0.619838,0.085872,0.163718,0.055194,0.075378,anodr
20060407_43746_0200_PP_1058.png,0.576819,0.087681,0.194298,0.062068,0.079134,anodr
20060407_43834_0200_PP_1162.png,0.471367,0.125412,0.224540,0.078362,0.100319,anodr
20060407_43856_0200_PP_862.png,0.548954,0.096191,0.218358,0.059897,0.076601,anodr
20060407_44042_0200_PP_1047.png,0.651228,0.076074,0.160116,0.051046,0.061537,anodr
20060407_44061_0200_PP_295.png,0.677828,0.067129,0.150760,0.051108,0.053175,anodr
20060407_44400_0200_PP_956.png,0.512523,0.072109,0.252704,0.078818,0.083845,anodr
20060407_44422_0200_PP_847.png,0.593006,0.055163,0.220560,0.063160,0.068111,anodr
20060407_44510_0200_PP_48.png,0.703172,0.060585,0.135717,0.047016,0.053510,anodr
20060407_44529_0200_PP_1212.png,0.587625,0.079754,0.201893,0.061941,0.068787,anodr
20060407_44743_0200_PP_824.png,0.623539,0.071727,0.177194,0.057505,0.070035,anodr
20060407_44766_0200_PP_89.png,0.535073,0.110809,0.205071,0.067310,0.081737,anodr
20060407_44866_0200_PP_293.png,0.625301,0.091331,0.171782,0.055390,0.056197,anodr
20060407_44889_0200_PP_830.png,0.753219,0.062540,0.110701,0.037512,0.036028,anodr
20060407_45107_0200_PP_1345.png,0.648965,0.075045,0.163175,0.052262,0.060553,anodr
20060407_45230_0200_PP_1297.png,0.715286,0.059345,0.134084,0.043275,0.048010,anodr
20060407_45247_0200_PP_1159.png,0.518326,0.088609,0.241922,0.066397,0.084746,anodr
20060407_45718_0200_PP_400.png,0.509389,0.082438,0.252052,0.073800,0.082320,anodr
