filename,score_anormal,score_cglaucoma,predicted_label
anormal/image_065_92.jpg,0.908115,0.091885,anormal
anormal/image_066_218.jpg,0.849877,0.150123,anormal
anormal/image_067_127.jpg,0.902939,0.097061,anormal
anormal/image_068_173.jpg,0.698366,0.301634,anormal
anormal/image_069_184.jpg,0.934118,0.065882,anormal
anormal/image_070_212.jpg,0.924126,0.075874,anormal
anormal/image_071_154.jpg,0.821046,0.178954,anormal
anormal/image_072_102.jpg,0.839614,0.160386,anormal
anormal/image_073_179.jpg,0.890716,0.109284,anormal
anormal/image_074_37.jpg,0.779654,0.220346,anormal
anormal/image_075_195.jpg,0.868386,0.131614,anormal
anormal/image_076_33.jpg,0.899440,0.100560,anormal
anormal/image_077_201.jpg,0.885019,0.114981,anormal
anormal/image_078_67.jpg,0.946864,0.053136,anormal
anormal/image_079_15.jpg,0.941156,0.058844,anormal
anormal/image_080_157.jpg,0.810607,0.189393,anormal
anormal/image_081_153.jpg,0.797481,0.202519,anormal
anormal/image_082_9.jpg,0.881673,0.118327,anormal
anormal/image_083_30.jpg,0.802198,0.197802,anormal
anormal/image_084_34.jpg,0.677726,0.322274,anormal
anormal/image_085_61.jpg,0.896628,0.103372,anormal
anormal/image_086_24.jpg,0.926217,0.073783,anormal
anormal/image_087_210.jpg,0.869381,0.130619,anormal
anormal/image_088_175.jpg,0.941156,0.058844,anormal
anormal/image_089_38.jpg,0.808897,0.191103,anormal
anormal/image_090_145.jpg,0.920809,0.079191,anormal
anormal/image_091_223.jpg,0.898536,0.101464,anormal
anormal/image_092_1.jpg,0.895672,0.104328,anormal
anormal/image_093_140.jpg,0.881673,0.118327,anormal
anormal/image_094_150.jpg,0.907783,0.092217,anormal
anormal/image_095_11.jpg,0.943705,0.056295,anormal
anormal/image_096_98.jpg,0.920784,0.079216,anormal
anormal/image_097_176.jpg,0.928081,0.071919,anormal
anormal/image_098_205.jpg,0.714485,0.285515,anormal
anormal/image_099_22.jpg,0.748872,0.251128,anormal
anormal/image_100_196.jpg,0.872435,0.127565,anormal
anormal/image_101_222.jpg,0.917315,0.082685,anormal
anormal/image_102_155.jpg,0.807346,0.192654,anormal
anormal/image_103_204.jpg,0.839374,0.160626,anormal
anormal/image_104_2.jpg,0.857277,0.142723,anormal
anormal/image_105_0.jpg,0.921857,0.078143,anormal
anormal/image_106_141.jpg,0.658578,0.341422,anormal
anormal/image_107_166.jpg,0.826614,0.173386,anormal
anormal/image_108_188.jpg,0.821054,0.178946,anormal
anormal/image_109_76.jpg,0.673301,0.326699,anormal
anormal/image_110_199.jpg,0.838898,0.161102,anormal
anormal/image_111_58.jpg,0.745734,0.254266,anormal
anormal/image_112_111.jpg,0.622957,0.377043,anormal
anormal/image_113_224.jpg,0.869216,0.130784,anormal
anormal/image_114_57.jpg,0.914302,0.085698,anormal
anormal/image_115_121.jpg,0.723432,0.276568,anormal
anormal/image_116_69.jpg,0.827400,0.172600,anormal
anormal/image_117_211.jpg,0.678486,0.321514,anormal
anormal/image_118_101.jpg,0.707002,0.292999,anormal
anormal/image_119_194.jpg,0.676406,0.323594,anormal
anormal/image_120_17.jpg,0.734427,0.265573,anormal
anormal/image_121_189.jpg,0.890080,0.109920,anormal
anormal/image_122_6.jpg,0.710874,0.289126,anormal
anormal/image_123_35.jpg,0.840227,0.159773,anormal
anormal/image_124_126.jpg,0.790689,0.209311,anormal
anormal/image_125_183.jpg,0.463239,0.536761,cglaucoma
anormal/image_126_177.jpg,0.546761,0.453239,anormal
anormal/image_127_43.jpg,0.666582,0.333418,anormal
anormal/image_128_60.jpg,0.785982,0.214018,anormal
anormal/image_129_156.jpg,0.868919,0.131081,anormal
anormal/image_130_104.jpg,0.831393,0.168607,anormal
anormal/image_131_131.jpg,0.921552,0.078448,anormal
anormal/image_132_52.jpg,0.858314,0.141686,anormal
anormal/image_133_75.jpg,0.863125,0.136875,anormal
anormal/image_134_97.jpg,0.829257,0.170743,anormal
anormal/image_135_90.jpg,0.813774,0.186226,anormal
anormal/image_136_128.jpg,0.716580,0.283420,anormal
anormal/image_137_87.jpg,0.776892,0.223108,anormal
anormal/image_138_19.jpg,0.690511,0.309489,anormal
anormal/image_139_167.jpg,0.735995,0.264005,anormal
anormal/image_140_27.jpg,0.864522,0.135478,anormal
anormal/image_141_18.jpg,0.787696,0.212304,anormal
anormal/image_142_159.jpg,0.761404,0.238596,anormal
anormal/image_143_107.jpg,0.747128,0.252872,anormal
anormal/image_144_180.jpg,0.779189,0.220811,anormal
anormal/image_145_78.jpg,0.816880,0.183120,anormal
anormal/image_146_85.jpg,0.832545,0.167455,anormal
anormal/image_147_193.jpg,0.836883,0.163117,anormal
anormal/image_148_216.jpg,0.745767,0.254233,anormal
anormal/image_149_134.jpg,0.823768,0.176232,anormal
anormal/image_150_198.jpg,0.816661,0.183339,anormal
anormal/image_151_31.jpg,0.728953,0.271047,anormal
anormal/image_152_169.jpg,0.848414,0.151586,anormal
anormal/image_153_213.jpg,0.739154,0.260846,anormal
anormal/image_154_23.jpg,0.836992,0.163008,anormal
anormal/image_155_151.jpg,0.792901,0.207099,anormal
anormal/image_156_72.jpg,0.802846,0.197154,anormal
anormal/image_157_115.jpg,0.917947,0.082053,anormal
anormal/image_158_191.jpg,0.908127,0.091872,anormal
anormal/image_159_162.jpg,0.709484,0.290516,anormal
anormal/image_160_124.jpg,0.952582,0.047418,anormal
anormal/image_161_62.jpg,0.764976,0.235024,anormal
anormal/image_162_48.jpg,0.627103,0.372897,anormal
anormal/image_163_206.jpg,0.651882,0.348118,anormal
anormal/image_164_215.jpg,0.579925,0.420075,anormal
anormal/image_165_77.jpg,0.895780,0.104220,anormal
anormal/image_166_129.jpg,0.870932,0.129068,anormal
anormal/image_167_138.jpg,0.571623,0.428377,anormal
anormal/image_168_113.jpg,0.738431,0.261569,anormal
anormal/image_169_119.jpg,0.938722,0.061278,anormal
anormal/image_170_133.jpg,0.904220,0.095780,anormal
anormal/image_171_203.jpg,0.784306,0.215694,anormal
anormal/image_172_137.jpg,0.780798,0.219202,anormal
anormal/image_173_83.jpg,0.816602,0.183398,anormal
anormal/image_174_123.jpg,0.802317,0.197683,anormal
anormal/image_175_91.jpg,0.698216,0.301784,anormal
anormal/image_176_161.jpg,0.818508,0.181492,anormal
anormal/image_177_112.jpg,0.844690,0.155310,anormal
anormal/image_178_46.jpg,0.685676,0.314324,anormal
anormal/image_179_84.jpg,0.750194,0.249806,anormal
anormal/image_180_53.jpg,0.663018,0.336982,anormal
anormal/image_181_207.jpg,0.705072,0.294928,anormal
anormal/image_182_171.jpg,0.846634,0.153366,anormal
anormal/image_183_40.jpg,0.804258,0.195742,anormal
anormal/image_184_197.jpg,0.701745,0.298255,anormal
anormal/image_185_185.jpg,0.764364,0.235636,anormal
anormal/image_186_114.jpg,0.731907,0.268093,anormal
anormal/image_187_100.jpg,0.896854,0.103146,anormal
anormal/image_188_192.jpg,0.865844,0.134156,anormal
anormal/image_189_149.jpg,0.704115,0.295885,anormal
anormal/image_190_7.jpg,0.694009,0.305991,anormal
anormal/image_191_8.jpg,0.757741,0.242259,anormal
anormal/image_192_68.jpg,0.773493,0.226507,anormal
anormal/image_193_51.jpg,0.823916,0.176084,anormal
anormal/image_194_88.jpg,0.901569,0.098431,anormal
anormal/image_195_106.jpg,0.797948,0.202052,anormal
anormal/image_196_80.jpg,0.658659,0.341341,anormal
anormal/image_197_28.jpg,0.741588,0.258412,anormal
anormal/image_198_66.jpg,0.732456,0.267544,anormal
anormal/image_199_94.jpg,0.796594,0.203406,anormal
anormal/image_200_45.jpg,0.895470,0.104530,anormal
anormal/image_201_81.jpg,0.878010,0.121990,anormal
anormal/image_202_14.jpg,0.739013,0.260987,anormal
anormal/image_203_181.jpg,0.889860,0.110140,anormal
anormal/image_204_208.jpg,0.854459,0.145541,anormal
anormal/image_205_29.jpg,0.868427,0.131573,anormal
anormal/image_206_186.jpg,0.728875,0.271125,anormal
anormal/image_207_221.jpg,0.629705,0.370295,anormal
anormal/image_208_20.jpg,0.914127,0.085873,anormal
anormal/image_209_42.jpg,0.878217,0.121783,anormal
anormal/image_210_73.jpg,0.663018,0.336982,anormal
anormal/image_211_152.jpg,0.705072,0.294928,anormal
anormal/image_212_47.jpg,0.870370,0.129630,anormal
anormal/image_213_144.jpg,0.901297,0.098703,anormal
anormal/image_214_89.jpg,0.808399,0.191601,anormal
anormal/image_215_147.jpg,0.681821,0.318179,anormal
anormal/image_216_74.jpg,0.813359,0.186641,anormal
anormal/image_217_117.jpg,0.816936,0.183064,anormal
anormal/image_218_122.jpg,0.433948,0.566052,cglaucoma
anormal/image_219_21.jpg,0.606281,0.393719,anormal
anormal/image_220_86.jpg,0.883733,0.116267,anormal
anormal/image_221_132.jpg,0.492004,0.507996,cglaucoma
anormal/image_222_174.jpg,0.792253,0.207747,anormal
anormal/image_223_172.jpg,0.826415,0.173585,anormal
anormal/image_224_165.jpg,0.825299,0.174701,anormal
anormal/image_225_148.jpg,0.778064,0.221936,anormal
cglaucoma/image_001_250.jpg,0.726399,0.273601,anormal
cglaucoma/image_002_252.jpg,0.692281,0.307719,anormal
cglaucoma/image_003_234.jpg,0.473936,0.526064,cglaucoma
cglaucoma/image_004_238.jpg,0.605875,0.394125,anormal
cglaucoma/image_005_228.jpg,0.616257,0.383743,anormal
cglaucoma/image_006_225.jpg,0.763380,0.236620,anormal
cglaucoma/image_007_226.jpg,0.511319,0.488681,anormal
cglaucoma/image_008_245.jpg,0.660540,0.339460,anormal
cglaucoma/image_009_247.jpg,0.740983,0.259017,anormal
cglaucoma/image_010_232.jpg,0.740983,0.259017,anormal
cglaucoma/image_011_254.jpg,0.883570,0.116430,anormal
cglaucoma/image_012_236.jpg,0.770020,0.229979,anormal
cglaucoma/image_013_239.jpg,0.724396,0.275604,anormal
cglaucoma/image_014_237.jpg,0.802584,0.197416,anormal
cglaucoma/image_015_253.jpg,0.485245,0.514755,cglaucoma
cglaucoma/image_016_240.jpg,0.634907,0.365093,anormal
cglaucoma/image_017_241.jpg,0.736404,0.263596,anormal
cglaucoma/image_018_246.jpg,0.826885,0.173115,anormal
cglaucoma/image_019_249.jpg,0.466065,0.533935,cglaucoma
cglaucoma/image_020_227.jpg,0.880429,0.119571,anormal
cglaucoma/image_021_229.jpg,0.725940,0.274060,anormal
cglaucoma/image_022_235.jpg,0.570566,0.429434,anormal
cglaucoma/image_023_244.jpg,0.826885,0.173115,anormal
cglaucoma/image_024_251.jpg,0.854004,0.145996,anormal
cglaucoma/image_025_243.jpg,0.725940,0.274060,anormal
cglaucoma/image_026_248.jpg,0.797345,0.202655,anormal
cglaucoma/image_027_230.jpg,0.739840,0.260160,anormal
cglaucoma/image_028_242.jpg,0.378720,0.621280,cglaucoma
cglaucoma/image_029_255.jpg,0.775031,0.224969,anormal
cglaucoma/image_030_256.jpg,0.596044,0.403956,anormal
cglaucoma/image_031_233.jpg,0.423726,0.576274,cglaucoma
cglaucoma/image_032_231.jpg,0.385234,0.614766,cglaucoma
