filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,predicted_label
anodr/2c8101f14723.png,0.948688,0.010577,0.014263,0.011164,0.015308,anodr
anodr/2c827005b8f8.png,0.952910,0.010868,0.010177,0.012398,0.013646,anodr
anodr/2cacdb0dffae.png,0.949337,0.011550,0.012852,0.012603,0.013659,anodr
anodr/2cdcc910778d.png,0.950322,0.012433,0.011243,0.012308,0.013694,anodr
anodr/2d04cead4d3a.png,0.953259,0.011523,0.010924,0.010758,0.013536,anodr
anodr/2d07162a13b1.png,0.020671,0.017086,0.937238,0.015908,0.009097,cmoderatedr
anodr/2db0cd3e30da.png,0.948611,0.010988,0.014353,0.012101,0.013947,anodr
anodr/2dc647e00ad3.png,0.947449,0.011360,0.016109,0.012522,0.012559,anodr
anodr/2dd28ac497d2.png,0.943492,0.018108,0.011915,0.013564,0.012921,anodr
anodr/2ef10194e80d.png,0.951505,0.010446,0.012116,0.011800,0.014134,anodr
anodr/2ef4a04aed1b.png,0.950055,0.013619,0.010240,0.013029,0.013056,anodr
anodr/2ef955d6d9ff.png,0.947781,0.014627,0.010911,0.013096,0.013585,anodr
anodr/2f143453bb71.png,0.951168,0.012625,0.011840,0.010325,0.014043,anodr
anodr/2f7fbdcc9a4b.png,0.953279,0.009205,0.013988,0.010786,0.012742,anodr
anodr/2fefb720869a.png,0.949138,0.012118,0.013424,0.012413,0.012907,anodr
anodr/3286073a976e.png,0.955043,0.009400,0.011460,0.013150,0.010948,anodr
anodr/331121c65e88.png,0.950486,0.010922,0.013162,0.012297,0.013134,anodr
anodr/33b91def2035.png,0.946099,0.013197,0.013568,0.012487,0.014649,anodr
anodr/33b978734eab.png,0.948388,0.013447,0.014398,0.010992,0.012775,anodr
anodr/345b1f0abbba.png,0.956000,0.009534,0.010766,0.011210,0.012489,anodr
anodr/348598d01e18.png,0.947390,0.016560,0.012424,0.012083,0.011544,anodr
anodr/35362d43e753.png,0.944047,0.016488,0.011756,0.013308,0.014402,anodr
anodr/35ac70c0d08f.png,0.947493,0.013944,0.013189,0.013026,0.012348,anodr
anodr/35df2bc6ae95.png,0.947060,0.013782,0.011786,0.012767,0.014604,anodr
anodr/360832d84ce0.png,0.944126,0.013519,0.014133,0.015720,0.012501,anodr
anodr/37c523296d42.png,0.948381,0.014816,0.012688,0.011592,0.012523,anodr
anodr/387138ddf43d.png,0.946616,0.014321,0.009070,0.015191,0.014801,anodr
anodr/389552047476.png,0.948056,0.013939,0.012996,0.009282,0.015727,anodr
anodr/393fa5a023a5.png,0.951320,0.012700,0.012947,0.011264,0.011769,anodr
anodr/3a4cfea0a766.png,0.951952,0.009302,0.013851,0.011627,0.013267,anodr
anodr/3b2b91590590.png,0.949531,0.011997,0.011713,0.012509,0.014250,anodr
anodr/3bf2deaa5ef0.png,0.949998,0.012668,0.011028,0.011701,0.014605,anodr
anodr/3bf3085ac167.png,0.948424,0.012842,0.013293,0.013227,0.012215,anodr
anodr/3c42512c81e0.png,0.950217,0.013850,0.010235,0.013860,0.011838,anodr
anodr/3ce2f8a77a32.png,0.950057,0.012382,0.014668,0.010659,0.012234,anodr
anodr/3f0d3629d69e.png,0.948859,0.012034,0.015196,0.011188,0.012723,anodr
anodr/3f44d749cd0b.png,0.930200,0.030236,0.007083,0.015674,0.016807,anodr
anodr/3f6c627e2ff2.png,0.946708,0.013214,0.017184,0.011617,0.011277,anodr
anodr/3fd45879afe6.png,0.951350,0.011271,0.012077,0.012391,0.012911,anodr
anodr/401fdfd0db07.png,0.947706,0.013731,0.012425,0.013449,0.012688,anodr
anodr/41345cec5957.png,0.947545,0.010464,0.014137,0.013240,0.014615,anodr
anodr/415d5c5e785f.png,0.944832,0.018533,0.009934,0.011866,0.014835,anodr
anodr/41ab357d103f.png,0.949692,0.012527,0.012057,0.012431,0.013292,anodr
anodr/4276b82e4489.png,0.945702,0.014659,0.013236,0.013153,0.013250,anodr
anodr/42b9c1977681.png,0.943912,0.015545,0.013487,0.013926,0.013131,anodr
anodr/42c65af5ab16.png,0.951186,0.011472,0.014809,0.011187,0.011346,anodr
anodr/436e7a7af761.png,0.946795,0.014040,0.011795,0.012498,0.014872,anodr
anodr/43823561c3f0.png,0.949356,0.012273,0.012422,0.012095,0.013854,anodr
anodr/43bc7c066dfb.png,0.951466,0.011413,0.014021,0.012438,0.010662,anodr
anodr/445a8a6da55c.png,0.577268,0.201103,0.185793,0.014804,0.021032,anodr
anodr/44a4d04162cc.png,0.946134,0.015562,0.012268,0.011946,0.014090,anodr
anodr/44a86263117b.png,0.952061,0.008638,0.015032,0.011915,0.012354,anodr
anodr/4554062fa836.png,0.950791,0.011185,0.012314,0.011209,0.014500,anodr
anodr/475300735b7f.png,0.945649,0.015311,0.013559,0.012097,0.013384,anodr
anodr/478fc46eaa49.png,0.945840,0.016831,0.011746,0.011989,0.013594,anodr
anodr/4826d10030b3.png,0.945857,0.012306,0.014321,0.011034,0.016482,anodr
anodr/4a05f81b3aba.png,0.955706,0.011569,0.009203,0.013132,0.010390,anodr
anodr/4a4cb731f91a.png,0.942496,0.015408,0.016327,0.013732,0.012037,anodr
anodr/4a589edaea60.png,0.273389,0.057815,0.644215,0.011995,0.012587,cmoderatedr
anodr/4ad8d3ec8789.png,0.946313,0.011512,0.016542,0.011647,0.013987,anodr
anodr/4d1e7def7624.png,0.951220,0.012871,0.014490,0.011304,0.010115,anodr
anodr/4dd4a4bf2421.png,0.946692,0.014467,0.010872,0.013113,0.014856,anodr
anodr/4e1e252317b5.png,0.940695,0.021325,0.012227,0.011726,0.014027,anodr
anodr/4fd5ec0dca09.png,0.946653,0.012768,0.013624,0.013601,0.013354,anodr
anodr/500aad15b7c8.png,0.944862,0.011897,0.015527,0.012219,0.015495,anodr
anodr/501c319f7a9f.png,0.954077,0.012330,0.010882,0.011853,0.010858,anodr
anodr/504a69096fcb.png,0.948021,0.015646,0.010928,0.011872,0.013532,anodr
anodr/5069feccd866.png,0.952109,0.011361,0.012708,0.012139,0.011683,anodr
anodr/50915e2329a1.png,0.945917,0.014515,0.011450,0.014855,0.013262,anodr
anodr/50916d67bb51.png,0.937411,0.015044,0.021272,0.011978,0.014294,anodr
anodr/50d8249f7bc9.png,0.952272,0.010708,0.013215,0.012289,0.011516,anodr
anodr/50ddd7d976df.png,0.950836,0.010194,0.014256,0.012241,0.012473,anodr
anodr/521b5377a727.png,0.949651,0.013456,0.011920,0.012019,0.012953,anodr
anodr/5257cb536da2.png,0.912028,0.037329,0.024173,0.017068,0.009402,anodr
anodr/5299a532f0e0.png,0.951673,0.012978,0.014556,0.009814,0.010979,anodr
anodr/52edbe29d655.png,0.945820,0.017130,0.016089,0.010319,0.010643,anodr
anodr/5321ab64f9ea.png,0.948774,0.013071,0.013739,0.012376,0.012041,anodr
anodr/53c874dbc594.png,0.934111,0.016491,0.019297,0.010445,0.019656,anodr
anodr/54038e56131d.png,0.950301,0.011801,0.012651,0.012920,0.012327,anodr
anodr/54f57cf26126.png,0.947819,0.012118,0.014450,0.012134,0.013478,anodr
anodr/5511f114e7ee.png,0.948918,0.012617,0.013683,0.012823,0.011958,anodr
anodr/555d0bef3c5b.png,0.948592,0.010912,0.012746,0.013727,0.014023,anodr
anodr/55f7f018c61c.png,0.951252,0.009473,0.015374,0.012192,0.011708,anodr
anodr/568455854a11.png,0.951888,0.011205,0.011228,0.012701,0.012978,anodr
anodr/586f5c56081e.png,0.946232,0.013756,0.013957,0.010101,0.015955,anodr
anodr/58a9e0d7f7af.png,0.947189,0.013674,0.012882,0.013076,0.013178,anodr
anodr/58eb3809f456.png,0.951443,0.010394,0.014167,0.012247,0.011748,anodr
anodr/58f07741ee3b.png,0.948142,0.014028,0.012262,0.012326,0.013243,anodr
anodr/59928f999ae7.png,0.949446,0.013026,0.012974,0.012142,0.012412,anodr
anodr/5995321563b7.png,0.949345,0.010830,0.012267,0.012674,0.014885,anodr
anodr/59bd19c1c5bb.png,0.948124,0.011843,0.014705,0.011756,0.013571,anodr
anodr/5a27b9b2a9c1.png,0.949015,0.014230,0.011348,0.013651,0.011756,anodr
anodr/5b1c4cefeb24.png,0.942631,0.021010,0.012063,0.010855,0.013441,anodr
anodr/5b994ff78547.png,0.951413,0.013695,0.012481,0.011169,0.011242,anodr
anodr/5ba156a35ff2.png,0.943887,0.014017,0.014745,0.013418,0.013933,anodr
anodr/5baed382f062.png,0.907338,0.015064,0.043611,0.015721,0.018266,anodr
anodr/5c85d22bd0de.png,0.868499,0.092561,0.013845,0.012256,0.012839,anodr
anodr/5ca73d28f17f.png,0.949973,0.012372,0.013670,0.012188,0.011796,anodr
anodr/5cbe88914a72.png,0.948885,0.013679,0.015445,0.009163,0.012828,anodr
anodr/5d4e5fd34d91.png,0.950518,0.014217,0.011773,0.011806,0.011686,anodr
anodr/5de4615a5161.png,0.945610,0.011891,0.013012,0.014780,0.014706,anodr
anodr/5e505e25cd3e.png,0.950491,0.011233,0.012020,0.012594,0.013662,anodr
anodr/5e97cb2b0888.png,0.944415,0.021364,0.007866,0.011915,0.014440,anodr
anodr/5f6db235c04d.png,0.938397,0.010928,0.028791,0.010142,0.011742,anodr
anodr/609be3ca5ddf.png,0.949667,0.014230,0.009402,0.012068,0.014633,anodr
anodr/60aa4e649abf.png,0.951245,0.011304,0.013106,0.010664,0.013682,anodr
anodr/6180920bc224.png,0.888646,0.040816,0.047324,0.009244,0.013969,anodr
anodr/61a62b1dcc36.png,0.949699,0.011408,0.013192,0.012210,0.013491,anodr
anodr/61da799bf0aa.png,0.931984,0.032195,0.007912,0.012795,0.015114,anodr
anodr/628b581aa905.png,0.945553,0.015066,0.016580,0.011959,0.010843,anodr
anodr/6294b378d09f.png,0.948379,0.015501,0.012436,0.012152,0.011532,anodr
anodr/633fe9dbaf39.png,0.948416,0.011004,0.015435,0.012408,0.012737,anodr
anodr/63b71347e95d.png,0.949354,0.013873,0.012021,0.011424,0.013328,anodr
anodr/63e041a757eb.png,0.948081,0.010484,0.016310,0.011838,0.013286,anodr
anodr/6504b703c429.png,0.955975,0.011870,0.012755,0.009661,0.009739,anodr
anodr/65a3b13ad9a0.png,0.013919,0.906976,0.051685,0.013541,0.013879,bmilddr
anodr/65a7fe9482fe.png,0.947460,0.013728,0.014441,0.011550,0.012821,anodr
anodr/65dda202653d.png,0.943979,0.016288,0.013741,0.010960,0.015031,anodr
anodr/66393d8c60ba.png,0.946880,0.012881,0.013281,0.013744,0.013214,anodr
anodr/66b88a4bc474.png,0.950427,0.011353,0.013294,0.012315,0.012611,anodr
anodr/68ddb15a74de.png,0.950607,0.013123,0.011106,0.012479,0.012685,anodr
anodr/69b3a00927fc.png,0.938027,0.020173,0.011594,0.015426,0.014779,anodr
anodr/69c4cbb630de.png,0.948956,0.012688,0.012945,0.012156,0.013255,anodr
anodr/6a2642131e4a.png,0.952149,0.011771,0.013252,0.010690,0.012138,anodr
anodr/6a57a3db3eff.png,0.948427,0.012325,0.011430,0.013772,0.014047,anodr
anodr/6a905a7202d2.png,0.949986,0.014235,0.013731,0.010619,0.011429,anodr
anodr/6b30767595d8.png,0.948925,0.010295,0.014886,0.011891,0.014003,anodr
anodr/6b66b0e86f7e.png,0.952461,0.010126,0.011063,0.012813,0.013536,anodr
anodr/6bf2a81a5d91.png,0.945973,0.011736,0.013713,0.013826,0.014751,anodr
anodr/6c6505a0c637.png,0.947403,0.011139,0.016511,0.012406,0.012541,anodr
anodr/6d4f6c9a8406.png,0.943747,0.016152,0.016980,0.012081,0.011040,anodr
anodr/6d5a8362dd1e.png,0.949134,0.010878,0.014986,0.011557,0.013445,anodr
anodr/6d9effbcde78.png,0.949545,0.012664,0.010490,0.011874,0.015426,anodr
anodr/6dc0281f11e3.png,0.949593,0.014385,0.014570,0.010475,0.010977,anodr
anodr/6df8b7b6e837.png,0.929389,0.021280,0.025377,0.014621,0.009332,anodr
anodr/6e0f78e188ff.png,0.950700,0.010528,0.013462,0.011785,0.013525,anodr
anodr/6e1db8711879.png,0.952257,0.012424,0.011258,0.011376,0.012685,anodr
anodr/6fbaaf8eb67a.png,0.956709,0.012188,0.009879,0.011113,0.010110,anodr
anodr/7131bf4c9e6f.png,0.823587,0.131034,0.011100,0.016828,0.017451,anodr
anodr/726dff37edc0.png,0.952840,0.009621,0.014467,0.012409,0.010662,anodr
anodr/735836b1ffa6.png,0.015615,0.237199,0.706066,0.034517,0.006603,cmoderatedr
anodr/737ef6226677.png,0.946329,0.018845,0.010251,0.013088,0.011487,anodr
anodr/73d40ce06a67.png,0.954507,0.010491,0.012937,0.011401,0.010663,anodr
anodr/73ef3c3dcbe4.png,0.951230,0.010731,0.014812,0.012008,0.011219,anodr
anodr/74211a2b6dcf.png,0.949270,0.011096,0.014886,0.011112,0.013635,anodr
anodr/74898f372d2b.png,0.950495,0.010732,0.013407,0.011732,0.013634,anodr
anodr/757e39293591.png,0.950742,0.010609,0.015664,0.011409,0.011577,anodr
anodr/75a071608ea6.png,0.948532,0.013578,0.012920,0.012780,0.012190,anodr
anodr/76516f828d88.png,0.946933,0.010017,0.017963,0.010450,0.014637,anodr
anodr/76bc31e0d3be.png,0.951502,0.011354,0.011611,0.012672,0.012861,anodr
anodr/76cab26493f1.png,0.948995,0.012761,0.012911,0.010472,0.014861,anodr
anodr/76cb010f7aa0.png,0.950561,0.011233,0.012857,0.012049,0.013300,anodr
anodr/780f9c237c56.png,0.938484,0.024849,0.009100,0.012373,0.015195,anodr
anodr/7831ce1d895e.png,0.946558,0.013473,0.013978,0.012812,0.013179,anodr
anodr/789f0ec1eab8.png,0.945337,0.018264,0.008072,0.013276,0.015051,anodr
anodr/79ade634c633.png,0.945537,0.010032,0.018638,0.011070,0.014722,anodr
anodr/7a06ea127e02.png,0.944990,0.012923,0.019551,0.012069,0.010467,anodr
anodr/7a12f49e29df.png,0.947157,0.014492,0.010621,0.013470,0.014259,anodr
anodr/7a9f45fdf29b.png,0.953140,0.010643,0.011466,0.012025,0.012727,anodr
anodr/7aabd768abff.png,0.946128,0.014954,0.007292,0.015297,0.016329,anodr
anodr/7ad0c4975890.png,0.874643,0.074664,0.008258,0.017597,0.024838,anodr
anodr/7af4d8704032.png,0.947371,0.012378,0.012846,0.014254,0.013151,anodr
anodr/7b691d9ced34.png,0.948188,0.016088,0.008601,0.013912,0.013211,anodr
anodr/7b9d519cbd66.png,0.950521,0.012249,0.012000,0.012073,0.013157,anodr
anodr/7ba6b23c4b46.png,0.953850,0.010502,0.013032,0.011846,0.010771,anodr
anodr/7bc00e58d419.png,0.948428,0.010046,0.014217,0.012920,0.014388,anodr
anodr/7da558d92100.png,0.950601,0.011575,0.014232,0.011728,0.011864,anodr
anodr/7ec0e61a7e29.png,0.933546,0.026641,0.011887,0.011529,0.016398,anodr
anodr/7f1f3269f546.png,0.949699,0.010919,0.012686,0.011149,0.015546,anodr
anodr/7fc3a8bb40de.png,0.945835,0.014304,0.011262,0.013658,0.014942,anodr
anodr/7fe7309d0b4f.png,0.948698,0.013796,0.013794,0.011663,0.012049,anodr
anodr/810ed108f5b7.png,0.951810,0.011789,0.013997,0.011454,0.010950,anodr
anodr/81914ceb4e74.png,0.949671,0.012256,0.016608,0.010665,0.010800,anodr
anodr/8329e80c10ac.png,0.950877,0.011869,0.013203,0.011891,0.012161,anodr
anodr/837acf120946.png,0.859173,0.044610,0.051968,0.018189,0.026061,anodr
anodr/83a63c4a3e4a.png,0.951994,0.011847,0.014634,0.010857,0.010669,anodr
anodr/83d81ba5959c.png,0.951219,0.007661,0.016716,0.012964,0.011439,anodr
anodr/83fda7c0500b.png,0.951777,0.010166,0.012072,0.012814,0.013171,anodr
anodr/840a06a9c690.png,0.948871,0.011632,0.014836,0.012687,0.011973,anodr
anodr/847b04287c9c.png,0.941626,0.017556,0.013927,0.009878,0.017014,anodr
anodr/84b88e8d3bca.png,0.951279,0.011097,0.012300,0.014061,0.011264,anodr
anodr/851e40a21f81.png,0.951436,0.009127,0.017780,0.009506,0.012151,anodr
anodr/8650d32f4a9e.png,0.947178,0.012522,0.013106,0.012144,0.015050,anodr
anodr/8693ab1fd2be.png,0.955305,0.010515,0.009820,0.012737,0.011622,anodr
anodr/875d2ffcbf47.png,0.952769,0.013159,0.011024,0.011063,0.011985,anodr
anodr/876deb29f000.png,0.948542,0.012746,0.014765,0.010526,0.013420,anodr
anodr/87b671c6d4c5.png,0.947592,0.014410,0.011127,0.014206,0.012665,anodr
anodr/883c6a184f16.png,0.947297,0.014094,0.015254,0.013060,0.010295,anodr
anodr/883ddb650967.png,0.950047,0.012169,0.014062,0.011673,0.012048,anodr
anodr/88e5051f65bd.png,0.949390,0.012372,0.014200,0.011461,0.012578,anodr
anodr/8af50c9d0a86.png,0.947877,0.012365,0.012898,0.012002,0.014858,anodr
anodr/8b079e79035f.png,0.949778,0.011179,0.016531,0.010571,0.011941,anodr
anodr/8bf2d925dc0c.png,0.948083,0.012417,0.012925,0.012933,0.013642,anodr
anodr/8c4ceddeb1c6.png,0.948524,0.013862,0.010544,0.014056,0.013013,anodr
anodr/8d13c46e7d75.png,0.923607,0.034235,0.019388,0.011440,0.011330,anodr
anodr/8d4ff745a409.png,0.951171,0.012084,0.015534,0.011992,0.009218,anodr
anodr/8e6df9eedcd8.png,0.954521,0.010150,0.010490,0.011712,0.013128,anodr
anodr/8e76054f0831.png,0.946328,0.016414,0.009542,0.012751,0.014966,anodr
anodr/8f06ca4642bd.png,0.951509,0.010542,0.010932,0.013080,0.013937,anodr
anodr/8f14bca04b47.png,0.949785,0.012051,0.012560,0.013267,0.012337,anodr
anodr/8fbb2ca39911.png,0.949526,0.012653,0.013121,0.013161,0.011538,anodr
anodr/90a9a41eec6d.png,0.950197,0.012132,0.011477,0.013586,0.012608,anodr
anodr/90bde2ff8953.png,0.949550,0.011046,0.014192,0.011101,0.014110,anodr
anodr/912fbe06407e.png,0.947735,0.014288,0.011188,0.013339,0.013451,anodr
anodr/916915f01e17.png,0.950001,0.012851,0.012842,0.011610,0.012696,anodr
anodr/91b7a4179ecf.png,0.947578,0.012719,0.010603,0.014792,0.014309,anodr
anodr/9274e75dc4d5.png,0.910296,0.044800,0.016232,0.016184,0.012487,anodr
anodr/92e3d608fd3c.png,0.953376,0.011075,0.014003,0.011661,0.009885,anodr
anodr/92fcf50b3562.png,0.952584,0.011353,0.010884,0.011065,0.014113,anodr
anodr/93802d1e3c41.png,0.949274,0.015559,0.010607,0.010077,0.014484,anodr
anodr/94076a9fb9b5.png,0.950923,0.013045,0.013496,0.011266,0.011269,anodr
anodr/946545473380.png,0.947283,0.014812,0.012504,0.011573,0.013828,anodr
anodr/949710bead24.png,0.917819,0.010302,0.047616,0.009809,0.014454,anodr
anodr/94b9ccc73bb9.png,0.948808,0.014143,0.012041,0.011174,0.013835,anodr
anodr/94f9ecf4b8d2.png,0.952585,0.009304,0.013192,0.011057,0.013862,anodr
anodr/96793edb1003.png,0.866338,0.017407,0.041834,0.034922,0.039499,anodr
anodr/96ea316ed0ab.png,0.947620,0.013823,0.012681,0.013208,0.012668,anodr
anodr/973b0facfa9b.png,0.952026,0.013531,0.010604,0.011053,0.012786,anodr
anodr/97fdee242fea.png,0.952378,0.012705,0.013128,0.010564,0.011225,anodr
anodr/983c98354e9c.png,0.937301,0.027920,0.011406,0.011674,0.011699,anodr
anodr/98441214557f.png,0.948807,0.014003,0.011667,0.012482,0.013041,anodr
anodr/98d41bce73a8.png,0.947014,0.013114,0.013625,0.011814,0.014433,anodr
anodr/99c626e58464.png,0.948401,0.011286,0.017104,0.010966,0.012243,anodr
anodr/9a1029536d78.png,0.930875,0.029646,0.010454,0.013218,0.015807,anodr
anodr/9ab18a4a957f.png,0.948629,0.011634,0.014939,0.012179,0.012619,anodr
anodr/9be71d6d7e59.png,0.913913,0.030732,0.023351,0.012798,0.019206,anodr
anodr/9c514d2d5b3f.png,0.945229,0.018005,0.010715,0.011497,0.014555,anodr
anodr/9ce46d400cd6.png,0.947667,0.012458,0.014171,0.011591,0.014113,anodr
anodr/9de9421f17e3.png,0.949861,0.013062,0.011721,0.012007,0.013349,anodr
anodr/9e2058917304.png,0.922615,0.013040,0.039859,0.009874,0.014611,anodr
anodr/9e5737f771c3.png,0.948961,0.012152,0.014500,0.011394,0.012992,anodr
