filename,prob_a_noamd,prob_b_amd,pred_class
N0091.jpg,0.631125,0.368875,a_noamd
N0092.jpg,0.666380,0.333620,a_noamd
N0093.jpg,0.698970,0.301029,a_noamd
N0094.jpg,0.634766,0.365234,a_noamd
N0095.jpg,0.663428,0.336572,a_noamd
N0096.jpg,0.646635,0.353365,a_noamd
N0097.jpg,0.580083,0.419917,a_noamd
N0098.jpg,0.585150,0.414850,a_noamd
N0099.jpg,0.578472,0.421528,a_noamd
N0100.jpg,0.640858,0.359142,a_noamd
N0101.jpg,0.573974,0.426026,a_noamd
N0102.jpg,0.622290,0.377710,a_noamd
N0103.jpg,0.608619,0.391381,a_noamd
N0104.jpg,0.665838,0.334162,a_noamd
N0105.jpg,0.607080,0.392920,a_noamd
N0106.jpg,0.596463,0.403537,a_noamd
N0107.jpg,0.613444,0.386556,a_noamd
N0108.jpg,0.619526,0.380474,a_noamd
N0109.jpg,0.572755,0.427245,a_noamd
N0110.jpg,0.659858,0.340142,a_noamd
N0111.jpg,0.643747,0.356253,a_noamd
N0112.jpg,0.629537,0.370463,a_noamd
N0113.jpg,0.604135,0.395865,a_noamd
N0114.jpg,0.607239,0.392761,a_noamd
N0115.jpg,0.660885,0.339115,a_noamd
N0116.jpg,0.626104,0.373896,a_noamd
N0117.jpg,0.620547,0.379453,a_noamd
N0118.jpg,0.628011,0.371989,a_noamd
N0119.jpg,0.636648,0.363352,a_noamd
N0120.jpg,0.634434,0.365566,a_noamd
N0121.jpg,0.666020,0.333980,a_noamd
N0122.jpg,0.669075,0.330925,a_noamd
N0123.jpg,0.652865,0.347135,a_noamd
N0124.jpg,0.701894,0.298106,a_noamd
N0125.jpg,0.733581,0.266420,a_noamd
N0126.jpg,0.692672,0.307328,a_noamd
N0127.jpg,0.735747,0.264253,a_noamd
N0128.jpg,0.691474,0.308525,a_noamd
N0129.jpg,0.703497,0.296503,a_noamd
N0130.jpg,0.605558,0.394442,a_noamd
N0131.jpg,0.645320,0.354680,a_noamd
N0132.jpg,0.706896,0.293104,a_noamd
N0133.jpg,0.592925,0.407075,a_noamd
N0134.jpg,0.637921,0.362079,a_noamd
N0135.jpg,0.611813,0.388187,a_noamd
N0136.jpg,0.584479,0.415521,a_noamd
N0137.jpg,0.649523,0.350477,a_noamd
N0138.jpg,0.664984,0.335016,a_noamd
N0139.jpg,0.679289,0.320711,a_noamd
N0140.jpg,0.699520,0.300480,a_noamd
N0141.jpg,0.655626,0.344374,a_noamd
N0142.jpg,0.581280,0.418720,a_noamd
N0143.jpg,0.703853,0.296147,a_noamd
N0144.jpg,0.697766,0.302234,a_noamd
N0145.jpg,0.639777,0.360223,a_noamd
N0146.jpg,0.578227,0.421773,a_noamd
N0147.jpg,0.581280,0.418720,a_noamd
N0148.jpg,0.703853,0.296147,a_noamd
N0149.jpg,0.697766,0.302234,a_noamd
N0150.jpg,0.770699,0.229301,a_noamd
N0151.jpg,0.779730,0.220270,a_noamd
N0152.jpg,0.639153,0.360847,a_noamd
N0153.jpg,0.587296,0.412704,a_noamd
N0154.jpg,0.645524,0.354476,a_noamd
N0155.jpg,0.576934,0.423066,a_noamd
N0156.jpg,0.669538,0.330462,a_noamd
N0157.jpg,0.686690,0.313310,a_noamd
N0158.jpg,0.660169,0.339831,a_noamd
N0159.jpg,0.658383,0.341617,a_noamd
N0160.jpg,0.716177,0.283823,a_noamd
N0161.jpg,0.674259,0.325741,a_noamd
N0162.jpg,0.605081,0.394919,a_noamd
N0163.jpg,0.600723,0.399277,a_noamd
N0164.jpg,0.706478,0.293522,a_noamd
N0165.jpg,0.659905,0.340095,a_noamd
N0166.jpg,0.634105,0.365895,a_noamd
N0167.jpg,0.683946,0.316054,a_noamd
N0168.jpg,0.688613,0.311387,a_noamd
N0169.jpg,0.644142,0.355858,a_noamd
N0170.jpg,0.653007,0.346993,a_noamd
N0171.jpg,0.601195,0.398805,a_noamd
N0172.jpg,0.620116,0.379884,a_noamd
N0173.jpg,0.638547,0.361453,a_noamd
N0174.jpg,0.611179,0.388821,a_noamd
N0175.jpg,0.593389,0.406611,a_noamd
N0176.jpg,0.646487,0.353513,a_noamd
N0177.jpg,0.650311,0.349689,a_noamd
N0178.jpg,0.623278,0.376722,a_noamd
N0179.jpg,0.647712,0.352288,a_noamd
N0180.jpg,0.614195,0.385805,a_noamd
N0181.jpg,0.602216,0.397784,a_noamd
N0182.jpg,0.570215,0.429785,a_noamd
N0183.jpg,0.597242,0.402758,a_noamd
N0184.jpg,0.590787,0.409213,a_noamd
N0185.jpg,0.594057,0.405943,a_noamd
N0186.jpg,0.648705,0.351295,a_noamd
N0187.jpg,0.647706,0.352294,a_noamd
N0188.jpg,0.658106,0.341894,a_noamd
N0189.jpg,0.619477,0.380523,a_noamd
N0190.jpg,0.660870,0.339130,a_noamd
N0191.jpg,0.682985,0.317015,a_noamd
N0192.jpg,0.605306,0.394694,a_noamd
N0193.jpg,0.642554,0.357446,a_noamd
N0194.jpg,0.630776,0.369224,a_noamd
N0195.jpg,0.647794,0.352206,a_noamd
N0196.jpg,0.581390,0.418610,a_noamd
N0197.jpg,0.583297,0.416703,a_noamd
N0198.jpg,0.606838,0.393162,a_noamd
N0199.jpg,0.623343,0.376657,a_noamd
N0200.jpg,0.621311,0.378689,a_noamd
N0201.jpg,0.587266,0.412734,a_noamd
N0202.jpg,0.583726,0.416274,a_noamd
N0203.jpg,0.594162,0.405838,a_noamd
N0204.jpg,0.599401,0.400599,a_noamd
N0205.jpg,0.650562,0.349438,a_noamd
N0206.jpg,0.662409,0.337591,a_noamd
N0207.jpg,0.684980,0.315020,a_noamd
N0208.jpg,0.667181,0.332819,a_noamd
N0209.jpg,0.720892,0.279108,a_noamd
N0210.jpg,0.680356,0.319644,a_noamd
N0211.jpg,0.636420,0.363580,a_noamd
N0212.jpg,0.636545,0.363455,a_noamd
N0213.jpg,0.618901,0.381099,a_noamd
N0214.jpg,0.638639,0.361361,a_noamd
N0215.jpg,0.599573,0.400427,a_noamd
N0216.jpg,0.596594,0.403406,a_noamd
N0217.jpg,0.601207,0.398793,a_noamd
N0218.jpg,0.620120,0.379880,a_noamd
N0219.jpg,0.690535,0.309465,a_noamd
N0220.jpg,0.688517,0.311483,a_noamd
N0221.jpg,0.619746,0.380254,a_noamd
N0222.jpg,0.652907,0.347093,a_noamd
N0223.jpg,0.641532,0.358468,a_noamd
N0224.jpg,0.617557,0.382443,a_noamd
N0225.jpg,0.636312,0.363688,a_noamd
N0226.jpg,0.649288,0.350712,a_noamd
N0227.jpg,0.710698,0.289302,a_noamd
N0228.jpg,0.709974,0.290026,a_noamd
N0229.jpg,0.670566,0.329434,a_noamd
N0230.jpg,0.737923,0.262077,a_noamd
N0231.jpg,0.692776,0.307224,a_noamd
N0232.jpg,0.716798,0.283202,a_noamd
N0233.jpg,0.624700,0.375300,a_noamd
N0234.jpg,0.657030,0.342970,a_noamd
N0235.jpg,0.647512,0.352488,a_noamd
N0236.jpg,0.667650,0.332350,a_noamd
N0237.jpg,0.583577,0.416423,a_noamd
N0238.jpg,0.616465,0.383535,a_noamd
N0239.jpg,0.671841,0.328159,a_noamd
N0240.jpg,0.685660,0.314340,a_noamd
N0241.jpg,0.592963,0.407037,a_noamd
N0242.jpg,0.589070,0.410930,a_noamd
N0243.jpg,0.576151,0.423849,a_noamd
N0244.jpg,0.670579,0.329421,a_noamd
N0245.jpg,0.646458,0.353542,a_noamd
N0246.jpg,0.663716,0.336284,a_noamd
N0247.jpg,0.672562,0.327438,a_noamd
N0248.jpg,0.603579,0.396421,a_noamd
N0249.jpg,0.722511,0.277489,a_noamd
N0250.jpg,0.701549,0.298451,a_noamd
N0251.jpg,0.671623,0.328377,a_noamd
N0252.jpg,0.656978,0.343022,a_noamd
N0253.jpg,0.596061,0.403939,a_noamd
N0254.jpg,0.596914,0.403086,a_noamd
N0255.jpg,0.585833,0.414167,a_noamd
N0256.jpg,0.684670,0.315330,a_noamd
N0257.jpg,0.582691,0.417309,a_noamd
N0258.jpg,0.653426,0.346574,a_noamd
N0259.jpg,0.604008,0.395992,a_noamd
N0260.jpg,0.676834,0.323166,a_noamd
N0261.jpg,0.745294,0.254706,a_noamd
N0262.jpg,0.626916,0.373084,a_noamd
N0263.jpg,0.515871,0.484129,a_noamd
N0264.jpg,0.676474,0.323526,a_noamd
N0265.jpg,0.643076,0.356925,a_noamd
N0266.jpg,0.662454,0.337546,a_noamd
N0267.jpg,0.623480,0.376520,a_noamd
N0268.jpg,0.626796,0.373204,a_noamd
N0269.jpg,0.636531,0.363468,a_noamd
N0270.jpg,0.623454,0.376546,a_noamd
N0271.jpg,0.631684,0.368316,a_noamd
N0272.jpg,0.659588,0.340412,a_noamd
N0273.jpg,0.596858,0.403142,a_noamd
N0274.jpg,0.690296,0.309704,a_noamd
N0275.jpg,0.692660,0.307340,a_noamd
N0276.jpg,0.610905,0.389095,a_noamd
N0277.jpg,0.628231,0.371769,a_noamd
N0278.jpg,0.659108,0.340892,a_noamd
N0279.jpg,0.698294,0.301706,a_noamd
N0280.jpg,0.615449,0.384551,a_noamd
N0281.jpg,0.572364,0.427636,a_noamd
N0282.jpg,0.673143,0.326857,a_noamd
N0283.jpg,0.614185,0.385815,a_noamd
N0284.jpg,0.679068,0.320932,a_noamd
N0285.jpg,0.612936,0.387064,a_noamd
N0286.jpg,0.710533,0.289467,a_noamd
N0287.jpg,0.711994,0.288006,a_noamd
N0288.jpg,0.639589,0.360411,a_noamd
N0289.jpg,0.614247,0.385753,a_noamd
N0290.jpg,0.611572,0.388428,a_noamd
N0291.jpg,0.608784,0.391216,a_noamd
N0292.jpg,0.674098,0.325902,a_noamd
N0293.jpg,0.686696,0.313304,a_noamd
N0294.jpg,0.637340,0.362660,a_noamd
N0295.jpg,0.622522,0.377478,a_noamd
N0296.jpg,0.595180,0.404820,a_noamd
N0297.jpg,0.578851,0.421149,a_noamd
N0298.jpg,0.606053,0.393947,a_noamd
N0299.jpg,0.621871,0.378129,a_noamd
N0300.jpg,0.616678,0.383322,a_noamd
N0301.jpg,0.612879,0.387121,a_noamd
N0302.jpg,0.609842,0.390158,a_noamd
N0303.jpg,0.626674,0.373326,a_noamd
N0304.jpg,0.654958,0.345042,a_noamd
N0305.jpg,0.596906,0.403094,a_noamd
N0306.jpg,0.678338,0.321662,a_noamd
N0307.jpg,0.664068,0.335932,a_noamd
N0308.jpg,0.622129,0.377871,a_noamd
N0309.jpg,0.686520,0.313480,a_noamd
N0310.jpg,0.646634,0.353366,a_noamd
N0311.jpg,0.690239,0.309761,a_noamd
T0001.jpg,0.638142,0.361858,a_noamd
T0002.jpg,0.699839,0.300161,a_noamd
T0005.jpg,0.593524,0.406476,a_noamd
T0006.jpg,0.624318,0.375682,a_noamd
T0007.jpg,0.668381,0.331619,a_noamd
T0008.jpg,0.682026,0.317974,a_noamd
T0009.jpg,0.637191,0.362809,a_noamd
T0011.jpg,0.654186,0.345814,a_noamd
T0012.jpg,0.608151,0.391849,a_noamd
T0013.jpg,0.709685,0.290315,a_noamd
T0014.jpg,0.635417,0.364583,a_noamd
T0016.jpg,0.620999,0.379001,a_noamd
T0017.jpg,0.615748,0.384252,a_noamd
T0018.jpg,0.708119,0.291881,a_noamd
T0019.jpg,0.656032,0.343968,a_noamd
T0020.jpg,0.594987,0.405013,a_noamd
T0022.jpg,0.646900,0.353100,a_noamd
T0023.jpg,0.566050,0.433950,a_noamd
T0025.jpg,0.605052,0.394948,a_noamd
T0027.jpg,0.608029,0.391971,a_noamd
T0028.jpg,0.595685,0.404315,a_noamd
T0029.jpg,0.593346,0.406654,a_noamd
T0031.jpg,0.708364,0.291636,a_noamd
T0032.jpg,0.593524,0.406476,a_noamd
T0033.jpg,0.678940,0.321060,a_noamd
T0034.jpg,0.653313,0.346687,a_noamd
T0035.jpg,0.606042,0.393958,a_noamd
T0036.jpg,0.613261,0.386739,a_noamd
T0037.jpg,0.618664,0.381336,a_noamd
T0039.jpg,0.617480,0.382520,a_noamd
T0040.jpg,0.598823,0.401177,a_noamd
T0041.jpg,0.735878,0.264122,a_noamd
T0042.jpg,0.632054,0.367946,a_noamd
T0044.jpg,0.716597,0.283403,a_noamd
T0046.jpg,0.605370,0.394630,a_noamd
T0047.jpg,0.634259,0.365741,a_noamd
T0049.jpg,0.584242,0.415758,a_noamd
T0050.jpg,0.650550,0.349450,a_noamd
T0054.jpg,0.610571,0.389429,a_noamd
T0055.jpg,0.608800,0.391200,a_noamd
T0058.jpg,0.732606,0.267394,a_noamd
T0060.jpg,0.675910,0.324090,a_noamd
T0061.jpg,0.645743,0.354257,a_noamd
T0062.jpg,0.628508,0.371492,a_noamd
T0063.jpg,0.757074,0.242926,a_noamd
T0064.jpg,0.619517,0.380483,a_noamd
T0065.jpg,0.605433,0.394567,a_noamd
T0066.jpg,0.662994,0.337006,a_noamd
T0067.jpg,0.639563,0.360437,a_noamd
T0068.jpg,0.613445,0.386555,a_noamd
T0069.jpg,0.554605,0.445395,a_noamd
T0070.jpg,0.669415,0.330584,a_noamd
T0074.jpg,0.622218,0.377782,a_noamd
T0075.jpg,0.624169,0.375831,a_noamd
T0076.jpg,0.617075,0.382925,a_noamd
T0077.jpg,0.601185,0.398815,a_noamd
T0078.jpg,0.618989,0.381012,a_noamd
T0079.jpg,0.592466,0.407534,a_noamd
T0080.jpg,0.667971,0.332029,a_noamd
T0081.jpg,0.604073,0.395927,a_noamd
T0082.jpg,0.614247,0.385753,a_noamd
T0084.jpg,0.582396,0.417604,a_noamd
T0085.jpg,0.603603,0.396397,a_noamd
T0087.jpg,0.624298,0.375702,a_noamd
T0088.jpg,0.605098,0.394902,a_noamd
T0090.jpg,0.660887,0.339113,a_noamd
T0091.jpg,0.627183,0.372816,a_noamd
T0092.jpg,0.709589,0.290411,a_noamd
T0093.jpg,0.599227,0.400773,a_noamd
T0094.jpg,0.616211,0.383789,a_noamd
T0095.jpg,0.621629,0.378371,a_noamd
T0096.jpg,0.639011,0.360989,a_noamd
T0097.jpg,0.632994,0.367006,a_noamd
T0098.jpg,0.607180,0.392821,a_noamd
T0099.jpg,0.657033,0.342967,a_noamd
T0100.jpg,0.590766,0.409234,a_noamd
T0101.jpg,0.605795,0.394205,a_noamd
T0102.jpg,0.671835,0.328165,a_noamd
T0103.jpg,0.722638,0.277362,a_noamd
T0104.jpg,0.690710,0.309290,a_noamd
T0106.jpg,0.607971,0.392029,a_noamd
T0108.jpg,0.635511,0.364489,a_noamd
T0109.jpg,0.621970,0.378030,a_noamd
T0110.jpg,0.599638,0.400362,a_noamd
T0111.jpg,0.607576,0.392424,a_noamd
T0113.jpg,0.674824,0.325176,a_noamd
T0114.jpg,0.630513,0.369487,a_noamd
T0115.jpg,0.647091,0.352909,a_noamd
T0116.jpg,0.555892,0.444108,a_noamd
T0117.jpg,0.631335,0.368665,a_noamd
T0119.jpg,0.609689,0.390311,a_noamd
T0121.jpg,0.610414,0.389586,a_noamd
T0122.jpg,0.628731,0.371269,a_noamd
T0123.jpg,0.599851,0.400149,a_noamd
T0124.jpg,0.618544,0.381456,a_noamd
T0125.jpg,0.696956,0.303044,a_noamd
T0126.jpg,0.637991,0.362009,a_noamd
T0128.jpg,0.650873,0.349127,a_noamd
T0130.jpg,0.700723,0.299277,a_noamd
T0131.jpg,0.607817,0.392183,a_noamd
T0132.jpg,0.697087,0.302913,a_noamd
T0133.jpg,0.659073,0.340927,a_noamd
T0135.jpg,0.700116,0.299884,a_noamd
T0136.jpg,0.643367,0.356633,a_noamd
T0137.jpg,0.597516,0.402484,a_noamd
T0138.jpg,0.631053,0.368948,a_noamd
T0139.jpg,0.704970,0.295030,a_noamd
T0140.jpg,0.585159,0.414841,a_noamd
T0141.jpg,0.679003,0.320996,a_noamd
T0142.jpg,0.639140,0.360860,a_noamd
T0143.jpg,0.666037,0.333963,a_noamd
T0144.jpg,0.639487,0.360513,a_noamd
T0145.jpg,0.613971,0.386029,a_noamd
T0146.jpg,0.594934,0.405066,a_noamd
T0149.jpg,0.612835,0.387165,a_noamd
T0151.jpg,0.652040,0.347959,a_noamd
T0153.jpg,0.649708,0.350292,a_noamd
T0155.jpg,0.693280,0.306720,a_noamd
T0156.jpg,0.635495,0.364504,a_noamd
T0157.jpg,0.648277,0.351723,a_noamd
T0158.jpg,0.630343,0.369657,a_noamd
T0160.jpg,0.686638,0.313362,a_noamd
T0161.jpg,0.598277,0.401723,a_noamd
T0162.jpg,0.603690,0.396310,a_noamd
T0163.jpg,0.588512,0.411488,a_noamd
T0167.jpg,0.656010,0.343990,a_noamd
T0168.jpg,0.616411,0.383589,a_noamd
T0169.jpg,0.623482,0.376518,a_noamd
T0171.jpg,0.703915,0.296085,a_noamd
T0173.jpg,0.647103,0.352897,a_noamd
T0174.jpg,0.641938,0.358062,a_noamd
T0175.jpg,0.608066,0.391934,a_noamd
T0177.jpg,0.637838,0.362162,a_noamd
T0178.jpg,0.597710,0.402290,a_noamd
T0179.jpg,0.661315,0.338685,a_noamd
T0180.jpg,0.683578,0.316422,a_noamd
T0181.jpg,0.618414,0.381586,a_noamd
T0182.jpg,0.655508,0.344492,a_noamd
T0184.jpg,0.601687,0.398313,a_noamd
T0185.jpg,0.616759,0.383241,a_noamd
T0186.jpg,0.604294,0.395706,a_noamd
T0187.jpg,0.644576,0.355424,a_noamd
T0191.jpg,0.587381,0.412619,a_noamd
T0192.jpg,0.645448,0.354552,a_noamd
T0194.jpg,0.621958,0.378042,a_noamd
T0195.jpg,0.674718,0.325282,a_noamd
T0196.jpg,0.639977,0.360023,a_noamd
T0197.jpg,0.660952,0.339048,a_noamd
T0199.jpg,0.594608,0.405392,a_noamd
T0200.jpg,0.702915,0.297085,a_noamd
T0202.jpg,0.660604,0.339396,a_noamd
T0203.jpg,0.689539,0.310461,a_noamd
T0204.jpg,0.644814,0.355186,a_noamd
T0205.jpg,0.591698,0.408302,a_noamd
T0206.jpg,0.690424,0.309576,a_noamd
T0207.jpg,0.629160,0.370840,a_noamd
T0208.jpg,0.626501,0.373499,a_noamd
T0210.jpg,0.729767,0.270233,a_noamd
T0211.jpg,0.638649,0.361351,a_noamd
T0212.jpg,0.623611,0.376389,a_noamd
T0213.jpg,0.613947,0.386053,a_noamd
T0214.jpg,0.654032,0.345968,a_noamd
T0215.jpg,0.625409,0.374591,a_noamd
T0216.jpg,0.639057,0.360943,a_noamd
T0217.jpg,0.684012,0.315988,a_noamd
T0218.jpg,0.634334,0.365666,a_noamd
T0220.jpg,0.608491,0.391509,a_noamd
T0221.jpg,0.694347,0.305653,a_noamd
T0222.jpg,0.588189,0.411811,a_noamd
T0223.jpg,0.645673,0.354327,a_noamd
T0224.jpg,0.616516,0.383484,a_noamd
T0225.jpg,0.692327,0.307673,a_noamd
T0228.jpg,0.653549,0.346451,a_noamd
T0229.jpg,0.625328,0.374672,a_noamd
T0230.jpg,0.627642,0.372358,a_noamd
T0231.jpg,0.619186,0.380814,a_noamd
T0232.jpg,0.648407,0.351593,a_noamd
T0233.jpg,0.653476,0.346524,a_noamd
T0234.jpg,0.636022,0.363978,a_noamd
T0235.jpg,0.641890,0.358110,a_noamd
T0236.jpg,0.597020,0.402980,a_noamd
T0238.jpg,0.588621,0.411379,a_noamd
T0239.jpg,0.607143,0.392857,a_noamd
T0240.jpg,0.663040,0.336960,a_noamd
T0241.jpg,0.630603,0.369397,a_noamd
T0242.jpg,0.629815,0.370185,a_noamd
T0243.jpg,0.697876,0.302124,a_noamd
T0246.jpg,0.686460,0.313540,a_noamd
T0248.jpg,0.697211,0.302789,a_noamd
T0249.jpg,0.551854,0.448146,a_noamd
T0250.jpg,0.606950,0.393050,a_noamd
T0251.jpg,0.638851,0.361149,a_noamd
T0253.jpg,0.577091,0.422909,a_noamd
T0256.jpg,0.622014,0.377986,a_noamd
T0257.jpg,0.637273,0.362727,a_noamd
T0259.jpg,0.665221,0.334779,a_noamd
T0260.jpg,0.621073,0.378927,a_noamd
T0262.jpg,0.659701,0.340299,a_noamd
T0263.jpg,0.681990,0.318010,a_noamd
T0264.jpg,0.653075,0.346925,a_noamd
T0265.jpg,0.644060,0.355940,a_noamd
T0266.jpg,0.638910,0.361090,a_noamd
T0267.jpg,0.623807,0.376193,a_noamd
T0268.jpg,0.615282,0.384718,a_noamd
T0269.jpg,0.660450,0.339550,a_noamd
T0270.jpg,0.605551,0.394449,a_noamd
T0271.jpg,0.706176,0.293824,a_noamd
T0272.jpg,0.646943,0.353057,a_noamd
T0273.jpg,0.654546,0.345454,a_noamd
T0274.jpg,0.635347,0.364653,a_noamd
T0275.jpg,0.660744,0.339256,a_noamd
T0276.jpg,0.627057,0.372943,a_noamd
T0277.jpg,0.633635,0.366365,a_noamd
T0278.jpg,0.637576,0.362424,a_noamd
T0279.jpg,0.607274,0.392726,a_noamd
T0280.jpg,0.592177,0.407823,a_noamd
T0281.jpg,0.597244,0.402756,a_noamd
T0282.jpg,0.630559,0.369441,a_noamd
T0283.jpg,0.606395,0.393605,a_noamd
T0284.jpg,0.573510,0.426490,a_noamd
T0285.jpg,0.599722,0.400278,a_noamd
T0287.jpg,0.642535,0.357465,a_noamd
T0288.jpg,0.600350,0.399650,a_noamd
T0289.jpg,0.611819,0.388181,a_noamd
T0290.jpg,0.641808,0.358192,a_noamd
T0292.jpg,0.598645,0.401355,a_noamd
T0293.jpg,0.592151,0.407849,a_noamd
T0294.jpg,0.657341,0.342659,a_noamd
T0295.jpg,0.601536,0.398464,a_noamd
T0296.jpg,0.650945,0.349055,a_noamd
T0297.jpg,0.651073,0.348927,a_noamd
T0299.jpg,0.599471,0.400529,a_noamd
T0300.jpg,0.624294,0.375706,a_noamd
T0302.jpg,0.613178,0.386822,a_noamd
T0303.jpg,0.639733,0.360267,a_noamd
T0304.jpg,0.624225,0.375775,a_noamd
T0305.jpg,0.695353,0.304647,a_noamd
T0306.jpg,0.723016,0.276984,a_noamd
T0308.jpg,0.623739,0.376262,a_noamd
T0309.jpg,0.616172,0.383828,a_noamd
T0310.jpg,0.622907,0.377093,a_noamd
T0311.jpg,0.625597,0.374403,a_noamd
T0312.jpg,0.620697,0.379303,a_noamd
T0313.jpg,0.600510,0.399490,a_noamd
T0314.jpg,0.622273,0.377727,a_noamd
T0315.jpg,0.710422,0.289578,a_noamd
T0316.jpg,0.647903,0.352097,a_noamd
T0317.jpg,0.626188,0.373812,a_noamd
T0318.jpg,0.507262,0.492738,a_noamd
T0319.jpg,0.609733,0.390267,a_noamd
T0320.jpg,0.578715,0.421285,a_noamd
T0321.jpg,0.647918,0.352082,a_noamd
T0322.jpg,0.618945,0.381055,a_noamd
T0324.jpg,0.636759,0.363241,a_noamd
T0327.jpg,0.553809,0.446191,a_noamd
T0328.jpg,0.589434,0.410566,a_noamd
T0330.jpg,0.631051,0.368949,a_noamd
T0331.jpg,0.636091,0.363909,a_noamd
T0332.jpg,0.723733,0.276267,a_noamd
T0333.jpg,0.618612,0.381388,a_noamd
T0334.jpg,0.662623,0.337377,a_noamd
T0335.jpg,0.666828,0.333172,a_noamd
T0336.jpg,0.665304,0.334696,a_noamd
T0337.jpg,0.692500,0.307500,a_noamd
T0338.jpg,0.577838,0.422162,a_noamd
T0339.jpg,0.659347,0.340653,a_noamd
T0340.jpg,0.575071,0.424929,a_noamd
T0341.jpg,0.631353,0.368647,a_noamd
T0342.jpg,0.654319,0.345681,a_noamd
T0343.jpg,0.606685,0.393315,a_noamd
