filename,prob_anormal,prob_cglaucoma,prediction
image_064_164.jpg,0.900471,0.099529,anormal
image_065_92.jpg,0.939697,0.060303,anormal
image_066_218.jpg,0.907495,0.092505,anormal
image_067_127.jpg,0.930408,0.069592,anormal
image_068_173.jpg,0.820533,0.179467,anormal
image_069_184.jpg,0.913990,0.086010,anormal
image_070_212.jpg,0.909207,0.090793,anormal
image_071_154.jpg,0.829701,0.170299,anormal
image_072_102.jpg,0.898042,0.101958,anormal
image_073_179.jpg,0.899224,0.100776,anormal
image_074_37.jpg,0.798033,0.201967,anormal
image_075_195.jpg,0.925599,0.074401,anormal
image_076_33.jpg,0.909981,0.090019,anormal
image_077_201.jpg,0.914787,0.085213,anormal
image_078_67.jpg,0.942812,0.057188,anormal
image_079_15.jpg,0.951958,0.048042,anormal
image_080_157.jpg,0.923624,0.076376,anormal
image_081_153.jpg,0.690285,0.309715,anormal
image_082_9.jpg,0.920402,0.079598,anormal
image_083_30.jpg,0.814258,0.185742,anormal
image_084_34.jpg,0.920395,0.079605,anormal
image_085_61.jpg,0.927042,0.072958,anormal
image_086_24.jpg,0.922843,0.077157,anormal
image_087_210.jpg,0.906476,0.093524,anormal
image_088_175.jpg,0.951958,0.048042,anormal
image_089_38.jpg,0.925618,0.074382,anormal
image_090_145.jpg,0.915119,0.084881,anormal
image_091_223.jpg,0.945173,0.054827,anormal
image_092_1.jpg,0.959041,0.040959,anormal
image_093_140.jpg,0.920402,0.079598,anormal
image_094_150.jpg,0.912196,0.087805,anormal
image_095_11.jpg,0.950464,0.049536,anormal
image_096_98.jpg,0.924736,0.075264,anormal
image_097_176.jpg,0.900732,0.099268,anormal
image_098_205.jpg,0.935981,0.064019,anormal
image_099_22.jpg,0.945996,0.054004,anormal
image_100_196.jpg,0.804808,0.195192,anormal
image_101_222.jpg,0.925293,0.074707,anormal
image_102_155.jpg,0.894822,0.105179,anormal
image_103_204.jpg,0.844991,0.155009,anormal
image_104_2.jpg,0.917391,0.082609,anormal
image_105_0.jpg,0.940352,0.059648,anormal
image_106_141.jpg,0.857770,0.142230,anormal
image_107_166.jpg,0.911524,0.088476,anormal
image_108_188.jpg,0.904100,0.095900,anormal
image_109_76.jpg,0.860400,0.139599,anormal
image_110_199.jpg,0.922725,0.077275,anormal
image_111_58.jpg,0.858225,0.141775,anormal
image_112_111.jpg,0.844113,0.155887,anormal
image_113_224.jpg,0.876249,0.123751,anormal
image_114_57.jpg,0.948706,0.051294,anormal
image_115_121.jpg,0.856685,0.143315,anormal
image_116_69.jpg,0.890700,0.109300,anormal
image_117_211.jpg,0.799274,0.200726,anormal
image_118_101.jpg,0.914253,0.085747,anormal
image_119_194.jpg,0.792253,0.207747,anormal
image_120_17.jpg,0.923170,0.076830,anormal
image_121_189.jpg,0.861854,0.138146,anormal
image_122_6.jpg,0.780608,0.219392,anormal
image_123_35.jpg,0.903311,0.096689,anormal
image_124_126.jpg,0.918018,0.081982,anormal
image_125_183.jpg,0.885276,0.114724,anormal
image_126_177.jpg,0.891203,0.108797,anormal
image_127_43.jpg,0.859118,0.140882,anormal
image_128_60.jpg,0.839439,0.160561,anormal
image_129_156.jpg,0.943606,0.056394,anormal
image_130_104.jpg,0.903839,0.096161,anormal
image_131_131.jpg,0.933645,0.066355,anormal
image_132_52.jpg,0.929756,0.070244,anormal
image_133_75.jpg,0.968449,0.031551,anormal
image_134_97.jpg,0.934142,0.065858,anormal
image_135_90.jpg,0.911282,0.088718,anormal
image_136_128.jpg,0.727165,0.272835,anormal
image_137_87.jpg,0.940684,0.059316,anormal
image_138_19.jpg,0.783104,0.216896,anormal
image_139_167.jpg,0.894189,0.105811,anormal
image_140_27.jpg,0.954699,0.045301,anormal
image_141_18.jpg,0.952819,0.047181,anormal
image_142_159.jpg,0.927130,0.072870,anormal
image_143_107.jpg,0.931649,0.068351,anormal
image_144_180.jpg,0.920452,0.079548,anormal
image_145_78.jpg,0.915214,0.084786,anormal
image_146_85.jpg,0.937994,0.062006,anormal
image_147_193.jpg,0.946496,0.053504,anormal
image_148_216.jpg,0.947227,0.052773,anormal
image_149_134.jpg,0.941652,0.058348,anormal
image_150_198.jpg,0.945730,0.054270,anormal
image_151_31.jpg,0.751054,0.248946,anormal
image_152_169.jpg,0.848066,0.151934,anormal
image_153_213.jpg,0.876724,0.123276,anormal
image_154_23.jpg,0.968290,0.031710,anormal
image_155_151.jpg,0.808967,0.191033,anormal
image_156_72.jpg,0.863607,0.136393,anormal
image_157_115.jpg,0.934373,0.065627,anormal
image_158_191.jpg,0.938083,0.061917,anormal
image_159_162.jpg,0.732687,0.267313,anormal
image_160_124.jpg,0.937027,0.062973,anormal
image_161_62.jpg,0.942065,0.057935,anormal
image_162_48.jpg,0.893118,0.106882,anormal
image_163_206.jpg,0.886819,0.113181,anormal
image_164_215.jpg,0.692531,0.307469,anormal
image_165_77.jpg,0.951818,0.048182,anormal
image_166_129.jpg,0.955115,0.044885,anormal
image_167_138.jpg,0.916171,0.083829,anormal
image_168_113.jpg,0.318339,0.681660,cglaucoma
image_169_119.jpg,0.967988,0.032012,anormal
image_170_133.jpg,0.957256,0.042744,anormal
image_171_203.jpg,0.896114,0.103886,anormal
image_172_137.jpg,0.882729,0.117271,anormal
image_173_83.jpg,0.881333,0.118667,anormal
image_174_123.jpg,0.924926,0.075074,anormal
image_175_91.jpg,0.784446,0.215554,anormal
image_176_161.jpg,0.915045,0.084955,anormal
image_177_112.jpg,0.917191,0.082809,anormal
image_178_46.jpg,0.870943,0.129057,anormal
image_179_84.jpg,0.900807,0.099193,anormal
image_180_53.jpg,0.890697,0.109303,anormal
image_181_207.jpg,0.909913,0.090087,anormal
image_182_171.jpg,0.902097,0.097903,anormal
image_183_40.jpg,0.869558,0.130442,anormal
image_184_197.jpg,0.838450,0.161550,anormal
image_185_185.jpg,0.918642,0.081358,anormal
image_186_114.jpg,0.858219,0.141781,anormal
image_187_100.jpg,0.969230,0.030770,anormal
image_188_192.jpg,0.941047,0.058953,anormal
image_189_149.jpg,0.722401,0.277599,anormal
image_190_7.jpg,0.827995,0.172005,anormal
image_191_8.jpg,0.901077,0.098923,anormal
image_192_68.jpg,0.946989,0.053011,anormal
image_193_51.jpg,0.950746,0.049254,anormal
image_194_88.jpg,0.947997,0.052003,anormal
image_195_106.jpg,0.863084,0.136916,anormal
image_196_80.jpg,0.848462,0.151538,anormal
image_197_28.jpg,0.863048,0.136952,anormal
image_198_66.jpg,0.837789,0.162212,anormal
image_199_94.jpg,0.907214,0.092786,anormal
image_200_45.jpg,0.955795,0.044205,anormal
image_201_81.jpg,0.947269,0.052731,anormal
image_202_14.jpg,0.950396,0.049604,anormal
image_203_181.jpg,0.932344,0.067656,anormal
image_204_208.jpg,0.914680,0.085319,anormal
image_205_29.jpg,0.894527,0.105473,anormal
image_206_186.jpg,0.919687,0.080313,anormal
image_207_221.jpg,0.769868,0.230132,anormal
image_208_20.jpg,0.968453,0.031547,anormal
image_209_42.jpg,0.932760,0.067240,anormal
image_210_73.jpg,0.890697,0.109303,anormal
image_211_152.jpg,0.909913,0.090087,anormal
image_212_47.jpg,0.934051,0.065949,anormal
image_213_144.jpg,0.947747,0.052253,anormal
image_214_89.jpg,0.912792,0.087208,anormal
image_215_147.jpg,0.693517,0.306483,anormal
image_216_74.jpg,0.914235,0.085766,anormal
image_217_117.jpg,0.906454,0.093546,anormal
image_218_122.jpg,0.532991,0.467009,anormal
image_219_21.jpg,0.854946,0.145054,anormal
image_220_86.jpg,0.945246,0.054754,anormal
image_221_132.jpg,0.927347,0.072653,anormal
image_222_174.jpg,0.943682,0.056318,anormal
image_223_172.jpg,0.903741,0.096259,anormal
image_224_165.jpg,0.812090,0.187910,anormal
image_225_148.jpg,0.671612,0.328388,anormal
image_001_250.jpg,0.609605,0.390395,anormal
image_002_252.jpg,0.737936,0.262064,anormal
image_003_234.jpg,0.900016,0.099984,anormal
image_004_238.jpg,0.923990,0.076010,anormal
image_005_228.jpg,0.883511,0.116489,anormal
image_006_225.jpg,0.561671,0.438329,anormal
image_007_226.jpg,0.924990,0.075010,anormal
image_008_245.jpg,0.955701,0.044299,anormal
image_009_247.jpg,0.825085,0.174915,anormal
image_010_232.jpg,0.825085,0.174915,anormal
image_011_254.jpg,0.507681,0.492319,anormal
image_012_236.jpg,0.865563,0.134437,anormal
image_013_239.jpg,0.870180,0.129820,anormal
image_014_237.jpg,0.937948,0.062052,anormal
image_015_253.jpg,0.753092,0.246909,anormal
image_016_240.jpg,0.793268,0.206732,anormal
image_017_241.jpg,0.890462,0.109538,anormal
image_018_246.jpg,0.622713,0.377287,anormal
image_019_249.jpg,0.606075,0.393925,anormal
image_020_227.jpg,0.911676,0.088324,anormal
image_021_229.jpg,0.774019,0.225981,anormal
image_022_235.jpg,0.561590,0.438410,anormal
image_023_244.jpg,0.622713,0.377287,anormal
image_024_251.jpg,0.917705,0.082295,anormal
image_025_243.jpg,0.774019,0.225981,anormal
image_026_248.jpg,0.604523,0.395477,anormal
image_027_230.jpg,0.801337,0.198663,anormal
image_028_242.jpg,0.661957,0.338043,anormal
image_029_255.jpg,0.911441,0.088559,anormal
image_030_256.jpg,0.464612,0.535388,cglaucoma
image_031_233.jpg,0.739475,0.260525,anormal
image_032_231.jpg,0.772380,0.227620,anormal
