filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,predicted_label
20051021_39914_0100_PP_1352.png,0.907286,0.025889,0.030564,0.019015,0.017246,anodr
20051021_51418_0100_PP_18.png,0.919179,0.018382,0.020870,0.020307,0.021261,anodr
20051021_51476_0100_PP_150.png,0.919621,0.022011,0.018230,0.019501,0.020637,anodr
20051021_51936_0100_PP_1379.png,0.909557,0.024429,0.026157,0.019919,0.019938,anodr
20051021_51994_0100_PP_1283.png,0.914003,0.023585,0.022859,0.019438,0.020114,anodr
20051021_57798_0100_PP_1322.png,0.896708,0.039168,0.026580,0.019239,0.018304,anodr
20051021_57862_0100_PP_372.png,0.855301,0.082457,0.025702,0.018279,0.018261,anodr
20051021_57975_0100_PP_517.png,0.913363,0.022799,0.024893,0.019387,0.019558,anodr
20051021_58035_0100_PP_1138.png,0.920003,0.019038,0.020108,0.020485,0.020365,anodr
20051021_58388_0100_PP_1300.png,0.913687,0.020009,0.026638,0.020685,0.018981,anodr
20051021_58522_0100_PP_50.png,0.913696,0.021011,0.025668,0.020345,0.019281,anodr
20051109_57843_0400_PP_1109.png,0.913627,0.025791,0.021486,0.020482,0.018613,anodr
20051109_59969_0400_PP_1079.png,0.915572,0.020788,0.023625,0.020486,0.019529,anodr
20051109_60031_0400_PP_528.png,0.914339,0.020679,0.024224,0.020498,0.020260,anodr
20051109_60136_0400_PP_905.png,0.915959,0.022095,0.022575,0.020098,0.019272,anodr
20051110_33960_0400_PP_35.png,0.917400,0.021324,0.021617,0.020110,0.019549,anodr
20051110_34013_0400_PP_151.png,0.906410,0.027694,0.027185,0.018647,0.020064,anodr
20051110_35239_0400_PP_836.png,0.919614,0.019030,0.021188,0.021044,0.019123,anodr
20051110_35279_0400_PP_1033.png,0.788230,0.089567,0.085926,0.017758,0.018519,anodr
20051110_35332_0400_PP_497.png,0.911718,0.025438,0.023827,0.020660,0.018358,anodr
20051110_37992_0400_PP_1043.png,0.845473,0.066110,0.054900,0.016055,0.017462,anodr
20051110_38111_0400_PP_429.png,0.902353,0.029868,0.030250,0.018819,0.018709,anodr
20051110_38156_0400_PP_477.png,0.892877,0.045865,0.024742,0.018695,0.017821,anodr
20051110_38280_0400_PP_83.png,0.911033,0.029965,0.021363,0.020305,0.017334,anodr
20051110_38313_0400_PP_1041.png,0.889836,0.025391,0.047183,0.019373,0.018217,anodr
20051110_38352_0400_PP_934.png,0.909885,0.018107,0.029535,0.021672,0.020801,anodr
20051110_38472_0400_PP_1127.png,0.910279,0.028906,0.020790,0.019974,0.020052,anodr
20051110_38507_0400_PP_1190.png,0.858341,0.075793,0.026716,0.019451,0.019699,anodr
20051116_43388_0400_PP_344.png,0.911084,0.028110,0.021978,0.020030,0.018798,anodr
20051116_43585_0400_PP_950.png,0.913798,0.025051,0.021095,0.020526,0.019529,anodr
20051116_43710_0400_PP_95.png,0.875905,0.038579,0.051208,0.018483,0.015825,anodr
20051116_43721_0400_PP_363.png,0.875264,0.041278,0.048566,0.019187,0.015706,anodr
20051116_43785_0400_PP_445.png,0.906158,0.026574,0.028930,0.018991,0.019347,anodr
20051116_43801_0400_PP_325.png,0.917897,0.020882,0.020821,0.020141,0.020259,anodr
20051116_44648_0400_PP_1036.png,0.914051,0.020253,0.024888,0.020673,0.020135,anodr
20051117_37042_0400_PP_1119.png,0.914638,0.025795,0.021489,0.019206,0.018872,anodr
20051117_37051_0400_PP_1136.png,0.914842,0.023908,0.021705,0.019647,0.019898,anodr
20051117_37078_0400_PP_559.png,0.059957,0.046354,0.841540,0.020399,0.031750,cmoderatedr
20051117_37100_0400_PP_1083.png,0.269708,0.088507,0.588234,0.022345,0.031206,cmoderatedr
20051117_37130_0400_PP_938.png,0.909251,0.026328,0.022718,0.021259,0.020444,anodr
20051117_37155_0400_PP_84.png,0.903956,0.032432,0.020726,0.021977,0.020909,anodr
20051117_37185_0400_PP_404.png,0.904931,0.030381,0.026798,0.020090,0.017799,anodr
20051117_37321_0400_PP_947.png,0.911270,0.024002,0.026283,0.019898,0.018547,anodr
20051130_53586_0400_PP_1121.png,0.896495,0.042258,0.023133,0.019085,0.019029,anodr
20051130_53623_0400_PP_894.png,0.910534,0.024147,0.027043,0.020156,0.018120,anodr
20051130_53663_0400_PP_510.png,0.905917,0.027117,0.029435,0.019608,0.017923,anodr
20051130_53991_0400_PP_277.png,0.917170,0.022495,0.020804,0.020663,0.018869,anodr
20051130_54030_0400_PP_946.png,0.918749,0.019944,0.019750,0.021397,0.020160,anodr
20051130_54077_0400_PP_1117.png,0.910524,0.031080,0.021581,0.019027,0.017787,anodr
20051130_54121_0400_PP_1281.png,0.908370,0.033822,0.021300,0.019038,0.017470,anodr
20051130_54257_0400_PP_506.png,0.907815,0.028174,0.023934,0.019745,0.020332,anodr
20051130_54301_0400_PP_93.png,0.911666,0.027103,0.020801,0.020659,0.019771,anodr
20051130_54323_0400_PP_978.png,0.904146,0.027383,0.029637,0.018564,0.020270,anodr
20051130_54476_0400_PP_394.png,0.907967,0.026239,0.029016,0.019519,0.017259,anodr
20051130_54498_0400_PP_1217.png,0.889581,0.037023,0.038031,0.018088,0.017276,anodr
20051130_54595_0400_PP_940.png,0.891881,0.046877,0.025951,0.017103,0.018188,anodr
20051130_54802_0400_PP_550.png,0.894647,0.031616,0.036142,0.019998,0.017597,anodr
20051130_54846_0400_PP_289.png,0.893072,0.030381,0.038706,0.019161,0.018680,anodr
20051130_54943_0400_PP_1044.png,0.918644,0.019197,0.020960,0.021374,0.019825,anodr
20051130_54956_0400_PP_875.png,0.917847,0.018901,0.022577,0.021230,0.019444,anodr
20051130_55004_0400_PP_1259.png,0.913295,0.021353,0.024649,0.021146,0.019557,anodr
20051130_55012_0400_PP_865.png,0.911658,0.023364,0.025686,0.019790,0.019502,anodr
20051130_55037_0400_PP_443.png,0.910719,0.021251,0.028236,0.020557,0.019237,anodr
20051130_55048_0400_PP_921.png,0.913277,0.019748,0.025756,0.021022,0.020197,anodr
20051130_55074_0400_PP_986.png,0.909366,0.026357,0.026177,0.020627,0.017472,anodr
20051130_55086_0400_PP_1152.png,0.897798,0.026926,0.036110,0.020128,0.019038,anodr
20051130_55107_0400_PP_316.png,0.915520,0.023717,0.021552,0.019835,0.019376,anodr
20051130_55160_0400_PP_1182.png,0.881268,0.053470,0.031295,0.017572,0.016395,anodr
20051130_55269_0400_PP_820.png,0.871091,0.058788,0.034611,0.017201,0.018310,anodr
20051130_55311_0400_PP_896.png,0.915433,0.025742,0.020543,0.019450,0.018833,anodr
20051130_55323_0400_PP_883.png,0.917118,0.025563,0.019146,0.019562,0.018611,anodr
20051130_55381_0400_PP_504.png,0.915302,0.017828,0.025191,0.021358,0.020321,anodr
20051130_55393_0400_PP_1251.png,0.895068,0.028969,0.037562,0.019969,0.018432,anodr
20051130_58716_0400_PP_355.png,0.902808,0.020619,0.036187,0.020882,0.019503,anodr
20051130_58824_0400_PP_1181.png,0.886428,0.025418,0.046568,0.020245,0.021341,anodr
20051130_58874_0400_PP_1359.png,0.851669,0.039658,0.073390,0.018201,0.017082,anodr
20051130_58888_0400_PP_284.png,0.914108,0.029084,0.021561,0.017563,0.017684,anodr
20051130_58962_0400_PP_973.png,0.914250,0.024151,0.022119,0.019731,0.019750,anodr
20051130_58998_0400_PP_543.png,0.910190,0.016557,0.031775,0.021033,0.020445,anodr
20051130_59029_0400_PP_270.png,0.908137,0.016846,0.032773,0.020761,0.021483,anodr
20051130_59186_0400_PP_350.png,0.902811,0.036311,0.023989,0.019560,0.017329,anodr
20051130_59284_0400_PP_853.png,0.914270,0.026943,0.019828,0.020497,0.018463,anodr
20051130_59374_0400_PP_410.png,0.918529,0.019045,0.021963,0.021081,0.019383,anodr
20051130_59404_0400_PP_392.png,0.915968,0.021437,0.023498,0.019845,0.019253,anodr
20051130_59457_0400_PP_1053.png,0.917597,0.021834,0.019783,0.021059,0.019726,anodr
20051130_59464_0400_PP_1141.png,0.917126,0.020163,0.021908,0.021049,0.019754,anodr
20051130_59749_0400_PP_965.png,0.915453,0.023188,0.022453,0.019795,0.019111,anodr
20051130_59775_0400_PP_1224.png,0.916352,0.023530,0.021237,0.020284,0.018596,anodr
20051130_59793_0400_PP_926.png,0.914605,0.022986,0.022964,0.020088,0.019356,anodr
20051130_59802_0400_PP_430.png,0.914415,0.024297,0.021568,0.019889,0.019831,anodr
20051130_59850_0400_PP_36.png,0.915845,0.021539,0.023540,0.020653,0.018423,anodr
20051130_59869_0400_PP_520.png,0.916646,0.020691,0.022658,0.021017,0.018987,anodr
20051130_59964_0400_PP_312.png,0.898967,0.036104,0.029010,0.018730,0.017188,anodr
20051130_59993_0400_PP_439.png,0.134521,0.484074,0.347306,0.014790,0.019309,bmilddr
20051130_60040_0400_PP_1355.png,0.916613,0.022284,0.021202,0.020914,0.018987,anodr
20051130_60066_0400_PP_1170.png,0.913400,0.024246,0.022956,0.020477,0.018920,anodr
20051130_60186_0400_PP_1365.png,0.907443,0.027537,0.026872,0.019911,0.018236,anodr
20051130_60234_0400_PP_453.png,0.914746,0.022789,0.022990,0.020229,0.019246,anodr
20051130_60448_0400_PP_860.png,0.250553,0.119369,0.592595,0.016664,0.020819,cmoderatedr
20051130_60490_0400_PP_828.png,0.128365,0.096411,0.736889,0.014809,0.023526,cmoderatedr
20051130_60532_0400_PP_1052.png,0.909648,0.026365,0.025256,0.019517,0.019214,anodr
20051130_60562_0400_PP_121.png,0.877417,0.058028,0.027310,0.016711,0.020534,anodr
20051130_60601_0400_PP_146.png,0.883810,0.042131,0.039811,0.017918,0.016330,anodr
20051130_60630_0400_PP_60.png,0.915028,0.022751,0.022181,0.020919,0.019121,anodr
20051130_60691_0400_PP_939.png,0.875234,0.059881,0.028410,0.018415,0.018059,anodr
20051130_60715_0400_PP_555.png,0.892287,0.041327,0.029593,0.018774,0.018019,anodr
20051130_60740_0400_PP_1166.png,0.908089,0.029362,0.024822,0.019848,0.017879,anodr
20051130_60794_0400_PP_280.png,0.900712,0.033472,0.029553,0.018512,0.017751,anodr
20051130_60822_0400_PP_980.png,0.915498,0.023167,0.021467,0.020226,0.019642,anodr
20051201_37312_0400_PP_1333.png,0.715436,0.147873,0.103371,0.014805,0.018515,anodr
20051201_37337_0400_PP_839.png,0.910764,0.027395,0.022338,0.019751,0.019751,anodr
20051201_37382_0400_PP_1350.png,0.914330,0.024822,0.022013,0.020478,0.018357,anodr
20051201_37390_0400_PP_833.png,0.912346,0.025580,0.022751,0.020554,0.018769,anodr
20051201_37409_0400_PP_1340.png,0.913057,0.027815,0.021641,0.019173,0.018313,anodr
20051201_37462_0400_PP_357.png,0.908363,0.032022,0.020746,0.019738,0.019131,anodr
20051201_37534_0400_PP_906.png,0.909493,0.026959,0.025425,0.019061,0.019061,anodr
20051201_37557_0400_PP_1336.png,0.912279,0.025703,0.023380,0.019611,0.019026,anodr
20051201_38041_0400_PP_1312.png,0.914144,0.023155,0.023223,0.020635,0.018843,anodr
20051201_38081_0400_PP_963.png,0.916224,0.021193,0.021802,0.021028,0.019754,anodr
20051201_38103_0400_PP_81.png,0.905752,0.029661,0.025795,0.019150,0.019643,anodr
20051201_38137_0400_PP_391.png,0.908825,0.028930,0.023178,0.020020,0.019047,anodr
20051201_38155_0400_PP_112.png,0.083581,0.049051,0.649279,0.054587,0.163503,cmoderatedr
20051201_38164_0400_PP_881.png,0.480613,0.210837,0.261943,0.021554,0.025052,anodr
20051201_38199_0400_PP_1329.png,0.900236,0.040749,0.019850,0.019850,0.019315,anodr
20051201_38211_0400_PP_1174.png,0.906343,0.031687,0.024248,0.019790,0.017932,anodr
20051201_38246_0400_PP_1063.png,0.915418,0.023052,0.022018,0.020643,0.018869,anodr
20051201_38262_0400_PP_335.png,0.908224,0.030641,0.022893,0.020203,0.018039,anodr
20051201_38280_0400_PP_1103.png,0.919635,0.019673,0.022249,0.019944,0.018499,anodr
20051201_38291_0400_PP_468.png,0.920409,0.018533,0.021436,0.020295,0.019328,anodr
20051201_38321_0400_PP_903.png,0.892739,0.042911,0.028252,0.017749,0.018348,anodr
20051201_38349_0400_PP_892.png,0.908372,0.031128,0.022192,0.018743,0.019565,anodr
20051201_38466_0400_PP_572.png,0.911096,0.023997,0.024614,0.021198,0.019095,anodr
20051201_38475_0400_PP_560.png,0.915155,0.020799,0.023523,0.021586,0.018938,anodr
20051202_37162_0400_PP_29.png,0.036525,0.724717,0.189423,0.022756,0.026579,bmilddr
20051202_51599_0400_PP_966.png,0.914908,0.023770,0.022860,0.019344,0.019119,anodr
20051202_51616_0400_PP_1018.png,0.911966,0.026150,0.024090,0.019395,0.018399,anodr
20051205_57651_0400_PP_52.png,0.918111,0.020363,0.021195,0.020244,0.020087,anodr
20051205_57704_0400_PP_1167.png,0.918588,0.020554,0.020776,0.020394,0.019689,anodr
20051205_57757_0400_PP_1100.png,0.908903,0.029547,0.022205,0.019692,0.019653,anodr
20051205_57780_0400_PP_1102.png,0.902335,0.035210,0.023650,0.019838,0.018967,anodr
20051205_57799_0400_PP_868.png,0.237860,0.646886,0.064711,0.019842,0.030702,bmilddr
20051205_57809_0400_PP_1228.png,0.894047,0.039648,0.030177,0.017984,0.018143,anodr
20051205_57838_0400_PP_859.png,0.917000,0.020043,0.022912,0.020902,0.019144,anodr
20051205_57879_0400_PP_1254.png,0.913488,0.023252,0.024607,0.020261,0.018393,anodr
20051205_57942_0400_PP_990.png,0.914263,0.023615,0.024057,0.020100,0.017965,anodr
20051205_57988_0400_PP_1112.png,0.914162,0.024078,0.023405,0.020515,0.017841,anodr
20051205_58037_0400_PP_835.png,0.914647,0.023100,0.025247,0.019433,0.017573,anodr
20051205_58060_0400_PP_376.png,0.904862,0.025271,0.030512,0.018890,0.020465,anodr
20051205_58080_0400_PP_1034.png,0.781277,0.061015,0.121984,0.016730,0.018994,anodr
20051205_58091_0400_PP_292.png,0.892871,0.028146,0.040594,0.019250,0.019138,anodr
20051205_58109_0400_PP_1311.png,0.913664,0.023784,0.023188,0.020364,0.019000,anodr
20051205_58125_0400_PP_46.png,0.908917,0.034544,0.018901,0.019030,0.018608,anodr
20051205_58150_0400_PP_393.png,0.919901,0.018325,0.020663,0.021278,0.019833,anodr
20051205_58177_0400_PP_503.png,0.917359,0.021574,0.020208,0.020809,0.020051,anodr
20051205_58354_0400_PP_1282.png,0.916873,0.021208,0.021500,0.020555,0.019865,anodr
20051205_58373_0400_PP_55.png,0.909893,0.027343,0.024414,0.019503,0.018847,anodr
20051205_58409_0400_PP_985.png,0.907055,0.031496,0.023201,0.019423,0.018825,anodr
20051205_58431_0400_PP_493.png,0.906397,0.030819,0.023026,0.019947,0.019811,anodr
20051205_58458_0400_PP_309.png,0.913605,0.026197,0.021824,0.019852,0.018522,anodr
20051205_58502_0400_PP_482.png,0.911111,0.028028,0.022021,0.020168,0.018671,anodr
20051205_58613_0400_PP_843.png,0.910446,0.025526,0.026856,0.019193,0.017978,anodr
20051205_59240_0400_PP_301.png,0.915359,0.023597,0.021802,0.020262,0.018979,anodr
20051205_59337_0400_PP_945.png,0.916939,0.022621,0.020258,0.020278,0.019905,anodr
20051205_59351_0400_PP_332.png,0.919460,0.020195,0.019746,0.020775,0.019824,anodr
20051205_59367_0400_PP_816.png,0.813474,0.068091,0.085907,0.015463,0.017065,anodr
20051205_59379_0400_PP_842.png,0.918496,0.019783,0.022505,0.020411,0.018804,anodr
20051205_59510_0400_PP_329.png,0.886801,0.050867,0.027121,0.019064,0.016147,anodr
20051205_59538_0400_PP_534.png,0.774984,0.154176,0.022200,0.023678,0.024961,anodr
20051205_59617_0400_PP_1000.png,0.907732,0.031320,0.024571,0.018278,0.018100,anodr
20051205_59651_0400_PP_1164.png,0.913975,0.025401,0.022220,0.019193,0.019211,anodr
20051205_59738_0400_PP_119.png,0.919416,0.019534,0.021246,0.020174,0.019630,anodr
20051205_59754_0400_PP_880.png,0.920058,0.018562,0.020446,0.020307,0.020627,anodr
20051205_59833_0400_PP_531.png,0.913416,0.025760,0.022163,0.020160,0.018500,anodr
20051205_59858_0400_PP_523.png,0.912262,0.025156,0.023266,0.020253,0.019063,anodr
20051205_59901_0400_PP_417.png,0.912078,0.022066,0.025924,0.020628,0.019303,anodr
20051205_59923_0400_PP_1307.png,0.917355,0.019933,0.022021,0.021219,0.019472,anodr
20051205_60093_0400_PP_1286.png,0.921360,0.018807,0.019884,0.020676,0.019272,anodr
20051205_60119_0400_PP_451.png,0.921054,0.019455,0.019153,0.020750,0.019588,anodr
20051213_61406_0100_PP_1027.png,0.463930,0.335137,0.159505,0.021614,0.019814,anodr
20051213_61802_0100_PP_408.png,0.885098,0.055814,0.016101,0.022772,0.020215,anodr
20051213_61892_0100_PP_837.png,0.915440,0.022126,0.022430,0.021299,0.018705,anodr
20051213_61951_0100_PP_983.png,0.918218,0.020227,0.020950,0.021115,0.019490,anodr
20051213_62251_0100_PP_27.png,0.916968,0.020338,0.021755,0.020779,0.020160,anodr
20051213_62314_0100_PP_1325.png,0.915432,0.022191,0.022061,0.020483,0.019833,anodr
20051213_62518_0100_PP_821.png,0.922215,0.018425,0.019309,0.020534,0.019517,anodr
20051213_62572_0100_PP_1176.png,0.920937,0.019002,0.020050,0.020406,0.019605,anodr
20051214_40529_0100_PP_1120.png,0.913603,0.020886,0.025242,0.021215,0.019054,anodr
20051214_40767_0100_PP_1039.png,0.916052,0.022489,0.020921,0.020921,0.019616,anodr
20051214_40994_0100_PP_435.png,0.920255,0.017960,0.020915,0.020854,0.020016,anodr
20051214_41055_0100_PP_41.png,0.919272,0.018510,0.021388,0.020913,0.019917,anodr
20051214_42133_0100_PP_462.png,0.919472,0.018227,0.021666,0.019940,0.020694,anodr
20051214_42197_0100_PP_1288.png,0.918869,0.017011,0.021843,0.020241,0.022036,anodr
20051214_42323_0100_PP_845.png,0.921706,0.019111,0.018613,0.020523,0.020047,anodr
20051214_42363_0100_PP_42.png,0.920832,0.018379,0.019299,0.020786,0.020705,anodr
20051214_51178_0100_PP_1380.png,0.919757,0.019465,0.018959,0.022144,0.019676,anodr
20051214_51211_0100_PP_511.png,0.919175,0.019992,0.018708,0.021936,0.020189,anodr
20051214_51308_0100_PP_1342.png,0.916738,0.020835,0.021371,0.021560,0.019497,anodr
20051214_51342_0100_PP_970.png,0.916201,0.021275,0.021442,0.021213,0.019869,anodr
20051214_51442_0100_PP_28.png,0.912202,0.025302,0.023932,0.019686,0.018877,anodr
20051214_51469_0100_PP_1060.png,0.892690,0.039050,0.033109,0.017490,0.017662,anodr
20051214_56242_0100_PP_337.png,0.826733,0.062335,0.076002,0.016103,0.018826,anodr
20051214_56392_0100_PP_1037.png,0.923166,0.017074,0.018480,0.021043,0.020237,anodr
20051214_56438_0100_PP_22.png,0.916738,0.019251,0.023725,0.021665,0.018622,anodr
20051214_56636_0100_PP_128.png,0.919671,0.019540,0.020338,0.020739,0.019712,anodr
20051214_56688_0100_PP_120.png,0.912555,0.022668,0.024847,0.020063,0.019868,anodr
20051214_57761_0100_PP_356.png,0.909504,0.026490,0.024167,0.019628,0.020212,anodr
20051214_57817_0100_PP_876.png,0.910246,0.025546,0.023788,0.019283,0.021137,anodr
20051216_43913_0200_PP_1367.png,0.918343,0.020052,0.020933,0.021180,0.019493,anodr
20051216_44066_0200_PP_426.png,0.170315,0.435552,0.355835,0.011859,0.026439,bmilddr
20051216_44092_0200_PP_1090.png,0.126325,0.708727,0.134505,0.013263,0.017180,bmilddr
20051216_44221_0200_PP_548.png,0.920060,0.020890,0.019586,0.020829,0.018635,anodr
20051216_44252_0200_PP_952.png,0.919906,0.021009,0.019469,0.020948,0.018668,anodr
20051216_44398_0200_PP_1235.png,0.918982,0.020323,0.020184,0.021194,0.019317,anodr
20051216_44420_0200_PP_379.png,0.914933,0.023841,0.022396,0.020154,0.018676,anodr
20051216_44635_0200_PP_415.png,0.920047,0.021765,0.019624,0.019875,0.018689,anodr
20051216_44660_0200_PP_888.png,0.912473,0.027608,0.020921,0.020041,0.018956,anodr
20051216_44811_0200_PP_567.png,0.913878,0.024473,0.023743,0.019665,0.018240,anodr
20051216_44832_0200_PP_1082.png,0.917211,0.021071,0.022169,0.020643,0.018906,anodr
20051216_45076_0200_PP_818.png,0.908264,0.029196,0.025993,0.017400,0.019147,anodr
20051216_45499_0200_PP_1071.png,0.918085,0.020502,0.022539,0.020603,0.018271,anodr
20051216_45781_0200_PP_320.png,0.913908,0.027463,0.020349,0.019878,0.018402,anodr
20051216_45873_0200_PP_832.png,0.920235,0.020956,0.019609,0.019744,0.019457,anodr
20051216_45992_0200_PP_341.png,0.882690,0.048668,0.034612,0.016567,0.017464,anodr
20051216_46018_0200_PP_1216.png,0.903847,0.033951,0.025193,0.018504,0.018504,anodr
20051216_46183_0200_PP_1204.png,0.918013,0.021653,0.020222,0.020702,0.019410,anodr
20051216_47514_0200_PP_110.png,0.913063,0.028130,0.021285,0.019475,0.018047,anodr
20051216_47536_0200_PP_1339.png,0.918321,0.021158,0.019549,0.021055,0.019915,anodr
20060407_38711_0200_PP_283.png,0.881584,0.056165,0.028422,0.017088,0.016741,anodr
20060407_38970_0200_PP_1111.png,0.857151,0.076095,0.033693,0.016119,0.016942,anodr
20060407_39155_0200_PP_855.png,0.919951,0.017954,0.020847,0.021530,0.019718,anodr
20060407_39184_0200_PP_373.png,0.915687,0.019417,0.024594,0.021036,0.019266,anodr
20060407_39306_0200_PP_1074.png,0.912998,0.023513,0.025976,0.019608,0.017905,anodr
20060407_39328_0200_PP_893.png,0.891513,0.038980,0.036068,0.017079,0.016361,anodr
20060407_39435_0200_PP_1214.png,0.835397,0.062590,0.063235,0.016625,0.022154,anodr
20060407_39546_0200_PP_545.png,0.917967,0.021737,0.020064,0.020500,0.019733,anodr
20060407_39567_0200_PP_1168.png,0.916598,0.021119,0.022111,0.020449,0.019723,anodr
20060407_39687_0200_PP_101.png,0.906516,0.033507,0.022584,0.018468,0.018925,anodr
20060407_39761_0200_PP_518.png,0.918138,0.022018,0.020847,0.020126,0.018870,anodr
20060407_39780_0200_PP_1006.png,0.916075,0.023227,0.021439,0.020358,0.018901,anodr
20060407_40740_0200_PP_314.png,0.906218,0.033138,0.024844,0.018625,0.017175,anodr
20060407_40761_0200_PP_282.png,0.914446,0.025814,0.021172,0.019773,0.018794,anodr
20060407_41149_0200_PP_26.png,0.906745,0.024046,0.031424,0.019722,0.018063,anodr
20060407_41177_0200_PP_1104.png,0.913251,0.020919,0.026392,0.020354,0.019084,anodr
20060407_41312_0200_PP_895.png,0.917078,0.022647,0.022209,0.020221,0.017845,anodr
20060407_41980_0200_PP_1347.png,0.916963,0.021586,0.021314,0.020597,0.019539,anodr
20060407_42099_0200_PP_77.png,0.915982,0.023498,0.022031,0.019404,0.019085,anodr
20060407_42133_0200_PP_488.png,0.910908,0.025992,0.024754,0.018630,0.019716,anodr
20060407_42290_0200_PP_1107.png,0.917528,0.018529,0.023354,0.021037,0.019551,anodr
20060407_42308_0200_PP_1278.png,0.914965,0.020214,0.024815,0.020754,0.019251,anodr
20060407_43223_0200_PP_47.png,0.521454,0.331456,0.114632,0.014492,0.017966,anodr
20060407_43258_0200_PP_118.png,0.916891,0.023089,0.021229,0.019329,0.019462,anodr
20060407_43594_0200_PP_140.png,0.919281,0.022284,0.019417,0.020290,0.018728,anodr
20060407_43618_0200_PP_867.png,0.917316,0.023349,0.020227,0.020365,0.018743,anodr
20060407_43726_0200_PP_1128.png,0.915672,0.026231,0.019858,0.020053,0.018187,anodr
20060407_43746_0200_PP_1058.png,0.916448,0.024831,0.019914,0.020426,0.018381,anodr
20060407_43834_0200_PP_1162.png,0.912769,0.027483,0.022387,0.018343,0.019018,anodr
20060407_43856_0200_PP_862.png,0.913356,0.025658,0.022888,0.019123,0.018975,anodr
20060407_44042_0200_PP_1047.png,0.919478,0.021247,0.019498,0.020694,0.019083,anodr
20060407_44061_0200_PP_295.png,0.919531,0.020118,0.019786,0.021104,0.019461,anodr
20060407_44400_0200_PP_956.png,0.910830,0.023275,0.028157,0.020084,0.017655,anodr
20060407_44422_0200_PP_847.png,0.913709,0.019700,0.026302,0.020970,0.019319,anodr
20060407_44510_0200_PP_48.png,0.919031,0.021175,0.020664,0.020443,0.018687,anodr
20060407_44529_0200_PP_1212.png,0.918307,0.020013,0.020688,0.021096,0.019896,anodr
20060407_44743_0200_PP_824.png,0.916585,0.023467,0.020690,0.019897,0.019360,anodr
20060407_44766_0200_PP_89.png,0.907359,0.028855,0.025715,0.018431,0.019639,anodr
20060407_44866_0200_PP_293.png,0.911483,0.028095,0.023133,0.018973,0.018317,anodr
20060407_44889_0200_PP_830.png,0.916605,0.022437,0.021472,0.019704,0.019781,anodr
20060407_45107_0200_PP_1345.png,0.916176,0.023184,0.021800,0.020083,0.018756,anodr
20060407_45230_0200_PP_1297.png,0.916613,0.023768,0.020409,0.020093,0.019117,anodr
20060407_45247_0200_PP_1159.png,0.911170,0.027650,0.022545,0.018837,0.019799,anodr
20060407_45718_0200_PP_400.png,0.691220,0.177867,0.096187,0.015740,0.018987,anodr
