filename,score_anormal,score_cglaucoma,predicted_label
image_062_135.jpg,0.762513,0.237487,anormal
image_063_110.jpg,0.880797,0.119203,anormal
image_064_164.jpg,0.791418,0.208582,anormal
image_065_92.jpg,0.849535,0.150465,anormal
image_066_218.jpg,0.800068,0.199932,anormal
image_067_127.jpg,0.886715,0.113285,anormal
image_068_173.jpg,0.643665,0.356335,anormal
image_069_184.jpg,0.868604,0.131396,anormal
image_070_212.jpg,0.880232,0.119768,anormal
image_071_154.jpg,0.732018,0.267983,anormal
image_072_102.jpg,0.883638,0.116362,anormal
image_073_179.jpg,0.864597,0.135403,anormal
image_074_37.jpg,0.520908,0.479092,anormal
image_075_195.jpg,0.875999,0.124001,anormal
image_076_33.jpg,0.879871,0.120129,anormal
image_077_201.jpg,0.782330,0.217670,anormal
image_078_67.jpg,0.881411,0.118589,anormal
image_079_15.jpg,0.875574,0.124426,anormal
image_080_157.jpg,0.640186,0.359814,anormal
image_081_153.jpg,0.761450,0.238550,anormal
image_082_9.jpg,0.881002,0.118998,anormal
image_083_30.jpg,0.888662,0.111338,anormal
image_084_34.jpg,0.891622,0.108378,anormal
image_085_61.jpg,0.892563,0.107437,anormal
image_086_24.jpg,0.888566,0.111434,anormal
image_087_210.jpg,0.880181,0.119820,anormal
image_088_175.jpg,0.875574,0.124426,anormal
image_089_38.jpg,0.885334,0.114666,anormal
image_090_145.jpg,0.769427,0.230573,anormal
image_091_223.jpg,0.892937,0.107063,anormal
image_092_1.jpg,0.891528,0.108472,anormal
image_093_140.jpg,0.881002,0.118998,anormal
image_094_150.jpg,0.867654,0.132346,anormal
image_095_11.jpg,0.892937,0.107063,anormal
image_096_98.jpg,0.888081,0.111919,anormal
image_097_176.jpg,0.869880,0.130120,anormal
image_098_205.jpg,0.892281,0.107719,anormal
image_099_22.jpg,0.882529,0.117471,anormal
image_100_196.jpg,0.886027,0.113973,anormal
image_101_222.jpg,0.745954,0.254046,anormal
image_102_155.jpg,0.687105,0.312895,anormal
image_103_204.jpg,0.671794,0.328206,anormal
image_104_2.jpg,0.887302,0.112698,anormal
image_105_0.jpg,0.782829,0.217171,anormal
image_106_141.jpg,0.791821,0.208179,anormal
image_107_166.jpg,0.884738,0.115262,anormal
image_108_188.jpg,0.651687,0.348313,anormal
image_109_76.jpg,0.470455,0.529545,cglaucoma
image_110_199.jpg,0.794544,0.205456,anormal
image_111_58.jpg,0.893030,0.106970,anormal
image_112_111.jpg,0.752922,0.247078,anormal
image_113_224.jpg,0.836087,0.163913,anormal
image_114_57.jpg,0.870212,0.129788,anormal
image_115_121.jpg,0.869105,0.130895,anormal
image_116_69.jpg,0.832100,0.167900,anormal
image_117_211.jpg,0.884937,0.115063,anormal
image_118_101.jpg,0.475613,0.524387,cglaucoma
image_119_194.jpg,0.408277,0.591723,cglaucoma
image_120_17.jpg,0.770724,0.229276,anormal
image_121_189.jpg,0.821546,0.178454,anormal
image_122_6.jpg,0.640411,0.359589,anormal
image_123_35.jpg,0.769340,0.230660,anormal
image_124_126.jpg,0.894881,0.105119,anormal
image_125_183.jpg,0.892937,0.107063,anormal
image_126_177.jpg,0.863794,0.136206,anormal
image_127_43.jpg,0.881920,0.118080,anormal
image_128_60.jpg,0.790611,0.209389,anormal
image_129_156.jpg,0.887887,0.112113,anormal
image_130_104.jpg,0.681780,0.318220,anormal
image_131_131.jpg,0.891622,0.108378,anormal
image_132_52.jpg,0.886617,0.113383,anormal
image_133_75.jpg,0.887595,0.112405,anormal
image_134_97.jpg,0.615117,0.384883,anormal
image_135_90.jpg,0.879768,0.120232,anormal
image_136_128.jpg,0.709120,0.290880,anormal
image_137_87.jpg,0.880129,0.119871,anormal
image_138_19.jpg,0.696113,0.303887,anormal
image_139_167.jpg,0.676887,0.323113,anormal
image_140_27.jpg,0.766643,0.233357,anormal
image_141_18.jpg,0.778733,0.221267,anormal
image_142_159.jpg,0.868046,0.131954,anormal
image_143_107.jpg,0.847842,0.152158,anormal
image_144_180.jpg,0.523314,0.476686,anormal
image_145_78.jpg,0.738480,0.261519,anormal
image_146_85.jpg,0.860369,0.139631,anormal
image_147_193.jpg,0.746601,0.253399,anormal
image_148_216.jpg,0.696836,0.303164,anormal
image_149_134.jpg,0.651964,0.348036,anormal
image_150_198.jpg,0.671201,0.328799,anormal
image_151_31.jpg,0.622631,0.377369,anormal
image_152_169.jpg,0.825730,0.174270,anormal
image_153_213.jpg,0.819893,0.180107,anormal
image_154_23.jpg,0.887497,0.112503,anormal
image_155_151.jpg,0.853058,0.146942,anormal
image_156_72.jpg,0.878471,0.121529,anormal
image_157_115.jpg,0.879820,0.120180,anormal
image_158_191.jpg,0.746416,0.253584,anormal
image_159_162.jpg,0.811228,0.188772,anormal
image_160_124.jpg,0.868437,0.131563,anormal
image_161_62.jpg,0.894329,0.105671,anormal
image_162_48.jpg,0.892843,0.107157,anormal
image_163_206.jpg,0.890580,0.109420,anormal
image_164_215.jpg,0.879458,0.120542,anormal
image_165_77.jpg,0.824885,0.175114,anormal
image_166_129.jpg,0.891905,0.108095,anormal
image_167_138.jpg,0.888952,0.111048,anormal
image_168_113.jpg,0.784071,0.215929,anormal
image_169_119.jpg,0.889625,0.110375,anormal
image_170_133.jpg,0.892843,0.107157,anormal
image_171_203.jpg,0.467119,0.532881,cglaucoma
image_172_137.jpg,0.617455,0.382545,anormal
image_173_83.jpg,0.608972,0.391028,anormal
image_174_123.jpg,0.844922,0.155078,anormal
image_175_91.jpg,0.803482,0.196518,anormal
image_176_161.jpg,0.884439,0.115561,anormal
image_177_112.jpg,0.860545,0.139455,anormal
image_178_46.jpg,0.429519,0.570481,cglaucoma
image_179_84.jpg,0.762070,0.237930,anormal
image_180_53.jpg,0.889337,0.110663,anormal
image_181_207.jpg,0.836821,0.163179,anormal
image_182_171.jpg,0.858303,0.141697,anormal
image_183_40.jpg,0.839010,0.160990,anormal
image_184_197.jpg,0.469003,0.530997,cglaucoma
image_185_185.jpg,0.884239,0.115761,anormal
image_186_114.jpg,0.794624,0.205376,anormal
image_187_100.jpg,0.888952,0.111048,anormal
image_188_192.jpg,0.890390,0.109610,anormal
image_189_149.jpg,0.659350,0.340650,anormal
image_190_7.jpg,0.653625,0.346375,anormal
image_191_8.jpg,0.745491,0.254509,anormal
image_192_68.jpg,0.877161,0.122839,anormal
image_193_51.jpg,0.861538,0.138462,anormal
image_194_88.jpg,0.887790,0.112210,anormal
image_195_106.jpg,0.704313,0.295687,anormal
image_196_80.jpg,0.537497,0.462503,anormal
image_197_28.jpg,0.875734,0.124266,anormal
image_198_66.jpg,0.773388,0.226612,anormal
image_199_94.jpg,0.593433,0.406567,anormal
image_200_45.jpg,0.891244,0.108756,anormal
image_201_81.jpg,0.890294,0.109706,anormal
image_202_14.jpg,0.844729,0.155271,anormal
image_203_181.jpg,0.809201,0.190799,anormal
image_204_208.jpg,0.871420,0.128580,anormal
image_205_29.jpg,0.871639,0.128361,anormal
image_206_186.jpg,0.888081,0.111919,anormal
image_207_221.jpg,0.839997,0.160003,anormal
image_208_20.jpg,0.889144,0.110856,anormal
image_209_42.jpg,0.781997,0.218003,anormal
image_210_73.jpg,0.889337,0.110663,anormal
image_211_152.jpg,0.836821,0.163179,anormal
image_212_47.jpg,0.875946,0.124054,anormal
image_213_144.jpg,0.882326,0.117673,anormal
image_214_89.jpg,0.883839,0.116161,anormal
image_215_147.jpg,0.890960,0.109040,anormal
image_216_74.jpg,0.572693,0.427307,anormal
image_217_117.jpg,0.759939,0.240061,anormal
image_218_122.jpg,0.888759,0.111241,anormal
image_219_21.jpg,0.875946,0.124054,anormal
image_220_86.jpg,0.890390,0.109610,anormal
image_221_132.jpg,0.835416,0.164584,anormal
image_222_174.jpg,0.886322,0.113678,anormal
image_223_172.jpg,0.890675,0.109325,anormal
image_224_165.jpg,0.822617,0.177383,anormal
image_225_148.jpg,0.820469,0.179531,anormal
image_001_250.jpg,0.890770,0.109230,anormal
image_002_252.jpg,0.766556,0.233444,anormal
image_003_234.jpg,0.838878,0.161122,anormal
image_004_238.jpg,0.888662,0.111338,anormal
image_005_228.jpg,0.892375,0.107625,anormal
image_006_225.jpg,0.671524,0.328476,anormal
image_007_226.jpg,0.835484,0.164516,anormal
image_008_245.jpg,0.886617,0.113383,anormal
image_009_247.jpg,0.825941,0.174059,anormal
image_010_232.jpg,0.825941,0.174059,anormal
image_011_254.jpg,0.888372,0.111628,anormal
image_012_236.jpg,0.892281,0.107719,anormal
image_013_239.jpg,0.892093,0.107907,anormal
image_014_237.jpg,0.888178,0.111822,anormal
image_015_253.jpg,0.889433,0.110567,anormal
image_016_240.jpg,0.786131,0.213869,anormal
image_017_241.jpg,0.530822,0.469178,anormal
image_018_246.jpg,0.639455,0.360545,anormal
image_019_249.jpg,0.843122,0.156878,anormal
image_020_227.jpg,0.891999,0.108001,anormal
image_021_229.jpg,0.651687,0.348313,anormal
image_022_235.jpg,0.881615,0.118385,anormal
image_023_244.jpg,0.639455,0.360545,anormal
image_024_251.jpg,0.811003,0.188997,anormal
image_025_243.jpg,0.651687,0.348313,anormal
image_026_248.jpg,0.838680,0.161320,anormal
image_027_230.jpg,0.654784,0.345216,anormal
image_028_242.jpg,0.727395,0.272605,anormal
image_029_255.jpg,0.891717,0.108283,anormal
image_030_256.jpg,0.889433,0.110567,anormal
image_031_233.jpg,0.877424,0.122576,anormal
image_032_231.jpg,0.879199,0.120801,anormal
